assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,26,1,0.0,574,0.0,0.0,0.0,1.51,42,0,0,2.3,23.2,2022-08-31,90,20,0,0,0,0,5,3,7923,1,0,0,0.0,6,-387,432,819,4.5,True,1,0,0,0.0,90,Bournemouth,Wolverhampton Wanderers,0,0,18248,2022,546282,0.0,0,0,0,0.0,0.0130505003035068,0.0130505003035068,Bournemouth,2,2,5,1.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3093525179856115,6.0,0.271,0.279,0.451
0,0,7,0,0.0,574,0.0,0.0,0.0,1.9,58,2,0,0.5,5.0,2022-09-03,90,16,0,0,0,0,6,1,13185,1,3,2,0.0,0,2352,3404,1052,4.5,False,1,0,0,0.0,90,Nottingham Forest,Bournemouth,2,3,18254,2022,547139,0.0,0,0,0,0.0,0.0,0.0,Bournemouth,2,2,6,1.2,GK,1.0,0.0,0.0,0.0,1.51,0.0,0.0,2.3,23.2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.0,7923.0,1.0,0.0,0.0,0.0,1.51,0.0,0.0,2.3,23.2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.0,7923.0,5262.0,0.5278276481149012,0.0,0.473,0.278,0.249
0,0,25,0,0.0,574,0.0,0.0,0.0,1.92,77,1,0,4.7,46.8,2022-09-17,90,15,0,0,0,0,8,6,16461,1,1,1,0.0,4,1177,1936,759,4.5,False,0,0,0,0.0,90,Newcastle United,Bournemouth,1,1,18275,2022,550688,0.0,0,0,0,0.0,0.0,0.0,Bournemouth,2,4,8,2.0,GK,1.0,0.0,0.0,0.0,3.41,2.0,0.0,2.8,28.2,0.0,0.0,180.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,2.2,21108.0,1.0,0.0,0.0,0.0,3.41,2.0,0.0,2.8,28.2,0.0,0.0,180.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,2.2,21108.0,3276.0,0.436734693877551,4.0,0.652,0.223,0.125
0,1,29,1,0.0,574,0.0,0.0,0.0,0.87,82,0,0,3.1,31.2,2022-10-01,90,4,0,0,0,0,9,4,24237,1,0,0,0.0,8,6078,8729,2651,4.5,True,0,0,0,0.0,90,Bournemouth,Brentford,0,0,18283,2022,552391,0.0,0,0,0,0.0,0.0989814028143882,0.0989814028143882,Bournemouth,3,2,9,5.5,GK,0.0,0.0,0.0,0.0,3.82,3.0,0.0,5.2,51.8,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,29646.0,1.0,0.0,0.0,0.0,5.33,3.0,0.0,7.5,75.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,2.0,10.0,3.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,4.2,37569.0,7776.0,0.5340949033391915,7.0,0.285,0.277,0.438
0,0,17,0,0.0,574,0.0,0.0,0.0,1.08,92,1,0,3.0,30.0,2022-10-08,90,10,0,0,0,0,10,4,35672,1,1,2,0.0,3,9311,13128,3817,4.5,True,0,0,0,0.0,90,Bournemouth,Leicester,2,1,18293,2022,554057,0.0,0,0,0,0.0,0.0801924020051956,0.0801924020051956,Bournemouth,3,2,10,4.5,GK,1.0,0.0,0.0,0.0,2.79,1.0,0.0,7.8,78.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.5,40698.0,2.0,0.0,0.0,0.0,6.2,3.0,0.0,10.6,106.2,0.0,0.0,360.0,0.0,0.0,0.0,0.0,2.0,14.0,4.0,4.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,9.7,61806.0,11435.0,0.5494836234877545,3.0,0.269,0.261,0.47
0,0,13,0,0.0,574,0.0,0.0,0.0,2.13,103,2,0,1.4,13.8,2022-10-15,90,9,0,0,0,0,11,2,46036,1,2,2,0.0,1,8705,12402,3697,4.5,False,0,0,0,0.0,90,Fulham,Bournemouth,2,2,18304,2022,555975,0.0,0,0,0,0.0,0.0,0.0,Bournemouth,2,2,11,3.5,GK,1.0,0.0,0.0,0.0,3.87,2.0,0.0,10.8,108.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,12.0,76370.0,1.0,0.0,0.0,0.0,5.77,4.0,0.0,11.3,113.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,1.0,15.0,4.0,5.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,13.2,89555.0,10364.0,0.5407168147089881,1.0,0.502,0.262,0.236
0,0,13,0,0.0,574,0.0,0.0,0.0,1.03,112,1,0,1.9,18.8,2022-10-19,90,17,0,0,0,0,12,2,49318,1,1,0,0.0,2,-42,4288,4330,4.5,True,0,0,0,0.0,90,Bournemouth,Southampton,0,1,18313,2022,557489,0.0,0,0,0,0.0,0.2245389968156814,0.2245389968156814,Bournemouth,2,2,12,0.0,GK,1.0,0.0,0.0,0.0,4.08,3.0,0.0,7.5,75.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,3.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,13.5,105945.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0,12.2,121.8,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,4.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,15.5,122406.0,3282.0,-0.0048735205384079,2.0,0.349,0.29,0.362
0,0,6,0,0.0,574,0.0,0.0,0.0,0.79,129,1,0,0.9,8.6,2022-10-24,45,19,0,0,0,0,13,1,40410,1,0,2,0.0,1,-5766,799,6565,4.5,False,0,0,0,0.0,50,West Ham,Bournemouth,2,0,18330,2022,559533,0.0,0,0,0,0.0,0.0,0.0,Bournemouth,2,3,13,2.5,GK,0.0,0.0,0.0,0.0,4.24,4.0,0.0,6.3,62.6,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,8.0,131026.0,1.0,0.0,0.0,0.0,7.03,5.0,0.0,14.1,140.6,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,5.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,15.5,171724.0,-8908.0,-0.782998370450842,1.0,0.608,0.235,0.157
0,0,9,0,0.0,574,0.0,0.0,0.0,1.47,192,2,0,1.3,12.6,2023-01-14,90,4,0,0,0,0,20,2,19165,1,0,2,0.0,0,-521,47,568,4.5,False,1,0,0,0.0,90,Brentford,Bournemouth,2,0,18393,2022,569034,0.0,0,0,0,0.0,0.0773909017443656,0.0773909017443656,Bournemouth,2,3,20,0.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21245.0,-0.8471544715447155,0.0,0.579,0.242,0.18
0,0,18,0,0.0,574,0.0,0.0,0.0,1.77,202,1,0,2.8,28.0,2023-01-21,90,16,0,0,0,0,21,4,21128,1,1,1,0.0,3,1666,2149,483,4.5,True,0,0,0,0.0,90,Bournemouth,Nottingham Forest,1,1,18403,2022,570232,0.0,0,0,0,0.0,0.0,0.0,Bournemouth,2,2,21,1.1,GK,0.0,0.0,0.0,0.0,1.47,2.0,0.0,1.3,12.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,19165.0,0.0,0.0,0.0,0.0,1.47,2.0,0.0,1.3,12.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,19165.0,1963.0,0.6329787234042553,3.0,0.348,0.303,0.348
