assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,4,0,10.5,693,0.01,0.01,0.0,0.68,195,0,0,2.0,7.2,2023-01-14,29,8,0,0,0,0,20,0,79,0,2,1,2.0,1,69,76,7,5.0,False,0,0,0,0.0,27,Everton,Southampton,1,2,18396,2022,568890,0.0158006995916366,0,1,0,0.0,0.0158006995916366,0.0,Southampton,2,2,20,1.8,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8313253012048193,1.0,0.419,0.286,0.295
0,0,6,0,1.0,693,0.0,0.02,0.02,0.57,212,1,0,0.6,2.8,2023-02-04,25,4,0,0,0,0,22,0,371,0,0,3,2.0,1,38,124,86,5.0,False,0,0,1,0.0087282601743936,22,Brentford,Southampton,3,0,18413,2022,573244,0.0,0,0,0,0.0087282601743936,0.0544800981879234,0.0457517988979816,Southampton,2,3,22,0.7,MID,0.0,0.01,0.01,0.0,0.68,0.0,0.0,2.0,7.2,10.5,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.02,0.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0,0.1809523809523809,1.0,0.508,0.268,0.224
0,3,24,0,1.9,693,0.03,0.22,0.19,0.55,229,1,1,6.9,41.2,2023-02-11,78,20,0,0,0,0,23,0,417,1,2,1,26.0,10,7,65,58,5.0,True,0,1,3,0.1332540065050125,82,Southampton,Wolverhampton Wanderers,1,2,18430,2022,574818,0.0,0,0,1,0.1332540065050125,0.0186110008507967,0.0186110008507967,Southampton,2,2,23,3.2,MID,0.0,0.0,0.02,0.02,0.57,1.0,0.0,0.6,2.8,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.05,0.7,0.0,0.0,0.02,0.01,0.62,0.5,0.0,1.3,5.0,5.75,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.5,0.0,0.01,0.0,0.0,0.5,0.0,0.0,0.04,0.02,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.056910569105691,7.0,0.316,0.305,0.379
0,0,3,0,0.0,693,0.0,0.0,0.0,0.17,234,0,0,0.0,0.0,2023-02-18,3,6,0,0,0,0,24,0,1237,0,1,0,0.0,1,682,802,120,5.0,False,0,0,0,0.0,1,Chelsea,Southampton,0,1,18435,2022,576415,0.0,0,0,0,0.0,0.0,0.0,Southampton,2,4,24,3.5,MID,0.0,0.03,0.22,0.19,0.55,1.0,1.0,6.9,41.2,1.9,26.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,10.0,1.0,3.0,0.13,0.0,0.0,0.0,0.0,1.0,0.13,0.02,0.02,3.2,0.0,0.02,0.12,0.1,0.56,1.0,0.5,3.75,22.0,1.45,14.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,5.5,0.5,2.0,0.07,0.0,0.0,0.0,0.0,0.5,0.07,0.04,0.03,1.95,0.0,0.01,0.08,0.07,0.6,0.67,0.33,3.17,17.07,4.47,10.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.67,4.0,0.33,1.33,0.05,0.01,0.0,0.0,0.33,0.33,0.05,0.03,0.02,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.0,0.7396963123644251,1.0,0.685,0.21,0.105
0,0,19,0,0.8,693,0.01,0.28,0.27,1.11,259,0,1,7.0,34.6,2023-03-04,49,10,0,0,0,0,26,0,1452,1,0,1,35.0,5,-356,85,441,5.0,True,1,1,4,0.2847859859466553,54,Southampton,Leicester,1,0,18460,2022,579762,0.0,0,0,1,0.2847859859466553,0.357246994972229,0.0724610984325409,Southampton,3,2,26,3.5,MID,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.02,0.11,0.1,0.36,0.5,0.5,3.45,20.6,0.95,13.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.5,5.5,0.5,1.5,0.07,0.0,0.0,0.0,0.0,0.5,0.07,0.01,0.01,3.35,0.0,0.01,0.08,0.07,0.43,0.67,0.33,2.5,14.67,0.97,9.33,35.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.33,4.0,0.33,1.33,0.05,0.0,0.0,0.0,0.0,0.33,0.05,0.02,0.02,2.47,0.0,0.01,0.06,0.05,0.49,0.5,0.25,2.38,12.8,3.35,7.5,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,1.25,3.25,0.25,1.0,0.04,0.0,0.0,0.0,0.25,0.25,0.04,0.02,0.02,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,-0.6768060836501901,5.0,0.349,0.29,0.362
0,0,5,0,12.9,693,0.01,0.06,0.05,0.61,267,0,0,1.9,4.0,2023-03-12,54,14,0,0,0,0,27,0,1717,1,0,0,2.0,1,198,628,430,5.0,False,0,0,1,0.0250192005187273,56,Manchester United,Southampton,0,0,18468,2022,581800,0.068884901702404,0,1,0,0.0250192005187273,0.0939041003584861,0.0,Southampton,2,4,27,2.0,MID,0.0,0.01,0.28,0.27,1.11,0.0,1.0,7.0,34.6,0.8,35.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,4.0,0.28,0.0,0.0,0.0,0.0,1.0,0.28,0.36,0.07,3.5,0.0,0.0,0.14,0.14,0.64,0.0,0.5,3.5,17.3,0.4,17.5,26.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,3.0,0.5,2.0,0.14,0.0,0.0,0.0,0.0,0.5,0.14,0.18,0.04,3.5,0.0,0.01,0.17,0.15,0.61,0.33,0.67,4.63,25.27,0.9,20.33,43.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.0,0.67,5.33,0.67,2.33,0.14,0.0,0.0,0.0,0.0,0.67,0.14,0.13,0.03,3.4,0.0,0.01,0.13,0.12,0.6,0.5,0.5,3.62,19.65,0.92,15.75,38.75,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.75,1.25,4.25,0.5,2.0,0.11,0.0,0.0,0.0,0.0,0.5,0.11,0.11,0.03,2.72,0.0,0.01,0.11,0.1,0.62,0.4,0.4,3.3,17.16,2.84,13.0,36.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.0,1.2,3.6,0.4,1.6,0.09,0.0,0.0,0.0,0.2,0.4,0.09,0.09,0.03,2.54,265.0,0.1871455576559546,1.0,0.707,0.188,0.105
0,0,2,0,4.0,693,0.02,0.05,0.03,1.48,69,1,0,1.3,8.4,2023-03-15,65,4,0,0,0,0,27,0,1717,1,2,0,1.0,2,198,628,430,5.0,True,0,0,1,0.0187634006142616,69,Southampton,Brentford,0,2,18265,2022,582493,0.0,0,0,0,0.0187634006142616,0.0187634006142616,0.0,Southampton,3,2,27,2.0,MID,0.0,0.01,0.06,0.05,0.61,0.0,0.0,1.9,4.0,12.9,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.03,0.07,0.0,0.0,1.0,0.0,0.03,0.09,0.0,2.0,0.0,0.01,0.17,0.16,0.86,0.0,0.5,4.45,19.3,6.85,18.5,51.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,3.0,0.5,2.5,0.15,0.03,0.0,0.0,0.5,0.5,0.15,0.23,0.04,2.75,0.0,0.01,0.11,0.11,0.63,0.0,0.33,2.97,12.87,4.57,12.33,35.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.33,0.33,2.33,0.33,1.67,0.1,0.02,0.0,0.0,0.33,0.33,0.1,0.15,0.02,3.0,0.0,0.01,0.14,0.13,0.61,0.25,0.5,3.95,19.95,3.9,15.75,46.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.75,0.5,4.25,0.5,2.0,0.11,0.02,0.0,0.0,0.25,0.5,0.11,0.12,0.02,3.05,0.0,0.01,0.12,0.11,0.6,0.4,0.4,3.28,16.52,3.32,13.0,41.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.0,3.6,0.4,1.8,0.09,0.01,0.0,0.0,0.2,0.4,0.09,0.1,0.03,2.58,0.0,0.1871455576559546,2.0,0.325,0.29,0.385
0,0,4,0,0.7,693,0.0,0.04,0.04,0.17,279,1,0,1.1,5.6,2023-03-18,20,18,0,0,0,0,28,0,2354,0,3,3,5.0,1,477,690,213,5.0,True,0,0,1,0.0215502008795738,13,Southampton,Tottenham,3,3,18480,2022,583088,0.0,0,0,0,0.0215502008795738,0.0988067984580993,0.0772565975785255,Southampton,3,2,28,1.3,MID,0.0,0.02,0.05,0.03,1.48,1.0,0.0,1.3,8.4,4.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,2.0,0.0,0.02,0.06,0.04,1.04,0.5,0.0,1.6,6.2,8.45,1.5,59.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,0.0,1.0,0.02,0.03,0.0,0.0,0.5,0.0,0.02,0.06,0.0,2.0,0.0,0.01,0.13,0.12,1.07,0.33,0.33,3.4,15.67,5.9,12.67,56.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,0.33,2.67,0.33,2.0,0.11,0.02,0.0,0.0,0.33,0.33,0.11,0.16,0.02,2.5,0.0,0.01,0.1,0.09,0.84,0.25,0.25,2.55,11.75,4.42,9.5,42.75,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.75,0.25,2.25,0.25,1.5,0.08,0.02,0.0,0.0,0.25,0.25,0.08,0.12,0.02,2.75,0.0,0.01,0.12,0.11,0.78,0.4,0.4,3.42,17.64,3.92,12.8,49.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.0,0.4,3.8,0.4,1.8,0.09,0.01,0.0,0.0,0.2,0.4,0.09,0.1,0.02,2.84,637.0,0.5282392026578073,1.0,0.209,0.269,0.522
0,0,4,0,0.8,693,0.0,0.02,0.02,1.14,290,0,0,1.2,4.2,2023-04-02,36,19,0,0,0,0,29,0,1693,0,0,1,7.0,1,-512,124,636,5.0,False,0,0,1,0.015387499704957,32,West Ham,Southampton,1,0,18491,2022,585288,0.0,0,0,0,0.015387499704957,0.015387499704957,0.0,Southampton,2,3,29,0.7,MID,0.0,0.0,0.04,0.04,0.17,1.0,0.0,1.1,5.6,0.7,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.08,1.3,0.0,0.01,0.04,0.04,0.82,1.0,0.0,1.2,7.0,2.35,3.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,1.5,1.5,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.04,1.65,0.0,0.01,0.05,0.04,0.75,0.67,0.0,1.43,6.0,5.87,2.67,46.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.0,1.33,0.0,1.0,0.02,0.02,0.0,0.0,0.33,0.0,0.02,0.07,0.03,1.77,0.0,0.01,0.11,0.1,0.84,0.5,0.25,2.82,13.15,4.6,10.75,47.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,1.25,1.0,2.25,0.25,1.75,0.09,0.02,0.0,0.0,0.25,0.25,0.09,0.14,0.04,2.2,0.0,0.01,0.09,0.08,0.71,0.4,0.2,2.26,10.52,3.68,8.6,38.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.2,0.8,2.0,0.2,1.4,0.07,0.01,0.0,0.0,0.2,0.2,0.07,0.11,0.03,2.46,-661.0,-0.6736842105263158,1.0,0.547,0.263,0.189
0,0,6,0,0.3,693,0.0,0.0,0.0,1.65,298,3,0,0.2,1.2,2023-04-08,68,13,0,0,0,0,30,0,1592,1,4,1,0.0,2,-143,51,194,5.0,True,0,0,0,0.0,71,Southampton,Manchester City,1,4,18499,2022,586965,0.0,0,0,0,0.0,0.01455910038203,0.01455910038203,Southampton,5,2,30,0.0,MID,0.0,0.0,0.02,0.02,1.14,0.0,0.0,1.2,4.2,0.8,7.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.7,0.0,0.0,0.03,0.03,0.66,0.5,0.0,1.15,4.9,0.75,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.04,1.0,0.0,0.01,0.04,0.03,0.93,0.67,0.0,1.2,6.07,1.83,4.33,40.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,1.33,1.33,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.03,1.33,0.0,0.01,0.04,0.03,0.85,0.5,0.0,1.38,5.55,4.6,3.75,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,1.0,1.25,0.0,1.0,0.02,0.02,0.0,0.0,0.25,0.0,0.02,0.06,0.02,1.5,0.0,0.01,0.09,0.08,0.9,0.4,0.2,2.5,11.36,3.84,10.0,44.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,1.0,2.0,0.2,1.6,0.07,0.01,0.0,0.0,0.2,0.2,0.07,0.12,0.03,1.9,-101.0,-0.5836734693877551,2.0,0.073,0.163,0.764
