assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,13,0,2.1,270,0.01,0.01,0.0,1.55,46,1,0,1.6,13.8,2022-09-01,90,14,0,0,0,0,5,0,7683,1,1,0,0.0,2,-560,120,680,4.4,True,0,0,0,0.0,90,Leicester,Manchester United,0,1,18251,2022,546674,0.0,0,0,0,0.0,0.0186934992671012,0.0186934992671012,Leicester,3,3,5,-0.1,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.7,2.0,0.28,0.254,0.465
0,0,4,0,1.3,270,0.1,0.1,0.0,2.76,53,5,0,0.6,4.8,2022-09-04,90,5,1,0,0,0,6,0,8476,1,2,5,0.0,-3,280,906,626,4.3,False,1,0,0,0.0,90,Brighton,Leicester,5,2,18259,2022,547893,0.0,0,0,0,0.0,0.2478359937667846,0.2478359937667846,Leicester,3,3,6,-0.2,DEF,0.0,0.01,0.01,0.0,1.55,1.0,0.0,1.6,13.8,2.1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.0,0.1827676240208877,-3.0,0.518,0.271,0.211
0,0,3,0,0.0,270,0.0,0.0,0.0,0.0,130,0,0,0.2,2.0,2022-10-23,2,20,0,0,0,0,13,0,8728,0,4,0,0.0,1,-78,193,271,4.3,False,0,0,0,0.0,1,Wolverhampton Wanderers,Leicester,0,4,18331,2022,558899,0.0,0,0,0,0.0,0.0,0.0,Leicester,3,2,13,0.2,DEF,0.0,0.1,0.1,0.0,2.76,5.0,0.0,0.6,4.8,1.3,0.0,90.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,-0.2,0.0,0.06,0.06,0.0,2.15,3.0,0.0,1.1,9.3,1.7,0.0,90.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,1.5,2.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,-0.168103448275862,1.0,0.419,0.29,0.29
0,0,25,1,1.3,270,0.01,0.01,0.0,1.4,159,0,0,1.2,11.0,2022-11-12,90,19,0,0,0,0,16,0,9013,1,2,0,0.0,6,310,579,269,4.2,False,0,0,0,0.0,90,West Ham,Leicester,0,2,18360,2022,564460,0.0,0,0,0,0.0,0.6298530101776123,0.6298530101776123,Leicester,3,3,16,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.05,0.0,1.38,2.5,0.0,0.4,3.4,0.65,0.0,46.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,3.0,2.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.04,0.04,0.0,1.44,2.0,0.0,0.8,6.87,1.13,0.0,60.67,0.33,0.0,0.0,0.0,0.33,0.0,0.67,2.33,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,0.365566037735849,6.0,0.465,0.28,0.254
0,0,22,0,19.9,270,0.06,0.06,0.0,1.9,168,3,0,4.0,18.2,2022-12-26,90,15,0,0,0,0,17,0,17690,1,3,0,2.0,1,8367,16327,7960,4.2,True,0,0,0,0.0,90,Leicester,Newcastle United,0,3,18369,2022,565508,0.0681853964924812,0,1,0,0.0,0.1813019961118698,0.1131160035729408,Leicester,3,3,17,1.0,DEF,1.0,0.01,0.01,0.0,1.4,0.0,0.0,1.2,11.0,1.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,2.0,0.5,0.0,0.0,0.0,0.7,0.0,0.0,0.7,6.5,0.65,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,1.1,0.33,0.04,0.04,0.0,1.39,1.67,0.0,0.67,5.93,0.87,0.0,60.67,0.33,0.0,0.0,0.0,0.33,0.0,0.67,2.67,1.67,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.67,0.25,0.03,0.03,0.0,1.43,1.5,0.0,0.9,7.9,1.18,0.0,68.0,0.25,0.0,0.0,0.0,0.25,0.0,0.75,2.25,1.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8677.0,0.3445052908963643,1.0,0.294,0.273,0.434
0,0,17,0,13.7,270,0.01,0.01,0.0,2.12,174,2,0,2.8,14.6,2022-12-30,90,12,0,0,0,0,18,0,17571,1,1,2,0.0,1,-153,578,731,4.2,False,0,0,0,0.0,90,Liverpool,Leicester,2,1,18375,2022,566276,0.2341500073671341,0,1,0,0.0,0.4604319930076599,0.4604319930076599,Leicester,3,4,18,0.0,DEF,0.0,0.06,0.06,0.0,1.9,3.0,0.0,4.0,18.2,19.9,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.18,0.11,1.0,0.5,0.03,0.03,0.0,1.65,1.5,0.0,2.6,14.6,10.6,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,3.5,0.0,0.0,0.0,0.03,0.0,0.0,0.5,0.0,0.0,0.41,0.37,1.5,0.33,0.02,0.02,0.0,1.1,1.0,0.0,1.8,10.4,7.07,0.67,60.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,3.0,0.0,2.67,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.27,0.25,1.07,0.25,0.04,0.04,0.0,1.52,2.0,0.0,1.5,9.0,5.62,0.5,68.0,0.25,0.0,0.0,0.0,0.25,0.0,0.75,2.75,1.25,1.25,0.0,0.0,0.0,0.02,0.0,0.0,0.25,0.0,0.0,0.26,0.25,0.75,0.2,0.04,0.04,0.0,1.52,1.8,0.0,1.52,9.96,4.92,0.4,72.4,0.2,0.0,0.0,0.0,0.2,0.0,0.8,2.4,1.0,1.4,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.22,0.2,0.58,-119.0,-0.1168831168831168,1.0,0.74,0.159,0.101
0,0,21,0,13.8,270,0.21,0.21,0.0,1.11,188,1,0,3.4,20.2,2023-01-03,71,9,0,0,0,0,19,0,18027,1,1,0,0.0,2,396,1171,775,4.2,True,0,0,0,0.0,76,Leicester,Fulham,0,1,18389,2022,566993,0.2806270122528076,0,1,0,0.0,0.7113310098648071,0.4307039976119995,Leicester,2,3,19,1.3,DEF,0.0,0.01,0.01,0.0,2.12,2.0,0.0,2.8,14.6,13.7,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.23,0.0,0.0,1.0,0.0,0.0,0.46,0.46,0.0,0.0,0.03,0.03,0.0,2.01,2.5,0.0,3.4,16.4,16.8,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.15,0.0,0.0,1.0,0.0,0.0,0.32,0.29,0.5,0.33,0.03,0.03,0.0,1.81,1.67,0.0,2.67,14.6,11.63,0.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.67,2.67,0.0,0.0,0.0,0.1,0.0,0.0,0.67,0.0,0.0,0.42,0.4,1.0,0.25,0.02,0.02,0.0,1.36,1.25,0.0,2.05,11.45,8.72,0.5,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.5,0.5,2.25,0.0,0.0,0.0,0.08,0.0,0.0,0.5,0.0,0.0,0.32,0.3,0.8,0.2,0.04,0.04,0.0,1.64,2.0,0.0,1.76,10.12,7.24,0.4,72.4,0.2,0.0,0.0,0.0,0.2,0.0,0.8,2.4,1.4,1.2,0.0,0.0,0.0,0.06,0.0,0.0,0.4,0.0,0.0,0.3,0.29,0.6,456.0,0.2034943473792394,2.0,0.431,0.263,0.306
0,0,7,0,1.5,270,0.01,0.01,0.0,1.36,198,1,0,1.1,9.2,2023-01-14,67,16,0,0,0,0,20,0,17509,1,0,2,0.0,2,-621,1108,1729,4.2,False,0,0,0,0.0,69,Nottingham Forest,Leicester,2,0,18399,2022,568794,0.0,0,0,0,0.0,0.0834084004163742,0.0834084004163742,Leicester,3,2,20,2.0,DEF,0.0,0.21,0.21,0.0,1.11,1.0,0.0,3.4,20.2,13.8,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.28,0.0,0.0,1.0,0.0,0.0,0.71,0.43,1.3,0.0,0.11,0.11,0.0,1.62,1.5,0.0,3.1,17.4,13.75,0.0,80.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,0.26,0.0,0.0,1.0,0.0,0.0,0.59,0.45,0.65,0.0,0.09,0.09,0.0,1.71,2.0,0.0,3.4,17.67,15.8,0.67,83.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,0.67,1.33,0.0,0.0,0.0,0.19,0.0,0.0,1.0,0.0,0.0,0.45,0.33,0.77,0.25,0.07,0.07,0.0,1.63,1.5,0.0,2.85,16.0,12.18,0.5,85.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,0.5,2.5,0.0,0.0,0.0,0.15,0.0,0.0,0.75,0.0,0.0,0.5,0.41,1.08,0.2,0.06,0.06,0.0,1.31,1.2,0.0,2.32,13.2,9.74,0.4,68.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.2,0.4,2.2,0.0,0.0,0.0,0.12,0.0,0.0,0.6,0.0,0.0,0.4,0.33,0.9,-518.0,-0.2188931970391258,2.0,0.352,0.288,0.361
1,0,14,0,1.3,270,0.01,0.08,0.07,1.53,206,2,0,1.3,3.8,2023-01-21,90,5,0,0,0,0,21,0,16999,1,2,2,8.0,4,-579,521,1100,4.2,True,0,0,2,0.0662551000714302,90,Leicester,Brighton,2,2,18407,2022,570178,0.0,0,0,0,0.0662551000714302,0.1156459972262382,0.1156459972262382,Leicester,3,3,21,2.0,DEF,0.0,0.01,0.01,0.0,1.36,1.0,0.0,1.1,9.2,1.5,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,2.0,0.0,0.11,0.11,0.0,1.24,1.0,0.0,2.25,14.7,7.65,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,0.0,0.0,0.0,0.14,0.0,0.0,0.5,0.0,0.0,0.4,0.26,1.65,0.0,0.08,0.08,0.0,1.53,1.33,0.0,2.43,14.67,9.67,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.33,1.67,0.0,0.0,0.0,0.17,0.0,0.0,0.67,0.0,0.0,0.42,0.32,1.1,0.0,0.07,0.07,0.0,1.62,1.75,0.0,2.82,15.55,12.23,0.5,79.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,1.0,1.5,0.0,0.0,0.0,0.15,0.0,0.0,0.75,0.0,0.0,0.36,0.27,1.08,0.2,0.06,0.06,0.0,1.58,1.4,0.0,2.5,14.64,10.04,0.4,81.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.8,2.4,0.0,0.0,0.0,0.12,0.0,0.0,0.6,0.0,0.0,0.41,0.34,1.26,-510.0,-0.3571869216533004,4.0,0.264,0.272,0.464
0,0,4,0,0.0,270,0.0,0.0,0.0,0.23,211,0,0,0.3,3.0,2023-02-04,9,2,0,0,0,0,22,0,16535,0,4,2,0.0,1,-617,879,1496,4.2,False,0,0,0,0.0,6,Aston Villa,Leicester,2,4,18412,2022,573367,0.0,0,0,0,0.0,0.0,0.0,Leicester,3,2,22,2.3,DEF,0.0,0.01,0.08,0.07,1.53,2.0,0.0,1.3,3.8,1.3,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,2.0,0.07,0.0,1.0,0.0,0.0,0.0,0.07,0.12,0.12,2.0,0.0,0.01,0.04,0.04,1.44,1.5,0.0,1.2,6.5,1.4,4.0,78.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.03,0.0,0.5,0.0,0.0,0.0,0.03,0.1,0.1,2.0,0.0,0.08,0.1,0.02,1.33,1.33,0.0,1.93,11.07,5.53,2.67,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.33,2.67,0.0,0.67,0.02,0.09,0.33,0.0,0.33,0.0,0.02,0.3,0.21,1.77,0.0,0.06,0.08,0.02,1.53,1.5,0.0,2.15,11.95,7.58,2.0,79.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,2.25,0.0,0.5,0.02,0.13,0.25,0.0,0.5,0.0,0.02,0.34,0.27,1.32,0.0,0.06,0.07,0.01,1.6,1.8,0.0,2.52,13.2,10.04,2.0,81.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.2,2.0,0.0,0.4,0.01,0.12,0.2,0.0,0.6,0.0,0.01,0.31,0.24,1.26,-464.0,-0.2597894736842105,1.0,0.487,0.264,0.25
