assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,3,0,11.9,204,0.01,0.06,0.05,0.47,4,1,0,2.4,1.6,2022-08-06,65,12,0,0,0,0,1,0,4034,1,2,2,10.0,2,0,0,0,5.5,True,0,0,1,0.0661583021283149,68,Fulham,Liverpool,2,2,18203,2022,539189,0.0789021998643875,0,1,0,0.0661583021283149,0.2321649938821792,0.0871042013168335,Fulham,4,2,1,0.5,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.086,0.158,0.756
0,0,5,1,2.6,204,0.01,0.12,0.11,0.89,20,0,0,3.3,9.0,2022-08-13,82,20,0,0,0,0,2,0,8252,1,0,0,21.0,3,1170,2258,1088,5.5,False,0,0,2,0.0449548996984958,85,Wolverhampton Wanderers,Fulham,0,0,18216,2022,540638,0.0,0,0,0,0.0449548996984958,0.0954736992716789,0.0719574019312858,Fulham,2,2,2,2.0,MID,0.0,0.01,0.06,0.05,0.47,1.0,0.0,2.4,1.6,11.9,10.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.07,0.08,0.0,0.0,1.0,0.0,0.07,0.23,0.09,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4218.0,0.3496712492528392,3.0,0.414,0.289,0.298
0,0,8,0,24.4,204,0.08,0.08,0.0,1.26,31,1,0,3.8,9.4,2022-08-27,68,1,0,0,0,0,4,0,6236,1,1,2,4.0,2,-4242,53,4295,5.5,False,0,0,0,0.0,70,Arsenal,Fulham,2,1,18238,2022,544666,0.1177219972014427,0,2,0,0.0,0.1177219972014427,0.0,Fulham,2,4,4,0.4,MID,1.0,0.01,0.12,0.11,0.89,0.0,0.0,3.3,9.0,2.6,21.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.07,2.0,0.5,0.01,0.09,0.08,0.68,0.5,0.0,2.85,5.3,7.25,15.5,73.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5,0.0,1.5,0.06,0.04,0.0,0.0,0.5,0.0,0.06,0.16,0.08,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2016.0,-0.9756209751609936,2.0,0.73,0.165,0.105
1,0,18,0,22.9,204,0.05,0.09,0.04,1.42,44,1,0,5.7,22.2,2022-08-30,90,5,0,0,0,0,5,0,6304,1,1,2,12.0,5,-481,297,778,5.5,True,0,0,2,0.3713339865207672,90,Fulham,Brighton,2,1,18242,2022,545833,0.4250159859657287,1,2,0,0.3713339865207672,0.3773899972438812,0.0,Fulham,3,2,5,1.9,MID,0.0,0.08,0.08,0.0,1.26,1.0,0.0,3.8,9.4,24.4,4.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.12,0.0,0.0,2.0,0.0,0.0,0.12,0.0,0.4,0.5,0.04,0.1,0.06,1.08,0.5,0.0,3.55,9.2,13.5,12.5,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.5,0.0,1.0,0.02,0.06,0.0,0.0,1.0,0.0,0.02,0.11,0.04,1.2,0.33,0.03,0.09,0.05,0.87,0.67,0.0,3.17,6.67,12.97,11.67,71.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.33,2.33,0.0,1.0,0.04,0.07,0.0,0.0,1.0,0.0,0.04,0.15,0.05,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,-0.4474418604651163,5.0,0.304,0.286,0.41
0,0,0,0,14.0,204,0.01,0.09,0.08,1.55,59,1,0,1.9,0.6,2022-09-03,59,18,0,0,0,0,6,0,6970,1,1,2,4.0,1,4,672,668,5.5,False,0,0,1,0.0636657997965812,66,Tottenham,Fulham,2,1,18255,2022,547176,0.011230600066483,0,1,0,0.0636657997965812,0.107524998486042,0.0326282009482383,Fulham,2,4,6,1.2,MID,0.0,0.05,0.09,0.04,1.42,1.0,0.0,5.7,22.2,22.9,12.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0,0.37,0.43,1.0,1.0,2.0,0.0,0.37,0.38,0.0,1.9,0.0,0.06,0.08,0.02,1.34,1.0,0.0,4.75,15.8,23.65,8.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.5,0.0,1.0,0.19,0.27,0.5,0.5,2.0,0.0,0.19,0.25,0.0,1.15,0.33,0.05,0.1,0.05,1.19,0.67,0.0,4.27,13.53,16.63,12.33,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.33,3.33,0.0,1.33,0.14,0.18,0.33,0.33,1.33,0.0,0.14,0.2,0.02,1.43,0.25,0.04,0.09,0.05,1.01,0.75,0.0,3.8,10.55,15.45,11.75,76.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,3.0,0.0,1.25,0.12,0.16,0.25,0.25,1.25,0.0,0.12,0.21,0.04,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.0,0.0029850746268656,1.0,0.639,0.213,0.148
0,0,5,0,1.0,204,0.0,0.03,0.03,0.0,78,0,0,1.1,2.2,2022-09-16,1,16,0,0,0,0,8,0,8703,0,3,2,8.0,1,844,1259,415,5.5,False,0,0,1,0.0368226990103721,1,Nottingham Forest,Fulham,2,3,18273,2022,550268,0.0,0,0,0,0.0368226990103721,0.1559810042381286,0.119157999753952,Fulham,2,2,8,2.7,MID,0.0,0.01,0.09,0.08,1.55,1.0,0.0,1.9,0.6,14.0,4.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.06,0.01,0.0,0.0,1.0,0.0,0.06,0.11,0.03,1.2,0.0,0.03,0.09,0.06,1.48,1.0,0.0,3.8,11.4,18.45,8.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.5,0.22,0.22,0.5,0.5,1.5,0.0,0.22,0.24,0.02,1.55,0.0,0.05,0.09,0.04,1.41,1.0,0.0,3.8,10.73,20.43,6.67,72.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.67,0.0,1.0,0.14,0.18,0.33,0.33,1.67,0.0,0.14,0.2,0.01,1.17,0.25,0.04,0.1,0.06,1.28,0.75,0.0,3.68,10.3,15.98,10.25,74.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.5,2.75,0.0,1.25,0.12,0.14,0.25,0.25,1.25,0.0,0.12,0.17,0.03,1.38,0.2,0.03,0.09,0.06,1.12,0.8,0.0,3.42,8.56,15.16,10.2,72.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6,2.6,0.0,1.2,0.11,0.13,0.2,0.2,1.2,0.0,0.11,0.19,0.04,1.2,1733.0,0.5041816009557945,1.0,0.347,0.289,0.364
1,0,19,0,15.0,204,0.37,0.37,0.0,0.15,84,0,0,3.9,21.8,2022-10-01,20,15,0,0,0,0,9,0,7648,0,4,1,2.0,4,-794,248,1042,5.5,True,0,0,0,0.0,16,Fulham,Newcastle United,1,4,18285,2022,552372,0.4957909882068634,1,1,0,0.0,0.4957909882068634,0.0,Fulham,3,2,9,2.5,MID,0.0,0.0,0.03,0.03,0.0,0.0,0.0,1.1,2.2,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.12,2.7,0.0,0.0,0.06,0.06,0.78,0.5,0.0,1.5,1.4,7.5,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.0,1.0,0.0,1.0,0.05,0.01,0.0,0.0,0.5,0.0,0.05,0.13,0.08,1.95,0.0,0.02,0.07,0.05,0.99,0.67,0.0,2.9,8.33,12.63,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,2.0,2.33,0.0,1.33,0.16,0.15,0.33,0.33,1.0,0.0,0.16,0.21,0.05,1.93,0.0,0.04,0.07,0.04,1.06,0.75,0.0,3.12,8.6,15.58,7.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,2.0,2.25,0.0,1.0,0.12,0.14,0.25,0.25,1.25,0.0,0.12,0.19,0.04,1.55,0.2,0.03,0.08,0.05,1.02,0.6,0.0,3.16,8.68,12.98,9.8,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,1.6,2.4,0.0,1.2,0.1,0.11,0.2,0.2,1.0,0.0,0.1,0.17,0.04,1.64,-1055.0,-0.6155038759689923,4.0,0.318,0.28,0.402
1,0,16,0,27.5,204,0.17,0.17,0.0,2.61,100,2,0,5.6,26.2,2022-10-09,88,19,0,0,0,0,10,0,7450,1,1,3,2.0,5,-444,230,674,5.4,False,0,0,0,0.0,90,West Ham,Fulham,3,1,18301,2022,554761,0.2284760028123855,1,2,0,0.0,0.2928139865398407,0.0643379017710685,Fulham,2,3,10,3.3,MID,0.0,0.37,0.37,0.0,0.15,0.0,0.0,3.9,21.8,15.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.0,2.5,0.0,0.18,0.2,0.02,0.08,0.0,0.0,2.5,12.0,8.0,5.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.5,2.5,0.0,0.5,0.02,0.25,0.5,0.5,0.5,0.0,0.02,0.33,0.06,2.6,0.0,0.13,0.16,0.04,0.57,0.33,0.0,2.3,8.2,10.0,4.67,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.67,1.67,2.0,0.0,0.67,0.03,0.17,0.33,0.33,0.67,0.0,0.03,0.25,0.05,2.13,0.0,0.11,0.14,0.04,0.78,0.5,0.0,3.15,11.7,13.22,6.5,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.25,1.75,2.75,0.0,1.0,0.12,0.23,0.5,0.5,1.0,0.0,0.12,0.28,0.04,2.08,0.0,0.1,0.13,0.03,0.88,0.6,0.0,3.28,11.24,15.46,6.0,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,1.8,2.6,0.0,0.8,0.09,0.21,0.4,0.4,1.2,0.0,0.09,0.25,0.03,1.74,-198.0,-0.4911504424778761,5.0,0.551,0.249,0.2
0,0,6,0,17.1,204,0.04,0.08,0.04,0.84,103,2,0,2.6,0.8,2022-10-15,61,3,0,0,0,0,11,0,8423,1,2,2,8.0,2,795,1182,387,5.4,True,0,0,1,0.0511860996484756,64,Fulham,Bournemouth,2,2,18304,2022,555969,0.0205029994249343,0,1,0,0.0511860996484756,0.1854040026664734,0.1137150004506111,Fulham,2,2,11,4.2,MID,0.0,0.17,0.17,0.0,2.61,2.0,0.0,5.6,26.2,27.5,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.23,1.0,1.0,2.0,0.0,0.0,0.29,0.06,3.3,0.0,0.27,0.27,0.0,1.38,1.0,0.0,4.75,24.0,21.25,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,2.0,4.5,0.0,0.0,0.0,0.36,1.0,1.0,1.5,0.0,0.0,0.39,0.03,2.9,0.0,0.18,0.19,0.01,0.92,0.67,0.0,3.53,16.73,14.5,4.0,36.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.67,2.0,3.33,0.0,0.33,0.01,0.24,0.67,0.67,1.0,0.0,0.01,0.31,0.06,2.83,0.0,0.14,0.16,0.03,1.08,0.75,0.0,3.12,12.7,14.38,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.25,2.0,2.75,0.0,0.5,0.03,0.18,0.5,0.5,1.0,0.0,0.03,0.26,0.05,2.42,0.0,0.12,0.15,0.03,1.15,0.8,0.0,3.64,14.6,16.08,5.6,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,2.0,3.2,0.0,0.8,0.09,0.23,0.6,0.6,1.2,0.0,0.09,0.29,0.04,2.32,973.0,0.5066921606118547,2.0,0.511,0.252,0.236
1,0,12,1,2.3,204,0.01,0.14,0.13,1.03,116,0,0,2.9,3.6,2022-10-20,84,2,0,0,0,0,12,0,8106,1,0,3,23.0,6,-396,322,718,5.4,True,0,0,1,0.1210950016975402,86,Fulham,Aston Villa,3,0,18316,2022,557742,0.0,0,0,0,0.1210950016975402,0.1718980073928833,0.0508036017417907,Fulham,2,2,12,0.0,MID,0.0,0.04,0.08,0.04,0.84,2.0,0.0,2.6,0.8,17.1,8.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.05,0.02,0.0,0.0,1.0,0.0,0.05,0.19,0.11,4.2,0.0,0.11,0.12,0.02,1.72,2.0,0.0,4.1,13.5,22.3,5.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.5,3.5,0.0,0.5,0.03,0.12,0.5,0.5,1.5,0.0,0.03,0.24,0.09,3.75,0.0,0.19,0.21,0.01,1.2,1.33,0.0,4.03,16.27,19.87,4.0,56.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.33,2.0,3.67,0.0,0.33,0.02,0.25,0.67,0.67,1.33,0.0,0.02,0.32,0.06,3.33,0.0,0.14,0.16,0.02,0.9,1.0,0.0,3.3,12.75,15.15,5.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,2.0,3.0,0.0,0.5,0.02,0.19,0.5,0.5,1.0,0.0,0.02,0.28,0.07,3.18,0.0,0.12,0.15,0.03,1.03,1.0,0.0,3.02,10.32,14.92,4.8,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.2,2.0,2.6,0.0,0.6,0.03,0.15,0.4,0.4,1.0,0.0,0.03,0.25,0.07,2.78,-317.0,-0.3807692307692307,6.0,0.329,0.289,0.382
