goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,GK,Lens,Strasbourg,0,2,2025-02-16,28240,2024,706907,0,0,0,0,0,0.12261083722114563,0.12261083722114563
0,0,0,90,GK,Strasbourg,Montpellier,2,0,2025-02-09,28230,2024,705242,0,0,0,0,0,0.14747187495231628,0.14747187495231628
0,0,0,90,GK,Rennes,Strasbourg,1,0,2025-02-02,28226,2024,704177,0,0,0,0,0,0.39441463351249695,0.39441463351249695
0,0,0,90,GK,Strasbourg,Lille,2,1,2025-01-25,28210,2024,701738,0,0,0,0,0,0.16634607315063477,0.16634607315063477
0,0,0,90,GK,Marseille,Strasbourg,1,1,2025-01-19,28201,2024,700925,0,0,0,0,0,0,0
0,0,0,90,GK,Toulouse,Strasbourg,1,2,2025-01-12,28192,2024,698731,0,0,0,0,0,0.9356485605239868,0.9356485605239868
0,0,0,90,GK,Strasbourg,Auxerre,3,1,2025-01-05,28190,2024,697613,0,0,0,0,0,0.20563429594039917,0.20563429594039917
0,0,0,90,GK,Le Havre,Strasbourg,0,3,2024-12-15,28175,2024,694359,0,0,0,0,0,0.32042065262794495,0.32042065262794495
0,0,0,90,GK,Strasbourg,Reims,0,0,2024-12-08,28171,2024,692958,0,0,0,0,0,0,0
0,0,0,90,GK,Brest,Strasbourg,3,1,2024-11-30,28159,2024,690283,0,0,0,0,0,0.11752279847860336,0.11752279847860336
0,0,0,90,GK,Nice,Strasbourg,2,1,2024-11-24,28149,2024,689442,0,0,0,0,0,0,0
0,0,0,90,GK,Strasbourg,Monaco,1,3,2024-11-09,28140,2024,686756,0,0,0,0,0,0.027858780696988106,0.027858780696988106
0,0,0,90,GK,Saint-Etienne,Strasbourg,2,0,2024-11-02,28137,2024,685339,0,0,0,0,0,0.0807299092411995,0.0807299092411995
0,0,0,90,GK,Strasbourg,Nantes,3,1,2024-10-27,28125,2024,683911,0,0,0,0,0,0.8666775822639465,0.8666775822639465
0,0,0,90,GK,Paris Saint Germain,Strasbourg,4,2,2024-10-19,28119,2024,681732,0,0,0,0,0,0.1276526153087616,0.1276526153087616
0,0,0,90,GK,Strasbourg,Lens,2,2,2024-10-06,28110,2024,680389,0,0,0,0,0,0,0
0,0,0,90,GK,Strasbourg,Marseille,1,0,2024-09-29,28093,2024,678830,0,0,0,0,0,0.3323653042316437,0.3323653042316437
0,0,0,90,GK,Lille,Strasbourg,3,3,2024-09-21,28090,2024,675855,0,0,0,0,0,0.8729963898658752,0.8729963898658752
0,0,0,90,GK,Strasbourg,Angers,1,1,2024-09-15,28083,2024,674581,0,0,0,0,0,0,0
0,0,0,90,GK,Chelsea,Bournemouth,2,1,2024-05-19,22269,2023,663266,0,0,0,0,0,0.466424822807312,0.466424822807312
0,0,0,90,GK,Brighton,Chelsea,1,2,2024-05-15,22226,2023,662160,0,0,0,0,0,0.6475745439529419,0.6475745439529419
0,0,0,90,GK,Nottingham Forest,Chelsea,2,3,2024-05-11,22261,2023,660884,0,0,0,0,0,0,0
0,0,0,90,GK,Chelsea,West Ham,5,0,2024-05-05,22249,2023,659326,0,0,0,0,0,0.26852086186408997,0.26852086186408997
0,0,0,90,GK,Chelsea,Tottenham,2,0,2024-05-02,22149,2023,658373,0,0,0,0,0,0.06890509277582169,0.06890509277582169
0,0,0,90,GK,Aston Villa,Chelsea,2,2,2024-04-27,22236,2023,657259,0,0,0,0,0,0.03647911548614502,0.03647911548614502
0,0,0,90,GK,Arsenal,Chelsea,5,0,2024-04-23,22175,2023,656045,0,0,0,0,0,0,0
0,0,0,90,GK,Chelsea,Everton,6,0,2024-04-15,22219,2023,654298,0,0,0,0,0,0.4647047519683838,0.4647047519683838
0,0,0,90,GK,Sheffield United,Chelsea,2,2,2024-04-07,22212,2023,652586,0,0,0,0,0,0.07152841985225677,0.07152841985225677
0,0,0,90,GK,Chelsea,Manchester United,4,3,2024-04-04,22201,2023,651270,0,0,0,0,0,0.05981612950563431,0.05981612950563431
0,0,0,90,GK,Chelsea,Burnley,2,2,2024-03-30,22188,2023,649766,0,0,0,0,0,0.11603600531816483,0.11603600531816483
0,0,0,90,GK,Chelsea,Newcastle United,3,2,2024-03-11,22169,2023,647832,0,0,0,0,0,0,0
0,0,0,90,GK,Brentford,Chelsea,2,2,2024-03-02,22155,2023,644823,0,0,0,0,0,0.08499976247549057,0.08499976247549057
0,0,0,90,GK,Manchester City,Chelsea,1,1,2024-02-17,22140,2023,641988,0,0,0,0,0,0.6321630477905273,0.6321630477905273
0,0,0,90,GK,Crystal Palace,Chelsea,1,3,2024-02-12,22126,2023,641278,0,0,0,0,0,0.04878881201148033,0.04878881201148033
0,0,0,90,GK,Chelsea,Wolverhampton Wanderers,2,4,2024-02-04,22120,2023,639038,0,0,0,0,0,0.08940961956977844,0.08940961956977844
0,0,0,90,GK,Liverpool,Chelsea,4,1,2024-01-31,22113,2023,638035,0,0,0,0,0,0,0
0,0,0,90,GK,Chelsea,Fulham,1,0,2024-01-13,22097,2023,634556,0,0,0,0,0,0.07004483789205551,0.07004483789205551
0,0,0,90,GK,Luton,Chelsea,2,3,2023-12-30,22089,2023,633379,0,0,0,0,0,0.06178716570138931,0.06178716570138931
0,0,0,90,GK,Chelsea,Crystal Palace,2,1,2023-12-27,22080,2023,633065,0,0,0,0,0,0.12512406706809998,0.12512406706809998
0,0,0,90,GK,Wolverhampton Wanderers,Chelsea,2,1,2023-12-24,22073,2023,632895,0,0,0,0,0,0,0
0,0,0,90,GK,Chelsea,Sheffield United,2,0,2023-12-16,22059,2023,630268,0,0,0,0,0,0,0
0,0,0,2,Sub,Everton,Chelsea,2,0,2023-12-10,22048,2023,629290,0,0,0,0,0,0,0
