assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,2,0,0.0,252,0.0,0.0,0.0,0.37,40,0,0,0.0,0.0,2023-09-02,1,17,0,0,0,0,4,0,14839,0,2,2,0.0,1,-1190,356,1546,4.4,False,0,0,0,0.0,1,Sheffield United,Everton,2,2,21926,2023,608361,0.0,0,0,0,0.0,0.0,0.0,Everton,2,2,4,0.7,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.6256572029442692,1.0,0.307,0.288,0.405
0,0,22,1,0.8,252,0.0,0.0,0.0,0.77,164,0,0,1.0,9.6,2023-12-16,90,6,0,0,0,0,17,0,13315,1,2,0,0.0,6,-5,259,264,4.3,False,0,0,0,0.0,90,Burnley,Everton,0,2,22058,2023,630499,0.0,0,0,0,0.0,0.0,0.0,Everton,2,2,17,1.7,DEF,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1524.0,-0.0095602294455066,6.0,0.281,0.265,0.453
0,0,10,1,10.8,252,0.02,0.66,0.64,1.71,213,0,0,5.5,16.4,2024-01-30,90,10,0,0,0,0,22,0,13441,1,0,0,28.0,5,-116,145,261,4.3,False,1,0,4,0.9262537360191344,90,Fulham,Everton,0,0,22106,2023,637791,0.1430005580186844,0,1,0,0.9262537360191344,0.0828872546553611,0.0828872546553611,Everton,2,3,22,2.5,DEF,1.0,0.0,0.0,0.0,0.77,0.0,0.0,1.0,9.6,0.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.5,0.0,0.0,0.0,0.57,0.0,0.0,0.5,4.8,0.4,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,-0.2857142857142857,5.0,0.405,0.274,0.321
0,0,4,0,1.3,252,0.01,0.18,0.17,0.98,227,2,0,5.5,15.8,2024-02-03,74,18,0,0,0,0,23,0,13636,1,2,2,38.0,0,151,253,102,4.3,True,1,0,2,0.0809248462319374,80,Everton,Tottenham,2,2,22121,2023,638265,0.0,0,0,0,0.0809248462319374,0.0760094076395034,0.0760094076395034,Everton,3,2,23,1.7,DEF,1.0,0.02,0.66,0.64,1.71,0.0,0.0,5.5,16.4,10.8,28.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,0.93,0.14,0.0,0.0,1.0,0.0,0.93,0.08,0.08,2.5,1.0,0.01,0.33,0.32,1.24,0.0,0.0,3.25,13.0,5.8,14.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,5.5,0.0,2.0,0.46,0.07,0.0,0.0,0.5,0.0,0.46,0.04,0.04,2.1,0.67,0.01,0.22,0.21,0.95,0.0,0.0,2.17,8.67,3.87,9.33,60.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,0.67,4.0,0.0,1.33,0.31,0.05,0.0,0.0,0.33,0.0,0.31,0.03,0.03,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,0.4253521126760563,0.0,0.337,0.251,0.412
0,0,5,0,0.3,252,0.0,0.2,0.2,0.69,236,0,0,4.2,20.2,2024-02-10,55,13,0,0,0,0,24,0,13737,1,0,2,21.0,1,58,303,245,4.3,False,0,0,1,0.0915506333112716,59,Manchester City,Everton,2,0,22130,2023,639888,0.0,0,0,0,0.0915506333112716,0.0915506333112716,0.0,Everton,2,5,24,1.0,DEF,0.0,0.01,0.18,0.17,0.98,2.0,0.0,5.5,15.8,1.3,38.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,1.7,0.5,0.02,0.42,0.4,1.34,1.0,0.0,5.5,16.1,6.05,33.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.5,0.0,3.0,0.5,0.07,0.0,0.0,0.5,0.0,0.5,0.08,0.08,2.1,0.67,0.01,0.28,0.27,1.15,0.67,0.0,4.0,13.93,4.3,22.0,84.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.33,0.67,3.67,0.0,2.0,0.34,0.05,0.0,0.0,0.33,0.0,0.34,0.05,0.05,1.97,0.5,0.01,0.21,0.2,0.96,0.5,0.0,3.0,10.45,3.23,16.5,63.75,0.0,0.0,0.0,0.0,0.5,0.0,0.75,1.5,1.0,3.0,0.0,1.5,0.25,0.04,0.0,0.0,0.25,0.0,0.25,0.04,0.04,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,0.1058394160583941,1.0,0.789,0.133,0.078
0,0,15,0,12.9,252,0.03,0.03,0.0,0.62,243,1,0,3.9,26.2,2024-02-19,90,8,0,0,0,0,25,0,14229,1,1,1,0.0,2,291,609,318,4.3,True,0,0,0,0.0,90,Everton,Crystal Palace,1,1,22137,2023,642748,0.0372799970209598,0,1,0,0.0,0.1560324728488922,0.118752472102642,Everton,2,2,25,2.0,DEF,0.0,0.0,0.2,0.2,0.69,0.0,0.0,4.2,20.2,0.3,21.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,1.0,0.0,0.0,0.19,0.18,0.84,1.0,0.0,4.85,18.0,0.8,29.5,64.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,2.0,0.5,0.0,1.5,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.04,1.35,0.33,0.01,0.35,0.34,1.13,0.67,0.0,5.07,17.47,4.13,29.0,73.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.67,1.33,2.0,0.0,2.33,0.37,0.05,0.0,0.0,0.33,0.0,0.37,0.08,0.05,1.73,0.5,0.01,0.26,0.25,1.04,0.5,0.0,4.05,15.5,3.3,21.75,77.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,3.0,0.0,1.75,0.27,0.04,0.0,0.0,0.25,0.0,0.27,0.06,0.04,1.72,0.4,0.01,0.21,0.2,0.9,0.4,0.0,3.24,12.4,2.64,17.4,62.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.2,1.2,2.6,0.0,1.4,0.22,0.03,0.0,0.0,0.2,0.0,0.22,0.05,0.03,1.52,492.0,0.313915857605178,2.0,0.556,0.258,0.186
0,0,10,0,4.8,252,0.13,0.13,0.0,1.25,254,1,0,2.8,20.8,2024-02-24,90,5,0,0,0,0,26,0,14760,1,1,1,2.0,2,382,657,275,4.3,False,0,0,0,0.0,90,Brighton,Everton,1,1,22148,2023,643222,0.0,0,0,0,0.0,0.0,0.0,Everton,2,3,26,0.0,DEF,0.0,0.03,0.03,0.0,0.62,1.0,0.0,3.9,26.2,12.9,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.16,0.12,2.0,0.0,0.02,0.12,0.1,0.66,0.5,0.0,4.05,23.2,6.6,10.5,72.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,1.5,0.0,0.5,0.05,0.02,0.0,0.0,0.5,0.0,0.05,0.12,0.06,1.5,0.0,0.01,0.14,0.12,0.76,1.0,0.0,4.53,20.73,4.83,19.67,73.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.67,1.0,0.0,1.0,0.06,0.01,0.0,0.0,0.33,0.0,0.06,0.11,0.06,1.57,0.25,0.02,0.27,0.25,1.0,0.75,0.0,4.78,19.65,6.32,21.75,77.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.75,1.25,2.0,0.0,1.75,0.27,0.05,0.0,0.0,0.5,0.0,0.27,0.1,0.07,1.8,0.4,0.01,0.21,0.2,0.95,0.6,0.0,4.02,17.64,5.22,17.4,79.8,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.0,1.0,2.8,0.0,1.4,0.22,0.04,0.0,0.0,0.4,0.0,0.22,0.08,0.06,1.78,531.0,0.4098712446351931,2.0,0.515,0.238,0.247
0,0,11,0,1.8,252,0.01,0.06,0.05,1.87,263,3,0,1.9,11.2,2024-03-02,90,19,0,0,0,0,27,0,14784,1,3,1,6.0,1,172,448,276,4.3,True,0,0,1,0.0455997101962566,90,Everton,West Ham,1,3,22157,2023,644837,0.0,0,0,0,0.0455997101962566,0.5099208950996399,0.4643211662769317,Everton,2,2,27,1.5,DEF,0.0,0.13,0.13,0.0,1.25,1.0,0.0,2.8,20.8,4.8,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.94,1.0,0.0,3.35,23.5,8.85,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.02,0.0,0.0,0.5,0.0,0.0,0.08,0.06,1.0,0.0,0.05,0.12,0.07,0.85,0.67,0.0,3.63,22.4,6.0,7.67,78.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.33,1.67,0.0,0.33,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.08,0.04,1.0,0.0,0.04,0.14,0.09,0.88,1.0,0.0,4.1,20.75,4.82,15.25,77.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,1.5,1.25,0.0,0.75,0.04,0.01,0.0,0.0,0.25,0.0,0.04,0.08,0.05,1.17,0.2,0.04,0.24,0.2,1.05,0.8,0.0,4.38,19.88,6.02,17.8,79.8,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.8,1.2,2.0,0.0,1.4,0.22,0.04,0.0,0.0,0.4,0.0,0.22,0.08,0.06,1.44,24.0,0.2375690607734806,1.0,0.454,0.265,0.281
0,0,7,0,6.8,252,0.29,0.72,0.43,2.56,278,2,0,5.3,7.4,2024-03-09,90,14,0,0,0,0,28,0,14765,1,0,2,39.0,1,-67,224,291,4.3,False,0,0,2,0.7323739528656006,90,Manchester United,Everton,2,0,22172,2023,646326,0.0,0,0,0,0.7323739528656006,0.0811592191457748,0.0507225021719932,Everton,2,4,28,1.5,DEF,0.0,0.01,0.06,0.05,1.87,3.0,0.0,1.9,11.2,1.8,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.51,0.46,1.5,0.0,0.07,0.1,0.02,1.56,2.0,0.0,2.35,16.0,3.3,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.25,0.23,0.75,0.0,0.06,0.07,0.02,1.25,1.67,0.0,2.87,19.4,6.5,2.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,1.67,0.0,0.33,0.02,0.01,0.0,0.0,0.33,0.0,0.02,0.22,0.19,1.17,0.0,0.04,0.11,0.06,1.11,1.25,0.0,3.2,19.6,4.95,7.25,81.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,1.25,1.5,0.0,0.5,0.03,0.01,0.0,0.0,0.25,0.0,0.03,0.19,0.15,1.12,0.0,0.04,0.12,0.08,1.08,1.4,0.0,3.66,18.84,4.22,13.4,79.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,1.4,1.2,0.0,0.8,0.04,0.01,0.0,0.0,0.2,0.0,0.04,0.17,0.13,1.24,-19.0,-0.1300970873786407,1.0,0.51,0.242,0.248
0,0,10,0,1.9,252,0.01,0.01,0.0,1.56,292,2,0,1.7,15.2,2024-03-30,90,3,0,0,0,0,30,0,14940,1,1,2,0.0,1,154,345,191,4.3,False,0,0,0,0.0,90,Bournemouth,Everton,2,1,22185,2023,649756,0.0,0,0,0,0.0,0.0,0.0,Everton,2,2,30,1.0,DEF,0.0,0.29,0.72,0.43,2.56,2.0,0.0,5.3,7.4,6.8,39.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.73,0.0,0.0,0.0,0.0,0.0,0.73,0.08,0.05,1.5,0.0,0.15,0.39,0.24,2.22,2.5,0.0,3.6,9.3,4.3,22.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,1.0,0.0,1.5,0.39,0.0,0.0,0.0,0.0,0.0,0.39,0.3,0.26,1.5,0.0,0.14,0.3,0.16,1.89,2.0,0.0,3.33,13.13,4.47,15.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.33,1.33,0.0,1.0,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.2,0.17,1.0,0.0,0.12,0.24,0.12,1.58,1.75,0.0,3.48,16.4,6.57,11.75,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,1.25,1.5,0.0,0.75,0.19,0.01,0.0,0.0,0.25,0.0,0.19,0.19,0.16,1.25,0.0,0.09,0.23,0.14,1.4,1.4,0.0,3.62,17.16,5.32,13.6,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4,1.4,0.0,0.8,0.17,0.01,0.0,0.0,0.2,0.0,0.17,0.17,0.13,1.2,175.0,0.2873134328358209,1.0,0.45,0.255,0.295
