assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,18,0,11.8,792,0.02,0.02,0.0,1.53,224,4,0,3.3,21.0,2024-02-03,90,5,0,0,0,0,23,0,1744,1,1,4,0.0,-1,1056,1196,140,4.5,False,1,792,,,Daniel Muñoz,0,0,0.0,90,DR,Brighton and Hove Albion,Crystal Palace,4,1,22118,2023,638557,0.0332869589328765,0,1,0,0.0,0.0966276377439498,0.0633406788110733,22118,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,3,23,-0.5,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7904191616766467,-1.0,0.561,0.238,0.201
0,0,7,0,21.4,792,0.03,0.03,0.0,1.21,232,3,0,5.3,23.4,2024-02-12,90,7,0,0,0,0,24,0,2000,1,3,1,8.0,0,134,453,319,4.5,True,1,792,,,Daniel Muñoz,0,0,0.0,90,DR,Crystal Palace,Chelsea,1,3,22126,2023,641266,0.0882172286510467,0,2,0,0.0,0.0882172286510467,0.0,22126,Crystal Palace,Daniel Muñoz,Daniel Muñoz,3,2,24,-0.3,DEF,0.0,0.02,0.02,0.0,1.53,4.0,0.0,3.3,21.0,11.8,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,-1.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.1,0.06,-0.5,0.0,0.01,0.01,0.0,0.51,1.33,0.0,1.1,7.0,3.93,0.0,30.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,1.33,-0.33,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.03,0.02,-0.17,0.0,0.0,0.0,0.0,0.31,0.8,0.0,0.66,4.2,2.36,0.0,18.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.8,-0.2,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.02,0.01,-0.1,256.0,0.1735751295336787,0.0,0.229,0.253,0.519
0,0,14,0,22.0,792,0.06,0.06,0.0,1.66,243,1,0,4.1,15.2,2024-02-19,90,9,0,0,0,0,25,0,2242,1,1,1,4.0,2,115,390,275,4.5,False,0,792,,,Daniel Muñoz,0,0,0.0,90,DMR,Everton,Crystal Palace,1,1,22137,2023,642765,0.1615821570158004,0,2,0,0.0,0.1615821570158004,0.0,22137,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,2,25,0.2,DEF,0.0,0.03,0.03,0.0,1.21,3.0,0.0,5.3,23.4,21.4,8.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,2.0,0.0,0.0,0.09,0.0,-0.3,0.0,0.02,0.02,0.0,0.91,2.33,0.0,2.87,14.8,11.07,2.67,60.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.33,1.67,-0.33,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.06,0.02,-0.27,0.0,0.01,0.01,0.0,0.55,1.4,0.0,1.72,8.88,6.64,1.6,36.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.8,1.0,-0.2,0.0,0.0,0.0,0.02,0.0,0.0,0.6,0.0,0.0,0.04,0.01,-0.16,242.0,0.1729323308270676,2.0,0.557,0.263,0.18
0,1,25,1,16.6,792,0.04,0.33,0.29,0.1,256,0,0,4.9,16.8,2024-02-24,90,6,0,0,0,0,26,0,10763,1,0,3,16.0,7,5376,5840,464,4.5,True,0,792,,,Daniel Muñoz,0,2,0.2100321948528289,90,DMR,Crystal Palace,Burnley,3,0,22150,2023,643239,0.0324704945087432,0,1,0,0.2100321948528289,0.15940523147583,0.0319504328072071,22150,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,2,26,0.0,DEF,0.0,0.06,0.06,0.0,1.66,1.0,0.0,4.1,15.2,22.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.16,0.0,0.0,2.0,0.0,0.0,0.16,0.0,0.2,0.0,0.04,0.04,0.0,1.47,2.67,0.0,4.23,19.87,18.4,4.0,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.67,2.0,0.33,0.0,0.0,0.0,0.09,0.0,0.0,1.67,0.0,0.0,0.12,0.02,-0.2,0.0,0.02,0.02,0.0,0.88,1.6,0.0,2.54,11.92,11.04,2.4,54.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.0,1.2,0.2,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.07,0.01,-0.12,8521.0,0.8527918781725888,6.0,0.489,0.272,0.238
0,0,8,0,1.8,792,0.01,0.01,0.0,1.87,270,3,0,1.8,15.8,2024-03-02,90,18,0,0,0,0,27,0,7876,1,1,3,0.0,1,-105,1397,1502,4.5,False,0,792,,,Daniel Muñoz,0,0,0.0,90,DMR,Tottenham Hotspur,Crystal Palace,3,1,22164,2023,644918,0.0,0,0,0,0.0,0.0,0.0,22164,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,4,27,2.0,DEF,1.0,0.04,0.33,0.29,0.1,0.0,0.0,4.9,16.8,16.6,16.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,0.0,2.0,0.21,0.03,0.0,0.0,1.0,0.0,0.21,0.16,0.03,0.0,0.33,0.04,0.14,0.1,0.99,1.33,0.0,4.77,18.47,20.0,9.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.67,3.0,0.0,0.67,0.07,0.09,0.0,0.0,1.67,0.0,0.07,0.14,0.01,-0.03,0.2,0.03,0.09,0.06,0.9,1.6,0.0,3.52,15.28,14.36,5.6,72.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.0,1.8,1.6,0.0,0.4,0.04,0.06,0.0,0.0,1.2,0.0,0.04,0.1,0.02,-0.12,-2887.0,-0.0362193859951707,1.0,0.634,0.22,0.146
1,0,13,0,11.8,792,0.15,0.52,0.37,0.83,276,1,0,4.8,23.0,2024-03-09,90,12,0,0,0,0,28,0,9853,1,1,1,13.0,4,1704,2233,529,4.5,True,1,792,,,Daniel Muñoz,0,1,0.4918178617954254,90,DMR,Crystal Palace,Luton,1,1,22170,2023,646659,0.4412944912910461,1,1,0,0.4918178617954254,0.6066392064094543,0.1653447449207306,22170,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,2,28,4.0,DEF,0.0,0.01,0.01,0.0,1.87,3.0,0.0,1.8,15.8,1.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.04,0.13,0.1,1.21,1.33,0.0,3.6,15.93,13.47,6.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.33,3.33,0.0,0.67,0.07,0.06,0.0,0.0,1.0,0.0,0.07,0.11,0.01,0.73,0.2,0.03,0.09,0.06,1.27,2.2,0.0,3.88,18.44,14.72,5.6,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.2,2.4,1.8,0.0,0.4,0.04,0.06,0.0,0.0,1.2,0.0,0.04,0.1,0.02,0.28,1977.0,0.6169442433019551,4.0,0.533,0.245,0.222
0,0,12,0,1.3,792,0.0,0.11,0.11,0.92,298,1,0,2.6,15.2,2024-03-30,90,16,0,0,0,0,30,0,23290,1,1,1,9.0,2,13536,17395,3859,4.5,False,0,792,,,Daniel Muñoz,0,1,0.1053076684474945,90,DMR,Nottingham Forest,Crystal Palace,1,1,22192,2023,649813,0.0,0,0,0,0.1053076684474945,0.3419961631298065,0.3419961631298065,22192,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,2,30,2.3,DEF,0.0,0.15,0.52,0.37,0.83,1.0,0.0,4.8,23.0,11.8,13.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.49,0.44,1.0,1.0,1.0,0.0,0.49,0.61,0.17,4.0,0.33,0.07,0.29,0.22,0.93,1.33,0.0,3.83,18.53,10.07,9.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,2.33,4.0,0.0,1.0,0.23,0.16,0.33,0.33,0.67,0.0,0.23,0.26,0.07,2.0,0.2,0.06,0.19,0.13,1.13,1.6,0.0,4.18,18.84,14.72,8.2,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.2,1.8,2.8,0.0,0.6,0.14,0.14,0.2,0.2,1.2,0.0,0.14,0.2,0.04,1.18,13437.0,0.636868354192152,2.0,0.432,0.288,0.28
0,0,11,0,3.8,792,0.01,0.01,0.0,1.22,302,1,0,1.4,10.0,2024-04-02,90,3,0,0,0,0,31,0,27074,1,0,1,0.0,2,3716,5730,2014,4.5,False,0,792,,,Daniel Muñoz,0,0,0.0,90,DMR,Bournemouth,Crystal Palace,1,0,22195,2023,651054,0.0,0,0,0,0.0,0.0,0.0,22195,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,2,31,2.7,DEF,0.0,0.0,0.11,0.11,0.92,1.0,0.0,2.6,15.2,1.3,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.34,0.34,2.3,0.0,0.05,0.21,0.16,1.21,1.67,0.0,3.07,18.0,4.97,7.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.67,2.33,0.0,0.67,0.2,0.15,0.33,0.33,0.33,0.0,0.2,0.32,0.17,2.77,0.2,0.05,0.21,0.15,1.08,1.2,0.0,3.64,17.2,10.7,8.4,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,1.8,3.2,0.0,0.8,0.16,0.13,0.2,0.2,0.8,0.0,0.16,0.25,0.11,1.7,3784.0,0.4798553719008264,2.0,0.487,0.25,0.264
0,0,9,0,2.6,792,0.02,0.02,0.0,1.91,313,4,0,1.4,9.4,2024-04-06,90,13,0,0,0,0,32,0,26294,1,4,2,2.0,0,-883,1517,2400,4.5,True,0,792,,,Daniel Muñoz,0,0,0.0,90,DMR,Crystal Palace,Manchester City,2,4,22207,2023,651431,0.0,0,0,0,0.0,0.312286913394928,0.312286913394928,22207,Crystal Palace,Daniel Muñoz,Daniel Muñoz,5,2,32,1.0,DEF,0.0,0.01,0.01,0.0,1.22,1.0,0.0,1.4,10.0,3.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.05,0.21,0.16,0.99,1.0,0.0,2.93,16.07,5.63,7.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,1.0,2.67,0.0,0.67,0.2,0.15,0.33,0.33,0.33,0.0,0.2,0.32,0.17,3.0,0.2,0.04,0.2,0.15,0.99,1.2,0.0,3.1,16.16,7.06,7.6,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.6,1.8,3.2,0.0,0.8,0.16,0.09,0.2,0.2,0.4,0.0,0.16,0.22,0.11,2.2,-780.0,-0.2254276231810058,0.0,0.1,0.182,0.718
0,0,20,1,0.8,792,0.03,0.03,0.0,2.87,326,0,0,3.3,30.4,2024-04-14,90,11,0,0,0,0,33,0,29210,1,1,0,2.0,6,2785,4992,2207,4.5,False,0,792,,,Daniel Muñoz,0,0,0.0,90,DMR,Liverpool,Crystal Palace,0,1,22220,2023,653827,0.0,0,0,0,0.0,0.6301940679550171,0.6301940679550171,22220,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,5,33,2.0,DEF,0.0,0.02,0.02,0.0,1.91,4.0,0.0,1.4,9.4,2.6,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,1.0,0.0,0.01,0.05,0.04,1.35,2.0,0.0,1.8,11.53,2.57,3.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.33,1.33,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.22,0.22,2.0,0.0,0.04,0.13,0.1,1.35,2.0,0.0,2.4,14.68,4.26,4.8,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,1.6,1.8,0.0,0.4,0.12,0.09,0.2,0.2,0.2,0.0,0.12,0.25,0.16,2.4,2916.0,0.3868592860119461,6.0,0.784,0.137,0.08
