assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,3,0,0.5,387,0.0,0.0,0.0,1.2,31,2,0,0.2,1.2,2023-09-03,23,1,0,0,0,0,4,0,31628,0,1,3,0.0,0,-5789,515,6304,4.4,False,0,0,0,0.0,20,Arsenal,Manchester United,3,1,21934,2023,609673,0.0,0,0,0,0.0,0.0808410197496414,0.0808410197496414,Manchester United,3,5,4,0.0,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.8489514591582343,0.0,0.541,0.249,0.21
0,0,5,0,0.3,387,0.0,0.0,0.0,0.0,65,0,0,0.3,2.2,2023-09-30,3,8,0,0,0,0,7,0,26297,0,1,0,0.0,1,-1131,1656,2787,4.2,True,0,0,0,0.0,1,Manchester United,Crystal Palace,0,1,21957,2023,614643,0.0,0,0,0,0.0,0.0,0.0,Manchester United,2,4,7,0.8,DEF,0.0,0.0,0.0,0.0,1.2,2.0,0.0,0.2,1.2,0.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5331.0,-0.2545577312626603,1.0,0.61,0.225,0.165
1,1,23,0,18.6,387,0.18,0.18,0.0,0.95,78,1,0,4.8,25.6,2023-10-07,90,4,0,0,0,0,8,0,26865,1,1,2,4.0,6,220,2145,1925,4.2,True,0,0,0,0.0,90,Manchester United,Brentford,2,1,21972,2023,616463,0.4214653670787811,1,1,0,0.0,0.2569543719291687,0.2569543719291687,Manchester United,2,4,8,2.8,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.2,0.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.25,1.7,0.4,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.0,0.054054054054054,5.0,0.572,0.227,0.201
0,0,14,0,0.9,387,0.02,0.02,0.0,1.38,89,1,0,3.0,28.6,2023-10-21,90,17,0,0,0,0,9,0,35738,1,2,1,0.0,2,7557,9704,2147,4.2,False,0,0,0,0.0,90,Sheffield United,Manchester United,1,2,21983,2023,618478,0.0,0,0,0,0.0,0.0191173274070024,0.0191173274070024,Manchester United,3,2,9,4.0,DEF,0.0,0.18,0.18,0.0,0.95,1.0,0.0,4.8,25.6,18.6,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.42,1.0,1.0,1.0,0.0,0.0,0.26,0.26,2.8,0.0,0.09,0.09,0.0,0.48,0.5,0.0,2.55,13.9,9.45,2.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,3.5,0.0,0.0,0.0,0.21,0.5,0.5,0.5,0.0,0.0,0.13,0.13,1.8,0.0,0.06,0.06,0.0,0.72,1.0,0.0,1.77,9.67,6.47,1.33,38.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.67,2.33,0.0,0.0,0.0,0.14,0.33,0.33,0.33,0.0,0.0,0.11,0.11,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8873.0,0.6376677073664669,2.0,0.145,0.18,0.675
0,0,14,0,0.9,387,0.02,0.05,0.03,3.94,98,3,0,2.2,16.8,2023-10-29,90,13,0,0,0,0,10,0,78365,1,3,0,4.0,1,40608,48416,7808,4.2,True,0,0,1,0.0183688160032033,90,Manchester United,Manchester City,0,3,21992,2023,620721,0.0,0,0,0,0.0183688160032033,0.4252020418643951,0.4252020418643951,Manchester United,5,4,10,2.5,DEF,0.0,0.02,0.02,0.0,1.38,1.0,0.0,3.0,28.6,0.9,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,4.0,0.0,0.1,0.1,0.0,1.16,1.0,0.0,3.9,27.1,9.75,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,4.0,0.0,0.0,0.0,0.21,0.5,0.5,0.5,0.0,0.0,0.14,0.14,3.4,0.0,0.07,0.07,0.0,0.78,0.67,0.0,2.7,18.8,6.6,1.33,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.0,3.0,0.0,0.0,0.0,0.14,0.33,0.33,0.33,0.0,0.0,0.09,0.09,2.53,0.0,0.05,0.05,0.0,0.88,1.0,0.0,2.08,14.4,5.08,1.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,1.5,2.25,0.0,0.0,0.0,0.11,0.25,0.25,0.25,0.0,0.0,0.09,0.09,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42627.0,0.7222538417757541,1.0,0.188,0.248,0.564
0,1,26,1,0.6,387,0.01,0.01,0.0,1.01,104,0,0,3.6,33.0,2023-11-04,90,10,0,0,0,0,11,0,116381,1,1,0,2.0,7,35347,41203,5856,4.2,False,0,0,0,0.0,90,Fulham,Manchester United,0,1,21998,2023,621203,0.0,0,0,0,0.0,0.0956075862050056,0.0956075862050056,Manchester United,3,3,11,3.8,DEF,0.0,0.02,0.05,0.03,3.94,3.0,0.0,2.2,16.8,0.9,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.43,0.43,2.5,0.0,0.02,0.04,0.02,2.66,2.0,0.0,2.6,22.7,0.9,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.5,1.5,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.22,0.22,3.25,0.0,0.07,0.08,0.01,2.09,1.67,0.0,3.33,23.67,6.8,2.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.33,0.01,0.14,0.33,0.33,0.33,0.0,0.01,0.23,0.23,3.1,0.0,0.06,0.06,0.01,1.57,1.25,0.0,2.58,18.3,5.18,2.0,68.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.75,0.75,2.5,0.0,0.25,0.0,0.11,0.25,0.25,0.25,0.0,0.0,0.18,0.18,2.52,0.0,0.04,0.05,0.01,1.49,1.4,0.0,2.1,14.88,4.24,1.6,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6,1.2,2.0,0.0,0.2,0.0,0.08,0.2,0.2,0.2,0.0,0.0,0.16,0.16,2.02,38016.0,0.7511209332965001,6.0,0.299,0.266,0.435
0,0,28,1,13.8,387,0.02,0.02,0.0,0.42,118,0,0,4.5,27.6,2023-11-11,90,12,0,0,0,0,12,0,209230,1,0,1,4.0,6,86881,92488,5607,4.2,True,0,0,0,0.0,90,Manchester United,Luton,1,0,22012,2023,623231,0.05545649304986,0,1,0,0.0,0.4909356236457824,0.4909356236457824,Manchester United,2,4,12,5.7,DEF,1.0,0.01,0.01,0.0,1.01,0.0,0.0,3.6,33.0,0.6,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.8,0.5,0.02,0.03,0.02,2.47,1.5,0.0,2.9,24.9,0.75,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.26,0.26,3.15,0.33,0.02,0.03,0.01,2.11,1.33,0.0,2.93,26.13,0.8,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.33,3.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.18,3.43,0.25,0.06,0.06,0.01,1.82,1.25,0.0,3.4,26.0,5.25,2.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,0.75,4.0,0.0,0.25,0.0,0.11,0.25,0.25,0.25,0.0,0.0,0.2,0.2,3.27,0.2,0.05,0.05,0.01,1.46,1.0,0.0,2.78,21.24,4.26,2.0,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,0.6,3.4,0.0,0.2,0.0,0.08,0.2,0.2,0.2,0.0,0.0,0.16,0.16,2.78,92849.0,0.8856822468015699,6.0,0.718,0.182,0.1
0,0,22,1,0.3,387,0.0,0.06,0.06,2.73,123,0,0,2.7,23.0,2023-11-26,90,9,0,0,0,0,13,0,264274,1,3,0,4.0,6,52638,62376,9738,4.3,False,0,0,1,0.0601226352155208,90,Everton,Manchester United,0,3,22017,2023,625809,0.0,0,0,0,0.0601226352155208,0.0513597428798675,0.0513597428798675,Manchester United,3,2,13,6.8,DEF,1.0,0.02,0.02,0.0,0.42,0.0,0.0,4.5,27.6,13.8,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.49,0.49,5.7,1.0,0.02,0.02,0.0,0.71,0.0,0.0,4.05,30.3,7.2,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,6.5,0.0,0.0,0.0,0.03,0.0,0.0,0.5,0.0,0.0,0.29,0.29,4.75,0.67,0.02,0.03,0.01,1.79,1.0,0.0,3.43,25.8,5.1,3.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,0.33,4.67,0.0,0.33,0.01,0.02,0.0,0.0,0.33,0.0,0.01,0.34,0.34,4.0,0.5,0.02,0.02,0.01,1.69,1.0,0.0,3.32,26.5,4.05,2.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.5,4.0,0.0,0.25,0.0,0.01,0.0,0.0,0.25,0.0,0.0,0.26,0.26,4.0,0.4,0.05,0.06,0.01,1.54,1.0,0.0,3.62,26.32,6.96,2.8,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.8,4.4,0.0,0.2,0.0,0.1,0.2,0.2,0.4,0.0,0.0,0.26,0.26,3.76,55044.0,0.7299276146102005,6.0,0.351,0.278,0.371
0,0,1,0,0.7,387,0.0,0.07,0.07,2.65,138,1,0,3.9,27.2,2023-12-02,90,15,0,0,0,0,14,0,280070,1,0,1,11.0,1,18139,31201,13062,4.3,False,1,0,2,0.1143924444913864,90,Newcastle United,Manchester United,1,0,22032,2023,626946,0.0,0,0,0,0.1143924444913864,0.0,0.0,Manchester United,3,4,14,5.0,DEF,1.0,0.0,0.06,0.06,2.73,0.0,0.0,2.7,23.0,0.3,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.05,6.8,1.0,0.01,0.04,0.03,1.57,0.0,0.0,3.6,25.3,7.05,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.5,6.0,0.0,0.5,0.03,0.03,0.0,0.0,0.5,0.0,0.03,0.27,0.27,6.25,1.0,0.01,0.03,0.02,1.39,0.0,0.0,3.6,27.87,4.9,3.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,0.33,6.33,0.0,0.33,0.02,0.02,0.0,0.0,0.33,0.0,0.02,0.21,0.21,5.43,0.75,0.01,0.04,0.02,2.02,0.75,0.0,3.25,25.1,3.9,3.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,0.25,5.0,0.0,0.5,0.02,0.01,0.0,0.0,0.25,0.0,0.02,0.27,0.27,4.7,0.6,0.01,0.03,0.02,1.9,0.8,0.0,3.2,25.8,3.3,2.8,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.4,4.4,0.0,0.4,0.02,0.01,0.0,0.0,0.2,0.0,0.02,0.22,0.22,4.56,15796.0,0.409800510584461,1.0,0.497,0.253,0.25
1,0,22,0,0.9,387,0.01,0.21,0.2,1.4,150,1,0,1.7,8.8,2023-12-06,90,7,0,0,0,0,15,0,285960,1,1,2,7.0,5,5181,16935,11754,4.3,True,0,0,1,0.1276527047157287,90,Manchester United,Chelsea,2,1,22044,2023,628085,0.0,0,0,0,0.1276527047157287,0.64922034740448,0.5215676426887512,Manchester United,3,4,15,5.0,DEF,0.0,0.0,0.07,0.07,2.65,1.0,0.0,3.9,27.2,0.7,11.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,5.0,0.5,0.0,0.06,0.06,2.69,0.5,0.0,3.3,25.1,0.5,7.5,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,0.5,3.5,0.0,1.5,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.03,5.9,0.67,0.01,0.05,0.04,1.93,0.33,0.0,3.7,25.93,4.93,6.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,0.67,4.33,0.0,1.0,0.06,0.02,0.0,0.0,0.33,0.0,0.06,0.18,0.18,5.83,0.75,0.01,0.04,0.03,1.7,0.25,0.0,3.68,27.7,3.85,5.25,90.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.5,5.0,0.0,0.75,0.04,0.01,0.0,0.0,0.25,0.0,0.04,0.16,0.16,5.32,0.6,0.01,0.04,0.03,2.15,0.8,0.0,3.38,25.52,3.26,5.0,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,0.4,4.2,0.0,0.8,0.04,0.01,0.0,0.0,0.2,0.0,0.04,0.21,0.21,4.76,5890.0,0.1805918644776743,5.0,0.331,0.28,0.389
