assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,26,1,10.8,228,0.01,0.05,0.04,0.49,7,0,0,4.0,25.4,2023-08-12,90,17,0,0,0,0,1,0,148853,1,1,0,4.0,6,0,0,0,4.5,False,0,0,1,0.0472757816314697,90,Sheffield United,Crystal Palace,0,1,22280,2023,603834,0.0173919666558504,0,1,0,0.0472757816314697,0.7275885939598083,0.7101966738700867,Crystal Palace,2,2,1,2.5,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.324,0.288,0.388
0,0,15,0,3.5,228,0.06,0.06,0.0,2.0,12,1,0,3.0,26.2,2023-08-21,90,1,0,0,0,0,2,0,172423,1,1,0,0.0,2,5189,15012,9823,4.5,True,0,0,0,0.0,90,Crystal Palace,Arsenal,0,1,22294,2023,606372,0.0,0,0,0,0.0,0.0606783702969551,0.0606783702969551,Crystal Palace,5,2,2,3.5,DEF,1.0,0.01,0.05,0.04,0.49,0.0,0.0,4.0,25.4,10.8,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,0.05,0.02,0.0,1.0,0.0,0.05,0.73,0.71,2.5,148853.0,1.0,0.01,0.05,0.04,0.49,0.0,0.0,4.0,25.4,10.8,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,0.05,0.02,0.0,1.0,0.0,0.05,0.73,0.71,2.5,148853.0,23570.0,0.208938997382726,2.0,0.161,0.226,0.613
0,0,15,0,0.8,228,0.01,0.01,0.0,0.97,23,1,0,2.0,19.2,2023-08-26,90,4,0,0,0,0,3,0,174004,1,1,1,0.0,2,-2150,7993,10143,4.5,False,0,0,0,0.0,90,Brentford,Crystal Palace,1,1,22298,2023,606907,0.0,0,0,0,0.0,0.0566704645752906,0.0566704645752906,Crystal Palace,2,2,3,3.3,DEF,1.0,0.07,0.11,0.04,2.49,1.0,0.0,7.0,51.6,14.3,4.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,0.0,1.0,0.05,0.02,0.0,1.0,0.0,0.05,0.79,0.77,6.0,321276.0,1.0,0.07,0.11,0.04,2.49,1.0,0.0,7.0,51.6,14.3,4.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,0.0,1.0,0.05,0.02,0.0,1.0,0.0,0.05,0.79,0.77,6.0,321276.0,1581.0,-0.1185487428319364,2.0,0.458,0.279,0.263
0,0,10,0,2.3,228,0.01,0.01,0.0,1.34,36,2,0,1.8,15.2,2023-09-03,90,20,0,0,0,0,4,0,175576,1,2,3,0.0,1,-1798,8469,10267,4.5,True,0,0,0,0.0,90,Crystal Palace,Wolverhampton Wanderers,3,2,21932,2023,609340,0.0,0,0,0,0.0,0.8314895033836365,0.8314895033836365,Crystal Palace,2,2,4,2.8,DEF,1.0,0.08,0.12,0.04,3.46,2.0,0.0,9.0,70.8,15.1,4.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,10.0,0.0,1.0,0.05,0.02,0.0,1.0,0.0,0.05,0.84,0.83,9.3,495280.0,1.0,0.08,0.12,0.04,3.46,2.0,0.0,9.0,70.8,15.1,4.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,10.0,0.0,1.0,0.05,0.02,0.0,1.0,0.0,0.05,0.84,0.83,9.3,495280.0,1572.0,-0.0959649871904355,1.0,0.478,0.276,0.246
0,2,31,1,1.0,228,0.06,0.06,0.0,0.59,56,0,0,1.9,18.4,2023-09-23,90,10,0,0,0,0,6,0,140556,1,0,0,0.0,8,-18057,2630,20687,4.5,True,0,0,0,0.0,90,Crystal Palace,Fulham,0,0,21948,2023,612123,0.0,0,0,0,0.0,0.1214886978268623,0.1214886978268623,Crystal Palace,2,2,6,2.8,DEF,0.0,0.02,0.02,0.0,2.31,3.0,0.0,3.8,34.4,3.1,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.89,6.1,349580.0,1.0,0.09,0.13,0.04,4.8,4.0,0.0,10.8,86.0,17.4,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,11.0,0.0,1.0,0.05,0.02,0.0,1.0,0.0,0.05,1.68,1.66,12.1,670856.0,-35020.0,-0.7744135180340525,6.0,0.493,0.273,0.234
0,1,24,1,0.0,228,0.0,0.11,0.11,1.69,65,0,0,3.4,29.8,2023-09-30,90,14,0,0,0,0,7,0,145250,1,1,0,4.0,7,2820,8138,5318,4.5,False,0,0,1,0.0845039188861846,90,Manchester United,Crystal Palace,0,1,21957,2023,614647,0.0,0,0,0,0.0845039188861846,0.0,0.0,Crystal Palace,2,4,7,4.5,DEF,1.0,0.07,0.07,0.0,1.93,2.0,0.0,3.7,33.6,3.3,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,5.6,316132.0,1.0,0.14,0.14,0.0,4.9,4.0,0.0,8.7,79.0,7.6,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.07,12.4,662559.0,4694.0,0.2095719381688466,6.0,0.614,0.224,0.162
0,3,36,1,13.6,228,0.02,0.02,0.0,1.18,74,0,0,4.8,34.8,2023-10-07,90,16,0,0,0,0,8,0,191577,1,0,0,0.0,9,41164,56213,15049,4.5,True,0,0,0,0.0,90,Crystal Palace,Nottingham Forest,0,0,21968,2023,616615,0.0841718688607215,0,1,0,0.0,0.8275587558746338,0.8275587558746338,Crystal Palace,2,2,8,8.0,DEF,2.0,0.06,0.17,0.11,2.28,0.0,0.0,5.3,48.2,1.0,4.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,15.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.08,0.12,0.12,7.3,285806.0,2.0,0.08,0.19,0.11,4.59,3.0,0.0,9.1,82.6,4.1,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,18.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.08,1.01,1.01,13.4,635386.0,46327.0,0.577643063624372,6.0,0.439,0.291,0.27
0,0,15,0,0.8,228,0.0,0.27,0.27,2.39,87,4,0,2.1,10.8,2023-10-21,90,15,0,0,0,0,9,0,263428,1,0,4,9.0,0,67701,81944,14243,4.5,False,0,0,2,0.2361627370119094,90,Newcastle United,Crystal Palace,4,0,21981,2023,618172,0.0,0,0,0,0.2361627370119094,0.2396152317523956,0.2396152317523956,Crystal Palace,2,4,9,4.8,DEF,3.0,0.08,0.19,0.11,3.46,0.0,0.0,10.1,83.0,14.6,4.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,24.0,0.0,1.0,0.08,0.08,0.0,1.0,0.0,0.08,0.95,0.95,15.3,477383.0,3.0,0.09,0.2,0.11,4.8,2.0,0.0,11.9,98.2,16.9,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,25.0,0.0,1.0,0.08,0.08,0.0,1.0,0.0,0.08,1.78,1.78,18.1,652959.0,71851.0,0.7038477133084512,0.0,0.661,0.212,0.127
0,0,12,0,0.8,228,0.01,0.17,0.16,1.12,96,2,0,2.6,19.6,2023-10-27,90,18,0,0,0,0,10,0,318262,1,2,1,6.0,1,54186,82115,27929,4.5,True,0,0,1,0.1209515780210495,90,Crystal Palace,Tottenham,1,2,21990,2023,619466,0.0,0,0,0,0.1209515780210495,0.0,0.0,Crystal Palace,3,2,10,3.3,DEF,2.0,0.02,0.4,0.38,5.26,4.0,0.0,10.3,75.4,14.4,13.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,16.0,0.0,3.0,0.32,0.08,0.0,1.0,0.0,0.32,1.07,1.07,17.3,600255.0,3.0,0.08,0.46,0.38,5.85,4.0,0.0,12.2,93.8,15.4,13.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,24.0,0.0,3.0,0.32,0.08,0.0,1.0,0.0,0.32,1.19,1.19,20.1,740811.0,54834.0,0.4924030387844862,1.0,0.205,0.251,0.544
0,0,22,1,0.3,228,0.0,0.0,0.0,1.12,102,0,0,1.1,10.8,2023-11-04,90,6,0,0,0,0,11,0,461824,1,2,0,0.0,5,137129,150736,13607,4.6,False,1,0,0,0.0,90,Burnley,Crystal Palace,0,2,21996,2023,621568,0.0,0,0,0,0.0,0.0,0.0,Crystal Palace,2,2,11,2.5,DEF,1.0,0.03,0.46,0.43,4.69,6.0,0.0,9.5,65.2,15.2,15.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,10.0,0.0,3.0,0.36,0.08,0.0,1.0,0.0,0.36,1.07,1.07,16.1,773267.0,3.0,0.09,0.63,0.54,6.97,6.0,0.0,14.8,113.4,16.2,19.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,25.0,0.0,4.0,0.44,0.08,0.0,1.0,0.0,0.44,1.19,1.19,23.4,1059073.0,143562.0,0.8344073066695874,5.0,0.332,0.31,0.358
