assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
1.0,0.0,25.0,0.0,52.8,494.0,0.98,1.0,0.02,0.9,10.0,1.0,0.0,9.9,31.6,2024-08-19,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,1.0,0.0,373759.0,1.0,1.0,1.0,15.0,5.0,0.0,0.0,0.0,7.5,False,0.0,494.0,0.0,1.0,0.0666602998971939,80.0,Leicester,Tottenham,1.0,1.0,26611.0,2024.0,667462.0,0.1993398219347,1.0,3.0,0.0,0.0666602998971939,0.4536989331245422,0.3870386183261871,6818.0,Tottenham,3.0,2.0,1.0,3.1,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,25.0,1.0,41.8,494.0,0.38,0.79,0.41,1.0,19.0,0.0,0.0,11.1,38.6,2024-08-24,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,2.0,0.0,495594.0,1.0,0.0,4.0,31.0,6.0,36050.0,69307.0,33257.0,7.5,True,0.0,494.0,0.0,3.0,0.5963133573532104,82.0,Tottenham,Everton,4.0,0.0,26617.0,2024.0,667982.0,0.8394820690155029,1.0,2.0,0.0,0.5963133573532104,0.8033932447433472,0.0567831993103027,6818.0,Tottenham,2.0,3.0,2.0,5.5,MID,0.0,0.98,1.0,0.02,0.9,1.0,0.0,9.9,31.6,52.8,15.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.07,0.2,1.0,1.0,3.0,0.0,0.07,0.45,0.39,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,13.0,0.0,32.3,494.0,0.07,0.14,0.07,1.57,28.0,2.0,0.0,7.5,16.2,2024-09-01,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,3.0,0.0,509642.0,1.0,1.0,2.0,26.0,1.0,-3831.0,77815.0,81646.0,7.5,False,1.0,494.0,0.0,2.0,0.0634822994470596,87.0,Newcastle United,Tottenham,2.0,1.0,26629.0,2024.0,672477.0,0.1304524093866348,0.0,2.0,0.0,0.0634822994470596,0.1822864562273025,0.0191934090107679,6818.0,Tottenham,3.0,4.0,3.0,3.5,MID,1.0,0.38,0.79,0.41,1.0,0.0,0.0,11.1,38.6,41.8,31.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,3.0,0.6,0.84,1.0,1.0,2.0,0.0,0.6,0.8,0.06,5.5,0.5,0.68,0.9,0.22,0.95,0.5,0.0,10.5,35.1,47.3,23.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.5,5.5,0.0,2.0,0.33,0.52,1.0,1.0,2.5,0.0,0.33,0.63,0.22,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,20.0,0.0,46.6,494.0,0.35,0.35,0.0,0.73,39.0,1.0,0.0,7.2,19.0,2024-09-15,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,4.0,0.0,431089.0,1.0,1.0,0.0,6.0,2.0,-89898.0,23683.0,113581.0,7.5,True,0.0,494.0,0.0,0.0,0.0,83.0,Tottenham,Arsenal,0.0,1.0,26640.0,2024.0,674311.0,0.1422683596611023,0.0,2.0,0.0,0.0,0.2762362658977508,0.1506803333759308,6818.0,Tottenham,4.0,3.0,4.0,2.5,MID,0.0,0.07,0.14,0.07,1.57,2.0,0.0,7.5,16.2,32.3,26.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.06,0.13,0.0,0.0,2.0,0.0,0.06,0.18,0.02,3.5,0.5,0.22,0.46,0.24,1.28,1.0,0.0,9.3,27.4,37.05,28.5,79.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,3.0,3.5,0.0,2.5,0.33,0.48,0.5,0.5,2.0,0.0,0.33,0.49,0.04,4.5,0.33,0.48,0.64,0.17,1.16,1.0,0.0,9.5,28.8,42.3,24.0,79.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,2.33,4.0,0.0,2.0,0.24,0.39,0.67,0.67,2.33,0.0,0.24,0.48,0.15,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,3.0,48.0,0.0,46.3,494.0,1.08,2.0,0.92,0.8,49.0,1.0,1.0,16.2,59.6,2024-09-21,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,5.0,0.0,430205.0,1.0,1.0,3.0,56.0,12.0,-11791.0,28364.0,40155.0,7.5,True,1.0,494.0,1.0,3.0,0.6219930052757263,90.0,Tottenham,Brentford,3.0,1.0,26648.0,2024.0,675783.0,0.9643046259880066,0.0,3.0,1.0,0.6219930052757263,2.254400968551636,0.8021472096443176,6818.0,Tottenham,2.0,3.0,5.0,5.2,MID,0.0,0.35,0.35,0.0,0.73,1.0,0.0,7.2,19.0,46.6,6.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.14,0.0,0.0,2.0,0.0,0.0,0.28,0.15,2.5,0.0,0.21,0.24,0.04,1.15,1.5,0.0,7.35,17.6,39.45,16.0,80.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.03,0.14,0.0,0.0,2.0,0.0,0.03,0.23,0.08,3.0,0.33,0.27,0.43,0.16,1.1,1.0,0.0,8.6,24.6,40.23,21.0,79.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,2.0,3.0,0.0,1.67,0.22,0.37,0.33,0.33,2.0,0.0,0.22,0.42,0.08,3.83,0.25,0.44,0.57,0.12,1.05,1.0,0.0,8.93,26.35,43.38,19.5,79.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.75,1.75,3.5,0.0,1.5,0.18,0.33,0.5,0.5,2.25,0.0,0.18,0.43,0.15,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,14.0,1.0,24.2,494.0,0.08,0.53,0.45,0.77,57.0,0.0,0.0,6.8,9.0,2024-09-29,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,6.0,0.0,487127.0,1.0,3.0,0.0,35.0,3.0,46611.0,93287.0,46676.0,7.5,False,0.0,494.0,0.0,3.0,0.5456058382987976,82.0,Manchester United,Tottenham,0.0,3.0,26660.0,2024.0,678665.0,0.0701370537281036,0.0,1.0,0.0,0.5456058382987976,1.2702676057815552,1.0208399295806885,6818.0,Tottenham,3.0,3.0,6.0,4.5,MID,0.0,1.08,2.0,0.92,0.8,1.0,1.0,16.2,59.6,46.3,56.0,87.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,12.0,1.0,3.0,0.62,0.96,1.0,0.0,3.0,1.0,0.62,2.25,0.8,5.2,0.0,0.72,1.18,0.46,0.77,1.0,0.5,11.7,39.3,46.45,31.0,83.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.5,7.0,0.5,1.5,0.31,0.55,0.5,0.0,2.5,0.5,0.31,1.27,0.48,3.85,0.0,0.5,0.83,0.33,1.03,1.33,0.33,10.3,31.6,41.73,29.33,82.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.0,1.67,5.0,0.33,1.67,0.23,0.41,0.33,0.0,2.33,0.33,0.23,0.9,0.32,3.73,0.25,0.47,0.82,0.35,1.03,1.0,0.25,10.5,33.35,41.75,29.75,81.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.75,2.25,5.25,0.25,2.0,0.32,0.52,0.5,0.25,2.25,0.25,0.32,0.88,0.26,4.18,0.2,0.57,0.86,0.28,1.0,1.0,0.2,10.38,33.0,43.96,26.8,80.6,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.8,2.0,5.2,0.2,1.8,0.27,0.46,0.6,0.4,2.4,0.2,0.27,0.79,0.28,3.96
0.0,3.0,33.0,0.0,3.0,494.0,0.03,0.26,0.23,1.82,64.0,3.0,1.0,6.7,34.0,2024-10-06,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,7.0,0.0,509737.0,1.0,2.0,3.0,30.0,10.0,14213.0,62696.0,48483.0,7.5,False,0.0,494.0,1.0,3.0,0.2056649774312973,87.0,Brighton,Tottenham,3.0,2.0,26671.0,2024.0,680441.0,0.0,0.0,0.0,1.0,0.2056649774312973,0.7275193333625793,0.5218543410301208,6818.0,Tottenham,3.0,3.0,7.0,6.8,MID,1.0,0.08,0.53,0.45,0.77,0.0,0.0,6.8,9.0,24.2,35.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,0.55,0.07,0.0,0.0,1.0,0.0,0.55,1.27,1.02,4.5,0.5,0.58,1.27,0.68,0.79,0.5,0.5,11.5,34.3,35.25,45.5,81.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,1.5,7.5,0.5,3.0,0.58,0.52,0.5,0.0,2.0,0.5,0.58,1.76,0.91,4.85,0.33,0.5,0.96,0.46,0.77,0.67,0.33,10.07,29.2,39.03,32.33,80.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.0,5.67,0.33,2.0,0.39,0.39,0.33,0.0,2.0,0.33,0.39,1.27,0.66,4.07,0.25,0.4,0.76,0.36,0.97,1.0,0.25,9.42,25.95,37.35,30.75,80.75,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,1.25,4.5,0.25,2.0,0.31,0.33,0.25,0.0,2.0,0.25,0.31,1.0,0.5,3.92,0.4,0.39,0.76,0.37,0.97,0.8,0.2,9.76,28.48,38.24,30.8,80.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.2,1.8,4.8,0.2,2.2,0.37,0.43,0.4,0.2,2.0,0.2,0.37,0.96,0.41,4.24
1.0,0.0,24.0,0.0,64.8,494.0,0.6,0.6,0.0,0.25,79.0,1.0,0.0,10.7,32.2,2024-10-19,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,8.0,0.0,681199.0,1.0,1.0,4.0,10.0,4.0,148758.0,178113.0,29355.0,7.5,True,0.0,494.0,0.0,0.0,0.0,47.0,Tottenham,West Ham,4.0,1.0,26672.0,2024.0,680947.0,0.3257004022598266,1.0,5.0,0.0,0.0,0.6026093363761902,0.3752953112125397,6818.0,Tottenham,2.0,3.0,8.0,6.2,MID,0.0,0.03,0.26,0.23,1.82,3.0,1.0,6.7,34.0,3.0,30.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,10.0,1.0,3.0,0.21,0.0,0.0,0.0,0.0,1.0,0.21,0.73,0.52,6.8,0.5,0.06,0.4,0.34,1.3,1.5,0.5,6.75,21.5,13.6,32.5,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,1.5,6.5,0.5,3.0,0.38,0.04,0.0,0.0,0.5,0.5,0.38,1.0,0.77,5.65,0.33,0.4,0.93,0.53,1.13,1.33,0.67,9.9,34.2,24.5,40.33,82.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,2.0,8.33,0.67,3.0,0.46,0.34,0.33,0.0,1.33,0.67,0.46,1.42,0.78,5.5,0.25,0.39,0.78,0.4,1.03,1.25,0.5,9.22,30.4,30.02,31.75,81.5,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.75,1.5,6.75,0.5,2.25,0.34,0.29,0.25,0.0,1.5,0.5,0.34,1.13,0.62,4.75,0.2,0.32,0.66,0.33,1.14,1.4,0.4,8.88,27.56,30.48,30.6,81.4,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.6,1.6,5.6,0.4,2.2,0.29,0.26,0.2,0.0,1.6,0.4,0.29,0.94,0.5,4.5
0.0,0.0,11.0,0.0,18.9,494.0,0.06,0.2,0.14,0.75,86.0,1.0,0.0,7.9,16.0,2024-10-27,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,9.0,0.0,776262.0,1.0,0.0,1.0,44.0,2.0,92625.0,141411.0,48786.0,7.6,False,0.0,494.0,0.0,2.0,0.302493005990982,68.0,Crystal Palace,Tottenham,1.0,0.0,26689.0,2024.0,683499.0,0.0154571663588285,0.0,1.0,0.0,0.302493005990982,0.6558861136436462,0.3533931374549866,6818.0,Tottenham,3.0,3.0,9.0,5.3,MID,0.0,0.6,0.6,0.0,0.25,1.0,0.0,10.7,32.2,64.8,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.33,1.0,1.0,5.0,0.0,0.0,0.6,0.38,6.2,0.0,0.32,0.43,0.12,1.04,2.0,0.5,8.7,33.1,33.9,20.0,64.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3.5,7.0,0.5,1.5,0.1,0.16,0.5,0.5,2.5,0.5,0.1,0.67,0.45,6.5,0.33,0.24,0.46,0.23,0.95,1.33,0.33,8.07,25.07,30.67,25.0,68.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.33,5.67,0.33,2.0,0.25,0.13,0.33,0.33,2.0,0.33,0.25,0.87,0.64,5.83,0.25,0.45,0.85,0.4,0.91,1.25,0.5,10.1,33.7,34.58,32.75,73.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.75,2.5,7.25,0.5,2.25,0.34,0.34,0.5,0.25,2.25,0.5,0.34,1.21,0.68,5.68,0.2,0.43,0.75,0.32,0.87,1.2,0.4,9.52,30.76,36.98,27.4,74.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.6,2.0,6.2,0.4,1.8,0.27,0.3,0.4,0.2,2.2,0.4,0.27,1.03,0.57,5.04
0.0,0.0,21.0,0.0,1.9,494.0,0.02,0.14,0.12,0.02,99.0,0.0,1.0,4.1,32.4,2024-11-03,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,10.0,0.0,718936.0,0.0,1.0,4.0,7.0,6.0,-55391.0,44454.0,99845.0,7.6,True,0.0,494.0,1.0,1.0,0.1056327298283577,7.0,Tottenham,Aston Villa,4.0,1.0,26700.0,2024.0,685527.0,0.0,0.0,0.0,1.0,0.1056327298283577,0.0,0.0,6818.0,Tottenham,3.0,3.0,10.0,4.5,MID,0.0,0.06,0.2,0.14,0.75,1.0,0.0,7.9,16.0,18.9,44.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.3,0.02,0.0,0.0,1.0,0.0,0.3,0.66,0.35,5.3,0.0,0.33,0.4,0.07,0.5,1.0,0.0,9.3,24.1,41.85,27.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.5,3.0,0.0,1.0,0.15,0.17,0.5,0.5,3.0,0.0,0.15,0.63,0.36,5.75,0.0,0.23,0.35,0.12,0.94,1.67,0.33,8.43,27.4,28.9,28.0,63.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.67,5.33,0.33,1.67,0.17,0.11,0.33,0.33,2.0,0.33,0.17,0.66,0.42,6.1,0.25,0.19,0.4,0.2,0.9,1.25,0.25,8.02,22.8,27.72,29.75,66.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,4.75,0.25,2.0,0.26,0.1,0.25,0.25,1.75,0.25,0.26,0.81,0.57,5.7,0.2,0.37,0.72,0.35,0.88,1.2,0.4,9.66,30.16,31.44,35.0,70.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,2.2,6.2,0.4,2.2,0.34,0.28,0.4,0.2,2.0,0.4,0.34,1.1,0.61,5.6
