assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0.0,0.0,7.0,0.0,0.3,291.0,0.0,0.0,0.0,1.23,10.0,1.0,0.0,1.6,15.4,2024-08-19,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,1.0,0.0,616143.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,1.0,291.0,0.0,0.0,0.0,90.0,Leicester,Tottenham,1.0,1.0,26611.0,2024.0,667443.0,0.0,0.0,0.0,0.0,0.0,0.3427987992763519,0.3427987992763519,8646.0,Leicester,2.0,1.0,1.0,0.5,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,20.0,0.0,0.3,291.0,0.0,0.33,0.33,1.78,15.0,2.0,1.0,10.5,60.4,2024-08-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,2.0,0.0,693649.0,1.0,1.0,2.0,44.0,7.0,36478.0,59746.0,23268.0,4.0,False,0.0,291.0,1.0,3.0,0.6292279362678528,90.0,Fulham,Leicester,2.0,1.0,26614.0,2024.0,667961.0,0.0,0.0,0.0,1.0,0.6292279362678528,0.0872571021318435,0.0410540513694286,8646.0,Leicester,1.0,3.0,2.0,3.5,DEF,0.0,0.0,0.0,0.0,1.23,1.0,0.0,1.6,15.4,0.3,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,7.0,0.0,1.3,291.0,0.01,0.01,0.0,1.55,26.0,2.0,0.0,1.9,16.0,2024-08-31,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1117010.0,1.0,2.0,1.0,2.0,1.0,362549.0,438185.0,75636.0,4.1,True,0.0,291.0,0.0,0.0,0.0,90.0,Leicester,Aston Villa,1.0,2.0,26626.0,2024.0,671813.0,0.0,0.0,0.0,0.0,0.0,0.0096669672057032,0.0096669672057032,8646.0,Leicester,3.0,1.0,3.0,2.5,DEF,0.0,0.0,0.33,0.33,1.78,2.0,1.0,10.5,60.4,0.3,44.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,1.0,3.0,0.63,0.0,0.0,0.0,0.0,1.0,0.63,0.09,0.04,3.5,0.0,0.0,0.16,0.16,1.5,1.5,0.5,6.05,37.9,0.3,22.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.5,4.0,0.5,1.5,0.31,0.0,0.0,0.0,0.0,0.5,0.31,0.22,0.19,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.0,0.0,0.2,291.0,0.0,0.0,0.0,2.55,34.0,2.0,0.0,3.8,38.2,2024-09-14,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,4.0,0.0,1296219.0,1.0,2.0,2.0,0.0,1.0,170763.0,280874.0,110111.0,4.1,False,0.0,291.0,0.0,0.0,0.0,90.0,Crystal Palace,Leicester,2.0,2.0,26636.0,2024.0,673720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8646.0,Leicester,1.0,3.0,4.0,2.0,DEF,0.0,0.01,0.01,0.0,1.55,2.0,0.0,1.9,16.0,1.3,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,2.5,0.0,0.0,0.17,0.16,1.66,2.0,0.5,6.2,38.2,0.8,23.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,4.0,0.5,1.5,0.31,0.0,0.0,0.0,0.0,0.5,0.31,0.05,0.03,3.0,0.0,0.0,0.11,0.11,1.52,1.67,0.33,4.67,30.6,0.63,15.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.33,3.0,0.33,1.0,0.21,0.0,0.0,0.0,0.0,0.33,0.21,0.15,0.13,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,10.0,0.0,1.4,291.0,0.06,0.12,0.06,1.1,45.0,1.0,0.0,3.3,25.4,2024-09-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,5.0,0.0,1346776.0,1.0,1.0,1.0,6.0,2.0,48773.0,91988.0,43215.0,4.1,True,0.0,291.0,0.0,1.0,0.045278575271368,90.0,Leicester,Everton,1.0,1.0,26644.0,2024.0,675658.0,0.0,0.0,0.0,0.0,0.045278575271368,0.0224186331033706,0.0224186331033706,8646.0,Leicester,3.0,1.0,5.0,2.3,DEF,0.0,0.0,0.0,0.0,2.55,2.0,0.0,3.8,38.2,0.2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.05,2.0,0.0,2.85,27.1,0.75,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.11,0.11,1.96,2.0,0.33,5.4,38.2,0.6,15.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.67,3.0,0.33,1.0,0.21,0.0,0.0,0.0,0.0,0.33,0.21,0.03,0.02,2.67,0.0,0.0,0.08,0.08,1.78,1.75,0.25,4.45,32.5,0.52,11.5,90.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.5,1.5,2.5,0.25,0.75,0.16,0.0,0.0,0.0,0.0,0.25,0.16,0.11,0.1,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.1,291.0,0.0,0.0,0.0,4.6,51.0,4.0,0.0,2.2,22.2,2024-09-28,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1380374.0,1.0,2.0,4.0,0.0,0.0,31383.0,160874.0,129491.0,4.1,False,0.0,291.0,0.0,0.0,0.0,90.0,Arsenal,Leicester,4.0,2.0,26655.0,2024.0,677849.0,0.0,0.0,0.0,0.0,0.0,0.0439637079834938,0.0439637079834938,8646.0,Leicester,1.0,5.0,6.0,-0.5,DEF,0.0,0.06,0.12,0.06,1.1,1.0,0.0,3.3,25.4,1.4,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.02,2.3,0.0,0.03,0.06,0.03,1.82,1.5,0.0,3.55,31.8,0.8,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,1.5,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,2.15,0.0,0.02,0.04,0.02,1.73,1.67,0.0,3.0,26.53,0.97,2.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.33,1.33,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,2.27,0.0,0.02,0.12,0.1,1.74,1.75,0.25,4.87,35.0,0.8,13.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,2.75,0.25,1.0,0.17,0.0,0.0,0.0,0.0,0.25,0.17,0.03,0.02,2.58,0.0,0.01,0.09,0.08,1.64,1.6,0.2,4.22,31.08,0.7,10.4,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,1.4,2.4,0.2,0.8,0.13,0.0,0.0,0.0,0.0,0.2,0.13,0.09,0.08,2.16
0.0,0.0,26.0,1.0,10.3,291.0,0.0,0.0,0.0,2.16,68.0,0.0,0.0,4.5,34.8,2024-10-05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,0.0,7.0,0.0,1406769.0,1.0,0.0,1.0,0.0,6.0,20124.0,79400.0,59276.0,4.1,True,0.0,291.0,0.0,0.0,0.0,90.0,Leicester,Bournemouth,1.0,0.0,26663.0,2024.0,679422.0,0.0192568060010671,0.0,1.0,0.0,0.0,0.8067258596420288,0.7874690890312195,8646.0,Leicester,3.0,1.0,7.0,1.7,DEF,0.0,0.0,0.0,0.0,4.6,4.0,0.0,2.2,22.2,0.1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,-0.5,0.0,0.03,0.06,0.03,2.85,2.5,0.0,2.75,23.8,0.75,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.5,1.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.03,0.9,0.0,0.02,0.04,0.02,2.75,2.33,0.0,3.1,28.6,0.57,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.33,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,1.27,0.0,0.02,0.03,0.02,2.45,2.25,0.0,2.8,25.45,0.75,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,2.0,1.0,0.0,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,1.58,0.0,0.01,0.09,0.08,2.32,2.2,0.2,4.34,32.44,0.66,10.4,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,2.0,2.2,0.2,0.8,0.13,0.0,0.0,0.0,0.0,0.2,0.13,0.03,0.02,1.96
0.0,0.0,3.0,0.0,3.6,291.0,0.03,0.47,0.44,2.15,78.0,2.0,0.0,3.3,21.6,2024-10-19,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,8.0,0.0,1442686.0,1.0,3.0,2.0,8.0,1.0,30948.0,71302.0,40354.0,4.2,False,0.0,291.0,0.0,1.0,0.4374498128890991,90.0,Southampton,Leicester,2.0,3.0,26678.0,2024.0,681399.0,0.0,0.0,0.0,0.0,0.4374498128890991,0.1843922138214111,0.1843922138214111,8646.0,Leicester,1.0,1.0,8.0,2.8,DEF,1.0,0.0,0.0,0.0,2.16,0.0,0.0,4.5,34.8,10.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.81,0.79,1.7,0.5,0.0,0.0,0.0,3.38,2.0,0.0,3.35,28.5,5.2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,3.0,0.0,0.0,0.0,0.01,0.0,0.0,0.5,0.0,0.0,0.43,0.42,0.6,0.33,0.02,0.04,0.02,2.62,1.67,0.0,3.33,27.47,3.93,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.67,0.0,0.33,0.02,0.01,0.0,0.0,0.33,0.0,0.02,0.29,0.28,1.17,0.25,0.02,0.03,0.02,2.6,1.75,0.0,3.45,30.15,3.0,1.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,2.0,2.25,0.0,0.25,0.01,0.0,0.0,0.0,0.25,0.0,0.01,0.22,0.21,1.38,0.2,0.01,0.03,0.01,2.39,1.8,0.0,3.14,27.32,2.66,1.6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.8,2.0,0.0,0.2,0.01,0.0,0.0,0.0,0.2,0.0,0.01,0.18,0.17,1.6
0.0,0.0,0.0,0.0,2.3,291.0,0.04,0.04,0.0,1.73,88.0,3.0,0.0,1.4,9.2,2024-10-25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,9.0,0.0,1420678.0,1.0,3.0,1.0,2.0,1.0,-19996.0,23161.0,43157.0,4.2,True,0.0,291.0,0.0,0.0,0.0,90.0,Leicester,Nottingham Forest,1.0,3.0,26682.0,2024.0,682623.0,0.0,0.0,0.0,0.0,0.0,0.0236389432102441,0.0236389432102441,8646.0,Leicester,4.0,1.0,9.0,2.7,DEF,0.0,0.03,0.47,0.44,2.15,2.0,0.0,3.3,21.6,3.6,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.44,0.0,0.0,0.0,0.0,0.0,0.44,0.18,0.18,2.8,0.5,0.02,0.24,0.22,2.16,1.0,0.0,3.9,28.2,6.95,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,3.5,0.0,0.5,0.22,0.01,0.0,0.0,0.5,0.0,0.22,0.5,0.49,2.25,0.33,0.01,0.16,0.15,2.97,2.0,0.0,3.33,26.2,4.67,2.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.33,2.33,0.0,0.33,0.15,0.01,0.0,0.0,0.33,0.0,0.15,0.35,0.34,1.33,0.25,0.02,0.15,0.12,2.5,1.75,0.0,3.32,26.0,3.85,3.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,2.25,0.0,0.5,0.12,0.0,0.0,0.0,0.25,0.0,0.12,0.26,0.26,1.58,0.2,0.02,0.12,0.1,2.51,1.8,0.0,3.42,28.44,3.12,2.8,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,2.0,2.0,0.0,0.4,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.21,0.21,1.66
0.0,0.0,12.0,0.0,1.3,291.0,0.01,0.12,0.11,1.0,93.0,1.0,0.0,3.0,19.6,2024-11-02,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,10.0,0.0,1395619.0,1.0,1.0,1.0,9.0,2.0,-28531.0,26424.0,54955.0,4.2,False,0.0,291.0,0.0,2.0,0.1219929233193397,90.0,Ipswich,Leicester,1.0,1.0,26695.0,2024.0,685008.0,0.0,0.0,0.0,0.0,0.1219929233193397,0.7687739729881287,0.6849247813224792,8646.0,Leicester,1.0,2.0,10.0,1.3,DEF,0.0,0.04,0.04,0.0,1.73,3.0,0.0,1.4,9.2,2.3,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,2.7,0.0,0.04,0.26,0.22,1.94,2.5,0.0,2.35,15.4,2.95,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.5,1.0,0.0,0.5,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.1,0.1,2.75,0.33,0.02,0.17,0.15,2.01,1.67,0.0,3.07,21.87,5.4,3.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.33,2.67,0.0,0.33,0.15,0.01,0.0,0.0,0.33,0.0,0.15,0.34,0.33,2.4,0.25,0.02,0.13,0.11,2.66,2.25,0.0,2.85,21.95,4.08,2.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.25,0.11,0.0,0.0,0.0,0.25,0.0,0.11,0.26,0.26,1.68,0.2,0.03,0.13,0.1,2.35,2.0,0.0,2.94,22.64,3.54,3.2,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,2.0,0.0,0.4,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.22,0.21,1.8
