assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
1,3,41,1,24.8,148,0.04,0.24,0.2,0.45,3,0,1,11.1,61.4,2024-08-17,90,0,0,0,0,0,0,0,False,8,0,0,0,0,1,0,64656,1,3,0,25.0,12,0,0,0,5.5,False,0,148,,,Danny Welbeck,1,2,0.2158164530992508,90,FW,Everton,Brighton,0,3,26605,2024,666349,0.1216224357485771,1,2,1,0.2158164530992508,1.4775506258010864,1.2469474077224731,26605,Brighton,Danny Welbeck,Danny Welbeck,3,3,1,1.7,FWD,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,38,0,23.7,148,0.02,1.13,1.11,1.32,13,1,1,12.4,40.8,2024-08-24,78,0,0,0,0,0,0,0,False,14,0,0,0,0,2,0,412889,1,1,2,59.0,9,220120,251535,31415,5.5,True,0,148,,,Danny Welbeck,1,3,1.1440701484680176,80,FW,Brighton,Manchester United,2,1,26612,2024,667702,0.138381540775299,0,2,1,1.1440701484680176,1.285815954208374,0.1510656625032425,26612,Brighton,Danny Welbeck,Danny Welbeck,2,3,2,10.5,FWD,6,1.0,0.04,0.24,0.2,0.45,0.0,1.0,11.1,61.4,24.8,25.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,9.0,1.0,2.0,0.22,0.12,1.0,1.0,2.0,1.0,0.22,1.48,1.25,1.7,0.33,0.01,0.08,0.07,0.15,0.0,0.33,3.7,20.47,8.27,8.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,3.0,0.33,0.67,0.07,0.04,0.33,0.33,0.67,0.33,0.07,0.49,0.42,0.57,0.2,0.01,0.05,0.04,0.09,0.0,0.2,2.22,12.28,4.96,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,1.8,0.2,0.4,0.04,0.02,0.2,0.2,0.4,0.2,0.04,0.3,0.25,0.34
0,0,3,0,2.8,148,0.01,0.11,0.1,2.08,21,1,0,0.9,0.4,2024-08-31,84,0,0,0,0,0,0,0,False,1,0,0,0,0,3,0,1172309,1,1,1,6.0,2,650297,768178,117881,5.6,False,0,148,,,Danny Welbeck,0,1,0.0426068231463432,89,FW,Arsenal,Brighton,1,1,26622,2024,671532,0.0,0,0,0,0.0426068231463432,0.0,0.0,26622,Brighton,Danny Welbeck,Danny Welbeck,3,5,3,6.7,FWD,2,0.0,0.02,1.13,1.11,1.32,1.0,1.0,12.4,40.8,23.7,59.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,3.0,1.14,0.14,0.0,0.0,2.0,1.0,1.14,1.29,0.15,10.5,0.33,0.02,0.46,0.44,0.59,0.33,0.67,7.83,34.07,16.17,28.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.67,5.0,0.67,1.67,0.45,0.09,0.33,0.33,1.33,0.67,0.45,0.92,0.47,4.07,0.2,0.01,0.27,0.26,0.35,0.2,0.4,4.7,20.44,9.7,16.8,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4,3.0,0.4,1.0,0.27,0.05,0.2,0.2,0.8,0.4,0.27,0.55,0.28,2.44
0,0,5,1,5.5,148,0.13,0.31,0.18,0.35,33,0,0,5.7,2.4,2024-09-14,84,0,0,0,0,0,0,0,False,10,0,0,0,0,4,0,1813240,1,0,0,49.0,2,573565,740161,166596,5.7,True,0,148,,,Danny Welbeck,0,4,0.1993384510278701,88,FW,Brighton,Ipswich,0,0,26633,2024,673651,0.0,0,0,0,0.1993384510278701,0.13697549700737,0.1084460690617561,26633,Brighton,Danny Welbeck,Danny Welbeck,2,3,4,6.7,FWD,2,0.0,0.01,0.11,0.1,2.08,1.0,0.0,0.9,0.4,2.8,6.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,6.7,0.33,0.02,0.49,0.47,1.28,0.67,0.67,8.13,34.2,17.1,30.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,5.67,0.67,2.0,0.47,0.09,0.33,0.33,1.33,0.67,0.47,0.92,0.47,6.3,0.2,0.01,0.3,0.28,0.77,0.4,0.4,4.88,20.52,10.26,18.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6,3.4,0.4,1.2,0.28,0.05,0.2,0.2,0.8,0.4,0.28,0.55,0.28,3.78
0,1,28,0,16.0,148,0.06,0.43,0.37,1.53,42,2,1,9.5,40.4,2024-09-22,90,0,0,0,0,0,0,0,False,16,0,0,0,0,5,0,1985030,1,2,2,39.0,6,171336,304848,133512,5.8,True,1,148,,,Danny Welbeck,1,3,0.7508222460746765,90,FW,Brighton,Nottingham Forest,2,2,26650,2024,676308,0.0561207681894302,0,1,1,0.7508222460746765,0.81890469789505,0.0734217390418052,26650,Brighton,Danny Welbeck,Danny Welbeck,4,3,5,3.3,FWD,5,1.0,0.13,0.31,0.18,0.35,0.0,0.0,5.7,2.4,5.5,49.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.14,0.11,6.7,0.33,0.05,0.52,0.46,1.25,0.67,0.33,6.33,14.53,10.67,38.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,3.33,0.33,2.67,0.46,0.05,0.0,0.0,0.67,0.33,0.46,0.47,0.09,7.97,0.4,0.04,0.36,0.32,0.84,0.4,0.4,6.02,21.0,11.36,27.8,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6,3.8,0.4,2.0,0.32,0.05,0.2,0.2,0.8,0.4,0.32,0.58,0.3,5.12
0,0,4,0,13.9,148,0.01,0.42,0.41,4.09,54,4,0,4.9,6.0,2024-09-28,80,0,0,0,0,0,0,0,False,6,0,0,0,0,6,0,2030279,1,2,4,29.0,2,44414,272300,227886,5.8,False,0,148,,,Danny Welbeck,0,3,0.4214482009410858,89,FW,Chelsea,Brighton,4,2,26657,2024,677917,0.056236982345581,0,1,0,0.4214482009410858,0.6024585366249084,0.1832982152700424,26657,Brighton,Danny Welbeck,Danny Welbeck,3,4,6,3.3,FWD,2,0.0,0.06,0.43,0.37,1.53,2.0,1.0,9.5,40.4,16.0,39.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0,1.0,3.0,0.75,0.06,0.0,0.0,1.0,1.0,0.75,0.82,0.07,3.3,0.33,0.07,0.28,0.22,1.32,1.0,0.33,5.37,14.4,8.1,31.33,86.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,3.0,0.33,2.67,0.33,0.02,0.0,0.0,0.33,0.33,0.33,0.32,0.06,5.57,0.4,0.05,0.44,0.39,1.15,0.8,0.6,7.92,29.08,14.56,35.6,85.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,1.0,4.8,0.6,2.6,0.47,0.06,0.2,0.2,1.0,0.6,0.47,0.74,0.32,5.78
0,2,31,0,25.2,148,0.02,1.15,1.13,1.37,64,2,1,10.3,35.0,2024-10-06,90,0,0,0,0,0,0,0,False,18,0,0,0,0,7,0,2049570,1,2,3,43.0,8,8107,206636,198529,5.8,True,0,148,,,Danny Welbeck,1,3,0.940462589263916,90,FW,Brighton,Tottenham,3,2,26671,2024,680428,0.1445147544145584,0,2,1,0.940462589263916,1.0849772691726685,0.0976802632212638,26671,Brighton,Danny Welbeck,Danny Welbeck,2,3,7,4.5,FWD,6,0.0,0.01,0.42,0.41,4.09,4.0,0.0,4.9,6.0,13.9,29.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,3.0,0.42,0.06,0.0,0.0,1.0,0.0,0.42,0.6,0.18,3.3,0.33,0.07,0.39,0.32,1.99,2.0,0.33,6.7,16.27,11.8,39.0,84.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.0,3.0,0.33,3.33,0.46,0.04,0.0,0.0,0.67,0.33,0.46,0.52,0.12,4.43,0.2,0.05,0.48,0.43,1.87,1.6,0.4,6.68,18.0,12.38,36.4,83.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.2,1.8,3.4,0.4,2.8,0.51,0.05,0.0,0.0,0.8,0.4,0.51,0.57,0.1,6.1
0,3,39,1,4.0,148,0.01,0.43,0.42,1.94,76,0,1,6.6,38.0,2024-10-19,80,0,0,0,0,0,0,0,False,15,0,0,0,0,8,0,2144544,1,1,0,24.0,9,76029,194961,118932,5.8,False,0,148,,,Danny Welbeck,1,2,0.5487236976623535,82,FW,Newcastle United,Brighton,0,1,26676,2024,681375,0.0,0,0,1,0.5487236976623535,0.0618720613420009,0.0,26676,Brighton,Danny Welbeck,Danny Welbeck,3,4,8,6.3,FWD,6,0.0,0.02,1.15,1.13,1.37,2.0,1.0,10.3,35.0,25.2,43.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,1.0,3.0,0.94,0.14,0.0,0.0,2.0,1.0,0.94,1.08,0.1,4.5,0.0,0.03,0.67,0.64,2.33,2.67,0.67,8.23,27.13,18.37,37.0,86.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,3.0,4.33,0.67,3.0,0.7,0.09,0.0,0.0,1.33,0.67,0.7,0.84,0.12,3.7,0.2,0.05,0.48,0.44,1.88,1.8,0.4,6.26,16.84,12.68,33.2,85.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,2.0,3.4,0.4,2.8,0.47,0.05,0.0,0.0,0.8,0.4,0.47,0.53,0.09,4.9
0,1,27,1,12.1,148,0.01,0.64,0.63,0.65,84,0,1,8.1,30.4,2024-10-26,72,0,0,0,0,0,0,0,False,20,0,0,0,0,9,0,2066673,1,2,2,38.0,7,-75876,108916,184792,5.9,True,0,148,,,Danny Welbeck,1,4,0.5094478130340576,77,FW,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683031,0.0827455148100853,0,1,1,0.5094478130340576,0.5459707975387573,0.0,26686,Brighton,Danny Welbeck,Danny Welbeck,3,3,9,6.0,FWD,6,1.0,0.01,0.43,0.42,1.94,0.0,1.0,6.6,38.0,4.0,24.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,2.0,0.55,0.0,0.0,0.0,0.0,1.0,0.55,0.06,0.0,6.3,0.33,0.01,0.67,0.65,2.47,2.0,0.67,7.27,26.33,14.37,32.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.33,4.67,0.67,2.67,0.64,0.07,0.0,0.0,1.0,0.67,0.64,0.58,0.09,4.7,0.4,0.05,0.55,0.5,1.86,1.6,0.6,7.4,24.36,12.92,36.8,84.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,1.8,4.2,0.6,3.0,0.57,0.05,0.0,0.0,0.8,0.6,0.57,0.54,0.09,4.82
1,0,17,0,16.0,148,0.02,0.28,0.26,1.65,94,2,0,5.8,21.4,2024-11-02,90,0,0,0,0,0,0,0,False,12,0,0,0,0,10,0,2101247,1,1,2,21.0,5,19258,158026,138768,5.9,False,0,148,,,Danny Welbeck,0,4,0.277868777513504,90,FW,Liverpool,Brighton,2,1,26696,2024,685047,0.0506795309484005,1,1,0,0.277868777513504,0.2236341387033462,0.190019354224205,26696,Brighton,Danny Welbeck,Danny Welbeck,3,5,10,6.0,FWD,5,1.0,0.01,0.64,0.63,0.65,0.0,1.0,8.1,30.4,12.1,38.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,1.0,4.0,0.51,0.08,0.0,0.0,1.0,1.0,0.51,0.55,0.0,6.0,0.67,0.01,0.74,0.73,1.32,0.67,1.0,8.33,34.47,13.77,35.0,80.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.67,6.0,1.0,3.0,0.67,0.08,0.0,0.0,1.0,1.0,0.67,0.56,0.03,5.6,0.4,0.02,0.61,0.59,1.92,1.6,0.8,7.88,29.96,14.24,34.6,82.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.8,2.2,5.0,0.8,3.0,0.63,0.07,0.0,0.0,1.0,0.8,0.63,0.62,0.07,4.68
