assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,7,0,10.0,456,0.0,0.0,0.0,0.19,47,0,0,1.6,4.0,2022-08-31,18,18,0,0,0,0,5,0,6291,0,1,1,2.0,1,-278,198,476,45,True,0,0,0,0.0,12,Sub,West Ham,Tottenham,1,1,18249,2022,546418,0.3795099854469299,0,1,0,0.0,0.3795099854469299,0.0
1,0,0,3,0,0.0,456,0.0,0.0,0.0,0.15,54,1,0,0.1,1.4,2022-09-03,7,6,0,0,0,0,6,0,6666,0,1,2,0.0,1,-231,264,495,45,False,0,0,0,0.0,5,Sub,Chelsea,West Ham,2,1,18260,2022,547273,0.0,0,0,0,0.0,0.0,0.0
2,0,0,15,0,10.9,456,0.06,0.2,0.14,1.63,179,2,0,3.3,11.6,2022-12-30,90,4,0,0,0,0,18,0,7262,1,2,0,10.0,1,-44,85,129,44,True,0,0,1,0.0856959968805313,90,DC,West Ham,Brentford,0,2,18380,2022,566230,0.0795229971408844,0,1,0,0.0856959968805313,0.2419130057096481,0.0766941010951995
3,0,0,9,0,0.3,456,0.0,0.0,0.0,0.84,200,1,0,1.0,9.2,2023-01-14,90,20,0,0,0,0,20,0,7185,1,0,1,0.0,2,-102,73,175,44,False,0,0,0,0.0,90,DC,Wolverhampton Wanderers,West Ham,1,0,18401,2022,568822,0.0,0,0,0,0.0,0.1108039990067482,0.1108039990067482
4,0,1,34,1,0.5,456,0.0,0.0,0.0,0.67,210,0,0,3.1,28.8,2023-01-21,90,8,0,0,0,0,21,0,7261,1,0,2,2.0,7,41,134,93,44,True,0,0,0,0.0,90,DC,West Ham,Everton,2,0,18411,2022,570148,0.0,0,0,0,0.0,0.1576649993658065,0.1576649993658065
5,0,0,9,0,0.0,456,0.0,0.0,0.0,0.82,217,1,0,1.0,9.8,2023-02-04,90,15,0,0,0,0,22,0,7566,1,1,1,0.0,2,203,369,166,44,False,0,0,0,0.0,90,DC,Newcastle United,West Ham,1,1,18418,2022,573479,0.0,0,0,0,0.0,0.0,0.0
6,0,0,7,0,0.4,456,0.01,0.01,0.0,1.15,230,1,0,1.3,12.4,2023-02-11,90,6,0,0,0,0,23,0,8746,1,1,1,0.0,2,1014,1216,202,44,True,0,0,0,0.0,90,DC,West Ham,Chelsea,1,1,18431,2022,574572,0.0,0,0,0,0.0,0.0368564985692501,0.0368564985692501
7,0,0,6,0,0.0,456,0.0,0.0,0.0,1.48,239,2,0,0.5,4.6,2023-02-19,80,18,0,0,0,0,24,0,8191,1,0,2,0.0,1,-596,321,917,44,False,0,0,0,0.0,84,DC,Tottenham,West Ham,2,0,18440,2022,577229,0.0,0,0,0,0.0,0.0634412989020347,0.0634412989020347
8,0,0,19,1,0.3,456,0.0,0.04,0.04,0.42,250,0,0,1.1,6.8,2023-02-25,90,16,0,0,0,0,25,0,10216,1,0,4,4.0,6,940,1330,390,44,True,0,0,1,0.0431124009191989,90,DC,West Ham,Nottingham Forest,4,0,18451,2022,577888,0.0,0,0,0,0.0431124009191989,0.5903589725494385,0.5903589725494385
9,0,0,7,0,0.0,456,0.0,0.0,0.0,2.35,254,2,0,0.6,6.2,2023-03-04,68,5,0,0,0,0,26,0,10692,1,0,4,0.0,1,1341,1949,608,44,False,0,0,0,0.0,72,DC,Brighton,West Ham,4,0,18455,2022,579589,0.0,0,0,0,0.0,0.0,0.0
10,0,3,28,1,0.1,456,0.0,0.08,0.08,0.68,293,0,0,3.6,31.4,2023-04-08,90,9,0,0,0,0,30,0,8861,1,1,0,4.0,9,-309,83,392,44,False,0,0,1,0.0804032981395721,90,DC,Fulham,West Ham,0,1,18494,2022,586794,0.0,0,0,0,0.0804032981395721,0.0,0.0
11,0,0,7,0,0.5,456,0.0,0.0,0.0,2.01,335,3,0,0.7,4.8,2023-04-29,71,7,0,0,0,0,34,0,8922,0,3,4,2.0,1,-42,183,225,44,False,0,0,0,0.0,72,Sub,Crystal Palace,West Ham,4,3,18536,2022,592168,0.0,0,0,0,0.0,0.0,0.0
