assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,1,0,0.3,700,0.0,0.0,0.0,0.04,218,0,0,0.1,0.0,2023-02-05,23,16,0,0,0,0,22,0,4998,0,0,1,2.0,1,2723,3613,890,55,False,0,0,0,0.0,20,Sub,Nottingham Forest,Leeds,1,0,18419,2022,573853,0.0,0,0,0,0.0,0.0,0.0
1,0,0,3,0,0.0,700,0.0,0.0,0.0,0.85,76,1,0,1.3,9.0,2023-02-08,27,14,0,0,0,0,22,0,4998,0,2,2,4.0,1,2723,3613,890,55,False,0,0,0,0.0,19,Sub,Manchester United,Leeds,2,2,18279,2022,574411,0.0,0,0,0,0.0,0.0,0.0
2,0,0,-2,0,10.6,700,0.1,0.1,0.0,0.67,225,2,0,1.4,1.6,2023-02-12,32,14,0,0,0,0,23,0,3853,0,2,0,2.0,1,-1012,364,1376,55,True,0,0,0,0.0,29,Sub,Leeds,Manchester United,0,2,18426,2022,575406,0.1184559985995292,0,1,0,0.0,0.0,0.0
3,0,0,5,0,0.3,700,0.0,0.07,0.07,0.13,235,0,0,0.5,3.0,2023-02-18,12,8,0,0,0,0,24,0,3163,0,0,1,2.0,1,-730,193,923,54,False,0,0,1,0.0555889010429382,10,Sub,Everton,Leeds,1,0,18436,2022,576441,0.0,0,0,0,0.0555889010429382,0.0555889010429382,0.0
4,0,0,3,0,1.1,700,0.0,0.0,0.0,0.12,245,0,0,1.2,5.2,2023-02-25,15,17,0,0,0,0,25,0,2807,0,0,1,6.0,1,-309,278,587,54,True,0,0,0,0.0,15,Sub,Leeds,Southampton,1,0,18446,2022,577837,0.0817079022526741,0,1,0,0.0,0.0817079022526741,0.0
5,0,0,7,0,14.6,700,0.05,0.29,0.24,1.5,255,1,0,3.5,7.2,2023-03-04,67,6,0,0,0,0,26,0,2869,1,0,1,13.0,2,-39,429,468,53,False,0,0,2,0.1469080001115799,69,FW,Chelsea,Leeds,1,0,18456,2022,579567,0.0809554010629654,0,1,0,0.1469080001115799,0.1553920060396194,0.0
6,0,0,6,0,0.5,700,0.01,0.01,0.0,0.07,265,0,0,0.5,4.2,2023-03-11,6,5,0,0,0,0,27,0,3157,0,2,2,0.0,1,242,788,546,53,True,0,0,0,0.0,5,Sub,Leeds,Brighton,2,2,18466,2022,581269,0.0,0,0,0,0.0,0.0,0.0
7,0,0,2,0,0.1,700,0.0,0.0,0.0,0.15,281,1,0,0.2,1.6,2023-04-01,16,1,0,0,0,0,29,0,2643,0,1,4,0.0,1,-234,295,529,53,False,0,0,0,0.0,12,Sub,Arsenal,Leeds,4,1,18482,2022,584787,0.0,0,0,0,0.0,0.0,0.0
8,0,0,3,0,0.3,700,0.0,0.0,0.0,0.07,294,0,0,1.2,2.0,2023-04-09,11,7,0,0,0,0,30,0,2367,0,5,1,10.0,1,-304,78,382,52,True,0,0,0,0.0,9,Sub,Leeds,Crystal Palace,1,5,18495,2022,587460,0.0,0,0,0,0.0,0.0,0.0
9,0,0,4,0,10.5,700,0.01,0.01,0.0,0.76,304,2,0,1.5,2.4,2023-04-17,24,12,0,0,0,0,31,0,2234,0,6,1,2.0,1,-151,103,254,52,True,0,0,0,0.0,22,Sub,Leeds,Liverpool,1,6,18505,2022,589597,0.0686608031392097,0,1,0,0.0,0.0686608031392097,0.0
