assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,14,0,65.8,457,0.21,0.26,0.05,1.36,18,1,0,8.1,14.6,2022-08-14,90,16,0,0,0,0,2,0,320890,1,0,1,1.0,2,21509,45044,23535,50,False,0,0,1,0.0549368001520633,90,DL,Nottingham Forest,West Ham,1,0,18219,2022,541271,0.2909930050373077,0,5,0,0.0549368001520633,0.3313440084457397,0.2850899994373321
1,0,0,6,0,38.8,457,0.33,0.38,0.05,1.71,30,2,0,6.7,10.2,2022-08-21,90,5,0,0,0,0,3,0,307342,1,2,0,18.0,0,-19414,20572,39986,50,True,1,0,1,0.0636591017246246,90,DL,West Ham,Brighton,0,2,18229,2022,542920,0.1754949986934662,0,2,0,0.0636591017246246,0.0657484009861946,0.0657484009861946
2,0,0,26,1,5.8,457,0.01,0.06,0.05,0.49,32,0,0,2.8,13.8,2022-08-28,90,2,0,0,0,0,4,0,257633,1,1,0,8.0,6,-53162,5437,58599,50,False,0,0,1,0.0620273016393184,90,DC,Aston Villa,West Ham,0,1,18239,2022,545253,0.0,0,0,0,0.0620273016393184,0.0675972998142242,0.0675972998142242
3,0,0,16,0,1.5,457,0.01,0.01,0.0,0.44,47,1,0,2.9,27.0,2022-08-31,71,18,0,0,0,0,5,0,239899,1,1,1,0.0,2,-21500,5184,26684,49,True,0,0,0,0.0,78,DL,West Ham,Tottenham,1,1,18249,2022,546410,0.0,0,0,0,0.0,0.2541930079460144,0.2541930079460144
4,0,0,13,0,31.8,457,0.09,0.13,0.04,0.36,75,1,0,5.3,11.0,2022-09-18,90,8,0,0,0,0,8,0,193179,1,0,1,10.0,2,6734,17465,10731,48,False,0,0,1,0.0351109988987445,90,DL,Everton,West Ham,1,0,18277,2022,551398,0.0311818998306989,0,2,0,0.0351109988987445,0.2369309961795807,0.2369309961795807
5,0,0,21,1,12.1,457,0.01,0.01,0.0,0.74,90,0,0,2.8,15.8,2022-10-01,90,20,0,0,0,0,9,0,208118,1,0,2,0.0,5,17709,30963,13254,48,True,1,0,0,0.0,90,DL,West Ham,Wolverhampton Wanderers,2,0,18291,2022,552612,0.040700901299715,0,1,0,0.0,0.2449309974908828,0.2042309939861297
6,0,0,20,0,42.8,457,0.12,0.12,0.0,0.7,100,1,0,6.9,24.2,2022-10-09,90,9,0,0,0,0,10,0,250600,1,1,3,2.0,2,39911,49989,10078,48,True,0,0,0,0.0,90,DL,West Ham,Fulham,3,1,18301,2022,554742,0.3935770094394684,0,3,0,0.0,0.742579996585846,0.6731230020523071
7,0,1,19,0,47.9,457,0.36,0.36,0.0,0.45,108,1,0,7.1,21.0,2022-10-16,90,17,0,0,0,0,11,0,267408,1,1,1,2.0,3,16237,27263,11026,48,False,0,0,0,0.0,90,DC,Southampton,West Ham,1,1,18309,2022,556684,0.1966280043125152,0,4,0,0.0,0.1662459969520568,0.0570359006524086
8,0,0,23,0,30.9,457,0.18,0.18,0.0,1.73,118,1,0,5.8,27.2,2022-10-19,90,12,0,0,0,0,12,0,248750,1,0,1,0.0,2,-7893,8141,16034,48,False,0,0,0,0.0,90,DL,Liverpool,West Ham,1,0,18320,2022,557540,0.6932299733161926,0,2,0,0.0,0.9470840096473694,0.9470840096473694
9,0,2,33,1,59.6,457,0.18,0.21,0.03,0.39,129,0,0,10.5,28.0,2022-10-24,90,3,0,0,0,0,13,0,278345,1,0,2,17.0,8,17288,29127,11839,48,True,0,0,1,0.035623800009489,90,DL,West Ham,Bournemouth,2,0,18330,2022,559523,0.1508959978818893,0,4,0,0.035623800009489,0.3168190121650696,0.2811950147151947
