assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0.0,0.0,28.0,1.0,1.6,340.0,0.01,0.01,0.0,1.01,9.0,0.0,0.0,1.8,16.2,2024-08-18,90.0,False,6.0,0.0,0.0,0.0,0.0,1.0,0.0,377453.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,55.0,False,0.0,0.0,0.0,0.0,90.0,Chelsea,Manchester City,0.0,2.0,26610.0,2024.0,667028.0,0.0,0.0,0.0,0.0,0.0,0.5801727771759033,0.5801727771759033,Manchester City,4.0,4.0,1.0,3.8,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.0,0.0,28.8,340.0,0.16,0.16,0.0,0.29,17.0,1.0,0.0,5.4,23.4,2024-08-24,90.0,False,10.0,0.0,0.0,0.0,0.0,2.0,0.0,538683.0,1.0,1.0,4.0,2.0,2.0,77372.0,100054.0,22682.0,55.0,True,0.0,0.0,0.0,0.0,90.0,Manchester City,Ipswich,4.0,1.0,26615.0,2024.0,668073.0,0.0634668841958046,0.0,1.0,0.0,0.0,0.2602162063121795,0.2602162063121795,Manchester City,2.0,4.0,2.0,5.5,DEF,1.0,0.01,0.01,0.0,1.01,0.0,0.0,1.8,16.2,1.6,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,3.8,377453.0
0.0,0.0,5.0,0.0,9.8,340.0,0.04,0.04,0.0,0.73,30.0,1.0,0.0,2.9,18.8,2024-08-31,90.0,False,19.0,0.0,0.0,0.0,0.0,3.0,0.0,579233.0,1.0,3.0,1.0,0.0,1.0,15034.0,77479.0,62445.0,55.0,False,1.0,0.0,0.0,0.0,90.0,West Ham,Manchester City,1.0,3.0,26628.0,2024.0,672020.0,0.0,0.0,0.0,0.0,0.0,1.1276425123214722,1.1276425123214722,Manchester City,4.0,2.0,3.0,4.0,DEF,1.0,0.17,0.17,0.0,1.3,1.0,0.0,7.2,39.6,30.4,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,8.0,0.0,0.0,0.0,0.06,0.0,1.0,0.0,0.0,0.84,0.84,9.3,916136.0
0.0,0.0,11.0,0.0,6.7,340.0,0.07,0.07,0.0,0.96,37.0,1.0,0.0,1.7,9.8,2024-09-14,90.0,False,4.0,0.0,0.0,0.0,0.0,4.0,0.0,571611.0,1.0,1.0,2.0,0.0,2.0,-24649.0,42978.0,67627.0,55.0,True,0.0,0.0,0.0,0.0,90.0,Manchester City,Brentford,2.0,1.0,26637.0,2024.0,673674.0,0.0,0.0,0.0,0.0,0.0,1.0256012678146362,1.0256012678146362,Manchester City,2.0,4.0,4.0,3.8,DEF,1.0,0.21,0.21,0.0,2.03,2.0,0.0,10.1,58.4,40.2,2.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,5.0,9.0,0.0,0.0,0.0,0.06,0.0,1.0,0.0,0.0,1.97,1.97,13.3,1495369.0
0.0,0.0,13.0,0.0,62.2,340.0,0.31,0.34,0.03,0.65,47.0,2.0,0.0,9.9,28.6,2024-09-22,90.0,False,1.0,0.0,0.0,0.0,0.0,5.0,0.0,551559.0,1.0,2.0,2.0,8.0,1.0,-25412.0,13765.0,39177.0,55.0,True,0.0,0.0,2.0,0.0410250015556812,90.0,Manchester City,Arsenal,2.0,2.0,26651.0,2024.0,676587.0,0.0959367975592613,0.0,4.0,0.0,0.0410250015556812,0.8976014852523804,0.8618132472038269,Manchester City,4.0,4.0,5.0,1.5,DEF,0.0,0.27,0.27,0.0,1.98,3.0,0.0,10.0,52.0,45.3,2.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,7.0,5.0,0.0,0.0,0.0,0.06,0.0,1.0,0.0,0.0,2.41,2.41,13.3,1689527.0
0.0,0.0,13.0,0.0,13.3,340.0,0.1,0.16,0.06,1.57,58.0,1.0,0.0,3.2,13.0,2024-09-28,90.0,False,15.0,0.0,0.0,0.0,0.0,6.0,0.0,534261.0,1.0,1.0,1.0,6.0,2.0,-23434.0,24925.0,48359.0,55.0,False,0.0,0.0,2.0,0.0828840658068656,90.0,Newcastle United,Manchester City,1.0,1.0,26652.0,2024.0,677449.0,0.0,0.0,0.0,0.0,0.0828840658068656,0.6265230178833008,0.588131308555603,Manchester City,4.0,4.0,6.0,2.2,DEF,0.0,0.42,0.45,0.03,2.34,4.0,0.0,14.5,57.2,78.7,8.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,5.0,4.0,0.0,2.0,0.04,0.1,0.0,4.0,0.0,0.04,3.05,3.02,9.3,1702403.0
0.0,0.0,11.0,0.0,4.8,340.0,0.03,0.03,0.0,1.74,69.0,1.0,0.0,1.9,12.4,2024-10-05,61.0,False,9.0,0.0,0.0,0.0,0.0,7.0,0.0,528537.0,1.0,2.0,3.0,2.0,2.0,-12572.0,21210.0,33782.0,55.0,True,0.0,0.0,0.0,0.0,63.0,Manchester City,Fulham,3.0,2.0,26664.0,2024.0,679454.0,0.0,0.0,0.0,0.0,0.0,0.6806832551956177,0.6806832551956177,Manchester City,3.0,4.0,7.0,2.8,DEF,0.0,0.48,0.57,0.09,3.18,4.0,0.0,14.8,51.4,82.2,14.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0,0.0,4.0,0.12,0.1,0.0,4.0,0.0,0.12,2.55,2.48,7.5,1657431.0
0.0,0.0,29.0,1.0,29.7,340.0,0.09,0.13,0.04,0.21,89.0,0.0,0.0,5.9,22.4,2024-10-26,90.0,False,17.0,0.0,0.0,0.0,0.0,9.0,0.0,508815.0,1.0,0.0,1.0,7.0,6.0,-19332.0,14656.0,33988.0,55.0,True,0.0,0.0,1.0,0.0225614309310913,90.0,Manchester City,Southampton,1.0,0.0,26683.0,2024.0,682933.0,0.1232692077755928,0.0,1.0,0.0,0.0225614309310913,1.3186314105987549,1.2960699796676636,Manchester City,2.0,4.0,9.0,4.2,DEF,0.0,0.13,0.19,0.06,3.31,2.0,0.0,5.1,25.4,18.1,8.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,0.08,1.31,1.27,5.0,1062798.0
0.0,0.0,9.0,0.0,1.7,340.0,0.02,0.02,0.0,2.04,91.0,2.0,0.0,1.2,10.2,2024-11-02,90.0,False,3.0,0.0,0.0,0.0,0.0,10.0,0.0,474018.0,1.0,1.0,2.0,0.0,1.0,-37047.0,13362.0,50409.0,55.0,False,0.0,0.0,0.0,0.0,90.0,Bournemouth,Manchester City,2.0,1.0,26692.0,2024.0,684981.0,0.0,0.0,0.0,0.0,0.0,0.5025189518928528,0.5025189518928528,Manchester City,4.0,3.0,10.0,2.5,DEF,1.0,0.12,0.16,0.04,1.95,1.0,0.0,7.8,34.8,34.5,9.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,8.0,0.0,1.0,0.02,0.12,0.0,1.0,0.0,0.02,2.0,1.98,7.0,1037352.0
0.0,0.0,-3.0,0.0,4.1,340.0,0.03,0.11,0.08,2.51,118.0,4.0,0.0,2.7,11.4,2024-11-23,90.0,False,18.0,0.0,0.0,0.0,0.0,12.0,0.0,425265.0,1.0,4.0,0.0,11.0,-1.0,-44894.0,4788.0,49682.0,54.0,True,1.0,0.0,2.0,0.0413285382091999,90.0,Manchester City,Tottenham,0.0,4.0,26720.0,2024.0,688669.0,0.0,0.0,0.0,0.0,0.0413285382091999,0.8606029152870178,0.8354480266571045,Manchester City,4.0,4.0,12.0,0.5,DEF,1.0,0.11,0.15,0.04,2.25,2.0,0.0,7.1,32.6,31.4,7.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,7.0,0.0,1.0,0.02,0.12,0.0,1.0,0.0,0.02,1.82,1.8,6.7,982833.0
