assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0.0,0.0,7.0,0.0,14.4,206.0,0.32,0.32,0.0,0.95,8.0,1.0,0.0,1.8,3.4,2024-08-18,16.0,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,5376.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,50.0,False,0.0,0.0,0.0,0.0,13.0,Brentford,Crystal Palace,2.0,1.0,26609.0,2024.0,666820.0,0.5140550136566162,0.0,1.0,0.0,0.0,0.5140550136566162,0.5140550136566162,Crystal Palace,3.0,4.0,1.0,1.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.0,1.0,1.3,206.0,0.01,0.03,0.02,0.83,14.0,0.0,0.0,1.0,6.2,2024-08-24,62.0,False,19.0,0.0,0.0,0.0,0.0,2.0,0.0,5650.0,1.0,2.0,0.0,2.0,2.0,-633.0,217.0,850.0,50.0,True,1.0,0.0,1.0,0.0099159320816397,63.0,Crystal Palace,West Ham,0.0,2.0,26613.0,2024.0,667921.0,0.0,0.0,0.0,0.0,0.0099159320816397,0.1040211543440818,0.0941052213311195,Crystal Palace,2.0,3.0,2.0,1.5,MID,0.0,0.32,0.32,0.0,0.95,1.0,0.0,1.8,3.4,14.4,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.51,0.0,1.0,0.0,0.0,0.51,0.51,1.6,5376.0
0.0,0.0,2.0,0.0,13.2,206.0,0.0,0.03,0.03,0.28,43.0,0.0,0.0,1.8,0.8,2024-09-21,45.0,False,14.0,0.0,0.0,0.0,0.0,5.0,0.0,5813.0,0.0,0.0,0.0,4.0,1.0,-384.0,175.0,559.0,49.0,True,0.0,0.0,1.0,0.0192717686295509,44.0,Crystal Palace,Manchester United,0.0,0.0,26649.0,2024.0,675938.0,0.0555063858628273,0.0,1.0,0.0,0.0192717686295509,0.455090582370758,0.3995842039585113,Crystal Palace,3.0,3.0,5.0,0.8,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,17.0,0.0,13.3,206.0,0.03,0.05,0.02,0.89,55.0,2.0,0.0,3.6,17.8,2024-09-28,90.0,False,8.0,0.0,0.0,0.0,0.0,6.0,0.0,5716.0,1.0,1.0,2.0,5.0,2.0,-245.0,276.0,521.0,49.0,False,0.0,0.0,1.0,0.0141719337552785,90.0,Everton,Crystal Palace,2.0,1.0,26654.0,2024.0,677820.0,0.1438622325658798,0.0,1.0,0.0,0.0141719337552785,0.0072480556555092,0.0072480556555092,Crystal Palace,3.0,3.0,6.0,0.8,MID,0.0,0.0,0.03,0.03,0.28,0.0,0.0,1.8,0.8,13.2,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.02,0.06,0.0,1.0,0.0,0.02,0.46,0.4,0.8,5813.0
0.0,0.0,4.0,0.0,1.4,206.0,0.02,0.04,0.02,1.4,66.0,1.0,0.0,0.6,3.2,2024-10-05,90.0,False,12.0,0.0,0.0,0.0,0.0,7.0,0.0,5756.0,1.0,1.0,0.0,1.0,1.0,-111.0,358.0,469.0,48.0,True,1.0,0.0,1.0,0.0164534728974103,90.0,Crystal Palace,Liverpool,0.0,1.0,26662.0,2024.0,679177.0,0.0,0.0,0.0,0.0,0.0164534728974103,0.0773781165480613,0.0609246455132961,Crystal Palace,5.0,3.0,7.0,0.5,MID,0.0,0.03,0.08,0.05,1.17,2.0,0.0,5.4,18.6,26.5,9.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,0.03,0.2,0.0,2.0,0.0,0.03,0.46,0.41,1.6,11529.0
0.0,0.0,12.0,0.0,11.8,206.0,0.01,0.03,0.02,1.62,77.0,1.0,0.0,3.9,21.6,2024-10-21,90.0,False,16.0,0.0,0.0,0.0,0.0,8.0,0.0,6157.0,1.0,0.0,1.0,6.0,1.0,208.0,586.0,378.0,48.0,False,1.0,0.0,1.0,0.009829425252974,90.0,Nottingham Forest,Crystal Palace,1.0,0.0,26677.0,2024.0,682456.0,0.0335367582738399,0.0,1.0,0.0,0.009829425252974,0.3452358543872833,0.3354064226150512,Crystal Palace,3.0,3.0,8.0,1.3,MID,0.0,0.05,0.12,0.07,2.57,3.0,0.0,6.0,21.8,27.9,10.0,225.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,0.0,3.0,0.05,0.2,0.0,2.0,0.0,0.05,0.54,0.47,2.1,17285.0
0.0,0.0,4.0,0.0,0.8,206.0,0.01,0.01,0.0,0.05,86.0,0.0,0.0,0.3,2.4,2024-10-27,21.0,False,18.0,0.0,0.0,0.0,0.0,9.0,0.0,6205.0,1.0,0.0,1.0,0.0,1.0,-19.0,313.0,332.0,48.0,True,0.0,0.0,0.0,0.0,21.0,Crystal Palace,Tottenham,1.0,0.0,26689.0,2024.0,683484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,4.0,3.0,9.0,0.5,MID,0.0,0.06,0.12,0.06,3.91,4.0,0.0,8.1,42.6,26.5,12.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,4.0,0.0,3.0,0.04,0.18,0.0,2.0,0.0,0.04,0.43,0.4,2.6,17629.0
0.0,0.0,2.0,0.0,0.3,206.0,0.0,0.01,0.01,0.32,112.0,1.0,0.0,0.1,0.0,2024-11-23,26.0,False,2.0,0.0,0.0,0.0,0.0,12.0,0.0,4718.0,0.0,2.0,2.0,1.0,1.0,-268.0,84.0,352.0,48.0,False,0.0,0.0,1.0,0.0097963102161884,21.0,Aston Villa,Crystal Palace,2.0,2.0,26716.0,2024.0,688449.0,0.0,0.0,0.0,0.0,0.0097963102161884,0.0097963102161884,0.0,Crystal Palace,3.0,4.0,12.0,0.3,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,11.0,0.0,12.3,206.0,0.07,0.11,0.04,0.04,124.0,1.0,0.0,4.1,24.2,2024-11-30,90.0,False,15.0,0.0,0.0,0.0,0.0,13.0,0.0,4709.0,1.0,1.0,1.0,4.0,1.0,-54.0,103.0,157.0,48.0,True,1.0,0.0,1.0,0.0363459102809429,90.0,Crystal Palace,Newcastle United,1.0,1.0,26725.0,2024.0,690088.0,0.0532923191785812,0.0,1.0,0.0,0.0363459102809429,1.0142252445220947,0.9609329104423524,Crystal Palace,3.0,3.0,13.0,0.5,MID,0.0,0.0,0.01,0.01,0.32,1.0,0.0,0.1,0.0,0.3,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.3,4718.0
0.0,0.0,2.0,0.0,2.4,206.0,0.28,0.3,0.02,0.28,136.0,0.0,0.0,0.6,3.0,2024-12-03,45.0,False,10.0,0.0,0.0,0.0,0.0,14.0,0.0,4748.0,0.0,1.0,0.0,1.0,1.0,-8.0,139.0,147.0,48.0,False,0.0,0.0,1.0,0.0365022681653499,41.0,Ipswich,Crystal Palace,0.0,1.0,26737.0,2024.0,691349.0,0.0,0.0,0.0,0.0,0.0365022681653499,0.826059877872467,0.7895576357841492,Crystal Palace,3.0,2.0,14.0,0.8,MID,0.0,0.07,0.12,0.05,0.36,2.0,0.0,4.2,24.2,12.6,5.0,116.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,0.05,0.05,0.0,1.0,0.0,0.05,1.02,0.96,0.8,9427.0
