assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,2024-09-21,0.0,False,14.0,0.0,0.0,0.0,0.0,5.0,0.0,86938.0,0.0,0.0,0.0,0.0,0.0,16617.0,28086.0,11469.0,44.0,True,0.0,1.0,1.0,0.0249607190489768,90.0,Aston Villa,Wolverhampton Wanderers,3.0,1.0,26647.0,2024.0,675770.0,0.1431190073490142,0.0,3.0,1.0,0.0249607190489768,0.0826157331466674,0.0576550103724002,Aston Villa,3.0,3.0,5.0,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,2024-09-28,0.0,False,8.0,0.0,0.0,0.0,0.0,6.0,0.0,79779.0,0.0,1.0,2.0,0.0,0.0,-4941.0,7647.0,12588.0,44.0,False,0.0,0.0,2.0,0.0488959476351738,90.0,Wolverhampton Wanderers,Liverpool,1.0,2.0,26658.0,2024.0,678056.0,0.1107324287295341,0.0,1.0,0.0,0.0488959476351738,0.1596283763647079,0.0,Liverpool,3.0,3.0,6.0,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02,0.14,0.0,3.0,1.0,0.02,0.08,0.06,0.0,86938.0
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,2024-10-05,0.0,False,12.0,0.0,0.0,0.0,0.0,7.0,0.0,71630.0,0.0,1.0,0.0,0.0,0.0,-7960.0,1386.0,9346.0,44.0,True,0.0,1.0,5.0,0.2724606692790985,90.0,Brentford,Wolverhampton Wanderers,5.0,3.0,26667.0,2024.0,679569.0,0.053644809871912,0.0,1.0,1.0,0.2724606692790985,0.3075381517410278,0.0350774861872196,Brentford,5.0,3.0,7.0,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.07,0.25,0.0,4.0,1.0,0.07,0.24,0.06,0.0,166717.0
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2024-11-02,0.0,False,20.0,0.0,0.0,0.0,0.0,10.0,0.0,57988.0,0.0,2.0,2.0,0.0,0.0,-4039.0,298.0,4337.0,44.0,False,0.0,0.0,2.0,0.0951862782239914,90.0,Wolverhampton Wanderers,Crystal Palace,2.0,2.0,26701.0,2024.0,685242.0,0.9886963963508606,1.0,3.0,0.0,0.0951862782239914,1.4181207418441772,0.3342380821704864,Crystal Palace,3.0,2.0,10.0,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,2024-11-09,0.0,False,9.0,0.0,0.0,0.0,0.0,11.0,0.0,53875.0,0.0,2.0,0.0,0.0,0.0,-4028.0,260.0,4288.0,44.0,True,0.0,1.0,2.0,0.0787420645356178,90.0,Wolverhampton Wanderers,Southampton,2.0,0.0,26711.0,2024.0,686669.0,0.578175961971283,1.0,2.0,1.0,0.0787420645356178,0.8441752195358276,0.2325306981801986,Wolverhampton Wanderers,3.0,3.0,11.0,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.1,0.99,1.0,3.0,0.0,0.1,1.42,0.33,0.0,57988.0
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,2024-11-23,0.0,False,2.0,0.0,0.0,0.0,0.0,12.0,0.0,50250.0,0.0,2.0,2.0,0.0,0.0,-3760.0,270.0,4030.0,44.0,False,0.0,2.0,4.0,0.6298876404762268,90.0,Fulham,Wolverhampton Wanderers,1.0,4.0,26717.0,2024.0,688414.0,0.1034923493862152,1.0,1.0,2.0,0.6298876404762268,0.7572028040885925,0.0238228198140859,Wolverhampton Wanderers,3.0,4.0,12.0,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,0.17,1.57,2.0,5.0,1.0,0.17,2.26,0.57,0.0,111863.0
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,2024-11-30,0.0,False,15.0,0.0,0.0,0.0,0.0,13.0,0.0,46976.0,0.0,1.0,1.0,0.0,0.0,-3348.0,154.0,3502.0,44.0,True,0.0,0.0,2.0,0.1022603511810302,90.0,Wolverhampton Wanderers,Bournemouth,2.0,4.0,26731.0,2024.0,689967.0,0.0585534460842609,0.0,2.0,0.0,0.1022603511810302,0.2800124585628509,0.2350353449583053,Wolverhampton Wanderers,3.0,3.0,13.0,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,3.0,8.0,0.8,1.67,3.0,6.0,3.0,0.8,3.02,0.59,0.0,162113.0
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,2024-12-26,0.0,False,3.0,0.0,0.0,0.0,0.0,18.0,0.0,36201.0,0.0,0.0,0.0,0.0,0.0,-1851.0,292.0,2143.0,44.0,False,0.0,1.0,2.0,0.0417407192289829,90.0,Wolverhampton Wanderers,Manchester United,2.0,0.0,26781.0,2024.0,696311.0,0.6423093676567078,1.0,1.0,1.0,0.0417407192289829,0.7041364908218384,0.0618270710110664,Manchester United,3.0,3.0,18.0,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,2024-12-29,0.0,False,17.0,0.0,0.0,0.0,0.0,19.0,0.0,34626.0,0.0,1.0,2.0,0.0,0.0,-1654.0,32.0,1686.0,44.0,True,0.0,0.0,3.0,0.0893800184130668,49.0,Tottenham,Wolverhampton Wanderers,2.0,2.0,26790.0,2024.0,696755.0,0.0,0.0,0.0,0.0,0.0893800184130668,0.0418769940733909,0.0,Tottenham,2.0,3.0,19.0,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.04,0.64,1.0,1.0,1.0,0.04,0.7,0.06,0.0,36201.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
