assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event
0,0,4,0,0.3,42,0.0,0.0,0.0,0.1,82,1,0,0.2,1.8,2024-10-26,8,0,0,0,0,0,0,0,False,3,0,0,0,0,9,0,845,0,1,1,0.0,1,252,338,86,50,True,0,42,0,0,0.0,4,Sub,Aston Villa,Bournemouth,1,1,26684,2024,682971,0.0,0,0,0,0.0,0.0,0.0,5789,Aston Villa,3,4,9
0,0,6,0,1.3,42,0.01,0.01,0.0,0.15,99,1,0,0.4,2.2,2024-11-03,9,0,0,0,0,0,0,0,False,18,0,0,0,0,10,0,1144,0,1,4,0.0,1,160,330,170,50,False,0,42,0,0,0.0,8,Sub,Tottenham,Aston Villa,4,1,26700,2024,685543,0.0,0,0,0,0.0,0.0,0.0,5789,Aston Villa,3,3,10
0,0,-1,0,0.2,42,0.0,0.0,0.0,0.67,105,1,0,0.3,2.4,2024-11-09,16,0,0,0,0,0,0,0,False,12,0,0,0,0,11,0,1392,0,0,2,0.0,0,113,298,185,50,False,1,42,0,0,0.0,13,Sub,Liverpool,Aston Villa,2,0,26707,2024,686996,0.0,0,0,0,0.0,0.0,0.0,5789,Aston Villa,3,5,11
0,0,7,0,2.4,42,0.01,0.01,0.0,0.94,123,2,0,1.2,9.8,2024-12-01,61,0,0,0,0,0,0,0,False,6,0,0,0,0,13,0,1259,1,0,3,0.0,2,-46,99,145,50,False,0,42,0,0,0.0,67,DMC,Chelsea,Aston Villa,3,0,26724,2024,690696,0.0,0,0,0,0.0,0.299271285533905,0.299271285533905,5789,Aston Villa,3,4,13
0,0,13,0,3.6,42,0.02,0.02,0.0,0.76,132,1,0,1.1,7.0,2024-12-04,69,0,0,0,0,0,0,0,False,4,0,0,0,0,14,0,1686,1,1,3,0.0,2,279,411,132,50,True,0,42,0,0,0.0,74,DMC,Aston Villa,Brentford,3,1,26734,2024,691544,0.0,0,0,0,0.0,0.2613265514373779,0.2613265514373779,5789,Aston Villa,3,4,14
0,0,15,1,12.5,42,0.02,0.02,0.0,0.33,141,0,0,2.9,14.4,2024-12-07,90,0,0,0,0,0,0,0,False,17,0,0,0,0,15,0,2022,1,0,1,2.0,3,258,435,177,50,True,0,42,0,0,0.0,90,DMC,Aston Villa,Southampton,1,0,26742,2024,692167,0.1036212816834449,0,1,0,0.0,0.956247329711914,0.8526260256767273,5789,Aston Villa,1,4,15
0,0,16,0,6.3,42,0.02,0.02,0.0,1.54,158,1,0,2.3,16.2,2024-12-14,90,0,0,0,0,0,0,0,False,16,0,0,0,0,16,0,2300,1,1,2,0.0,2,99,365,266,50,False,0,42,0,0,0.0,90,DMC,Nottingham Forest,Aston Villa,2,1,26761,2024,693897,0.0,0,0,0,0.0,0.0227430593222379,0.0227430593222379,5789,Aston Villa,3,4,16
0,0,9,0,3.9,42,0.03,0.03,0.0,1.03,161,1,0,1.7,13.4,2024-12-21,90,0,0,0,0,0,0,0,False,13,0,0,0,0,17,0,2390,1,1,2,0.0,2,-8,232,240,50,True,0,42,0,0,0.0,90,DMC,Aston Villa,Manchester City,2,1,26762,2024,695018,0.0,0,0,0,0.0,0.583741307258606,0.583741307258606,5789,Aston Villa,4,4,17
0,0,12,0,1.3,42,0.01,0.08,0.07,2.49,177,2,0,1.6,13.0,2024-12-26,68,0,0,0,0,0,0,0,False,15,0,0,0,0,18,0,2677,1,0,3,2.0,2,169,454,285,50,False,0,42,0,1,0.0469025038182735,73,DMC,Newcastle United,Aston Villa,3,0,26778,2024,696227,0.0,0,0,0,0.0469025038182735,0.0,0.0,5789,Aston Villa,3,4,18
0,0,13,0,26.5,42,0.04,0.07,0.03,0.83,181,2,0,4.3,15.4,2024-12-30,82,0,0,0,0,0,0,0,False,5,0,0,0,0,19,0,2852,1,2,2,1.0,2,76,333,257,50,True,0,42,0,1,0.0318675152957439,90,DMC,Aston Villa,Brighton,2,2,26782,2024,696985,0.0616270042955875,0,2,0,0.0318675152957439,0.2404710799455642,0.1469765603542328,5789,Aston Villa,3,4,19
