assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,10,0,19.3,47,0.02,0.05,0.03,3.44,6,5,0,3.1,4.8,2023-08-12,90,15,0,0,0,0,1,0,6923,1,1,5,7.0,2,0,0,0,5.0,False,0,0,1,0.0139176091179251,90,Newcastle United,Aston Villa,5,1,22281,2023,603927,0.0118222795426845,0,1,0,0.0139176091179251,0.2292553335428238,0.2292553335428238,Aston Villa,3,4,1,1.1,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,12,1,2.6,47,0.03,0.05,0.02,0.68,11,0,0,0.9,4.2,2023-08-20,90,9,0,0,0,0,2,0,9749,1,0,4,2.0,3,5,1270,1265,5.0,True,0,0,1,0.015626098960638,90,Aston Villa,Everton,4,0,22292,2023,605744,0.0,0,0,0,0.015626098960638,0.015626098960638,0.0,Aston Villa,2,4,2,2.5,MID,0.0,0.02,0.05,0.03,3.44,5.0,0.0,3.1,4.8,19.3,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,1.0,0.01,0.01,0.0,0.0,1.0,0.0,0.01,0.23,0.23,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2826.0,0.0019723865877712033
0,1,23,0,22.9,47,0.03,0.03,0.0,0.73,25,1,0,4.1,18.2,2023-08-27,90,6,0,0,0,0,3,0,10304,1,3,1,0.0,3,-325,1139,1464,5.0,False,0,0,0,0.0,90,Burnley,Aston Villa,1,3,22302,2023,607460,0.2334521263837814,0,2,0,0.0,1.1632957458496094,0.9298436641693116,Aston Villa,3,2,3,3.2,MID,1.0,0.03,0.05,0.02,0.68,0.0,0.0,0.9,4.2,2.6,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0,-0.12485593545908567
0,0,12,0,11.1,47,0.01,0.01,0.0,2.47,37,3,0,2.3,11.8,2023-09-03,90,11,0,0,0,0,4,0,11001,1,0,3,0.0,1,15,1287,1272,5.0,False,1,0,0,0.0,90,Liverpool,Aston Villa,3,0,21933,2023,609388,0.0349515490233898,0,1,0,0.0,0.1232305392622947,0.1232305392622947,Aston Villa,3,5,4,1.7,MID,0.0,0.03,0.03,0.0,0.73,1.0,0.0,4.1,18.2,22.9,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.23,0.0,0.0,2.0,0.0,0.0,1.16,0.93,3.2,0.33,0.03,0.04,0.02,1.62,2.0,0.0,2.7,9.07,14.93,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,3.33,2.67,0.0,0.67,0.01,0.08,0.0,0.0,1.0,0.0,0.01,0.47,0.39,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.0,0.005861664712778429
0,0,7,0,3.0,47,0.03,0.03,0.0,0.37,41,1,0,1.1,7.8,2023-09-16,57,8,0,0,0,0,5,0,11906,1,1,3,0.0,1,60,1374,1314,5.0,True,0,0,0,0.0,63,Aston Villa,Crystal Palace,3,1,21938,2023,610468,0.0,0,0,0,0.0,0.0852910205721855,0.0852910205721855,Aston Villa,2,4,5,1.7,MID,0.0,0.01,0.01,0.0,2.47,3.0,0.0,2.3,11.8,11.1,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.12,0.12,1.7,0.33,0.02,0.03,0.01,1.29,1.33,0.0,2.43,11.4,12.2,0.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.67,2.33,0.0,0.33,0.01,0.09,0.0,0.0,1.0,0.0,0.01,0.43,0.35,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.0,0.022321428571428572
0,0,20,1,41.2,47,0.05,0.05,0.0,1.16,55,0,0,6.7,23.4,2023-09-24,89,7,0,0,0,0,6,0,11910,1,1,0,2.0,3,-229,669,898,5.0,False,0,0,0,0.0,90,Chelsea,Aston Villa,0,1,21947,2023,612755,0.3108067810535431,0,4,0,0.0,0.2512838244438171,0.0241869520395994,Aston Villa,3,3,6,2.0,MID,0.0,0.03,0.03,0.0,0.37,1.0,0.0,1.1,7.8,3.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,1.7,0.0,0.02,0.02,0.0,1.19,1.67,0.0,2.5,12.6,12.33,0.0,79.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.33,1.67,0.0,0.0,0.0,0.09,0.0,0.0,1.0,0.0,0.0,0.46,0.38,2.2,0.2,0.02,0.03,0.01,1.54,2.0,0.0,2.3,9.36,11.78,1.8,83.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,3.2,2.0,0.0,0.4,0.01,0.06,0.0,0.0,0.8,0.0,0.01,0.32,0.27,2.04,4.0,-0.14613911933631143
0,0,11,0,1.7,47,0.01,0.01,0.0,1.71,61,1,0,1.4,12.0,2023-09-30,89,5,0,0,0,0,7,0,12620,1,1,6,0.0,2,374,1288,914,5.0,True,0,0,0,0.0,90,Aston Villa,Brighton,6,1,21955,2023,614294,0.0,0,0,0,0.0,0.761431872844696,0.761431872844696,Aston Villa,2,4,7,2.0,MID,1.0,0.05,0.05,0.0,1.16,0.0,0.0,6.7,23.4,41.2,2.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.31,0.0,0.0,4.0,0.0,0.0,0.25,0.02,2.0,0.33,0.03,0.03,0.0,1.33,1.33,0.0,3.37,14.33,18.43,0.67,78.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,2.0,1.67,0.0,0.0,0.0,0.12,0.0,0.0,1.67,0.0,0.0,0.15,0.08,1.8,0.4,0.03,0.03,0.0,1.08,1.0,0.0,3.02,13.08,16.16,0.8,83.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,2.2,2.2,0.0,0.2,0.0,0.12,0.0,0.0,1.4,0.0,0.0,0.33,0.23,2.22,710.0,0.16984559491371481
0,0,2,0,14.1,47,0.0,0.0,0.0,1.05,80,1,0,2.0,6.0,2023-10-08,81,20,0,0,0,0,8,0,11477,1,1,1,0.0,1,-1152,487,1639,5.0,False,1,0,0,0.0,86,Wolverhampton Wanderers,Aston Villa,1,1,21974,2023,616998,0.0273266844451427,0,1,0,0.0,0.0798787996172905,0.052552118897438,Aston Villa,3,2,8,1.5,MID,0.0,0.01,0.01,0.0,1.71,1.0,0.0,1.4,12.0,1.7,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,2.0,0.33,0.03,0.03,0.0,1.08,0.67,0.0,3.07,14.4,15.3,0.67,78.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.1,0.0,0.0,1.33,0.0,0.0,0.37,0.29,1.9,0.2,0.03,0.03,0.0,1.29,1.2,0.0,3.12,14.64,15.98,0.4,83.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.2,2.6,2.0,0.0,0.0,0.0,0.12,0.0,0.0,1.4,0.0,0.0,0.48,0.38,2.12,-1143.0,-0.541862652869238
0,0,18,0,40.7,47,0.07,0.07,0.0,1.15,81,1,0,6.8,25.0,2023-10-22,90,19,0,0,0,0,9,0,11926,1,1,4,2.0,2,135,938,803,5.0,True,0,0,0,0.0,90,Aston Villa,West Ham,4,1,21976,2023,618972,0.0860851183533668,0,3,0,0.0,1.0798277854919434,1.0345418453216553,Aston Villa,2,4,9,1.7,MID,0.0,0.0,0.0,0.0,1.05,1.0,0.0,2.0,6.0,14.1,0.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.08,0.05,1.5,0.33,0.02,0.02,0.0,1.31,0.67,0.0,3.37,13.8,19.0,0.67,86.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.33,2.0,0.0,0.0,0.0,0.11,0.0,0.0,1.67,0.0,0.0,0.36,0.28,1.83,0.2,0.02,0.02,0.0,1.35,1.2,0.0,2.7,12.2,14.22,0.4,81.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.8,2.6,1.6,0.0,0.0,0.0,0.07,0.0,0.0,1.2,0.0,0.0,0.26,0.21,1.78,449.0,0.07754164273406089
0,0,12,1,17.2,47,0.21,0.21,0.0,0.11,92,0,0,3.2,14.4,2023-10-29,78,12,0,0,0,0,10,0,12354,1,1,3,0.0,2,310,1184,874,5.0,True,1,0,0,0.0,80,Aston Villa,Luton,3,1,21987,2023,620447,0.0143409539014101,0,1,0,0.0,0.8668552041053772,0.8525142669677734,Aston Villa,2,4,10,2.2,MID,0.0,0.07,0.07,0.0,1.15,1.0,0.0,6.8,25.0,40.7,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.09,0.0,0.0,3.0,0.0,0.0,1.08,1.03,1.7,0.0,0.03,0.03,0.0,1.3,1.0,0.0,3.4,14.33,18.83,0.67,86.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,3.67,1.67,0.0,0.0,0.0,0.04,0.0,0.0,1.33,0.0,0.0,0.64,0.62,1.73,0.2,0.03,0.03,0.0,1.09,0.8,0.0,3.6,14.84,20.14,0.8,81.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,2.8,1.8,0.0,0.0,0.0,0.08,0.0,0.0,1.6,0.0,0.0,0.45,0.39,1.78,428.0,0.15063168124392615
