assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,23,1,15.2,19,0.05,0.43,0.38,1.21,1,0,1,9.2,38.2,2022-08-05,90,7,0,0,0,0,1,0,1728741,1,2,0,39.0,8,0,0,0,6.0,False,0,1,2,0.878940999507904,90,Crystal Palace,Arsenal,0,2,18202,2022,539146,0.0640320032835006,0,1,1,0.878940999507904,0.4621050059795379,0.0576273016631603,Arsenal,4,2,1,2.7,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,30,0,51.8,19,0.31,0.36,0.05,0.46,11,2,1,10.9,42.4,2022-08-13,90,10,0,0,0,0,2,0,2396763,1,2,4,15.0,8,379500,430548,51048,6.1,True,0,1,1,0.0464947000145912,90,Arsenal,Leicester,4,2,18217,2022,540653,0.5712839961051941,0,4,1,0.0464947000145912,0.7994999885559082,0.2196889966726303,Arsenal,3,4,2,8.5,MID,1.0,0.05,0.43,0.38,1.21,0.0,1.0,9.2,38.2,15.2,39.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,1.0,2.0,0.88,0.06,0.0,0.0,1.0,1.0,0.88,0.46,0.06,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,11,1,6.3,19,0.03,0.39,0.36,0.12,21,0,0,3.8,2.0,2022-08-20,74,3,0,0,0,0,3,0,3788936,1,3,0,30.0,6,1180060,1242606,62546,6.3,False,0,0,4,0.5326480269432068,77,Bournemouth,Arsenal,0,3,18227,2022,542571,0.0,0,0,0,0.5326480269432068,0.5326480269432068,0.2561599910259247,Arsenal,4,2,3,8.3,MID,0.0,0.31,0.36,0.05,0.46,2.0,1.0,10.9,42.4,51.8,15.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,1.0,1.0,0.05,0.57,0.0,0.0,4.0,1.0,0.05,0.8,0.22,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,20,0,59.0,19,0.39,0.94,0.55,0.83,31,1,0,18.6,25.8,2022-08-27,90,9,0,0,0,0,4,0,4084833,1,1,2,101.0,2,243247,372203,128956,6.4,True,0,0,7,0.3832589983940124,90,Arsenal,Fulham,2,1,18238,2022,544652,0.5834230184555054,0,5,0,0.3832589983940124,0.8411229848861694,0.4298270046710968,Arsenal,2,4,4,7.0,MID,1.0,0.03,0.39,0.36,0.12,0.0,0.0,3.8,2.0,6.3,30.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,4.0,0.53,0.0,1.0,0.0,0.0,0.0,0.53,0.53,0.26,8.3,0.67,0.13,0.39,0.26,0.6,0.67,0.67,7.97,27.53,24.43,28.0,84.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,1.33,7.33,0.67,2.33,0.49,0.21,0.33,0.0,1.67,0.67,0.49,0.6,0.18,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,34,0,30.7,19,0.4,0.6,0.2,0.45,41,1,1,14.4,44.0,2022-08-31,90,2,0,0,0,0,5,0,3952017,1,1,2,69.0,10,-151656,117275,268931,6.4,True,0,1,5,0.2107460051774978,90,Arsenal,Aston Villa,2,1,18247,2022,546262,0.5442410111427307,0,2,1,0.2107460051774978,0.8668450117111206,0.179063007235527,Arsenal,2,4,5,7.3,MID,0.0,0.39,0.94,0.55,0.83,1.0,0.0,18.6,25.8,59.0,101.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,7.0,0.38,0.58,0.0,0.0,5.0,0.0,0.38,0.84,0.43,7.0,0.33,0.24,0.56,0.32,0.47,1.0,0.33,11.1,23.4,39.03,48.67,84.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.33,0.33,4.0,0.32,0.38,0.33,0.0,3.0,0.33,0.32,0.72,0.3,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,8,0,33.1,19,0.07,0.17,0.1,1.55,56,3,0,9.8,11.4,2022-09-04,90,14,0,0,0,0,6,0,4624595,1,1,3,53.0,2,552114,649197,97083,6.5,False,0,0,1,0.2989310026168823,90,Manchester United,Arsenal,3,1,18261,2022,548113,0.0885455980896949,0,2,0,0.2989310026168823,0.4607470035552978,0.0732697993516922,Arsenal,4,4,6,5.6,MID,0.0,0.4,0.6,0.2,0.45,1.0,1.0,14.4,44.0,30.7,69.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,1.0,5.0,0.21,0.54,0.0,0.0,2.0,1.0,0.21,0.87,0.18,7.3,0.33,0.27,0.64,0.37,0.47,0.67,0.33,12.27,23.93,32.0,66.67,84.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.33,6.0,0.33,5.33,0.38,0.38,0.33,0.0,2.33,0.33,0.38,0.75,0.29,7.53,0.4,0.24,0.54,0.31,0.61,0.8,0.6,11.38,30.48,32.6,50.8,86.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.6,6.8,0.6,3.8,0.41,0.35,0.2,0.0,2.4,0.6,0.41,0.7,0.23,6.76
0,0,7,1,24.6,19,0.18,0.35,0.17,0.49,72,0,0,6.0,12.4,2022-09-18,77,4,0,0,0,0,8,0,5066895,1,3,0,23.0,3,157832,207791,49959,6.5,False,0,0,1,0.0954782962799072,80,Brentford,Arsenal,0,3,18280,2022,551061,0.1564649939537048,0,2,0,0.0954782962799072,1.061900019645691,0.8099570274353027,Arsenal,4,3,8,4.7,MID,0.0,0.07,0.17,0.1,1.55,3.0,0.0,9.8,11.4,33.1,53.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.3,0.09,0.0,0.0,2.0,0.0,0.3,0.46,0.07,5.6,0.0,0.29,0.57,0.28,0.94,1.67,0.33,14.27,27.07,40.93,74.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.33,4.67,0.33,4.33,0.3,0.41,0.0,0.0,3.0,0.33,0.3,0.72,0.23,6.63,0.2,0.24,0.49,0.25,0.68,1.4,0.4,11.5,25.12,36.18,53.6,86.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,2.2,5.6,0.4,3.6,0.29,0.36,0.2,0.0,2.6,0.4,0.29,0.7,0.23,7.34
1,0,21,0,27.2,19,0.12,0.24,0.12,1.57,81,1,0,10.2,26.4,2022-10-01,90,18,0,0,0,0,9,0,4946404,1,1,3,48.0,4,-63323,159344,222667,6.6,True,1,0,3,0.1031019985675811,90,Arsenal,Tottenham,3,1,18282,2022,551998,0.4092859923839569,1,2,0,0.1031019985675811,0.8151980042457581,0.3476429879665375,Arsenal,3,4,9,3.0,MID,1.0,0.18,0.35,0.17,0.49,0.0,0.0,6.0,12.4,24.6,23.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.1,0.16,0.0,0.0,2.0,0.0,0.1,1.06,0.81,4.7,0.33,0.22,0.37,0.16,0.83,1.33,0.33,10.07,22.6,29.47,48.33,85.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.67,5.0,0.33,2.33,0.2,0.26,0.0,0.0,2.0,0.33,0.2,0.8,0.35,5.87,0.4,0.21,0.49,0.28,0.69,1.0,0.2,10.52,19.12,30.74,55.2,84.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.4,4.6,0.2,3.6,0.3,0.27,0.2,0.0,2.2,0.2,0.3,0.75,0.35,6.58
1,2,36,0,25.2,19,0.65,1.15,0.5,1.13,91,2,1,11.9,51.2,2022-10-09,90,12,0,0,0,0,10,0,4811880,1,2,3,43.0,12,-153378,114388,267766,6.6,True,0,1,2,0.4798049926757812,90,Arsenal,Liverpool,3,2,18292,2022,555086,1.0290499925613403,1,2,1,0.4798049926757812,1.5088599920272827,0.0,Arsenal,4,4,10,5.8,MID,0.0,0.12,0.24,0.12,1.57,1.0,0.0,10.2,26.4,27.2,48.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,3.0,0.1,0.41,1.0,1.0,2.0,0.0,0.1,0.82,0.35,3.0,0.33,0.12,0.25,0.13,1.2,1.33,0.0,8.67,16.73,28.3,41.33,85.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,2.0,3.0,0.0,1.67,0.17,0.22,0.33,0.33,2.0,0.0,0.17,0.78,0.41,4.43,0.2,0.23,0.46,0.23,0.98,1.2,0.2,11.8,24.0,34.92,58.8,87.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,2.0,4.2,0.2,3.4,0.22,0.36,0.2,0.2,2.6,0.2,0.22,0.81,0.37,5.52
0,0,3,1,13.3,19,0.21,0.26,0.05,1.86,104,0,0,4.3,7.8,2022-10-16,90,11,0,0,0,0,11,0,5163784,1,1,0,22.0,3,306437,347653,41216,6.6,False,0,0,1,0.0489575006067752,90,Leeds,Arsenal,0,1,18305,2022,556781,0.0195195004343986,0,1,0,0.0489575006067752,0.445374995470047,0.3768979907035827,Arsenal,4,2,11,6.0,MID,0.0,0.65,1.15,0.5,1.13,2.0,1.0,11.9,51.2,25.2,43.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,12.0,1.0,2.0,0.48,1.03,1.0,1.0,2.0,1.0,0.48,1.51,0.0,5.8,0.33,0.32,0.58,0.26,1.06,1.0,0.33,9.37,30.0,25.67,38.0,85.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,2.0,6.33,0.33,2.0,0.23,0.53,0.67,0.67,2.0,0.33,0.23,1.13,0.39,4.5,0.2,0.28,0.5,0.22,1.04,1.4,0.4,10.46,29.08,28.16,47.2,87.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.6,2.2,6.2,0.4,2.4,0.24,0.45,0.4,0.4,2.0,0.4,0.24,0.94,0.28,5.28
