assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,4,0,0.5,237,0.0,0.09,0.09,0.6,5,0,0,2.2,0.4,2022-08-06,17,20,0,0,0,0,1,0,1895580,0,1,2,21.0,1,0,0,0,4.5,True,0,237,,,0,2,0.1371109932661056,15,Sub,Leeds,Wolverhampton Wanderers,2,1,18205,2022,539439,0.0,0,0,0,0.1371109932661056,0.5054290294647217,0.4139040112495422,9493,Leeds,Sam Greenwood,Sam Greenwood,2,2,1,0.5,FWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,0.0,237,0.0,0.0,0.0,0.0,25,0,0,0.4,4.0,2022-08-21,7,6,0,0,0,0,3,0,1941033,0,0,3,0.0,1,-88590,111397,199987,4.5,True,0,237,,,0,0,0.0,5,Sub,Leeds,Chelsea,3,0,18228,2022,543084,0.0,0,0,0,0.0,0.0,0.0,9493,Leeds,Sam Greenwood,Sam Greenwood,3,2,3,-0.3,FWD,0.0,0.0,0.09,0.09,0.6,0.0,0.0,2.2,0.4,0.5,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.51,0.41,0.5,0.0,0.0,0.03,0.03,0.2,0.0,0.0,0.73,0.13,0.17,7.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.0,0.67,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.17,0.14,0.17,0.0,0.0,0.02,0.02,0.12,0.0,0.0,0.44,0.08,0.1,4.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.4,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.08,0.1
0,0,3,0,14.6,237,0.03,0.11,0.08,0.81,52,1,0,2.6,3.6,2022-09-03,4,4,0,0,0,0,6,0,1577524,0,2,5,8.0,1,-178066,61512,239578,4.4,False,0,237,,,0,1,0.0980928018689155,1,Sub,Brentford,Leeds,5,2,18257,2022,547244,0.0148438997566699,0,1,0,0.0980928018689155,0.0,0.0,9493,Leeds,Sam Greenwood,Sam Greenwood,2,3,6,-0.1,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.03,0.03,0.2,0.0,0.0,0.87,1.47,0.17,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,0.67,0.0,0.67,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.17,0.14,0.07,0.0,0.0,0.02,0.02,0.12,0.0,0.0,0.52,0.88,0.1,4.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.4,0.0,0.4,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.08,0.04
0,0,4,0,4.6,237,0.09,0.16,0.07,1.3,124,2,0,1.5,2.4,2022-10-23,75,9,0,0,0,0,13,0,1051264,1,3,2,8.0,2,-33113,20972,54085,4.3,True,0,237,,,0,2,0.0544095002114772,78,DMC,Leeds,Fulham,2,3,18325,2022,558817,0.0,0,0,0,0.0544095002114772,0.0544095002114772,0.0,9493,Leeds,Sam Greenwood,Sam Greenwood,2,2,13,0.4,FWD,0.0,0.03,0.11,0.08,0.81,1.0,0.0,2.6,3.6,14.6,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,0.1,0.01,0.0,0.0,1.0,0.0,0.1,0.0,0.0,-0.1,0.0,0.01,0.07,0.06,0.47,0.33,0.0,1.73,2.67,5.03,9.67,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.33,1.0,0.0,1.0,0.08,0.0,0.0,0.0,0.33,0.0,0.08,0.17,0.14,0.03,0.0,0.01,0.04,0.03,0.28,0.2,0.0,1.04,1.6,3.02,5.8,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,0.6,0.0,0.6,0.05,0.0,0.0,0.0,0.2,0.0,0.05,0.1,0.08,0.02
1,1,39,0,46.9,237,0.17,0.29,0.12,0.09,144,0,1,13.9,59.4,2022-11-05,36,3,0,0,0,0,15,0,1039530,0,3,4,33.0,9,9286,65921,56635,4.2,True,0,237,,,1,3,0.1085069999098777,32,Sub,Leeds,Bournemouth,4,3,18345,2022,561865,0.1006800010800361,1,3,1,0.1085069999098777,0.1977639943361282,0.0892566964030265,9493,Leeds,Sam Greenwood,Sam Greenwood,2,2,15,2.7,FWD,0.0,0.09,0.16,0.07,1.3,2.0,0.0,1.5,2.4,4.6,8.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.4,0.0,0.04,0.09,0.05,0.7,1.0,0.0,1.5,3.33,6.4,5.33,28.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,3.33,1.33,0.0,1.0,0.05,0.0,0.0,0.0,0.33,0.0,0.05,0.02,0.0,0.0,0.0,0.02,0.07,0.05,0.54,0.6,0.0,1.34,2.08,3.94,7.4,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,2.4,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.2,0.0,0.06,0.11,0.08,0.1
0,0,3,0,30.1,237,0.05,0.17,0.12,0.77,158,3,0,4.1,8.0,2022-11-12,45,18,0,0,0,0,16,0,1215815,0,3,4,3.0,1,163512,189855,26343,4.2,False,0,237,,,0,1,0.129048004746437,42,Sub,Tottenham,Leeds,4,3,18359,2022,564498,0.0273409001529216,0,2,0,0.129048004746437,0.085912600159645,0.085912600159645,9493,Leeds,Sam Greenwood,Sam Greenwood,2,4,16,2.8,FWD,0.0,0.17,0.29,0.12,0.09,0.0,1.0,13.9,59.4,46.9,33.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,9.0,1.0,3.0,0.11,0.1,1.0,1.0,3.0,1.0,0.11,0.2,0.09,2.7,0.0,0.1,0.19,0.09,0.73,1.0,0.33,6.0,21.8,22.03,16.33,38.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.67,3.67,4.0,0.33,2.0,0.09,0.04,0.33,0.33,1.33,0.33,0.09,0.08,0.03,1.0,0.0,0.06,0.13,0.07,0.56,0.6,0.2,4.12,13.96,13.32,14.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,3.2,2.8,0.2,1.6,0.08,0.02,0.2,0.2,0.8,0.2,0.08,0.15,0.1,0.64
1,0,9,0,25.4,237,0.2,0.33,0.13,4.2,167,3,0,5.4,18.0,2022-12-28,90,13,0,0,0,0,17,0,1484794,1,3,1,11.0,4,266419,583810,317391,4.2,True,1,237,,,0,2,0.1288570016622543,90,MC,Leeds,Manchester City,1,3,18368,2022,565897,0.2401529997587204,1,2,0,0.1288570016622543,0.1311859935522079,0.0,9493,Leeds,Sam Greenwood,Sam Greenwood,5,2,17,3.0,FWD,0.0,0.05,0.17,0.12,0.77,3.0,0.0,4.1,8.0,30.1,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,0.13,0.03,0.0,0.0,2.0,0.0,0.13,0.09,0.09,2.8,0.0,0.1,0.21,0.1,0.72,1.67,0.33,6.5,23.27,27.2,14.67,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,3.0,3.33,4.0,0.33,2.0,0.1,0.04,0.33,0.33,1.67,0.33,0.1,0.11,0.06,1.97,0.0,0.07,0.15,0.08,0.59,1.2,0.2,4.5,15.48,19.24,10.4,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,3.6,2.8,0.2,1.4,0.08,0.03,0.2,0.2,1.2,0.2,0.08,0.07,0.04,1.1
0,0,4,0,14.4,237,0.15,0.15,0.0,0.07,187,0,0,1.6,1.2,2023-01-04,12,19,0,0,0,0,19,0,1444037,0,2,2,0.0,1,-64634,38773,103407,4.2,True,0,237,FWD,Leeds,0,0,0.0,8,Sub,Leeds,West Ham,2,2,18388,2022,567429,0.1271139979362487,0,1,0,0.0,0.0,0.0,9493,Leeds,Sam Greenwood,Sam Greenwood,2,2,19,1.7,FWD,0.0,0.2,0.33,0.13,4.2,3.0,0.0,5.4,18.0,25.4,11.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,2.0,0.13,0.24,1.0,1.0,2.0,0.0,0.13,0.13,0.0,3.0,0.0,0.14,0.26,0.12,1.69,2.0,0.33,7.8,28.47,34.13,15.67,57.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,3.0,3.0,4.67,0.33,2.0,0.12,0.12,0.67,0.67,2.33,0.33,0.12,0.14,0.06,2.83,0.0,0.11,0.21,0.1,1.43,1.8,0.2,5.5,18.28,24.32,12.6,50.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,2.8,3.2,3.4,0.2,1.8,0.1,0.08,0.4,0.4,1.6,0.2,0.1,0.09,0.04,1.76
0,0,4,0,18.5,237,0.07,0.07,0.0,0.13,191,0,0,2.0,1.6,2023-01-13,13,2,0,0,0,0,20,0,1433644,0,1,2,0.0,1,-24358,76777,101135,4.2,False,0,237,,,0,0,0.0,5,Sub,Aston Villa,Leeds,2,1,18392,2022,568652,0.0577687993645668,0,1,0,0.0,0.0,0.0,9493,Leeds,Sam Greenwood,Sam Greenwood,2,2,20,1.5,FWD,0.0,0.15,0.15,0.0,0.07,0.0,0.0,1.6,1.2,14.4,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7,0.0,0.13,0.22,0.08,1.68,2.0,0.0,3.7,9.07,23.3,4.67,49.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,2.67,2.33,2.0,0.0,1.0,0.09,0.13,0.33,0.33,1.67,0.0,0.09,0.07,0.03,2.5,0.0,0.13,0.22,0.09,1.29,1.6,0.2,5.3,17.8,24.28,11.0,51.6,0.0,0.0,0.0,0.0,0.2,0.0,0.4,2.8,2.6,3.4,0.2,1.6,0.08,0.1,0.4,0.4,1.6,0.2,0.08,0.09,0.04,2.12
0,0,3,0,0.2,237,0.01,0.01,0.0,0.05,205,0,0,0.0,0.2,2023-01-22,3,4,0,0,0,0,21,0,1351936,0,0,0,0.0,1,-75842,26250,102092,4.2,True,0,237,,,0,0,0.0,1,Sub,Leeds,Brentford,0,0,18406,2022,570611,0.0,0,0,0,0.0,0.0,0.0,9493,Leeds,Sam Greenwood,Sam Greenwood,3,2,21,1.4,FWD,0.0,0.07,0.07,0.0,0.13,0.0,0.0,2.0,1.6,18.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.14,0.18,0.04,1.47,1.0,0.0,3.0,6.93,19.43,3.67,38.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,2.0,1.67,2.0,0.0,0.67,0.04,0.14,0.33,0.33,1.33,0.0,0.04,0.04,0.0,2.07,0.0,0.13,0.2,0.07,1.05,1.2,0.2,5.4,17.64,27.06,9.4,39.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,2.4,2.6,3.2,0.2,1.2,0.07,0.11,0.4,0.4,1.8,0.2,0.07,0.08,0.04,2.34
