assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers
0,0,1,0,0.3,700,0.0,0.0,0.0,0.04,218,0,0,0.1,0.0,2023-02-05,23,16,0,0,0,0,22,0,4998,0,0,1,2.0,1,2723,3613,890,5.5,False,0,0,0,0.0,20,Nottingham Forest,Leeds,1,0,18419,2022,573853,0.0,0,0,0,0.0,0.0,0.0,Leeds,2,2,22,1.9,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6047079724628026
0,0,3,0,0.0,700,0.0,0.0,0.0,0.85,76,1,0,1.3,9.0,2023-02-08,27,14,0,0,0,0,22,0,4998,0,2,2,4.0,1,2723,3613,890,5.5,False,0,0,0,0.0,19,Manchester United,Leeds,2,2,18279,2022,574411,0.0,0,0,0,0.0,0.0,0.0,Leeds,2,4,22,1.9,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6047079724628026
0,0,-2,0,10.6,700,0.1,0.1,0.0,0.67,225,2,0,1.4,1.6,2023-02-12,32,14,0,0,0,0,23,0,3853,0,2,0,2.0,1,-1012,364,1376,5.5,True,0,0,0,0.0,29,Leeds,Manchester United,0,2,18426,2022,575406,0.1184559985995292,0,1,0,0.0,0.0,0.0,Leeds,3,2,23,0.8,FWD,0.0,0.0,0.0,0.0,0.85,1.0,0.0,1.3,9.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,4998.0,0.0,0.0,0.0,0.0,0.85,1.0,0.0,1.3,9.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,4998.0,-1145.0,-0.5816091954022988
0,0,5,0,0.3,700,0.0,0.07,0.07,0.13,235,0,0,0.5,3.0,2023-02-18,12,8,0,0,0,0,24,0,3163,0,0,1,2.0,1,-730,193,923,5.4,False,0,0,1,0.0555889010429382,10,Everton,Leeds,1,0,18436,2022,576441,0.0,0,0,0,0.0555889010429382,0.0555889010429382,0.0,Leeds,2,2,24,1.0,FWD,0.0,0.1,0.1,0.0,1.52,3.0,0.0,2.7,10.6,10.6,6.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.0,0.0,2.7,8851.0,0.0,0.1,0.1,0.0,1.52,3.0,0.0,2.7,10.6,10.6,6.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.0,0.0,2.7,8851.0,-690.0,-0.6541218637992832
0,0,3,0,1.1,700,0.0,0.0,0.0,0.12,245,0,0,1.2,5.2,2023-02-25,15,17,0,0,0,0,25,0,2807,0,0,1,6.0,1,-309,278,587,5.4,True,0,0,0,0.0,15,Leeds,Southampton,1,0,18446,2022,577837,0.0817079022526741,0,1,0,0.0,0.0817079022526741,0.0,Leeds,2,2,25,1.5,FWD,0.0,0.1,0.17,0.07,1.65,3.0,0.0,3.2,13.6,10.9,8.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,0.06,0.12,0.0,1.0,0.0,0.06,0.06,0.0,3.7,12014.0,0.0,0.1,0.17,0.07,1.65,3.0,0.0,3.2,13.6,10.9,8.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,0.06,0.12,0.0,1.0,0.0,0.06,0.06,0.0,3.7,12014.0,-356.0,-0.35722543352601155
0,0,7,0,14.6,700,0.05,0.29,0.24,1.5,255,1,0,3.5,7.2,2023-03-04,67,6,0,0,0,0,26,0,2869,1,0,1,13.0,2,-39,429,468,5.3,False,0,0,2,0.1469080001115799,69,Chelsea,Leeds,1,0,18456,2022,579567,0.0809554010629654,0,1,0,0.1469080001115799,0.1553920060396194,0.0,Leeds,2,4,26,1.2,FWD,0.0,0.1,0.17,0.07,0.92,2.0,0.0,3.1,9.8,12.0,10.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.06,0.2,0.0,2.0,0.0,0.06,0.14,0.0,3.3,9823.0,0.0,0.1,0.17,0.07,1.77,3.0,0.0,4.4,18.8,12.0,14.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,0.06,0.2,0.0,2.0,0.0,0.06,0.14,0.0,5.2,14821.0,62.0,-0.043478260869565216
0,0,6,0,0.5,700,0.01,0.01,0.0,0.07,265,0,0,0.5,4.2,2023-03-11,6,5,0,0,0,0,27,0,3157,0,2,2,0.0,1,242,788,546,5.3,True,0,0,0,0.0,5,Leeds,Brighton,2,2,18466,2022,581269,0.0,0,0,0,0.0,0.0,0.0,Leeds,3,2,27,1.2,FWD,0.0,0.05,0.36,0.31,1.75,1.0,0.0,5.2,15.4,16.0,21.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,3.0,0.2,0.16,0.0,2.0,0.0,0.2,0.29,0.0,3.7,8839.0,0.0,0.15,0.46,0.31,3.27,4.0,0.0,7.9,26.0,26.6,27.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,6.0,0.0,3.0,0.2,0.28,0.0,3.0,0.0,0.2,0.29,0.0,6.4,17690.0,288.0,0.18140929535232383
0,0,2,0,0.1,700,0.0,0.0,0.0,0.15,281,1,0,0.2,1.6,2023-04-01,16,1,0,0,0,0,29,0,2643,0,1,4,0.0,1,-234,295,529,5.3,False,0,0,0,0.0,12,Arsenal,Leeds,4,1,18482,2022,584787,0.0,0,0,0,0.0,0.0,0.0,Leeds,2,4,29,0.5,FWD,0.0,0.06,0.3,0.24,1.57,1.0,0.0,4.0,11.4,15.1,13.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,0.15,0.08,0.0,1.0,0.0,0.15,0.16,0.0,2.4,6026.0,0.0,0.06,0.37,0.31,1.82,1.0,0.0,5.7,19.6,16.5,21.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,3.0,0.2,0.16,0.0,2.0,0.0,0.2,0.29,0.0,4.9,11996.0,-514.0,-0.28398058252427183
0,0,3,0,0.3,700,0.0,0.0,0.0,0.07,294,0,0,1.2,2.0,2023-04-09,11,7,0,0,0,0,30,0,2367,0,5,1,10.0,1,-304,78,382,5.2,True,0,0,0,0.0,9,Leeds,Crystal Palace,1,5,18495,2022,587460,0.0,0,0,0,0.0,0.0,0.0,Leeds,2,2,30,0.5,FWD,0.0,0.01,0.01,0.0,0.22,1.0,0.0,0.7,5.8,0.6,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,5800.0,0.0,0.06,0.3,0.24,1.84,2.0,0.0,5.4,18.2,16.3,19.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,5.0,0.0,2.0,0.15,0.16,0.0,2.0,0.0,0.15,0.24,0.0,4.4,11476.0,-276.0,-0.6608695652173913
0,0,4,0,10.5,700,0.01,0.01,0.0,0.76,304,2,0,1.5,2.4,2023-04-17,24,12,0,0,0,0,31,0,2234,0,6,1,2.0,1,-151,103,254,5.2,True,0,0,0,0.0,22,Leeds,Liverpool,1,6,18505,2022,589597,0.0686608031392097,0,1,0,0.0,0.0686608031392097,0.0,Leeds,4,2,31,0.3,FWD,0.0,0.0,0.0,0.0,0.22,1.0,0.0,1.4,3.6,0.4,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5010.0,0.0,0.06,0.3,0.24,1.79,2.0,0.0,5.4,15.0,15.5,23.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,5.0,0.0,2.0,0.15,0.08,0.0,1.0,0.0,0.15,0.16,0.0,3.4,11036.0,-133.0,-0.42296918767507
