assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers
0,0,5,0,0.3,94,0.0,0.0,0.0,0.1,6,0,0,0.5,4.2,2022-08-07,17,10,0,0,0,0,1,0,26794,0,2,2,0.0,1,0,0,0,4.5,False,0,0,0,0.0,16,Leicester,Brentford,2,2,18210,2022,539847,0.0,0,0,0,0.0,0.0,0.0,Brentford,3,3,1,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,5,0,0.7,94,0.0,0.0,0.0,0.18,13,0,0,0.3,2.4,2022-08-13,16,14,0,0,0,0,2,0,28993,0,0,4,0.0,1,-270,1959,2229,4.5,True,0,0,0,0.0,12,Brentford,Manchester United,4,0,18218,2022,540807,0.0,0,0,0,0.0,0.0,0.0,Brentford,3,3,2,0.5,MID,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,4.2,0.3,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26794.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,4.2,0.3,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26794.0,2199.0,-0.06446991404011461
0,0,7,0,10.8,94,0.01,0.09,0.08,0.74,24,1,0,3.6,7.6,2022-08-20,16,9,0,0,0,0,3,0,34388,0,2,3,18.0,1,3009,8099,5090,4.5,False,0,0,1,0.0266798008233308,14,Fulham,Brentford,3,2,18225,2022,542422,0.0487009994685649,0,1,0,0.0266798008233308,0.075380802154541,0.0,Brentford,3,2,3,1.5,MID,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.8,6.6,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,55787.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.8,6.6,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,55787.0,5395.0,0.2281446660095534
0,0,3,0,5.3,94,0.01,0.01,0.0,0.26,33,0,0,0.8,2.8,2022-08-27,22,8,0,0,0,0,4,0,32222,0,1,1,0.0,1,-2662,2427,5089,4.5,True,0,0,0,0.0,20,Brentford,Everton,1,1,18233,2022,544533,0.0,0,0,0,0.0,0.0,0.0,Brentford,2,3,4,1.0,MID,0.0,0.01,0.09,0.08,1.02,1.0,0.0,4.4,14.2,11.8,18.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,1.0,0.03,0.05,0.0,1.0,0.0,0.03,0.08,0.0,3.0,90175.0,0.0,0.01,0.09,0.08,1.02,1.0,0.0,4.4,14.2,11.8,18.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,1.0,0.03,0.05,0.0,1.0,0.0,0.03,0.08,0.0,3.0,90175.0,-2166.0,-0.35417775412453434
0,0,11,0,1.6,94,0.04,0.04,0.0,0.87,43,1,0,0.7,3.2,2022-08-30,67,7,0,0,0,0,5,0,31266,1,1,1,2.0,2,-1792,2074,3866,4.5,False,0,0,0,0.0,69,Crystal Palace,Brentford,1,1,18243,2022,545874,0.0,0,0,0,0.0,0.0270677004009485,0.0270677004009485,Brentford,3,2,5,1.2,MID,0.0,0.02,0.1,0.08,1.18,1.0,0.0,4.7,12.8,16.8,18.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,0.0,1.0,0.03,0.05,0.0,1.0,0.0,0.03,0.08,0.0,3.0,95603.0,0.0,0.02,0.1,0.08,1.28,1.0,0.0,5.2,17.0,17.1,18.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,4.0,0.0,1.0,0.03,0.05,0.0,1.0,0.0,0.03,0.08,0.0,4.0,122397.0,-956.0,-0.30168350168350166
1,0,14,0,0.5,94,0.0,0.0,0.0,0.49,52,1,0,0.4,3.2,2022-09-03,58,11,0,0,0,0,6,0,33266,1,2,5,0.0,4,967,4424,3457,4.5,True,0,0,0,0.0,62,Brentford,Leeds,5,2,18257,2022,547220,0.0,0,0,0,0.0,0.0802856981754303,0.0802856981754303,Brentford,2,3,6,2.3,MID,0.0,0.06,0.14,0.08,1.87,2.0,0.0,5.1,13.6,17.7,20.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,0.0,1.0,0.03,0.05,0.0,1.0,0.0,0.03,0.1,0.03,3.7,97876.0,0.0,0.06,0.14,0.08,2.15,2.0,0.0,5.9,20.2,18.7,20.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,6.0,0.0,1.0,0.03,0.05,0.0,1.0,0.0,0.03,0.1,0.03,5.2,153663.0,2000.0,0.12270016495368608
0,0,7,0,14.5,94,0.25,0.25,0.0,0.19,72,0,0,1.8,3.0,2022-09-18,21,1,0,0,0,0,8,0,37140,0,3,0,0.0,1,51,1974,1923,4.5,True,0,0,0,0.0,19,Brentford,Arsenal,0,3,18280,2022,551050,0.3102850019931793,0,1,0,0.0,0.3102850019931793,0.3102850019931793,Brentford,4,3,8,1.5,MID,0.0,0.04,0.04,0.0,1.36,2.0,0.0,1.1,6.4,2.1,2.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,3.5,64532.0,0.0,0.06,0.14,0.08,2.36,3.0,0.0,5.5,16.8,18.2,20.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,8.0,0.0,1.0,0.03,0.05,0.0,1.0,0.0,0.03,0.18,0.11,6.0,131142.0,3874.0,0.01308698999230177
0,0,15,1,32.7,94,0.07,0.07,0.0,0.26,82,0,0,4.8,12.8,2022-10-01,83,3,0,0,0,0,9,0,36264,1,0,0,2.0,3,-181,2697,2878,4.5,False,0,0,0,0.0,88,Bournemouth,Brentford,0,0,18283,2022,552410,0.1376830041408538,0,2,0,0.0,0.2033070027828216,0.1363040059804916,Brentford,3,2,9,2.5,MID,0.0,0.25,0.25,0.0,0.68,1.0,0.0,2.2,6.2,15.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.31,0.0,1.0,0.0,0.0,0.39,0.39,3.8,70406.0,0.0,0.3,0.3,0.0,1.81,2.0,0.0,3.7,12.2,21.9,2.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,8.0,0.0,0.0,0.0,0.31,0.0,1.0,0.0,0.0,0.42,0.42,6.0,133894.0,-876.0,-0.032466367713004485
0,0,9,0,15.1,94,0.01,0.13,0.12,0.74,98,3,0,4.0,8.2,2022-10-08,62,15,0,0,0,0,10,0,36923,1,1,5,17.0,2,278,3259,2981,4.5,False,0,0,1,0.0941162034869194,65,Newcastle United,Brentford,5,1,18299,2022,554109,0.0662833973765373,0,1,0,0.0941162034869194,0.1604000031948089,0.0,Brentford,3,4,10,2.0,MID,1.0,0.32,0.32,0.0,0.45,0.0,0.0,6.6,15.8,47.2,2.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.45,0.0,3.0,0.0,0.0,0.51,0.45,4.0,73404.0,1.0,0.36,0.36,0.0,1.81,2.0,0.0,7.7,22.2,49.3,4.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,10.0,0.0,0.0,0.0,0.45,0.0,3.0,0.0,0.0,0.62,0.55,7.5,137936.0,659.0,0.04455128205128205
0,0,0,0,0.0,94,0.0,0.0,0.0,0.41,102,0,0,0.1,1.0,2022-10-14,19,5,0,0,0,0,11,0,36121,0,0,2,0.0,0,-970,1710,2680,4.5,True,1,0,0,0.0,17,Brentford,Brighton,2,0,18303,2022,555546,0.0,0,0,0,0.0,0.0,0.0,Brentford,3,3,11,1.5,MID,1.0,0.33,0.45,0.12,1.19,3.0,0.0,10.6,24.0,62.3,19.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,0.0,1.0,0.09,0.51,0.0,4.0,0.0,0.09,0.67,0.45,6.0,110327.0,1.0,0.33,0.45,0.12,1.68,4.0,0.0,11.0,27.2,62.8,19.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,10.0,0.0,1.0,0.09,0.51,0.0,4.0,0.0,0.09,0.75,0.53,8.3,143593.0,-802.0,-0.22095671981776766
