assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,18,0,21.0,410,0.08,0.08,0.0,1.57,8,4,0,4.0,14.6,2022-08-06,90,18,0,0,0,0,1,0,42818,1,1,4,4.0,0,0,0,0,4.5,False,0,0,0,0.0,90,Tottenham,Southampton,4,1,18207,2022,539502,0.098311997950077,0,2,0,0.0,0.0452122017741203,0.0452122017741203,Southampton,2,4,1,1.4,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,11,0,0.1,410,0.0,0.06,0.06,1.87,19,2,0,2.8,23.8,2022-08-13,69,11,0,0,0,0,2,0,42353,1,2,2,4.0,1,-3354,1279,4633,4.5,True,0,0,1,0.0542404986917972,74,Southampton,Leeds,2,2,18215,2022,540589,0.0,0,0,0,0.0542404986917972,0.0,0.0,Southampton,2,2,2,1.0,DEF,0.0,0.08,0.08,0.0,1.57,4.0,0.0,4.0,14.6,21.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,0.0,0.0,0.05,0.05,1.4,42818.0
0,0,11,0,0.6,410,0.01,0.01,0.0,0.16,85,0,0,1.0,9.6,2022-10-02,45,11,0,0,0,0,9,0,26220,0,0,0,0.0,1,-1215,208,1423,4.3,False,0,0,0,0.0,42,Leeds,Aston Villa,0,0,18286,2022,553319,0.0,0,0,0,0.0,0.3622150123119354,0.3622150123119354,Aston Villa,2,2,9,0.5,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,7,0,0.3,410,0.0,0.0,0.0,1.01,116,1,0,0.7,6.6,2022-10-20,45,9,0,0,0,0,12,0,24257,1,0,3,0.0,1,-681,152,833,4.3,False,0,0,0,0.0,47,Fulham,Aston Villa,3,0,18316,2022,557751,0.0,0,0,0,0.0,0.1851159930229187,0.1851159930229187,Aston Villa,2,2,12,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3,0,0.1,410,0.0,0.0,0.0,0.02,178,0,0,0.7,6.4,2023-01-01,8,18,0,0,0,0,18,0,21165,0,2,0,0.0,1,-269,90,359,4.2,False,0,0,0,0.0,6,Tottenham,Aston Villa,0,2,18379,2022,566742,0.0,0,0,0,0.0,0.0,0.0,Aston Villa,2,4,18,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,19,0,0.4,410,0.01,0.04,0.03,2.13,212,3,0,3.5,30.0,2023-02-04,90,4,0,0,0,0,22,0,19814,1,0,3,5.0,1,-191,201,392,4.2,False,0,0,1,0.0161876995116472,90,Brentford,Southampton,3,0,18413,2022,573232,0.0,0,0,0,0.0161876995116472,0.0,0.0,Southampton,2,3,22,0.3,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,6,0,0.1,410,0.01,0.25,0.24,0.78,229,2,0,2.6,12.8,2023-02-11,90,20,1,0,0,0,23,0,19660,1,2,1,13.0,-1,-191,80,271,4.2,True,0,0,3,0.2004150003194809,90,Southampton,Wolverhampton Wanderers,1,2,18430,2022,574813,0.0,0,0,0,0.2004150003194809,0.0933943018317222,0.0933943018317222,Southampton,2,2,23,-0.5,DEF,0.0,0.01,0.04,0.03,2.13,3.0,0.0,3.5,30.0,0.4,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.3,19814.0
0,1,27,1,0.4,410,0.0,0.0,0.0,1.55,234,0,0,2.6,25.8,2023-02-18,90,6,0,0,0,0,24,0,19652,1,1,0,0.0,7,-57,167,224,4.2,False,0,0,0,0.0,90,Chelsea,Southampton,0,1,18435,2022,576402,0.0,0,0,0,0.0,0.1385450065135955,0.1385450065135955,Southampton,2,4,24,1.8,DEF,0.0,0.02,0.29,0.27,2.91,5.0,0.0,6.1,42.8,0.5,18.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,4.0,0.22,0.0,0.0,0.0,0.0,0.22,0.09,0.09,-0.2,39474.0
0,0,19,0,0.0,410,0.0,0.0,0.0,0.86,245,1,0,3.0,30.2,2023-02-25,90,11,0,0,0,0,25,0,24701,1,0,1,0.0,2,3423,4035,612,4.2,False,0,0,0,0.0,90,Leeds,Southampton,1,0,18446,2022,577843,0.0,0,0,0,0.0,0.1105310022830963,0.1105310022830963,Southampton,2,2,25,1.7,DEF,1.0,0.02,0.29,0.27,4.46,5.0,0.0,8.7,68.6,0.9,18.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,7.0,0.0,4.0,0.22,0.0,0.0,0.0,0.0,0.22,0.23,0.23,1.6,59126.0
0,1,27,1,0.2,410,0.0,0.0,0.0,1.9,259,0,0,1.6,15.6,2023-03-04,90,10,0,0,0,0,26,0,21989,1,0,1,0.0,7,-1217,591,1808,4.2,True,0,0,0,0.0,90,Southampton,Leicester,1,0,18460,2022,579757,0.0,0,0,0,0.0,0.146476998925209,0.146476998925209,Southampton,3,2,26,3.3,DEF,1.0,0.01,0.25,0.24,3.19,3.0,0.0,8.2,68.8,0.5,13.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,8.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.2,0.34,0.34,3.0,64013.0
