assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers
0,0,2,0,0.0,252,0.0,0.0,0.0,0.37,40,0,0,0.0,0.0,2023-09-02,1,17,0,0,0,0,4,0,14839,0,2,2,0.0,1,-1190,356,1546,4.4,False,0,0,0,0.0,1,Sheffield United,Everton,2,2,21926,2023,608361,0.0,0,0,0,0.0,0.0,0.0,Everton,2,2,4,0.7,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6256572029442692
0,0,22,1,0.8,252,0.0,0.0,0.0,0.77,164,0,0,1.0,9.6,2023-12-16,90,6,0,0,0,0,17,0,13315,1,2,0,0.0,6,-5,259,264,4.3,False,0,0,0,0.0,90,Burnley,Everton,0,2,22058,2023,630499,0.0,0,0,0,0.0,0.0,0.0,Everton,2,2,17,1.7,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1524.0,-0.009560229445506692
0,0,10,1,10.8,252,0.02,0.66,0.64,1.71,213,0,0,5.5,16.4,2024-01-30,90,10,0,0,0,0,22,0,13441,1,0,0,28.0,5,-116,145,261,4.3,False,1,0,4,0.9262537360191344,90,Fulham,Everton,0,0,22106,2023,637791,0.1430005580186844,0,1,0,0.9262537360191344,0.0828872546553611,0.0828872546553611,Everton,2,3,22,2.5,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-0.2857142857142857
0,0,4,0,1.3,252,0.01,0.18,0.17,0.98,227,2,0,5.5,15.8,2024-02-03,74,18,0,0,0,0,23,0,13636,1,2,2,38.0,0,151,253,102,4.3,True,1,0,2,0.0809248462319374,80,Everton,Tottenham,2,2,22121,2023,638265,0.0,0,0,0,0.0809248462319374,0.0760094076395034,0.0760094076395034,Everton,3,2,23,1.7,DEF,1.0,0.02,0.66,0.64,1.71,0.0,0.0,5.5,16.4,10.8,28.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,0.93,0.14,0.0,1.0,0.0,0.93,0.08,0.08,2.5,13441.0,1.0,0.02,0.66,0.64,1.71,0.0,0.0,5.5,16.4,10.8,28.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,0.93,0.14,0.0,1.0,0.0,0.93,0.08,0.08,2.5,13441.0,195.0,0.4253521126760563
0,0,5,0,0.3,252,0.0,0.2,0.2,0.69,236,0,0,4.2,20.2,2024-02-10,55,13,0,0,0,0,24,0,13737,1,0,2,21.0,1,58,303,245,4.3,False,0,0,1,0.0915506333112716,59,Manchester City,Everton,2,0,22130,2023,639888,0.0,0,0,0,0.0915506333112716,0.0915506333112716,0.0,Everton,2,5,24,1.0,DEF,1.0,0.03,0.84,0.81,2.69,2.0,0.0,11.0,32.2,12.1,66.0,164.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,5.0,0.0,6.0,1.01,0.14,0.0,1.0,0.0,1.01,0.16,0.16,4.2,27077.0,1.0,0.03,0.84,0.81,2.69,2.0,0.0,11.0,32.2,12.1,66.0,164.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,5.0,0.0,6.0,1.01,0.14,0.0,1.0,0.0,1.01,0.16,0.16,4.2,27077.0,101.0,0.10583941605839416
0,0,15,0,12.9,252,0.03,0.03,0.0,0.62,243,1,0,3.9,26.2,2024-02-19,90,8,0,0,0,0,25,0,14229,1,1,1,0.0,2,291,609,318,4.3,True,0,0,0,0.0,90,Everton,Crystal Palace,1,1,22137,2023,642748,0.0372799970209598,0,1,0,0.0,0.1560324728488922,0.118752472102642,Everton,2,2,25,2.0,DEF,1.0,0.03,1.04,1.01,3.38,2.0,0.0,15.2,52.4,12.4,87.0,219.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,4.0,6.0,0.0,7.0,1.1,0.14,0.0,1.0,0.0,1.1,0.25,0.16,5.2,40814.0,1.0,0.03,1.04,1.01,3.38,2.0,0.0,15.2,52.4,12.4,87.0,219.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,4.0,6.0,0.0,7.0,1.1,0.14,0.0,1.0,0.0,1.1,0.25,0.16,5.2,40814.0,492.0,0.313915857605178
0,0,10,0,4.8,252,0.13,0.13,0.0,1.25,254,1,0,2.8,20.8,2024-02-24,90,5,0,0,0,0,26,0,14760,1,1,1,2.0,2,382,657,275,4.3,False,0,0,0,0.0,90,Brighton,Everton,1,1,22148,2023,643222,0.0,0,0,0,0.0,0.0,0.0,Everton,2,3,26,0.0,DEF,0.0,0.04,0.41,0.37,2.29,3.0,0.0,13.6,62.2,14.5,59.0,219.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,3.0,0.0,3.0,0.17,0.04,0.0,1.0,0.0,0.17,0.32,0.19,4.7,41602.0,1.0,0.06,1.07,1.01,4.0,3.0,0.0,19.1,78.6,25.3,87.0,309.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,5.0,8.0,0.0,7.0,1.1,0.18,0.0,2.0,0.0,1.1,0.41,0.28,7.2,55043.0,531.0,0.40987124463519314
0,0,11,0,1.8,252,0.01,0.06,0.05,1.87,263,3,0,1.9,11.2,2024-03-02,90,19,0,0,0,0,27,0,14784,1,3,1,6.0,1,172,448,276,4.3,True,0,0,1,0.0455997101962566,90,Everton,West Ham,1,3,22157,2023,644837,0.0,0,0,0,0.0455997101962566,0.5099208950996399,0.4643211662769317,Everton,2,2,27,1.5,DEF,0.0,0.16,0.36,0.2,2.56,2.0,0.0,10.9,67.2,18.0,23.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,0.0,1.0,0.09,0.04,0.0,1.0,0.0,0.09,0.25,0.12,3.0,42726.0,1.0,0.19,1.2,1.01,5.25,4.0,0.0,21.9,99.4,30.1,89.0,399.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,6.0,10.0,0.0,7.0,1.1,0.18,0.0,2.0,0.0,1.1,0.41,0.28,7.2,69803.0,24.0,0.23756906077348067
0,0,7,0,6.8,252,0.29,0.72,0.43,2.56,278,2,0,5.3,7.4,2024-03-09,90,14,0,0,0,0,28,0,14765,1,0,2,39.0,1,-67,224,291,4.3,False,0,0,2,0.7323739528656006,90,Manchester United,Everton,2,0,22172,2023,646326,0.0,0,0,0,0.7323739528656006,0.0811592191457748,0.0507225021719932,Everton,2,4,28,1.5,DEF,0.0,0.17,0.22,0.05,3.74,5.0,0.0,8.6,58.2,19.5,8.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,5.0,0.0,1.0,0.05,0.04,0.0,1.0,0.0,0.05,0.67,0.58,3.5,43773.0,0.0,0.18,0.6,0.42,5.41,7.0,0.0,18.3,94.2,21.1,67.0,399.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,7.0,6.0,0.0,4.0,0.22,0.04,0.0,1.0,0.0,0.22,0.83,0.66,6.2,71146.0,-19.0,-0.13009708737864079
0,0,10,0,1.9,252,0.01,0.01,0.0,1.56,292,2,0,1.7,15.2,2024-03-30,90,3,0,0,0,0,30,0,14940,1,1,2,0.0,1,154,345,191,4.3,False,0,0,0,0.0,90,Bournemouth,Everton,2,1,22185,2023,649756,0.0,0,0,0,0.0,0.0,0.0,Everton,2,2,30,1.0,DEF,0.0,0.3,0.78,0.48,4.43,5.0,0.0,7.2,18.6,8.6,45.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,3.0,0.78,0.0,0.0,0.0,0.0,0.78,0.59,0.52,3.0,29549.0,0.0,0.46,0.94,0.48,6.3,7.0,0.0,13.9,65.6,26.3,47.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,6.0,0.0,3.0,0.78,0.04,0.0,1.0,0.0,0.78,0.75,0.63,5.0,58538.0,175.0,0.2873134328358209
