assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,9,0,0.4,580,0.01,0.01,0.0,1.3,6,1,0,2.5,24.8,2024-08-17,90,False,16,0,0,0,0,1,0,9224,1,1,1,0.0,2,0,0,0,4.5,False,0,0,0,0.0,90,Nottingham Forest,Bournemouth,1,1,26607,2024,666403,0.0,0,0,0,0.0,0.0176343526691198,0.0176343526691198,Bournemouth,3,4,1,1.9,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,4,0,10.5,580,0.0,0.0,0.0,0.08,24,0,0,1.8,7.2,2024-08-31,13,False,8,0,0,0,0,3,0,11915,0,3,2,0.0,1,-1030,576,1606,4.5,False,0,0,0,0.0,12,Everton,Bournemouth,2,3,26624,2024,671777,0.0171607658267021,0,1,0,0.0,0.6330333352088928,0.6158726215362549,Bournemouth,3,3,3,1.0,DEF,0.0,0.01,0.01,0.0,1.3,1.0,0.0,2.5,24.8,0.4,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2691.0,-0.47204399633363886
0,0,-3,0,20.5,580,0.0,0.04,0.04,2.06,46,3,0,3.2,7.0,2024-09-21,90,False,12,0,0,0,0,5,0,11013,1,0,3,4.0,0,-756,87,843,4.5,False,1,0,1,0.0731285884976387,90,Liverpool,Bournemouth,3,0,26645,2024,675699,0.0616881810128688,0,2,0,0.0731285884976387,0.1075597181916236,0.0458715371787548,Bournemouth,3,5,5,-0.3,DEF,0.0,0.0,0.0,0.0,0.08,0.0,0.0,1.8,7.2,10.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.63,0.62,1.0,0.0,0.0,0.0,0.0,0.69,0.5,0.0,2.15,16.0,5.45,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.5,1.5,0.0,0.0,0.0,0.01,0.0,0.0,0.5,0.0,0.0,0.33,0.32,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-902.0,-0.8129032258064516
0,0,3,0,0.0,580,0.0,0.0,0.0,0.63,91,0,0,0.2,2.2,2024-11-02,1,False,13,0,0,0,0,10,0,9378,0,1,2,0.0,1,-350,113,463,4.3,True,0,0,0,0.0,1,Bournemouth,Manchester City,2,1,26692,2024,684974,0.0,0,0,0,0.0,0.0,0.0,Bournemouth,4,3,10,-0.7,DEF,0.0,0.0,0.04,0.04,2.06,3.0,0.0,3.2,7.0,20.5,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.07,0.06,0.0,0.0,2.0,0.0,0.07,0.11,0.05,-0.3,0.0,0.0,0.02,0.02,1.07,1.5,0.0,2.5,7.1,15.5,2.0,51.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,2.5,0.5,0.0,0.5,0.04,0.04,0.0,0.0,1.5,0.0,0.04,0.37,0.33,0.35,0.0,0.0,0.02,0.01,1.15,1.33,0.0,2.5,13.0,10.47,1.33,64.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,2.0,1.0,0.0,0.33,0.02,0.03,0.0,0.0,1.0,0.0,0.02,0.25,0.23,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1635.0,-0.6076388888888888
0,0,5,0,10.4,580,0.01,0.23,0.22,0.53,101,0,0,3.5,12.2,2024-11-09,23,False,4,0,0,0,0,11,0,9279,0,2,3,12.0,1,-166,130,296,4.3,False,0,0,1,0.1263756901025772,21,Brentford,Bournemouth,3,2,26702,2024,686598,0.0276007037609815,0,1,0,0.1263756901025772,0.2129212468862533,0.0865455567836761,Bournemouth,3,3,11,0.7,DEF,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.2,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.02,0.02,1.34,1.5,0.0,1.7,4.6,10.25,2.0,45.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,2.5,0.5,0.0,0.5,0.04,0.03,0.0,0.0,1.0,0.0,0.04,0.05,0.02,-0.5,0.0,0.0,0.01,0.01,0.92,1.0,0.0,1.73,5.47,10.33,1.33,34.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.33,2.33,0.67,0.0,0.33,0.02,0.03,0.0,0.0,1.0,0.0,0.02,0.25,0.22,0.0,0.0,0.0,0.01,0.01,1.02,1.0,0.0,1.92,10.3,7.85,1.0,48.5,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.25,2.0,1.0,0.0,0.25,0.02,0.02,0.0,0.0,0.75,0.0,0.02,0.19,0.17,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-0.38967136150234744
0,0,13,0,1.7,580,0.01,0.25,0.24,0.03,113,0,0,2.3,11.6,2024-11-23,25,False,5,0,0,0,0,12,0,9256,0,2,1,10.0,1,-91,200,291,4.3,True,0,0,1,0.0093468017876148,20,Bournemouth,Brighton,1,2,26712,2024,688371,0.0,0,0,0,0.0093468017876148,0.9121332168579102,0.902786374092102,Bournemouth,3,3,12,1.0,DEF,0.0,0.01,0.23,0.22,0.53,0.0,0.0,3.5,12.2,10.4,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.13,0.03,0.0,0.0,1.0,0.0,0.13,0.21,0.09,0.7,0.0,0.0,0.12,0.11,0.58,0.0,0.0,1.85,7.2,5.2,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,1.0,0.0,0.5,0.06,0.01,0.0,0.0,0.5,0.0,0.06,0.11,0.04,0.0,0.0,0.0,0.09,0.09,1.07,1.0,0.0,2.3,7.13,10.3,5.33,38.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,2.67,0.67,0.0,0.67,0.07,0.03,0.0,0.0,1.0,0.0,0.07,0.11,0.04,-0.1,0.0,0.0,0.07,0.06,0.82,0.75,0.0,2.17,7.15,10.35,4.0,31.75,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.5,2.5,0.75,0.0,0.5,0.05,0.03,0.0,0.0,1.0,0.0,0.05,0.24,0.19,0.18,0.0,0.0,0.06,0.05,0.92,0.8,0.0,2.24,10.68,8.36,3.2,43.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.4,2.2,1.0,0.0,0.4,0.04,0.02,0.0,0.0,0.8,0.0,0.04,0.19,0.15,0.52,-23.0,-0.18533604887983707
0,0,3,0,10.3,580,0.29,0.29,0.0,0.0,130,0,0,1.5,2.6,2024-11-30,8,False,20,0,0,0,0,13,0,9279,0,4,2,2.0,1,-48,155,203,4.3,False,0,0,0,0.0,1,Wolverhampton Wanderers,Bournemouth,2,4,26731,2024,689987,0.0575974509119987,0,1,0,0.0,0.0,0.0,Bournemouth,3,3,13,1.0,DEF,0.0,0.01,0.25,0.24,0.03,0.0,0.0,2.3,11.6,1.7,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.91,0.9,1.0,0.0,0.01,0.24,0.23,0.28,0.0,0.0,2.9,11.9,6.05,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.07,0.01,0.0,0.0,0.5,0.0,0.07,0.56,0.49,0.85,0.0,0.01,0.16,0.15,0.4,0.0,0.0,2.0,8.67,4.03,7.33,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.0,1.0,0.0,0.67,0.05,0.01,0.0,0.0,0.33,0.0,0.05,0.38,0.33,0.33,0.0,0.0,0.13,0.12,0.81,0.75,0.0,2.3,8.25,8.15,6.5,34.75,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.25,2.25,0.75,0.0,0.75,0.05,0.02,0.0,0.0,0.75,0.0,0.05,0.31,0.26,0.18,0.0,0.0,0.1,0.1,0.67,0.6,0.0,2.2,8.04,8.62,5.2,30.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.6,2.2,0.8,0.0,0.6,0.04,0.02,0.0,0.0,0.8,0.0,0.04,0.37,0.33,0.34,23.0,-0.1340782122905028
0,3,41,1,0.6,580,0.01,0.34,0.33,0.58,133,0,1,9.7,63.4,2024-12-05,90,False,18,0,0,0,0,14,0,9266,1,0,1,33.0,15,-37,193,230,4.3,True,0,1,1,0.4044710695743561,90,Bournemouth,Tottenham,1,0,26732,2024,691633,0.0,0,0,1,0.4044710695743561,0.1414990723133087,0.1414990723133087,Bournemouth,2,3,14,4.0,DEF,0.0,0.29,0.29,0.0,0.0,0.0,0.0,1.5,2.6,10.3,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15,0.27,0.12,0.02,0.0,0.0,1.9,7.1,6.0,6.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.0,0.0,0.5,0.0,0.03,0.0,0.0,0.5,0.0,0.0,0.46,0.45,1.0,0.0,0.1,0.26,0.15,0.19,0.0,0.0,2.43,8.8,7.47,8.0,18.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.0,1.0,0.0,0.67,0.05,0.03,0.0,0.0,0.67,0.0,0.05,0.38,0.33,0.9,0.0,0.08,0.19,0.12,0.3,0.0,0.0,1.88,7.15,5.6,6.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.0,1.0,0.0,0.5,0.03,0.02,0.0,0.0,0.5,0.0,0.03,0.28,0.25,0.5,0.0,0.06,0.16,0.1,0.65,0.6,0.0,2.14,7.12,8.58,5.6,29.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.8,2.2,0.8,0.0,0.6,0.04,0.03,0.0,0.0,0.8,0.0,0.04,0.25,0.21,0.34,-13.0,-0.08747044917257683
0,0,12,0,13.0,580,0.03,0.03,0.0,1.32,146,1,0,3.6,23.2,2024-12-08,90,False,10,0,0,0,0,15,0,35539,1,2,1,0.0,2,22918,23496,578,4.3,False,0,0,0,0.0,90,Ipswich,Bournemouth,1,2,26750,2024,692758,0.0529395602643489,0,1,0,0.0,1.7591681480407717,1.7062286138534546,Bournemouth,3,2,15,4.8,DEF,1.0,0.01,0.34,0.33,0.58,0.0,1.0,9.7,63.4,0.6,33.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,1.0,1.0,0.4,0.0,0.0,0.0,0.0,1.0,0.4,0.14,0.14,4.0,0.5,0.15,0.32,0.16,0.29,0.0,0.5,5.6,33.0,5.45,17.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.5,8.0,0.5,0.5,0.2,0.03,0.0,0.0,0.5,0.5,0.2,0.07,0.07,2.5,0.33,0.1,0.29,0.19,0.2,0.0,0.33,4.5,25.87,4.2,15.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,1.33,5.67,0.33,0.67,0.14,0.02,0.0,0.0,0.33,0.33,0.14,0.35,0.35,2.0,0.25,0.08,0.28,0.2,0.29,0.0,0.25,4.25,22.45,5.75,14.25,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,1.75,4.5,0.25,0.75,0.14,0.02,0.0,0.0,0.5,0.25,0.14,0.32,0.28,1.68,0.2,0.06,0.22,0.16,0.35,0.0,0.2,3.44,18.4,4.6,11.4,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,1.8,3.8,0.2,0.6,0.11,0.02,0.0,0.0,0.4,0.2,0.11,0.25,0.23,1.2,26273.0,0.9519813907119714
0,0,11,0,13.8,580,0.01,0.01,0.0,2.18,152,1,0,3.9,23.6,2024-12-16,90,False,19,0,0,0,0,16,0,71624,1,1,1,2.0,2,37382,40226,2844,4.3,True,0,0,0,0.0,90,Bournemouth,West Ham,1,1,26754,2024,694801,0.0435832515358924,0,1,0,0.0,0.2098201215267181,0.166236862540245,Bournemouth,2,3,16,4.2,DEF,0.0,0.03,0.03,0.0,1.32,1.0,0.0,3.6,23.2,13.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,1.76,1.71,4.8,0.5,0.02,0.19,0.16,0.95,0.5,0.5,6.65,43.3,6.8,16.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.5,0.5,0.5,0.2,0.03,0.0,0.0,0.5,0.5,0.2,0.95,0.92,4.4,0.33,0.11,0.22,0.11,0.63,0.33,0.33,4.93,29.73,7.97,11.67,62.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.33,6.0,0.33,0.33,0.13,0.04,0.0,0.0,0.67,0.33,0.13,0.63,0.62,3.27,0.25,0.08,0.23,0.14,0.48,0.25,0.25,4.28,25.2,6.4,11.25,53.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.25,4.75,0.25,0.5,0.1,0.03,0.0,0.0,0.5,0.25,0.1,0.7,0.69,2.7,0.2,0.07,0.23,0.16,0.49,0.2,0.2,4.12,22.6,7.2,11.4,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,1.6,4.0,0.2,0.6,0.11,0.03,0.0,0.0,0.6,0.2,0.11,0.61,0.57,2.3,36085.0,0.8679359182725795
