assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,2,0,0.3,111,0.0,0.04,0.04,0.0,37,0,0,0.0,0.0,2024-09-14,6,False,13,0,0,0,0,4,0,240167,0,1,2,1.0,1,-18240,22222,40462,4.5,False,0,0,1,0.0420255623757839,1,Manchester City,Brentford,2,1,26637,2024,673702,0.0,0,0,0,0.0420255623757839,0.0420255623757839,0.0,Brentford,3,4,4,-0.8,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.2909833450322251,,,,
0,0,13,0,5.1,111,0.01,0.01,0.0,3.01,49,2,0,2.2,17.2,2024-09-21,62,False,18,0,0,0,0,5,0,231661,1,1,3,0.0,2,-9422,6806,16228,4.5,False,0,0,0,0.0,67,Tottenham,Brentford,3,1,26648,2024,675800,0.0,0,0,0,0.0,0.1068992912769317,0.1068992912769317,Brentford,3,3,5,0.8,MID,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.3,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8506.0,-0.4090474950073804,2.0,0.612,0.213,0.175
0,0,2,0,18.3,111,0.02,0.06,0.04,0.11,53,0,0,3.3,7.2,2024-09-28,30,False,19,0,0,0,0,6,0,220131,0,1,1,7.0,0,-12514,7922,20436,4.5,True,1,0,1,0.0488606505095958,29,Brentford,West Ham,1,1,26656,2024,677875,0.0157519541680812,0,1,0,0.0488606505095958,0.0778799206018447,0.0132673159241676,Brentford,2,3,6,1.0,MID,0.0,0.01,0.01,0.0,3.01,2.0,0.0,2.2,17.2,5.1,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.8,0.0,0.0,0.02,0.02,1.5,1.0,0.0,1.1,8.6,2.7,0.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.5,1.5,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11530.0,-0.4412864094788067,0.0,0.425,0.266,0.309
0,0,4,0,0.7,111,0.01,0.01,0.0,0.36,63,1,0,0.2,1.6,2024-10-05,13,False,20,0,0,0,0,7,0,270881,0,3,5,0.0,1,40256,61546,21290,4.4,True,0,0,0,0.0,9,Brentford,Wolverhampton Wanderers,5,3,26667,2024,679558,0.0,0,0,0,0.0,0.1090388596057891,0.1090388596057891,Brentford,3,3,7,1.0,MID,0.0,0.02,0.06,0.04,0.11,0.0,0.0,3.3,7.2,18.3,7.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.05,0.02,0.0,0.0,1.0,0.0,0.05,0.08,0.01,1.0,0.0,0.02,0.04,0.02,1.56,1.0,0.0,2.75,12.2,11.7,3.5,46.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,2.0,1.0,0.0,0.5,0.02,0.01,0.0,0.0,0.5,0.0,0.02,0.09,0.06,0.9,0.0,0.01,0.04,0.03,1.04,0.67,0.0,1.83,8.13,7.9,2.67,32.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,2.0,1.0,0.0,0.67,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.08,0.04,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50750.0,0.485972282582452,,,,
0,0,3,0,1.0,111,0.01,0.01,0.0,0.19,75,0,0,0.5,4.2,2024-10-19,15,False,14,0,0,0,0,8,0,300789,0,1,2,0.0,1,27256,48195,20939,4.4,False,0,0,0,0.0,8,Manchester United,Brentford,2,1,26675,2024,681317,0.0,0,0,0,0.0,0.0565729476511478,0.0565729476511478,Brentford,3,3,8,0.7,MID,0.0,0.01,0.01,0.0,0.36,1.0,0.0,0.2,1.6,0.7,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,1.0,0.0,0.02,0.03,0.02,0.24,0.5,0.0,1.75,4.4,9.5,3.5,21.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,3.0,0.5,0.0,0.5,0.02,0.01,0.0,0.0,0.5,0.0,0.02,0.09,0.06,1.0,0.0,0.01,0.03,0.01,1.16,1.0,0.0,1.9,8.67,8.03,2.33,35.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.67,3.0,1.0,0.0,0.33,0.02,0.01,0.0,0.0,0.33,0.0,0.02,0.1,0.08,0.93,0.0,0.01,0.03,0.02,0.87,0.75,0.0,1.42,6.5,6.1,2.0,27.75,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.5,2.75,1.0,0.0,0.5,0.02,0.0,0.0,0.0,0.25,0.0,0.02,0.08,0.06,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29908.0,0.3942488500593051,,,,
0,0,3,0,0.3,111,0.0,0.14,0.14,0.1,92,1,0,0.6,0.2,2024-11-04,1,False,9,0,0,0,0,10,0,338291,0,1,2,5.0,1,18907,41248,22341,4.4,False,0,0,1,0.0955706313252449,1,Fulham,Brentford,2,1,26693,2024,686136,0.0,0,0,0,0.0955706313252449,0.0955706313252449,0.0,Brentford,3,3,10,0.7,MID,0.0,0.01,0.01,0.0,0.19,0.0,0.0,0.5,4.2,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.7,0.0,0.01,0.01,0.0,0.28,0.5,0.0,0.35,2.9,0.85,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.85,0.0,0.01,0.03,0.01,0.22,0.33,0.0,1.33,4.33,6.67,2.33,19.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.67,2.67,0.67,0.0,0.33,0.02,0.01,0.0,0.0,0.33,0.0,0.02,0.08,0.06,0.9,0.0,0.01,0.02,0.01,0.92,0.75,0.0,1.55,7.55,6.28,1.75,30.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.5,2.75,1.0,0.0,0.25,0.01,0.0,0.0,0.0,0.25,0.0,0.01,0.09,0.07,0.88,0.0,0.01,0.03,0.02,0.73,0.6,0.0,1.24,6.04,5.08,1.6,25.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.4,2.6,1.0,0.0,0.4,0.02,0.0,0.0,0.0,0.2,0.0,0.02,0.08,0.06,0.54,37502.0,0.2973312994385821,1.0,0.467,0.259,0.274
0,0,4,0,1.1,111,0.0,0.0,0.0,0.48,101,0,0,1.5,11.4,2024-11-09,11,False,3,0,0,0,0,11,0,342964,0,2,3,2.0,1,3464,28142,24678,4.4,True,0,0,0,0.0,9,Brentford,Bournemouth,3,2,26702,2024,686584,0.0,0,0,0,0.0,0.0,0.0,Brentford,3,3,11,0.7,MID,0.0,0.0,0.14,0.14,0.1,1.0,0.0,0.6,0.2,0.3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.7,0.0,0.01,0.08,0.07,0.15,0.5,0.0,0.55,2.2,0.65,2.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.03,0.7,0.0,0.01,0.05,0.05,0.22,0.67,0.0,0.43,2.0,0.67,1.67,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,3.0,1.0,0.0,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.06,0.8,0.0,0.01,0.06,0.05,0.19,0.5,0.0,1.15,3.3,5.08,3.0,14.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.5,2.5,0.75,0.0,0.5,0.04,0.0,0.0,0.0,0.25,0.0,0.04,0.08,0.04,0.85,0.0,0.01,0.05,0.04,0.75,0.8,0.0,1.36,6.08,5.08,2.4,24.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.4,2.6,1.0,0.0,0.4,0.03,0.0,0.0,0.0,0.2,0.0,0.03,0.09,0.06,0.84,4673.0,0.0655812192351382,1.0,0.381,0.272,0.347
0,0,2,0,0.0,111,0.0,0.0,0.0,0.19,114,0,0,0.0,0.0,2024-11-23,4,False,8,0,0,0,0,12,0,353629,0,0,0,0.0,1,7413,33482,26069,4.4,False,0,0,0,0.0,1,Everton,Brentford,0,0,26715,2024,688479,0.0,0,0,0,0.0,0.0,0.0,Brentford,3,3,12,1.0,MID,0.0,0.0,0.0,0.0,0.48,0.0,0.0,1.5,11.4,1.1,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.07,0.07,0.29,0.5,0.0,1.05,5.8,0.7,3.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.7,0.0,0.0,0.05,0.05,0.26,0.33,0.0,0.87,5.27,0.8,2.33,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.33,1.0,0.0,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.02,0.7,0.0,0.01,0.04,0.04,0.28,0.5,0.0,0.7,4.35,0.78,1.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,3.0,1.0,0.0,0.25,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.04,0.77,0.0,0.01,0.04,0.04,0.25,0.4,0.0,1.22,4.92,4.28,2.8,14.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.6,2.6,0.8,0.0,0.4,0.03,0.0,0.0,0.0,0.2,0.0,0.03,0.07,0.04,0.82,10665.0,0.1244815368339742,1.0,0.399,0.282,0.319
0,0,6,0,11.9,111,0.02,0.02,0.0,0.18,121,0,0,2.2,6.0,2024-11-30,20,False,11,0,0,0,0,13,0,351833,0,1,4,4.0,1,-718,22953,23671,4.4,True,0,0,0,0.0,12,Brentford,Leicester,4,1,26722,2024,690065,0.0592753551900386,0,1,0,0.0,0.0592753551900386,0.0592753551900386,Brentford,1,3,13,1.0,MID,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.75,5.7,0.55,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.05,0.05,0.26,0.33,0.0,0.7,3.87,0.47,2.33,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,0.0,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.8,0.0,0.0,0.04,0.04,0.24,0.25,0.0,0.65,3.95,0.6,1.75,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,1.0,0.0,0.25,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.01,0.77,0.0,0.0,0.03,0.03,0.26,0.4,0.0,0.56,3.48,0.62,1.4,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,1.0,0.0,0.2,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.03,0.82,-1796.0,-0.0153997940974605,1.0,0.576,0.226,0.198
0,0,14,0,20.4,111,0.07,0.15,0.08,1.7,132,3,0,4.1,13.2,2024-12-04,63,False,2,0,0,0,0,14,0,360003,1,1,3,7.0,2,5301,28990,23689,4.4,False,0,0,1,0.0590953901410102,67,Aston Villa,Brentford,3,1,26734,2024,691561,0.0369898863136768,0,1,0,0.0590953901410102,0.1040623039007186,0.0670724213123321,Brentford,3,4,14,1.2,MID,0.0,0.02,0.02,0.0,0.18,0.0,0.0,2.2,6.0,11.9,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.06,0.06,1.0,0.0,0.01,0.01,0.0,0.19,0.0,0.0,1.1,3.0,5.95,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.5,0.0,0.0,0.03,0.03,1.0,0.0,0.01,0.01,0.0,0.28,0.0,0.0,1.23,5.8,4.33,2.0,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.02,0.02,0.9,0.0,0.01,0.04,0.04,0.24,0.25,0.0,1.08,4.4,3.32,2.75,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.25,1.0,0.0,0.25,0.02,0.01,0.0,0.0,0.25,0.0,0.02,0.04,0.01,0.85,0.0,0.01,0.03,0.03,0.23,0.2,0.0,0.96,4.36,2.86,2.2,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,1.0,0.0,0.2,0.02,0.01,0.0,0.0,0.2,0.0,0.02,0.04,0.02,0.82,8170.0,0.100628333871182,2.0,0.532,0.24,0.228
