assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,28,1,0.5,144,0.0,0.0,0.0,0.45,3,0,0,1.9,18.8,2024-08-17,90,False,8,0,0,0,0,1,0,21316,1,3,0,0.0,6,0,0,0,4.5,False,0,0,0,0.0,90,Everton,Brighton,0,3,26605,2024,666341,0.0,0,0,0,0.0,0.2725262939929962,0.2725262939929962,Brighton,3,3,1,1.9,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,0.37,0.275,0.356
0,0,7,0,1.0,144,0.02,0.02,0.0,1.43,13,1,0,2.6,20.8,2024-08-24,90,False,14,0,0,0,0,2,0,34486,1,1,2,4.0,1,4183,6479,2296,4.5,True,1,0,0,0.0,90,Brighton,Manchester United,2,1,26612,2024,667694,0.0,0,0,0,0.0,1.0757503509521484,1.0757503509521484,Brighton,2,3,2,3.5,DEF,1.0,0.0,0.0,0.0,0.45,0.0,0.0,1.9,18.8,0.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13170.0,0.4766951566951567,,,,
0,0,11,0,4.9,144,0.04,0.09,0.05,2.08,21,1,0,3.4,22.6,2024-08-31,90,False,1,0,0,0,0,3,0,41693,1,1,1,6.0,2,3463,9416,5953,4.5,False,0,0,2,0.0628033429384231,90,Arsenal,Brighton,1,1,26622,2024,671524,0.0,0,0,0,0.0628033429384231,0.1973278224468231,0.180098220705986,Brighton,3,5,3,2.0,DEF,0.0,0.02,0.02,0.0,1.43,1.0,0.0,2.6,20.8,1.0,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.08,3.5,0.5,0.01,0.01,0.0,0.94,0.5,0.0,2.25,19.8,0.75,2.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7207.0,0.2253237035591125,2.0,0.715,0.173,0.112
0,0,28,1,2.2,144,0.02,0.02,0.0,0.35,33,0,0,2.0,15.6,2024-09-14,90,False,10,0,0,0,0,4,0,74004,1,0,0,2.0,6,25976,35304,9328,4.5,True,0,0,0,0.0,90,Brighton,Ipswich,0,0,26633,2024,673643,0.0,0,0,0,0.0,0.2830537557601928,0.2830537557601928,Brighton,2,3,4,4.3,DEF,0.0,0.04,0.09,0.05,2.08,1.0,0.0,3.4,22.6,4.9,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.18,2.0,0.0,0.03,0.06,0.02,1.76,1.0,0.0,3.0,21.7,2.95,5.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.5,1.5,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.64,0.63,2.75,0.33,0.02,0.04,0.02,1.32,0.67,0.0,2.63,20.73,2.13,3.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.0,3.0,0.0,0.67,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.52,0.51,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32311.0,0.5820039433590249,6.0,0.687,0.192,0.12
1,0,15,0,15.3,144,0.05,0.05,0.0,1.53,42,2,0,4.8,30.6,2024-09-22,90,False,16,0,0,0,0,5,0,83538,1,2,2,2.0,4,8427,14148,5721,4.5,True,0,0,0,0.0,90,Brighton,Nottingham Forest,2,2,26650,2024,676300,0.2966775298118591,1,1,0,0.0,0.1297766417264938,0.1297766417264938,Brighton,4,3,5,4.0,DEF,1.0,0.02,0.02,0.0,0.35,0.0,0.0,2.0,15.6,2.2,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,4.3,0.5,0.03,0.06,0.02,1.22,0.5,0.0,2.7,19.1,3.55,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,4.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.24,0.23,3.15,0.33,0.03,0.04,0.02,1.29,0.67,0.0,2.67,19.67,2.7,4.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,1.0,3.0,0.0,0.67,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.52,0.51,3.27,0.5,0.02,0.03,0.01,1.08,0.5,0.0,2.48,19.45,2.15,3.0,90.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.25,0.75,3.75,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.46,0.45,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9534.0,0.4241280386531783,,,,
0,0,4,0,0.0,144,0.0,0.0,0.0,0.07,76,0,0,0.7,6.6,2024-10-19,9,False,15,0,0,0,0,8,0,57529,0,1,0,0.0,1,-11276,842,12118,4.5,False,0,0,0,0.0,8,Newcastle United,Brighton,0,1,26676,2024,681379,0.0,0,0,0,0.0,0.0783479735255241,0.0783479735255241,Brighton,3,4,8,0.3,DEF,0.0,0.05,0.05,0.0,1.53,2.0,0.0,4.8,30.6,15.3,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.3,1.0,1.0,1.0,0.0,0.0,0.13,0.13,4.0,0.5,0.04,0.04,0.0,0.94,1.0,0.0,3.4,23.1,8.75,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.15,0.5,0.5,0.5,0.0,0.0,0.21,0.21,4.15,0.33,0.04,0.05,0.02,1.32,1.0,0.0,3.4,22.93,7.47,3.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.67,0.02,0.1,0.33,0.33,0.33,0.0,0.02,0.2,0.2,3.43,0.25,0.03,0.04,0.01,1.35,1.0,0.0,3.2,22.4,5.85,3.5,90.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,1.25,3.25,0.0,0.5,0.02,0.07,0.25,0.25,0.25,0.0,0.02,0.42,0.42,3.45,0.4,0.03,0.04,0.01,1.17,0.8,0.0,2.94,21.68,4.78,2.8,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,1.0,3.8,0.0,0.4,0.01,0.06,0.2,0.2,0.2,0.0,0.01,0.39,0.39,3.14,-26009.0,-0.8700617283950617,,,,
0,0,8,0,20.5,144,0.1,0.1,0.0,1.36,84,2,0,4.8,23.6,2024-10-26,90,False,20,0,0,0,0,9,0,58712,1,2,2,4.0,1,258,2260,2002,4.5,True,0,0,0,0.0,90,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683023,0.0398594178259372,0,1,0,0.0,0.0695252493023872,0.0695252493023872,Brighton,3,3,9,0.7,DEF,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.7,6.6,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.3,0.0,0.02,0.02,0.0,0.8,1.0,0.0,2.75,18.6,7.65,1.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,2.5,0.0,0.0,0.0,0.15,0.5,0.5,0.5,0.0,0.0,0.1,0.1,2.15,0.33,0.02,0.02,0.0,0.65,0.67,0.0,2.5,17.6,5.83,1.33,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.67,3.67,0.0,0.0,0.0,0.1,0.33,0.33,0.33,0.0,0.0,0.16,0.16,2.87,0.25,0.03,0.04,0.01,1.01,0.75,0.0,2.72,18.85,5.6,2.5,69.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.75,3.25,0.0,0.5,0.02,0.07,0.25,0.25,0.25,0.0,0.02,0.17,0.17,2.65,0.2,0.03,0.04,0.01,1.09,0.8,0.0,2.7,19.24,4.68,2.8,73.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.0,1.0,2.8,0.0,0.4,0.01,0.06,0.2,0.2,0.2,0.0,0.01,0.35,0.35,2.82,1183.0,0.0605349601126231,,,,
0,0,10,0,0.6,144,0.01,0.05,0.04,1.65,94,2,0,2.8,25.6,2024-11-02,90,False,12,0,0,0,0,10,0,56848,1,1,2,2.0,1,-2097,1959,4056,4.5,False,0,0,1,0.0396023653447628,90,Liverpool,Brighton,2,1,26696,2024,685039,0.0,0,0,0,0.0396023653447628,0.6032639741897583,0.5636615753173828,Brighton,3,5,10,0.0,DEF,0.0,0.1,0.1,0.0,1.36,2.0,0.0,4.8,23.6,20.5,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.7,0.0,0.05,0.05,0.0,0.72,1.0,0.0,2.75,15.1,10.25,2.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.5,0.0,0.0,0.07,0.07,0.5,0.0,0.05,0.05,0.0,0.99,1.33,0.0,3.43,20.27,11.93,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.33,2.0,0.0,0.0,0.0,0.11,0.33,0.33,0.67,0.0,0.0,0.09,0.09,1.67,0.25,0.04,0.04,0.0,0.83,1.0,0.0,3.08,19.1,9.5,2.0,69.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.25,1.0,3.0,0.0,0.0,0.0,0.08,0.25,0.25,0.5,0.0,0.0,0.14,0.14,2.32,0.2,0.04,0.05,0.01,1.08,1.0,0.0,3.14,19.8,8.58,2.8,73.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,1.0,2.8,0.0,0.4,0.01,0.07,0.2,0.2,0.4,0.0,0.01,0.15,0.15,2.26,-1864.0,-0.3486284289276808,1.0,0.682,0.191,0.127
0,0,13,0,17.7,144,0.15,0.15,0.0,2.22,102,1,0,3.9,21.4,2024-11-09,90,False,13,0,0,0,0,11,0,55356,1,1,2,0.0,1,-1761,1247,3008,4.5,True,1,0,0,0.0,90,Brighton,Manchester City,2,1,26703,2024,686850,0.259521871805191,0,1,0,0.0,1.4883930683135986,1.2288711071014404,Brighton,4,3,11,0.0,DEF,0.0,0.01,0.05,0.04,1.65,2.0,0.0,2.8,25.6,0.6,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.6,0.56,0.0,0.0,0.06,0.08,0.02,1.5,2.0,0.0,3.8,24.6,10.55,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,1.0,0.0,0.5,0.02,0.02,0.0,0.0,0.5,0.0,0.02,0.34,0.32,0.35,0.0,0.04,0.05,0.01,1.03,1.33,0.0,2.77,18.6,7.03,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.33,1.0,0.0,0.33,0.01,0.01,0.0,0.0,0.33,0.0,0.01,0.25,0.24,0.33,0.0,0.04,0.05,0.01,1.15,1.5,0.0,3.27,21.6,9.1,2.0,69.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,1.5,1.75,0.0,0.25,0.01,0.08,0.25,0.25,0.5,0.0,0.01,0.22,0.21,1.25,0.2,0.04,0.04,0.01,0.99,1.2,0.0,3.02,20.4,7.72,2.0,73.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,1.2,2.6,0.0,0.2,0.01,0.07,0.2,0.2,0.4,0.0,0.01,0.23,0.22,1.86,-1492.0,-0.4138660399529965,,,,
0,0,6,0,0.3,144,0.0,0.01,0.01,1.63,113,1,0,3.6,18.2,2024-11-23,90,False,3,0,0,0,0,12,0,70350,1,2,1,17.0,1,13355,16814,3459,4.5,False,1,0,1,0.0166489016264677,90,Bournemouth,Brighton,1,2,26712,2024,688377,0.0,0,0,0,0.0166489016264677,0.3849614560604095,0.3849614560604095,Brighton,3,3,12,1.0,DEF,0.0,0.15,0.15,0.0,2.22,1.0,0.0,3.9,21.4,17.7,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.26,0.0,0.0,1.0,0.0,0.0,1.49,1.23,0.0,0.0,0.08,0.1,0.02,1.94,1.5,0.0,3.35,23.5,9.15,1.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,0.5,0.02,0.13,0.0,0.0,0.5,0.0,0.02,1.05,0.9,0.0,0.0,0.09,0.1,0.01,1.74,1.67,0.0,3.83,23.53,12.93,2.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.0,1.0,0.0,0.33,0.01,0.1,0.0,0.0,0.67,0.0,0.01,0.72,0.62,0.23,0.0,0.06,0.08,0.01,1.33,1.25,0.0,3.05,19.3,9.7,1.5,69.75,0.0,0.0,0.0,0.0,0.25,0.0,0.75,1.25,1.5,1.0,0.0,0.25,0.01,0.07,0.0,0.0,0.5,0.0,0.01,0.56,0.49,0.25,0.0,0.06,0.07,0.01,1.37,1.4,0.0,3.4,21.56,10.82,1.6,73.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.4,1.6,1.6,0.0,0.2,0.01,0.12,0.2,0.2,0.6,0.0,0.01,0.47,0.41,1.0,14994.0,0.6587579539288709,1.0,0.391,0.266,0.342
