assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,3,0,0.9,281,0.01,0.03,0.02,1.21,4,1,0,0.6,3.2,2024-08-17,25,False,12,0,0,0,0,1,0,2848,0,2,0,2.0,1,0,0,0,5.0,True,0,0,1,0.0156412236392498,24,Ipswich,Liverpool,0,2,26603,2024,666246,0.0,0,0,0,0.0156412236392498,0.0,0.0,Ipswich,5,2,1,0.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.112,0.173,0.715
0,0,5,0,0.0,281,0.0,0.0,0.0,0.15,17,1,0,0.7,7.0,2024-08-24,18,False,13,0,0,0,0,2,0,3140,0,1,4,0.0,1,-345,121,466,5.0,False,0,0,0,0.0,13,Manchester City,Ipswich,4,1,26615,2024,668101,0.0,0,0,0,0.0,0.0,0.0,Ipswich,2,4,2,-0.5,MID,0.0,0.01,0.03,0.02,1.21,1.0,0.0,0.6,3.2,0.9,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0,-0.5877342419080068,,,,
0,0,-1,0,4.3,281,0.0,0.0,0.0,0.39,48,0,0,0.7,2.6,2024-09-21,29,False,17,0,0,0,0,5,0,3132,0,1,1,0.0,0,-173,90,263,4.9,False,1,0,0,0.0,27,Southampton,Ipswich,1,1,26643,2024,675653,0.0,0,0,0,0.0,0.4829076528549194,0.4829076528549194,Ipswich,2,1,5,0.2,MID,0.0,0.0,0.0,0.0,0.15,1.0,0.0,0.7,7.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.02,0.01,0.68,1.0,0.0,0.65,5.1,0.45,1.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,1.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,-0.490084985835694,0.0,0.435,0.266,0.299
0,0,4,0,1.0,281,0.03,0.06,0.03,0.15,56,0,0,1.1,3.2,2024-09-29,21,False,2,0,0,0,0,6,0,3028,0,2,2,7.0,1,-174,76,250,4.9,True,0,0,1,0.0269708335399627,18,Ipswich,Aston Villa,2,2,26659,2024,678373,0.0,0,0,0,0.0269708335399627,0.6677495837211609,0.6677495837211609,Ipswich,3,2,6,-0.2,MID,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.7,2.6,4.3,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.2,0.0,0.0,0.0,0.0,0.27,0.5,0.0,0.7,4.8,2.15,0.0,23.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,-0.15,0.0,0.0,0.01,0.01,0.58,0.67,0.0,0.67,4.27,1.73,0.67,24.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.33,1.67,0.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.16,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.0,-0.5337423312883436,1.0,0.24,0.259,0.502
0,0,2,0,1.1,281,0.0,0.04,0.04,0.17,70,0,0,0.1,0.0,2024-10-05,16,False,19,0,0,0,0,7,0,2980,0,1,4,1.0,1,-115,106,221,4.9,False,0,0,1,0.0130082303658127,13,West Ham,Ipswich,4,1,26665,2024,679513,0.0,0,0,0,0.0130082303658127,0.1022102683782577,0.0892020389437675,Ipswich,2,2,7,0.0,MID,0.0,0.03,0.06,0.03,0.15,0.0,0.0,1.1,3.2,1.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.67,0.67,-0.2,0.0,0.02,0.03,0.02,0.27,0.0,0.0,0.9,2.9,2.65,3.5,25.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.5,0.5,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.58,0.58,0.0,0.0,0.01,0.02,0.01,0.23,0.33,0.0,0.83,4.27,1.77,2.33,22.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.33,2.33,0.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.38,0.38,-0.17,0.0,0.01,0.02,0.01,0.48,0.5,0.0,0.78,4.0,1.55,2.25,23.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.5,1.75,0.75,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.29,0.29,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.0,-0.3516819571865443,1.0,0.533,0.246,0.221
0,0,-2,0,1.3,281,0.06,0.28,0.22,0.56,73,0,0,1.4,1.6,2024-10-19,19,False,8,0,0,0,0,8,0,3053,0,2,0,11.0,0,-10,148,158,4.8,True,1,0,2,0.1369365751743316,13,Ipswich,Everton,0,2,26674,2024,681427,0.0,0,0,0,0.1369365751743316,0.1841734796762466,0.1841734796762466,Ipswich,3,2,8,0.7,MID,0.0,0.0,0.04,0.04,0.17,0.0,0.0,0.1,0.0,1.1,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.09,0.0,0.0,0.02,0.05,0.04,0.16,0.0,0.0,0.6,1.6,1.05,4.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.38,0.38,-0.1,0.0,0.01,0.03,0.02,0.24,0.0,0.0,0.63,1.93,2.13,2.67,22.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.33,2.33,0.67,0.0,0.67,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.42,0.41,0.0,0.0,0.01,0.02,0.02,0.22,0.25,0.0,0.65,3.2,1.6,2.0,21.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.25,2.75,0.75,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.31,0.31,-0.12,0.0,0.01,0.03,0.02,0.41,0.4,0.0,0.64,3.2,1.46,2.0,21.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.4,2.2,0.8,0.0,0.6,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.25,0.25,0.02,73.0,-0.0326797385620915,0.0,0.399,0.282,0.319
0,0,3,0,1.5,281,0.0,0.0,0.0,0.19,116,0,0,0.6,4.8,2024-11-24,25,False,14,0,0,0,0,12,0,2463,0,1,1,0.0,1,-100,16,116,4.8,True,0,0,0,0.0,22,Ipswich,Manchester United,1,1,26718,2024,689257,0.0,0,0,0,0.0,0.0,0.0,Ipswich,2,2,12,0.2,MID,0.0,0.06,0.28,0.22,0.56,0.0,0.0,1.4,1.6,1.3,11.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.18,0.18,0.7,0.0,0.03,0.16,0.13,0.37,0.0,0.0,0.75,0.8,1.2,6.0,17.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,2.0,0.5,0.0,1.5,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.14,0.35,0.0,0.03,0.13,0.1,0.29,0.0,0.0,0.87,1.6,1.13,6.33,18.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.67,2.0,0.67,0.0,1.33,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.32,0.31,0.17,0.0,0.02,0.1,0.07,0.32,0.0,0.0,0.82,1.85,1.92,4.75,21.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.75,0.5,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.36,0.36,0.18,0.0,0.02,0.08,0.06,0.28,0.2,0.0,0.8,2.88,1.54,3.8,20.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.4,2.2,0.6,0.0,0.8,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.29,0.28,0.04,-590.0,-0.7575757575757576,,,,
0,0,3,0,26.3,281,0.14,0.16,0.02,0.04,127,0,0,3.5,7.4,2024-11-30,16,False,16,0,0,0,0,13,0,2475,0,0,1,1.0,1,-13,42,55,4.8,False,0,0,1,0.0150135774165391,14,Nottingham Forest,Ipswich,1,0,26728,2024,690018,0.0671640858054161,0,2,0,0.0150135774165391,0.0301292985677719,0.0151157211512327,Ipswich,2,4,13,0.5,MID,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.6,4.8,1.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.03,0.14,0.11,0.38,0.0,0.0,1.0,3.2,1.4,5.5,22.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.5,0.5,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.09,0.45,0.0,0.02,0.11,0.09,0.31,0.0,0.0,0.7,2.13,1.3,4.0,20.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.33,1.67,0.67,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.09,0.3,0.0,0.02,0.1,0.07,0.27,0.0,0.0,0.8,2.4,1.23,4.75,20.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.5,1.75,0.75,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.24,0.24,0.18,0.0,0.02,0.08,0.06,0.29,0.0,0.0,0.78,2.44,1.84,3.8,22.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.4,1.6,0.6,0.0,0.8,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.29,0.28,0.18,12.0,-0.134020618556701,,,,
0,0,5,0,2.3,281,0.01,0.01,0.0,0.4,136,0,0,0.7,4.4,2024-12-03,24,False,7,0,0,0,0,14,0,2511,0,1,0,0.0,1,0,69,69,4.8,True,0,0,0,0.0,21,Ipswich,Crystal Palace,0,1,26737,2024,691336,0.0,0,0,0,0.0,0.2381727546453476,0.2381727546453476,Ipswich,3,2,14,0.8,MID,0.0,0.14,0.16,0.02,0.04,0.0,0.0,3.5,7.4,26.3,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.02,0.07,0.0,0.0,2.0,0.0,0.02,0.03,0.02,0.5,0.0,0.07,0.08,0.01,0.12,0.0,0.0,2.05,6.1,13.9,0.5,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.01,0.03,0.0,0.0,1.0,0.0,0.01,0.02,0.01,0.35,0.0,0.07,0.15,0.08,0.26,0.0,0.0,1.83,4.6,9.7,4.0,20.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.67,0.67,0.0,1.0,0.05,0.02,0.0,0.0,0.67,0.0,0.05,0.07,0.07,0.47,0.0,0.05,0.12,0.07,0.24,0.0,0.0,1.4,3.45,7.55,3.25,19.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.5,0.75,0.0,1.0,0.04,0.02,0.0,0.0,0.5,0.0,0.04,0.08,0.07,0.35,0.0,0.05,0.11,0.06,0.22,0.0,0.0,1.34,3.4,6.24,4.0,19.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.2,1.6,0.8,0.0,1.0,0.04,0.01,0.0,0.0,0.4,0.0,0.04,0.2,0.19,0.24,36.0,0.0,1.0,0.308,0.29,0.402
0,0,19,0,37.1,281,0.44,0.53,0.09,2.63,146,1,0,7.6,15.2,2024-12-08,90,False,3,0,0,0,0,15,0,2535,1,2,1,24.0,2,-3,65,68,4.8,True,0,0,4,0.0719479173421859,90,Ipswich,Bournemouth,1,2,26750,2024,692747,0.6998812556266785,0,3,0,0.0719479173421859,0.3405256867408752,0.2369531095027923,Ipswich,3,2,15,1.2,MID,0.0,0.01,0.01,0.0,0.4,0.0,0.0,0.7,4.4,2.3,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.8,0.0,0.08,0.09,0.01,0.22,0.0,0.0,2.1,5.9,14.3,0.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.01,0.03,0.0,0.0,1.0,0.0,0.01,0.13,0.13,0.65,0.0,0.05,0.06,0.01,0.21,0.0,0.0,1.6,5.53,10.03,0.33,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.0,0.0,0.33,0.01,0.02,0.0,0.0,0.67,0.0,0.01,0.09,0.08,0.5,0.0,0.05,0.11,0.06,0.3,0.0,0.0,1.55,4.55,7.85,3.0,21.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.5,0.75,0.0,0.75,0.04,0.02,0.0,0.0,0.5,0.0,0.04,0.11,0.11,0.55,0.0,0.04,0.1,0.06,0.27,0.0,0.0,1.26,3.64,6.5,2.6,20.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1.2,0.8,0.0,0.8,0.03,0.01,0.0,0.0,0.4,0.0,0.03,0.11,0.11,0.44,24.0,-0.0225563909774436,2.0,0.274,0.259,0.467
