assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0.0,0.0,7.0,0.0,0.3,291.0,0.0,0.0,0.0,1.23,10.0,1.0,0.0,1.6,15.4,2024-08-19,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,1.0,0.0,616143.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,1.0,291.0,0.0,0.0,0.0,90.0,Leicester,Tottenham,1.0,1.0,26611.0,2024.0,667443.0,0.0,0.0,0.0,0.0,0.0,0.3427987992763519,0.3427987992763519,8646.0,Leicester,3.0,2.0,1.0,0.5,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.193,0.223,0.584
0.0,0.0,20.0,0.0,0.3,291.0,0.0,0.33,0.33,1.78,15.0,2.0,1.0,10.5,60.4,2024-08-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,2.0,0.0,693649.0,1.0,1.0,2.0,44.0,7.0,36478.0,59746.0,23268.0,4.0,False,0.0,291.0,1.0,3.0,0.6292279362678528,90.0,Fulham,Leicester,2.0,1.0,26614.0,2024.0,667961.0,0.0,0.0,0.0,1.0,0.6292279362678528,0.0872571021318435,0.0410540513694286,8646.0,Leicester,2.0,3.0,2.0,3.5,DEF,0.0,0.0,0.0,0.0,1.23,1.0,0.0,1.6,15.4,0.3,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.5,616143.0,0.0,0.0,0.0,0.0,1.23,1.0,0.0,1.6,15.4,0.3,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.5,616143.0,77506.0,0.4394198568916086,7.0,0.522,0.258,0.22
0.0,0.0,7.0,0.0,1.3,291.0,0.01,0.01,0.0,1.55,26.0,2.0,0.0,1.9,16.0,2024-08-31,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1117010.0,1.0,2.0,1.0,2.0,1.0,362549.0,438185.0,75636.0,4.1,True,0.0,291.0,0.0,0.0,0.0,90.0,Leicester,Aston Villa,1.0,2.0,26626.0,2024.0,671813.0,0.0,0.0,0.0,0.0,0.0,0.0096669672057032,0.0096669672057032,8646.0,Leicester,3.0,2.0,3.0,2.5,DEF,0.0,0.0,0.33,0.33,3.01,3.0,1.0,12.1,75.8,0.6,44.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,8.0,1.0,3.0,0.63,0.0,0.0,0.0,1.0,0.63,0.43,0.38,4.0,1309792.0,0.0,0.0,0.33,0.33,3.01,3.0,1.0,12.1,75.8,0.6,44.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,8.0,1.0,3.0,0.63,0.0,0.0,0.0,1.0,0.63,0.43,0.38,4.0,1309792.0,423361.0,0.7055939714414163,1.0,0.208,0.245,0.547
0.0,0.0,1.0,0.0,0.2,291.0,0.0,0.0,0.0,2.55,34.0,2.0,0.0,3.8,38.2,2024-09-14,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,4.0,0.0,1296219.0,1.0,2.0,2.0,0.0,1.0,170763.0,280874.0,110111.0,4.1,False,0.0,291.0,0.0,0.0,0.0,90.0,Crystal Palace,Leicester,2.0,2.0,26636.0,2024.0,673720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8646.0,Leicester,2.0,3.0,4.0,2.0,DEF,0.0,0.01,0.34,0.33,4.56,5.0,1.0,14.0,91.8,1.9,46.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,9.0,1.0,3.0,0.63,0.0,0.0,0.0,1.0,0.63,0.44,0.39,6.5,2426802.0,0.0,0.01,0.34,0.33,4.56,5.0,1.0,14.0,91.8,1.9,46.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,9.0,1.0,3.0,0.63,0.0,0.0,0.0,1.0,0.63,0.44,0.39,6.5,2426802.0,179209.0,0.4367507704899165,1.0,0.584,0.241,0.175
0.0,0.0,10.0,0.0,1.4,291.0,0.06,0.12,0.06,1.1,45.0,1.0,0.0,3.3,25.4,2024-09-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,5.0,0.0,1346776.0,1.0,1.0,1.0,6.0,2.0,48773.0,91988.0,43215.0,4.1,True,0.0,291.0,0.0,1.0,0.045278575271368,90.0,Leicester,Everton,1.0,1.0,26644.0,2024.0,675658.0,0.0,0.0,0.0,0.0,0.045278575271368,0.0224186331033706,0.0224186331033706,8646.0,Leicester,2.0,2.0,5.0,2.3,DEF,0.0,0.01,0.34,0.33,5.88,6.0,1.0,16.2,114.6,1.8,46.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,9.0,1.0,3.0,0.63,0.0,0.0,0.0,1.0,0.63,0.1,0.05,8.0,3106878.0,0.0,0.01,0.34,0.33,7.11,7.0,1.0,17.8,130.0,2.1,46.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,6.0,10.0,1.0,3.0,0.63,0.0,0.0,0.0,1.0,0.63,0.44,0.39,8.5,3723021.0,50557.0,0.3607390368556911,2.0,0.381,0.272,0.347
0.0,0.0,0.0,0.0,0.1,291.0,0.0,0.0,0.0,4.6,51.0,4.0,0.0,2.2,22.2,2024-09-28,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1380374.0,1.0,2.0,4.0,0.0,0.0,31383.0,160874.0,129491.0,4.1,False,0.0,291.0,0.0,0.0,0.0,90.0,Arsenal,Leicester,4.0,2.0,26655.0,2024.0,677849.0,0.0,0.0,0.0,0.0,0.0,0.0439637079834938,0.0439637079834938,8646.0,Leicester,2.0,4.0,6.0,-0.5,DEF,0.0,0.07,0.13,0.06,5.2,5.0,0.0,9.0,79.6,2.9,8.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.03,0.03,6.8,3760005.0,0.0,0.07,0.46,0.39,8.21,8.0,1.0,21.1,155.4,3.5,52.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,7.0,12.0,1.0,4.0,0.67,0.0,0.0,0.0,1.0,0.67,0.46,0.42,10.8,5069797.0,33598.0,0.1080812081345892,0.0,0.799,0.137,0.064
0.0,0.0,26.0,1.0,10.3,291.0,0.0,0.0,0.0,2.16,68.0,0.0,0.0,4.5,34.8,2024-10-05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,0.0,7.0,0.0,1406769.0,1.0,0.0,1.0,0.0,6.0,20124.0,79400.0,59276.0,4.1,True,0.0,291.0,0.0,0.0,0.0,90.0,Leicester,Bournemouth,1.0,0.0,26663.0,2024.0,679422.0,0.0192568060010671,0.0,1.0,0.0,0.0,0.8067258596420288,0.7874690890312195,8646.0,Leicester,3.0,2.0,7.0,1.7,DEF,0.0,0.06,0.12,0.06,8.25,7.0,0.0,9.3,85.8,1.7,6.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,3.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.07,0.07,3.8,4023369.0,0.0,0.07,0.46,0.39,11.58,11.0,1.0,21.7,162.2,3.3,52.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,10.0,11.0,1.0,4.0,0.67,0.0,0.0,0.0,1.0,0.67,0.16,0.12,9.8,5834028.0,26395.0,0.145115232628573,6.0,0.298,0.258,0.444
0.0,0.0,3.0,0.0,3.6,291.0,0.03,0.47,0.44,2.15,78.0,2.0,0.0,3.3,21.6,2024-10-19,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,8.0,0.0,1442686.0,1.0,3.0,2.0,8.0,1.0,30948.0,71302.0,40354.0,4.2,False,0.0,291.0,0.0,1.0,0.4374498128890991,90.0,Southampton,Leicester,2.0,3.0,26678.0,2024.0,681399.0,0.0,0.0,0.0,0.0,0.4374498128890991,0.1843922138214111,0.1843922138214111,8646.0,Leicester,2.0,2.0,8.0,2.8,DEF,1.0,0.06,0.12,0.06,7.86,5.0,0.0,10.0,82.4,11.8,6.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,8.0,0.0,1.0,0.05,0.02,0.0,1.0,0.0,0.05,0.87,0.85,3.5,4133919.0,1.0,0.07,0.13,0.06,11.96,9.0,0.0,15.7,136.6,13.3,8.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,9.0,10.0,0.0,1.0,0.05,0.02,0.0,1.0,0.0,0.05,0.88,0.86,8.0,6547148.0,35917.0,0.2771727448592104,1.0,0.404,0.275,0.321
0.0,0.0,0.0,0.0,2.3,291.0,0.04,0.04,0.0,1.73,88.0,3.0,0.0,1.4,9.2,2024-10-25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,9.0,0.0,1420678.0,1.0,3.0,1.0,2.0,1.0,-19996.0,23161.0,43157.0,4.2,True,0.0,291.0,0.0,0.0,0.0,90.0,Leicester,Nottingham Forest,1.0,3.0,26682.0,2024.0,682623.0,0.0,0.0,0.0,0.0,0.0,0.0236389432102441,0.0236389432102441,8646.0,Leicester,3.0,2.0,9.0,2.7,DEF,1.0,0.03,0.47,0.44,8.91,6.0,0.0,10.0,78.6,14.0,8.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,7.0,0.0,1.0,0.44,0.02,0.0,1.0,0.0,0.44,1.04,1.02,4.0,4229829.0,1.0,0.09,0.59,0.5,12.56,9.0,0.0,17.1,142.2,15.6,14.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,10.0,10.0,0.0,2.0,0.48,0.02,0.0,1.0,0.0,0.48,1.06,1.04,8.3,6872824.0,-22008.0,-0.301516933562532,1.0,0.308,0.29,0.402
0.0,0.0,12.0,0.0,1.3,291.0,0.01,0.12,0.11,1.0,93.0,1.0,0.0,3.0,19.6,2024-11-02,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,10.0,0.0,1395619.0,1.0,1.0,1.0,9.0,2.0,-28531.0,26424.0,54955.0,4.2,False,0.0,291.0,0.0,2.0,0.1219929233193397,90.0,Ipswich,Leicester,1.0,1.0,26695.0,2024.0,685008.0,0.0,0.0,0.0,0.0,0.1219929233193397,0.7687739729881287,0.6849247813224792,8646.0,Leicester,2.0,2.0,10.0,1.3,DEF,1.0,0.07,0.51,0.44,6.04,5.0,0.0,9.2,65.6,16.2,10.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,8.0,0.0,1.0,0.44,0.02,0.0,1.0,0.0,0.44,1.01,1.0,7.2,4270133.0,1.0,0.13,0.63,0.5,11.74,10.0,0.0,14.7,113.2,17.7,16.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,9.0,10.0,0.0,2.0,0.48,0.02,0.0,1.0,0.0,0.48,1.08,1.06,9.0,6997283.0,-25059.0,-0.350594133621696,2.0,0.425,0.266,0.309
