assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0.0,0.0,3.0,0.0,1.9,635.0,0.01,0.04,0.03,0.09,26.0,0.0,0.0,0.5,1.0,2024-08-31,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1272.0,0.0,2.0,1.0,2.0,1.0,935.0,1027.0,92.0,5.0,True,0.0,635.0,0.0,1.0,0.0474098362028598,20.0,Leicester,Aston Villa,1.0,2.0,26626.0,2024.0,671823.0,0.0,0.0,0.0,0.0,0.0474098362028598,0.0474098362028598,0.0,13020.0,Leicester,3.0,2.0,3.0,1.1,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8355674709562109,1.0,0.208,0.245,0.547
0.0,0.0,10.0,0.0,24.2,635.0,0.03,0.03,0.0,0.88,45.0,1.0,0.0,3.1,6.4,2024-09-21,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,5.0,0.0,4005.0,1.0,1.0,1.0,0.0,1.0,-197.0,398.0,595.0,5.0,True,0.0,635.0,0.0,0.0,0.0,59.0,Leicester,Everton,1.0,1.0,26644.0,2024.0,675664.0,0.0785733461380004,0.0,2.0,0.0,0.0,0.168986365199089,0.0904130116105079,13020.0,Leicester,2.0,2.0,5.0,0.2,MID,0.0,0.01,0.04,0.03,0.09,0.0,0.0,0.5,1.0,1.9,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733.0,-0.1983887210473313,1.0,0.381,0.272,0.347
0.0,0.0,3.0,0.0,0.1,635.0,0.0,0.0,0.0,0.92,51.0,2.0,0.0,0.0,0.0,2024-09-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3819.0,0.0,2.0,4.0,0.0,1.0,-344.0,321.0,665.0,5.0,False,0.0,635.0,0.0,0.0,0.0,1.0,Arsenal,Leicester,4.0,2.0,26655.0,2024.0,677858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13020.0,Leicester,2.0,4.0,6.0,-0.8,MID,0.0,0.03,0.03,0.0,0.88,1.0,0.0,3.1,6.4,24.2,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08,0.0,0.0,2.0,0.0,0.0,0.17,0.09,0.2,0.0,0.02,0.04,0.02,0.48,0.5,0.0,1.8,3.7,13.05,1.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,1.0,0.0,0.5,0.02,0.04,0.0,0.0,1.0,0.0,0.02,0.11,0.05,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-186.0,-0.3488843813387424,1.0,0.799,0.137,0.064
0.0,0.0,7.0,0.0,32.9,635.0,0.23,0.28,0.05,2.11,78.0,2.0,0.0,4.6,7.4,2024-10-19,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,8.0,0.0,3479.0,1.0,3.0,2.0,6.0,2.0,-311.0,101.0,412.0,4.9,False,0.0,635.0,0.0,1.0,0.0684818625450134,71.0,Southampton,Leicester,2.0,3.0,26678.0,2024.0,681405.0,0.4505728185176849,0.0,2.0,0.0,0.0684818625450134,0.0684818625450134,0.0,13020.0,Leicester,2.0,2.0,8.0,1.5,MID,0.0,0.0,0.0,0.0,0.92,2.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.02,0.02,0.0,0.9,1.5,0.0,1.55,3.2,12.15,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.5,1.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.08,0.05,-0.3,0.0,0.01,0.02,0.01,0.63,1.0,0.0,1.2,2.47,8.73,0.67,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,2.0,1.0,0.0,0.33,0.02,0.03,0.0,0.0,0.67,0.0,0.02,0.07,0.03,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-340.0,-0.6062378167641326,2.0,0.404,0.275,0.321
0.0,0.0,0.0,0.0,2.7,635.0,0.02,0.02,0.0,0.65,88.0,0.0,0.0,0.5,0.6,2024-10-25,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,9.0,0.0,3571.0,0.0,3.0,1.0,2.0,1.0,27.0,183.0,156.0,4.9,True,0.0,635.0,0.0,0.0,0.0,20.0,Leicester,Nottingham Forest,1.0,3.0,26682.0,2024.0,682632.0,0.0,0.0,0.0,0.0,0.0,0.0524280108511447,0.0524280108511447,13020.0,Leicester,3.0,2.0,9.0,1.0,MID,0.0,0.23,0.28,0.05,2.11,2.0,0.0,4.6,7.4,32.9,6.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,0.07,0.45,0.0,0.0,2.0,0.0,0.07,0.07,0.0,1.5,0.0,0.12,0.14,0.02,1.52,2.0,0.0,2.3,3.7,16.5,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,3.0,1.5,0.0,0.5,0.03,0.23,0.0,0.0,1.0,0.0,0.03,0.03,0.0,0.35,0.0,0.09,0.1,0.02,1.3,1.67,0.0,2.57,4.6,19.07,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,2.33,1.33,0.0,0.33,0.02,0.18,0.0,0.0,1.33,0.0,0.02,0.08,0.03,0.3,0.0,0.07,0.09,0.02,1.0,1.25,0.0,2.05,3.7,14.77,2.0,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.0,1.25,0.0,0.5,0.03,0.13,0.0,0.0,1.0,0.0,0.03,0.07,0.02,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,0.079646017699115,1.0,0.308,0.29,0.402
0.0,0.0,4.0,0.0,10.8,635.0,0.06,0.06,0.0,0.0,93.0,0.0,0.0,1.5,2.2,2024-11-02,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,10.0,0.0,3806.0,0.0,1.0,1.0,2.0,1.0,167.0,398.0,231.0,4.9,False,0.0,635.0,0.0,0.0,0.0,8.0,Ipswich,Leicester,1.0,1.0,26695.0,2024.0,685017.0,0.0571574307978153,0.0,1.0,0.0,0.0,0.0,0.0,13020.0,Leicester,2.0,2.0,10.0,1.3,MID,0.0,0.02,0.02,0.0,0.65,0.0,0.0,0.5,0.6,2.7,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,1.0,0.0,0.12,0.15,0.02,1.38,1.0,0.0,2.55,4.0,17.8,4.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,1.5,1.5,0.0,0.5,0.03,0.23,0.0,0.0,1.0,0.0,0.03,0.06,0.03,1.25,0.0,0.08,0.1,0.02,1.23,1.33,0.0,1.7,2.67,11.9,2.67,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.67,2.33,1.33,0.0,0.33,0.02,0.15,0.0,0.0,0.67,0.0,0.02,0.04,0.02,0.57,0.0,0.07,0.08,0.01,1.14,1.25,0.0,2.05,3.6,14.98,2.0,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.25,2.0,1.25,0.0,0.25,0.02,0.13,0.0,0.0,1.0,0.0,0.02,0.07,0.04,0.48,0.0,0.06,0.07,0.02,0.93,1.0,0.0,1.74,3.08,12.36,2.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.2,1.8,1.2,0.0,0.4,0.02,0.11,0.0,0.0,0.8,0.0,0.02,0.07,0.03,0.6,235.0,0.2655007949125596,1.0,0.425,0.266,0.309
0.0,0.0,1.0,0.0,1.0,635.0,0.0,0.0,0.0,0.1,106.0,1.0,0.0,0.0,0.0,2024-11-10,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,11.0,0.0,3660.0,0.0,0.0,3.0,0.0,1.0,-186.0,135.0,321.0,4.9,False,0.0,635.0,0.0,0.0,0.0,18.0,Manchester United,Leicester,3.0,0.0,26708.0,2024.0,687366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13020.0,Leicester,2.0,3.0,11.0,1.0,MID,0.0,0.06,0.06,0.0,0.0,0.0,0.0,1.5,2.2,10.8,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.04,0.04,0.0,0.32,0.0,0.0,1.0,1.4,6.75,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.5,0.0,0.0,0.03,0.03,1.15,0.0,0.1,0.12,0.02,0.92,0.67,0.0,2.2,3.4,15.47,3.33,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.33,1.33,1.33,0.0,0.33,0.02,0.17,0.0,0.0,1.0,0.0,0.02,0.04,0.02,1.27,0.0,0.08,0.09,0.01,0.92,1.0,0.0,1.65,2.55,11.62,2.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.25,2.0,1.25,0.0,0.25,0.02,0.13,0.0,0.0,0.75,0.0,0.02,0.03,0.01,0.75,0.0,0.07,0.08,0.01,0.91,1.0,0.0,1.94,3.32,14.14,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,1.8,1.2,0.0,0.2,0.01,0.12,0.0,0.0,1.0,0.0,0.01,0.06,0.03,0.64,-146.0,-0.4078947368421052,1.0,0.682,0.191,0.127
0.0,0.0,0.0,0.0,3.2,635.0,0.01,0.01,0.0,2.64,117.0,2.0,0.0,0.5,2.2,2024-11-23,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,12.0,0.0,3607.0,1.0,2.0,1.0,0.0,2.0,-126.0,134.0,260.0,4.9,True,0.0,635.0,0.0,0.0,0.0,83.0,Leicester,Chelsea,1.0,2.0,26719.0,2024.0,688083.0,0.0,0.0,0.0,0.0,0.0,0.1397570818662643,0.1397570818662643,13020.0,Leicester,4.0,2.0,12.0,0.8,MID,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,0.03,0.0,0.05,0.5,0.0,0.75,1.1,5.9,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.15,0.0,0.03,0.03,0.0,0.25,0.33,0.0,0.67,0.93,4.83,1.33,17.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.67,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.02,0.02,1.1,0.0,0.08,0.09,0.01,0.72,0.75,0.0,1.65,2.55,11.85,2.5,29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,1.75,1.25,0.0,0.25,0.02,0.13,0.0,0.0,0.75,0.0,0.02,0.03,0.01,1.2,0.0,0.06,0.07,0.01,0.76,1.0,0.0,1.32,2.04,9.5,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,2.2,1.2,0.0,0.2,0.01,0.1,0.0,0.0,0.6,0.0,0.01,0.02,0.01,0.8,-53.0,-0.3197969543147208,2.0,0.135,0.206,0.658
1.0,3.0,53.0,1.0,45.3,635.0,0.47,0.58,0.11,2.49,137.0,0.0,1.0,12.7,64.6,2024-12-03,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,14.0,0.0,3611.0,1.0,1.0,3.0,17.0,14.0,-101.0,156.0,257.0,4.8,True,0.0,635.0,1.0,1.0,0.1082911565899849,78.0,Leicester,West Ham,3.0,1.0,26738.0,2024.0,691362.0,1.257454514503479,1.0,3.0,1.0,0.1082911565899849,1.1332931518554688,0.2555653750896454,13020.0,Leicester,2.0,2.0,14.0,4.2,MID,0.0,0.01,0.01,0.0,2.64,2.0,0.0,0.5,2.2,3.2,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.8,0.0,0.0,0.0,0.0,1.37,1.5,0.0,0.25,1.1,2.1,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.9,0.0,0.02,0.02,0.0,0.91,1.0,0.0,0.67,1.47,5.0,0.67,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.67,1.33,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.05,0.05,1.03,0.0,0.02,0.02,0.0,0.85,0.75,0.0,0.62,1.25,4.43,1.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,1.5,1.25,0.0,0.0,0.0,0.01,0.0,0.0,0.25,0.0,0.0,0.05,0.05,1.02,0.0,0.06,0.07,0.01,1.1,1.0,0.0,1.42,2.48,10.12,2.0,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,1.6,1.4,0.0,0.2,0.01,0.1,0.0,0.0,0.6,0.0,0.01,0.05,0.04,1.12,4.0,-0.2445520581113801,11.0,0.331,0.272,0.397
0.0,0.0,12.0,0.0,16.6,635.0,0.05,0.05,0.0,1.23,147.0,2.0,0.0,2.7,10.4,2024-12-08,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,15.0,0.0,26648.0,1.0,2.0,2.0,0.0,2.0,21325.0,22360.0,1035.0,4.8,True,0.0,635.0,0.0,0.0,0.0,83.0,Leicester,Brighton,2.0,2.0,26751.0,2024.0,692780.0,0.0791432932019233,0.0,1.0,0.0,0.0,0.3515117764472961,0.272368460893631,13020.0,Leicester,3.0,2.0,15.0,4.5,MID,1.0,0.47,0.58,0.11,2.49,0.0,1.0,12.7,64.6,45.3,17.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,14.0,1.0,1.0,0.11,1.26,1.0,1.0,3.0,1.0,0.11,1.13,0.26,4.2,0.5,0.24,0.3,0.06,2.57,1.0,0.5,6.6,33.4,24.25,8.5,75.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,8.0,0.5,0.5,0.05,0.63,0.5,0.5,1.5,0.5,0.05,0.64,0.2,2.5,0.33,0.16,0.2,0.04,1.74,1.0,0.33,4.4,22.27,16.5,5.67,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,2.33,5.67,0.33,0.33,0.04,0.42,0.33,0.33,1.0,0.33,0.04,0.42,0.13,2.0,0.25,0.13,0.16,0.03,1.31,0.75,0.25,3.68,17.25,15.08,4.75,45.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,4.5,0.25,0.25,0.03,0.33,0.25,0.25,1.0,0.25,0.03,0.32,0.1,1.82,0.2,0.11,0.13,0.02,1.18,0.6,0.2,3.04,13.92,12.6,4.2,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,1.8,3.8,0.2,0.2,0.02,0.26,0.2,0.2,0.8,0.2,0.02,0.27,0.09,1.66,23037.0,0.9115195554605684,2.0,0.219,0.238,0.543
