assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0.0,0.0,4.0,0.0,0.8,618.0,0.01,0.01,0.0,0.1,13.0,0.0,0.0,0.2,1.6,2024-08-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,2.0,0.0,2247.0,0.0,1.0,2.0,0.0,1.0,1528.0,1740.0,212.0,5.5,True,0.0,618.0,0.0,0.0,0.0,1.0,Brighton,Manchester United,2.0,1.0,26612.0,2024.0,667704.0,0.0,0.0,0.0,0.0,0.0,0.0676083415746688,0.0676083415746688,6937.0,Brighton,3.0,3.0,2.0,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7827868852459017,1.0,0.384,0.26,0.356
0.0,0.0,2.0,0.0,0.0,618.0,0.0,0.14,0.14,0.94,21.0,0.0,0.0,0.9,0.0,2024-08-31,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3760.0,0.0,1.0,1.0,13.0,1.0,812.0,1674.0,862.0,5.5,False,0.0,618.0,0.0,3.0,0.2743485271930694,14.0,Arsenal,Brighton,1.0,1.0,26622.0,2024.0,671534.0,0.0,0.0,0.0,0.0,0.2743485271930694,0.2285933494567871,0.0,6937.0,Brighton,3.0,4.0,3.0,0.0,MID,0.0,0.01,0.01,0.0,0.1,0.0,0.0,0.2,1.6,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,2.0,2247.0,0.0,0.01,0.01,0.0,0.1,0.0,0.0,0.2,1.6,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,2.0,2247.0,1513.0,0.3201892744479495,1.0,0.715,0.173,0.112
0.0,0.0,1.0,1.0,26.9,618.0,0.1,0.5,0.4,0.21,33.0,0.0,0.0,5.9,5.4,2024-09-14,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,4.0,0.0,4807.0,1.0,0.0,0.0,27.0,3.0,331.0,1289.0,958.0,5.5,True,0.0,618.0,0.0,3.0,0.2440614551305771,70.0,Brighton,Ipswich,0.0,0.0,26633.0,2024.0,673650.0,0.1071477606892585,0.0,2.0,0.0,0.2440614551305771,0.3512092232704162,0.0910825803875923,6937.0,Brighton,2.0,3.0,4.0,2.2,MID,0.0,0.01,0.15,0.14,1.04,0.0,0.0,1.1,1.6,0.8,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,3.0,0.27,0.0,0.0,0.0,0.0,0.27,0.3,0.07,2.0,6007.0,0.0,0.01,0.15,0.14,1.04,0.0,0.0,1.1,1.6,0.8,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,3.0,0.27,0.0,0.0,0.0,0.0,0.27,0.3,0.07,2.0,6007.0,1047.0,0.1473075211392968,3.0,0.687,0.192,0.12
0.0,0.0,3.0,0.0,15.7,618.0,0.05,0.36,0.31,1.53,42.0,2.0,0.0,3.7,0.0,2024-09-22,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,5.0,0.0,5476.0,1.0,2.0,2.0,23.0,2.0,334.0,864.0,530.0,5.5,True,0.0,618.0,0.0,5.0,0.3487984240055084,75.0,Brighton,Nottingham Forest,2.0,2.0,26650.0,2024.0,676306.0,0.0734217390418052,0.0,1.0,0.0,0.3487984240055084,0.3694436252117157,0.1279461532831192,6937.0,Brighton,3.0,3.0,5.0,2.0,MID,1.0,0.11,0.65,0.54,1.25,0.0,0.0,7.0,7.0,27.7,40.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,6.0,0.52,0.11,0.0,2.0,0.0,0.52,0.65,0.16,4.2,10814.0,1.0,0.11,0.65,0.54,1.25,0.0,0.0,7.0,7.0,27.7,40.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,6.0,0.52,0.11,0.0,2.0,0.0,0.52,0.65,0.16,4.2,10814.0,669.0,0.2395982783357245,2.0,0.534,0.253,0.213
0.0,0.0,25.0,0.0,16.9,618.0,0.26,0.4,0.14,4.03,54.0,4.0,1.0,7.3,30.2,2024-09-28,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,6.0,0.0,5544.0,1.0,2.0,4.0,26.0,7.0,-176.0,685.0,861.0,5.5,False,0.0,618.0,1.0,3.0,0.1532898545265197,79.0,Chelsea,Brighton,4.0,2.0,26657.0,2024.0,677916.0,0.3055417835712433,0.0,1.0,1.0,0.1532898545265197,0.5283750295639038,0.0695433914661407,6937.0,Brighton,3.0,4.0,6.0,4.0,MID,1.0,0.15,1.0,0.85,2.68,2.0,0.0,10.5,5.4,42.6,63.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,6.0,0.0,11.0,0.87,0.18,0.0,3.0,0.0,0.87,0.95,0.22,4.2,14043.0,1.0,0.16,1.01,0.85,2.78,2.0,0.0,10.7,7.0,43.4,63.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,7.0,0.0,11.0,0.87,0.18,0.0,3.0,0.0,0.87,1.02,0.29,6.2,16290.0,68.0,-0.1138421733505821,7.0,0.549,0.229,0.222
1.0,1.0,29.0,0.0,0.9,618.0,0.01,0.26,0.25,1.17,64.0,2.0,1.0,5.6,28.0,2024-10-06,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,7.0,0.0,9242.0,1.0,2.0,3.0,27.0,11.0,2921.0,3727.0,806.0,5.5,True,0.0,618.0,1.0,2.0,0.4170742034912109,76.0,Brighton,Tottenham,3.0,2.0,26671.0,2024.0,680426.0,0.0,0.0,0.0,1.0,0.4170742034912109,0.4310481250286102,0.0468344986438751,6937.0,Brighton,3.0,3.0,7.0,5.8,MID,1.0,0.41,1.26,0.85,5.77,6.0,1.0,16.9,35.6,59.5,76.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,12.0,1.0,11.0,0.75,0.49,0.0,4.0,1.0,0.75,1.25,0.29,8.2,15827.0,1.0,0.42,1.41,0.99,6.81,6.0,1.0,18.0,37.2,60.3,89.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,14.0,1.0,14.0,1.02,0.49,0.0,4.0,1.0,1.02,1.55,0.36,10.2,21834.0,3698.0,0.6443856165894551,10.0,0.329,0.238,0.433
1.0,0.0,17.0,1.0,27.3,618.0,0.26,0.26,0.0,1.74,76.0,0.0,0.0,6.1,33.8,2024-10-19,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,8.0,0.0,29031.0,1.0,1.0,0.0,0.0,6.0,17803.0,20250.0,2447.0,5.5,False,0.0,618.0,0.0,0.0,0.0,73.0,Newcastle United,Brighton,0.0,1.0,26676.0,2024.0,681370.0,0.5487236976623535,1.0,2.0,0.0,0.0,0.0618720613420009,0.0,6937.0,Brighton,3.0,4.0,8.0,8.0,MID,0.0,0.32,1.02,0.7,6.73,8.0,2.0,16.6,58.2,33.5,76.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,20.0,2.0,10.0,0.92,0.38,0.0,2.0,2.0,0.92,1.33,0.24,11.8,20262.0,1.0,0.42,1.66,1.24,7.88,8.0,2.0,23.4,63.6,60.4,116.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,10.0,24.0,2.0,16.0,1.44,0.49,0.0,4.0,2.0,1.44,1.91,0.34,14.0,28829.0,19789.0,0.7843767898841256,6.0,0.477,0.251,0.272
1.0,0.0,15.0,1.0,28.9,618.0,0.23,0.42,0.19,0.83,84.0,0.0,0.0,7.3,20.0,2024-10-26,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,9.0,0.0,115777.0,1.0,2.0,2.0,24.0,5.0,78917.0,82237.0,3320.0,5.5,True,1.0,618.0,0.0,4.0,0.1882506757974624,84.0,Brighton,Wolverhampton Wanderers,2.0,2.0,26686.0,2024.0,683030.0,0.3697903454303741,1.0,2.0,0.0,0.1882506757974624,0.5082960724830627,0.0767380520701408,6937.0,Brighton,2.0,3.0,9.0,7.3,MID,1.0,0.53,0.92,0.39,6.94,6.0,2.0,19.0,92.0,45.1,53.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,24.0,2.0,5.0,0.57,0.85,1.0,3.0,2.0,0.57,1.02,0.12,17.8,43817.0,2.0,0.68,1.78,1.1,8.68,8.0,2.0,28.6,97.4,87.7,103.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,9.0,29.0,2.0,13.0,1.16,1.03,1.0,6.0,2.0,1.16,1.74,0.34,22.0,54100.0,86746.0,0.9223909206727678,5.0,0.58,0.228,0.192
0.0,0.0,8.0,0.0,14.1,618.0,0.02,0.36,0.34,1.65,94.0,2.0,0.0,6.0,17.8,2024-11-02,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,10.0,0.0,160134.0,1.0,1.0,2.0,28.0,2.0,46612.0,66553.0,19941.0,5.5,False,0.0,618.0,0.0,2.0,0.3408103287220001,90.0,Liverpool,Brighton,2.0,1.0,26696.0,2024.0,685046.0,0.0620202645659446,0.0,1.0,0.0,0.3408103287220001,0.4474602341651916,0.0738180056214332,6937.0,Brighton,3.0,5.0,10.0,3.3,MID,2.0,0.5,0.94,0.44,3.74,2.0,1.0,19.0,81.8,57.1,51.0,223.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,5.0,22.0,1.0,6.0,0.61,0.92,2.0,4.0,1.0,0.61,1.0,0.12,21.1,154050.0,2.0,0.81,1.7,0.89,9.3,8.0,2.0,30.0,112.0,89.7,100.0,363.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,11.0,31.0,2.0,14.0,1.11,1.3,2.0,6.0,2.0,1.11,1.9,0.32,27.1,165070.0,44357.0,0.5389044326774112,2.0,0.682,0.191,0.127
0.0,0.0,-2.0,0.0,3.5,618.0,0.0,0.18,0.18,2.03,102.0,1.0,0.0,0.4,0.0,2024-11-09,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,11.0,0.0,159876.0,1.0,1.0,2.0,4.0,2.0,67.0,22449.0,22382.0,5.6,True,0.0,618.0,0.0,1.0,0.3471578061580658,68.0,Brighton,Manchester City,2.0,1.0,26703.0,2024.0,686857.0,0.0,0.0,0.0,0.0,0.3471578061580658,0.6739108562469482,0.3267530798912048,6937.0,Brighton,4.0,3.0,11.0,2.0,MID,2.0,0.51,1.04,0.53,4.22,2.0,0.0,19.4,71.6,70.3,52.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,13.0,0.0,6.0,0.53,0.98,2.0,5.0,0.0,0.53,1.02,0.15,18.6,304942.0,2.0,0.78,1.7,0.92,9.42,8.0,2.0,32.3,129.8,88.1,105.0,383.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,11.0,31.0,2.0,11.0,1.1,1.29,2.0,6.0,2.0,1.1,1.98,0.27,28.4,319728.0,-258.0,0.0014945015725725,2.0,0.217,0.238,0.545
