assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,2,0,0.4,589,0.0,0.0,0.0,0.27,7,1,0,0.2,1.2,2024-08-17,17,0,0,0,0,0,0,0,False,2,0,0,0,0,1,0,362778,0,2,1,0.0,1,0,0,0,7.0,True,0,0,0,0.0,14,West Ham,Aston Villa,1,2,26608,2024,666460,0.0,0,0,0,0.0,0.0,0.0,West Ham,3,2,1,2.2,FWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.398,0.255,0.347
0,0,-1,0,0.3,589,0.0,0.25,0.25,0.56,14,0,0,2.5,1.2,2024-08-24,27,0,0,0,0,0,0,0,False,7,0,0,0,0,2,0,361419,0,2,0,23.0,1,-43540,27400,70940,7.0,False,0,0,2,0.2593321204185486,27,Crystal Palace,West Ham,0,2,26613,2024,667941,0.0,0,0,0,0.2593321204185486,0.3679511845111847,0.1086190789937973,West Ham,2,3,2,1.0,FWD,0.0,0.0,0.0,0.0,0.27,1.0,0.0,0.2,1.2,0.4,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1359.0,-0.4427496440919259,1.0,0.436,0.274,0.29
0,0,2,0,1.8,589,0.09,0.09,0.0,0.76,30,1,0,0.8,0.2,2024-08-31,19,0,0,0,0,0,0,0,False,13,0,0,0,0,3,0,265520,0,3,1,6.0,1,-104816,12352,117168,6.9,True,0,0,0,0.0,17,West Ham,Manchester City,1,3,26628,2024,672014,0.0,0,0,0,0.0,0.0,0.0,West Ham,4,2,3,0.0,FWD,0.0,0.0,0.25,0.25,0.56,0.0,0.0,2.5,1.2,0.3,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.37,0.11,1.0,0.0,0.0,0.12,0.12,0.42,0.5,0.0,1.35,1.2,0.35,11.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.18,0.05,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95899.0,-0.8092649783817171,,,,
0,1,28,0,1.1,589,0.0,0.42,0.42,0.14,137,1,1,6.7,33.2,2024-12-03,11,0,0,0,0,0,0,0,False,11,0,0,0,0,14,0,90837,0,1,3,33.0,6,-974,44,1018,6.7,False,0,1,1,0.5539628267288208,7,Leicester,West Ham,3,1,26738,2024,691381,0.0,0,0,1,0.5539628267288208,0.1069794595241546,0.1069794595241546,West Ham,2,1,14,0.4,FWD,0.0,0.09,0.09,0.0,0.76,1.0,0.0,0.8,0.2,1.8,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.17,0.12,0.66,0.5,0.0,1.65,0.7,1.05,14.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,1.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.18,0.05,0.5,0.0,0.03,0.11,0.08,0.53,0.67,0.0,1.17,0.87,0.83,9.67,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.67,1.0,0.0,0.67,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.04,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-174683.0,-0.9171374764595104,5.0,0.331,0.272,0.397
0,0,3,0,24.4,589,0.1,0.2,0.1,0.92,152,1,0,3.9,6.2,2024-12-16,34,0,0,0,0,0,0,0,False,3,0,0,0,0,16,0,94227,0,1,1,8.0,1,-1051,1443,2494,6.7,False,0,0,1,0.0842548757791519,32,Bournemouth,West Ham,1,1,26754,2024,694825,0.1561190038919448,0,2,0,0.0842548757791519,0.2403738796710968,0.0,West Ham,2,3,16,1.4,FWD,0.0,0.0,0.42,0.42,0.14,1.0,1.0,6.7,33.2,1.1,33.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,1.0,0.55,0.0,0.0,0.0,0.0,1.0,0.55,0.11,0.11,0.4,0.0,0.04,0.26,0.21,0.45,1.0,0.5,3.75,16.7,1.45,19.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.5,0.5,0.5,0.28,0.0,0.0,0.0,0.0,0.5,0.28,0.05,0.05,0.2,0.0,0.03,0.25,0.22,0.49,0.67,0.33,3.33,11.53,1.07,20.67,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.33,2.67,0.33,1.0,0.27,0.0,0.0,0.0,0.0,0.33,0.27,0.16,0.07,0.47,0.0,0.02,0.19,0.17,0.43,0.75,0.25,2.55,8.95,0.9,15.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,2.25,0.25,0.75,0.2,0.0,0.0,0.0,0.0,0.25,0.2,0.12,0.05,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3390.0,-0.2669545339090678,1.0,0.542,0.234,0.223
0,0,-1,0,0.1,589,0.0,0.02,0.02,0.3,170,1,0,0.5,0.0,2024-12-21,56,0,0,0,0,0,0,0,False,5,0,0,0,0,17,0,94392,1,1,1,9.0,1,-387,1496,1883,6.7,True,0,0,1,0.0450588576495647,61,West Ham,Brighton,1,1,26767,2024,695300,0.0,0,0,0,0.0450588576495647,0.0,0.0,West Ham,3,2,17,1.3,FWD,0.0,0.1,0.2,0.1,0.92,1.0,0.0,3.9,6.2,24.4,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.08,0.16,0.0,0.0,2.0,0.0,0.08,0.24,0.0,1.4,0.0,0.05,0.31,0.26,0.53,1.0,0.5,5.3,19.7,12.75,20.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.5,0.5,1.0,0.32,0.08,0.0,0.0,1.0,0.5,0.32,0.17,0.05,0.9,0.0,0.06,0.24,0.17,0.61,1.0,0.33,3.8,13.2,9.1,15.67,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,2.67,0.33,0.67,0.21,0.05,0.0,0.0,0.67,0.33,0.21,0.12,0.04,0.6,0.0,0.05,0.24,0.19,0.6,0.75,0.25,3.48,10.2,6.9,17.5,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.25,2.25,0.25,1.0,0.22,0.04,0.0,0.0,0.5,0.25,0.22,0.18,0.05,0.7,0.0,0.04,0.19,0.15,0.53,0.8,0.2,2.82,8.4,5.6,14.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.2,2.0,0.2,0.8,0.18,0.03,0.0,0.0,0.4,0.2,0.18,0.14,0.04,1.0,165.0,-0.114530926309559,1.0,0.338,0.263,0.398
1,0,20,1,12.9,589,0.01,0.14,0.13,1.0,179,0,0,3.3,15.4,2024-12-26,67,0,0,0,0,0,0,0,False,17,0,0,0,0,18,0,94909,1,1,0,5.0,5,-129,2293,2422,6.7,False,0,0,1,0.0825125873088836,78,Southampton,West Ham,0,1,26780,2024,696296,0.7399704456329346,1,1,0,0.0825125873088836,0.2210419476032257,0.2210419476032257,West Ham,2,1,18,2.7,FWD,0.0,0.0,0.02,0.02,0.3,1.0,0.0,0.5,0.0,0.1,9.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.3,0.0,0.05,0.11,0.06,0.61,1.0,0.0,2.2,3.1,12.25,8.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.06,0.08,0.0,0.0,1.0,0.0,0.06,0.12,0.0,1.35,0.0,0.03,0.21,0.18,0.45,1.0,0.33,3.7,13.13,8.53,16.67,33.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.67,2.67,0.33,1.0,0.23,0.05,0.0,0.0,0.67,0.33,0.23,0.12,0.04,1.03,0.0,0.05,0.18,0.14,0.53,1.0,0.25,2.97,9.9,6.85,14.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,1.5,2.25,0.25,0.75,0.17,0.04,0.0,0.0,0.5,0.25,0.17,0.09,0.03,0.77,0.0,0.04,0.2,0.16,0.54,0.8,0.2,2.88,8.16,5.54,15.8,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,1.2,2.0,0.2,1.0,0.19,0.03,0.0,0.0,0.4,0.2,0.19,0.14,0.04,0.82,517.0,-0.0273594909862142,5.0,0.285,0.277,0.438
0,0,6,0,11.5,589,0.0,0.0,0.0,1.51,190,2,0,1.6,4.2,2024-12-29,45,0,0,0,0,0,0,0,False,12,0,0,0,0,19,0,94451,0,5,0,0.0,1,-785,1302,2087,6.7,True,0,0,0,0.0,41,West Ham,Liverpool,0,5,26791,2024,696808,0.0728724002838134,0,1,0,0.0,0.0728724002838134,0.0,West Ham,5,2,19,1.3,FWD,1.0,0.01,0.14,0.13,1.0,0.0,0.0,3.3,15.4,12.9,5.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,0.08,0.74,1.0,1.0,1.0,0.0,0.08,0.22,0.22,2.7,0.5,0.0,0.08,0.08,0.65,0.5,0.0,1.9,7.7,6.5,7.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,3.0,0.0,1.0,0.06,0.37,0.5,0.5,0.5,0.0,0.06,0.11,0.11,2.0,0.33,0.04,0.12,0.08,0.74,0.67,0.0,2.57,7.2,12.47,7.33,52.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.67,2.33,0.0,1.0,0.07,0.3,0.33,0.33,1.0,0.0,0.07,0.15,0.07,1.8,0.25,0.03,0.2,0.17,0.59,0.75,0.25,3.6,13.7,9.62,13.75,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.25,3.25,0.25,1.0,0.19,0.22,0.25,0.25,0.75,0.25,0.19,0.14,0.08,1.45,0.2,0.04,0.17,0.13,0.62,0.8,0.2,3.04,11.0,8.06,12.2,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,1.2,2.8,0.2,0.8,0.15,0.18,0.2,0.2,0.6,0.2,0.15,0.11,0.07,1.16,-458.0,-0.2316317497786957,1.0,0.144,0.187,0.669
0,0,29,0,32.3,589,0.09,0.55,0.46,1.91,197,4,1,9.9,37.4,2025-01-04,90,0,0,0,0,0,0,0,False,13,0,0,0,0,20,0,93657,1,1,4,29.0,5,-1327,1116,2443,6.7,False,1,1,2,0.3153730928897857,90,Manchester City,West Ham,4,1,26798,2024,697301,0.195696473121643,0,3,1,0.3153730928897857,0.8744067549705505,0.4003322720527649,West Ham,2,4,20,1.7,FWD,0.0,0.0,0.0,0.0,1.51,2.0,0.0,1.6,4.2,11.5,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.07,0.0,1.3,0.5,0.0,0.07,0.07,1.25,1.0,0.0,2.45,9.8,12.2,2.5,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,3.0,0.0,0.5,0.04,0.41,0.5,0.5,1.0,0.0,0.04,0.15,0.11,2.0,0.33,0.0,0.05,0.05,0.94,1.0,0.0,1.8,6.53,8.17,4.67,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.33,0.33,2.33,0.0,0.67,0.04,0.27,0.33,0.33,0.67,0.0,0.04,0.1,0.07,1.77,0.25,0.03,0.09,0.06,0.93,1.0,0.0,2.33,6.45,12.22,5.5,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.5,2.0,0.0,0.75,0.05,0.24,0.25,0.25,1.0,0.0,0.05,0.13,0.06,1.67,0.2,0.02,0.16,0.13,0.77,1.0,0.2,3.2,11.8,10.0,11.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,1.0,2.8,0.2,0.8,0.15,0.19,0.2,0.2,0.8,0.2,0.15,0.13,0.07,1.42,-794.0,-0.3728575442540039,,,,
0,0,0,0,11.8,589,0.01,0.14,0.13,0.72,295,0,0,1.8,0.0,2025-04-01,45,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,86604,0,0,1,10.0,0,-162,83,245,6.7,False,1,0,2,0.0957715287804603,41,Wolverhampton Wanderers,West Ham,1,0,26895,2024,715997,0.3742274045944214,0,1,0,0.0957715287804603,0.8761995434761047,0.4062006175518036,West Ham,2,3,30,0.0,FWD,0.0,0.09,0.55,0.46,1.91,4.0,1.0,9.9,37.4,32.3,29.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,1.0,2.0,0.32,0.2,0.0,0.0,3.0,1.0,0.32,0.87,0.4,1.7,0.0,0.04,0.28,0.23,1.71,3.0,0.5,5.75,20.8,21.9,14.5,67.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,3.0,2.0,3.0,0.5,1.0,0.16,0.13,0.0,0.0,2.0,0.5,0.16,0.47,0.2,1.5,0.33,0.03,0.23,0.2,1.47,2.0,0.33,4.93,19.0,18.9,11.33,67.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.33,1.33,3.67,0.33,1.0,0.13,0.34,0.33,0.33,1.67,0.33,0.13,0.39,0.21,1.9,0.25,0.02,0.18,0.15,1.18,1.75,0.25,3.82,14.25,14.2,10.75,64.5,0.0,0.0,0.0,0.0,0.25,0.0,0.75,2.0,1.25,3.0,0.25,1.0,0.11,0.25,0.25,0.25,1.25,0.25,0.11,0.29,0.16,1.75,0.2,0.04,0.18,0.14,1.13,1.6,0.2,3.84,12.64,16.24,10.2,58.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.8,1.2,2.6,0.2,1.0,0.11,0.23,0.2,0.2,1.4,0.2,0.11,0.28,0.12,1.68,-7053.0,-0.4939024390243902,,,,
