assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
1,2,29,0,16.9,449,0.03,0.27,0.24,0.94,6,1,0,6.5,12.4,2024-08-17,75,0,0,0,0,0,0,0,False,3,0,0,0,0,1,0,4944,0,1,1,36.0,7,0,0,0,5.0,True,0,0,3,0.2022142857313156,76,Nottingham Forest,Bournemouth,1,1,26607,2024,666398,0.0225998293608427,0,1,0,0.2022142857313156,0.3494651615619659,0.1246510371565818,Nottingham Forest,3,4,1,1.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.388,0.272,0.34
0,0,8,0,10.7,449,0.0,0.02,0.02,0.0,18,0,0,1.7,5.0,2024-08-24,24,0,0,0,0,0,0,0,False,17,0,0,0,0,2,0,35817,0,1,0,1.0,1,16735,21017,4282,5.0,False,0,0,1,0.0229019001126289,23,Southampton,Nottingham Forest,0,1,26616,2024,668068,0.124549776315689,0,1,0,0.0229019001126289,0.1956249475479126,0.0481732785701751,Nottingham Forest,4,1,2,4.5,MID,0.0,0.03,0.27,0.24,0.94,1.0,0.0,6.5,12.4,16.9,36.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,3.0,0.2,0.02,1.0,0.0,1.0,0.0,0.2,0.35,0.12,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30873.0,0.661488596387209,1.0,0.373,0.288,0.339
0,0,4,0,11.0,449,0.02,0.02,0.0,0.12,29,0,0,2.8,7.0,2024-08-31,32,0,0,0,0,0,0,0,False,20,0,0,0,0,3,0,26451,0,1,1,10.0,1,-7876,2654,10530,5.0,True,0,0,0,0.0,30,Nottingham Forest,Wolverhampton Wanderers,1,1,26627,2024,671857,0.0447713546454906,0,1,0,0.0,0.1023956537246704,0.05762430280447,Nottingham Forest,3,4,3,2.2,MID,0.0,0.0,0.02,0.02,0.0,0.0,0.0,1.7,5.0,10.7,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02,0.12,0.0,0.0,1.0,0.0,0.02,0.2,0.05,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9366.0,-0.5973907766990292,1.0,0.481,0.26,0.26
0,0,6,1,1.7,449,0.0,0.0,0.0,0.94,36,0,0,0.5,2.8,2024-09-14,90,0,0,0,0,0,0,0,False,12,0,0,0,0,4,0,21845,1,1,0,0.0,2,-5377,681,6058,5.0,False,1,0,0,0.0,90,Liverpool,Nottingham Forest,0,1,26635,2024,673786,0.0,0,0,0,0.0,0.0980507582426071,0.0980507582426071,Nottingham Forest,4,5,4,2.3,MID,0.0,0.02,0.02,0.0,0.12,0.0,0.0,2.8,7.0,11.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.1,0.06,2.2,0.0,0.02,0.1,0.09,0.35,0.33,0.0,3.67,8.13,12.87,15.67,43.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,3.0,0.0,1.33,0.08,0.06,0.33,0.0,1.0,0.0,0.08,0.22,0.08,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4606.0,-0.7978928624424989,2.0,0.776,0.146,0.079
0,0,3,0,0.3,449,0.0,0.0,0.0,0.55,42,0,0,0.5,4.6,2024-09-22,45,0,0,0,0,0,0,0,False,5,0,0,0,0,5,0,20838,0,2,2,0.0,1,-1410,592,2002,5.0,False,0,0,0,0.0,40,Brighton,Nottingham Forest,2,2,26650,2024,676326,0.0,0,0,0,0.0,0.5182939767837524,0.5182939767837524,Nottingham Forest,4,3,5,1.2,MID,1.0,0.0,0.0,0.0,0.94,0.0,0.0,0.5,2.8,1.7,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.3,0.33,0.01,0.01,0.01,0.35,0.0,0.0,1.67,4.93,7.8,3.67,48.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.33,1.33,0.0,0.33,0.01,0.06,0.0,0.0,0.67,0.0,0.01,0.13,0.07,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1007.0,-0.543562066306862,1.0,0.545,0.254,0.201
0,0,15,0,14.4,449,0.16,0.18,0.02,1.33,59,1,0,4.3,15.0,2024-09-28,90,0,0,0,0,0,0,0,False,9,0,0,0,0,6,0,18942,1,1,0,14.0,1,-2000,285,2285,5.0,True,1,0,1,0.0223712604492902,90,Nottingham Forest,Fulham,0,1,26653,2024,677779,0.1152760684490203,0,1,0,0.0223712604492902,0.1376473307609558,0.0,Nottingham Forest,3,4,6,1.3,MID,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.5,4.6,0.3,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,1.2,0.33,0.01,0.01,0.0,0.54,0.0,0.0,1.27,4.8,4.33,3.33,55.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.33,1.0,1.33,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.24,0.22,1.9,0.2,0.01,0.06,0.05,0.51,0.2,0.0,2.4,6.36,8.12,9.4,53.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.2,0.8,2.4,0.0,0.8,0.05,0.04,0.2,0.0,0.6,0.0,0.05,0.25,0.17,2.36,-1896.0,-0.7782101167315175,1.0,0.398,0.287,0.315
0,0,6,0,3.3,449,0.0,0.18,0.18,2.27,65,1,0,4.0,13.4,2024-10-06,90,0,0,0,0,0,0,0,False,6,0,0,0,0,7,0,17271,1,1,1,23.0,2,-1815,200,2015,4.9,False,0,0,3,0.2980612218379974,90,Chelsea,Nottingham Forest,1,1,26668,2024,680156,0.0,0,0,0,0.2980612218379974,0.3245869874954223,0.0265257805585861,Nottingham Forest,4,4,7,1.5,MID,0.0,0.16,0.18,0.02,1.33,1.0,0.0,4.3,15.0,14.4,14.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.02,0.12,0.0,0.0,1.0,0.0,0.02,0.14,0.0,1.3,0.33,0.05,0.06,0.01,0.94,0.33,0.0,1.77,7.47,5.47,4.67,75.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.33,0.67,1.33,0.0,0.33,0.01,0.04,0.0,0.0,0.33,0.0,0.01,0.25,0.21,1.6,0.2,0.04,0.04,0.01,0.59,0.2,0.0,1.96,6.88,7.62,5.0,56.2,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.2,0.6,1.2,0.0,0.4,0.01,0.06,0.0,0.0,0.6,0.0,0.01,0.21,0.14,2.3,-1671.0,-0.8194130925507901,2.0,0.642,0.211,0.146
0,0,10,1,43.3,449,0.04,0.32,0.28,1.12,77,0,0,7.8,18.0,2024-10-21,90,0,0,0,0,0,0,0,False,7,0,0,0,0,8,0,17065,1,0,1,17.0,3,-455,733,1188,4.9,True,0,0,4,0.3032459318637848,90,Nottingham Forest,Crystal Palace,1,0,26677,2024,682440,0.1381826847791671,0,4,0,0.3032459318637848,0.1431963294744491,0.0340650118887424,Nottingham Forest,3,4,8,2.0,MID,0.0,0.0,0.18,0.18,2.27,1.0,0.0,4.0,13.4,3.3,23.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.32,0.03,1.5,0.0,0.05,0.12,0.07,1.38,0.67,0.0,2.93,11.0,6.0,12.33,75.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,1.0,1.33,0.0,1.33,0.11,0.04,0.0,0.0,0.33,0.0,0.11,0.33,0.18,1.33,0.2,0.04,0.08,0.04,1.04,0.4,0.0,2.42,8.56,6.14,9.4,69.4,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.2,0.8,1.4,0.0,0.8,0.06,0.03,0.0,0.0,0.4,0.0,0.06,0.24,0.14,1.7,-206.0,-0.2368558042686101,3.0,0.413,0.271,0.316
0,1,31,0,13.9,449,0.01,0.41,0.4,0.76,88,1,1,7.8,46.4,2024-10-25,90,0,0,0,0,0,0,0,False,11,0,0,0,0,9,0,16893,1,3,1,18.0,8,-288,551,839,4.9,False,0,1,2,0.6264179944992065,90,Leicester,Nottingham Forest,1,3,26682,2024,682641,0.0378841198980808,0,1,1,0.6264179944992065,0.0561930239200592,0.0,Nottingham Forest,4,1,9,4.3,MID,1.0,0.04,0.32,0.28,1.12,0.0,0.0,7.8,18.0,43.3,17.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,0.3,0.14,0.0,0.0,4.0,0.0,0.3,0.14,0.03,2.0,0.33,0.07,0.23,0.16,1.57,0.67,0.0,5.37,15.47,20.33,18.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,0.67,2.0,0.0,2.67,0.21,0.08,0.0,0.0,1.67,0.0,0.21,0.2,0.02,1.6,0.4,0.04,0.14,0.1,1.24,0.4,0.0,3.42,10.76,12.6,10.8,81.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.0,0.8,1.8,0.0,1.6,0.12,0.05,0.0,0.0,1.0,0.0,0.12,0.24,0.14,1.66,-172.0,-0.2071942446043165,7.0,0.317,0.288,0.396
0,0,9,1,4.7,449,0.02,0.08,0.06,0.13,97,0,0,2.6,12.6,2024-11-02,90,0,0,0,0,0,0,0,False,19,0,0,0,0,10,0,33587,1,0,3,9.0,3,15457,17193,1736,4.9,True,0,0,2,0.0995145663619041,90,Nottingham Forest,West Ham,3,0,26698,2024,685059,0.0,0,0,0,0.0995145663619041,0.8125424981117249,0.7130279541015625,Nottingham Forest,2,4,10,4.7,MID,0.0,0.01,0.41,0.4,0.76,1.0,1.0,7.8,46.4,13.9,18.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,8.0,1.0,2.0,0.63,0.04,0.0,0.0,1.0,1.0,0.63,0.06,0.0,4.3,0.33,0.02,0.3,0.29,1.38,0.67,0.33,6.53,25.93,20.17,19.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,4.33,0.33,3.0,0.41,0.06,0.0,0.0,1.67,0.33,0.41,0.17,0.02,2.6,0.2,0.04,0.22,0.18,1.21,0.6,0.2,4.88,19.48,15.04,14.4,81.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.4,1.0,3.0,0.2,2.0,0.25,0.06,0.0,0.0,1.2,0.2,0.25,0.24,0.12,2.06,16694.0,0.816577737862539,3.0,0.445,0.273,0.281
