assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,18,0,27.9,452,0.44,0.49,0.05,0.25,5,1,0,5.2,14.8,2024-08-17,69,False,15,0,0,0,0,1,0,4540,1,0,1,9.0,2,0,0,0,5.0,False,0,0,1,0.0383631624281406,74,Newcastle United,Southampton,1,0,26606,2024,666376,0.5928481221199036,0,2,0,0.0383631624281406,0.928577959537506,0.4204671680927276,Southampton,1,4,1,0.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,10,0,6.2,452,0.03,0.03,0.0,2.26,18,1,0,2.1,9.0,2024-08-24,75,False,16,0,0,0,0,2,0,6306,1,1,0,6.0,2,365,1104,739,5.0,True,0,0,0,0.0,77,Southampton,Nottingham Forest,0,1,26616,2024,668045,0.0,0,0,0,0.0,0.1016373261809349,0.1016373261809349,Southampton,4,1,2,1.5,MID,0.0,0.44,0.49,0.05,0.25,1.0,0.0,5.2,14.8,27.9,9.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.04,0.59,0.0,0.0,2.0,0.0,0.04,0.93,0.42,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,9,0,16.2,452,0.02,0.5,0.48,2.59,22,3,0,3.0,2.4,2024-08-31,81,False,4,0,0,0,0,3,0,6416,1,1,3,11.0,2,-217,881,1098,5.0,False,0,0,1,0.6077521443367004,85,Brentford,Southampton,3,1,26623,2024,671743,0.0224801730364561,0,1,0,0.6077521443367004,0.1674828082323074,0.1450026333332061,Southampton,1,3,3,1.5,MID,0.0,0.03,0.03,0.0,2.26,1.0,0.0,2.1,9.0,6.2,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.5,0.0,0.24,0.26,0.02,1.25,1.0,0.0,3.65,11.9,17.05,7.5,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,2.0,0.0,0.5,0.02,0.3,0.0,0.0,1.0,0.0,0.02,0.52,0.26,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,0.3,452,0.0,0.0,0.0,0.55,48,1,0,0.0,0.0,2024-09-21,1,False,10,0,0,0,0,5,0,5953,0,1,1,0.0,1,-732,256,988,5.0,True,0,0,0,0.0,1,Southampton,Ipswich,1,1,26643,2024,675637,0.0,0,0,0,0.0,0.0,0.0,Southampton,2,1,5,1.2,MID,0.0,0.02,0.5,0.48,2.59,3.0,0.0,3.0,2.4,16.2,11.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.61,0.02,0.0,0.0,1.0,0.0,0.61,0.17,0.15,1.5,0.0,0.02,0.26,0.24,2.42,2.0,0.0,2.55,5.7,11.2,8.5,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,2.0,0.0,0.5,0.3,0.01,0.0,0.0,0.5,0.0,0.3,0.13,0.12,1.5,0.0,0.16,0.34,0.18,1.7,1.67,0.0,3.43,8.73,16.77,8.67,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.33,2.0,0.0,0.67,0.22,0.21,0.0,0.0,1.0,0.0,0.22,0.4,0.22,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,8,0,4.7,452,0.02,0.04,0.02,0.41,52,0,0,1.5,5.8,2024-09-30,45,False,3,0,0,0,0,6,0,5489,0,1,3,4.0,1,-553,161,714,4.9,False,0,0,1,0.0211841408163309,41,Bournemouth,Southampton,3,1,26661,2024,678949,0.0,0,0,0,0.0211841408163309,0.0763144791126251,0.055130336433649,Southampton,1,3,6,0.2,MID,0.0,0.0,0.0,0.0,0.55,1.0,0.0,0.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.01,0.25,0.24,1.57,2.0,0.0,1.5,1.2,8.25,5.5,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,1.5,0.0,0.5,0.3,0.01,0.0,0.0,0.5,0.0,0.3,0.08,0.07,1.35,0.0,0.02,0.18,0.16,1.8,1.67,0.0,1.7,3.8,7.57,5.67,52.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.33,1.67,0.0,0.33,0.2,0.01,0.0,0.0,0.33,0.0,0.2,0.09,0.08,1.4,0.0,0.12,0.26,0.13,1.41,1.5,0.0,2.58,6.55,12.65,6.5,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.25,1.75,0.0,0.5,0.16,0.15,0.0,0.0,0.75,0.0,0.16,0.3,0.17,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,15,0,5.3,452,0.0,0.04,0.04,2.83,61,3,0,2.8,17.6,2024-10-05,90,False,1,0,0,0,0,7,0,5290,1,1,3,5.0,2,-297,194,491,4.9,False,0,0,1,0.0770623460412025,90,Arsenal,Southampton,3,1,26666,2024,679537,0.0,0,0,0,0.0770623460412025,0.1621707081794738,0.1621707081794738,Southampton,1,5,7,-0.5,MID,0.0,0.02,0.04,0.02,0.41,0.0,0.0,1.5,5.8,4.7,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.06,0.2,0.0,0.01,0.02,0.01,0.48,0.5,0.0,0.75,2.9,2.5,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.03,0.7,0.0,0.01,0.18,0.17,1.18,1.33,0.0,1.5,2.73,7.07,5.0,42.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,2.33,1.33,0.0,0.67,0.21,0.01,0.0,0.0,0.33,0.0,0.21,0.08,0.07,0.97,0.0,0.02,0.14,0.12,1.45,1.25,0.0,1.65,4.3,6.85,5.25,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.75,1.5,0.0,0.5,0.16,0.01,0.0,0.0,0.25,0.0,0.16,0.09,0.08,1.1,0.0,0.1,0.21,0.11,1.21,1.2,0.0,2.36,6.4,11.06,6.0,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1.6,1.6,0.0,0.6,0.13,0.12,0.0,0.0,0.6,0.0,0.13,0.25,0.14,1.0
0,2,29,0,7.6,452,0.01,0.65,0.64,3.21,78,3,1,10.7,46.0,2024-10-19,90,False,11,0,0,0,0,8,0,5305,1,3,2,53.0,9,-73,241,314,4.9,True,0,1,3,0.557433545589447,90,Southampton,Leicester,2,3,26678,2024,681387,0.0,0,0,1,0.557433545589447,0.6073024272918701,0.0861322581768035,Southampton,1,1,8,3.5,MID,0.0,0.0,0.04,0.04,2.83,3.0,0.0,2.8,17.6,5.3,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.16,0.16,-0.5,0.0,0.01,0.04,0.03,1.62,1.5,0.0,2.15,11.7,5.0,4.5,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,3.0,1.5,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.12,0.11,-0.15,0.0,0.01,0.03,0.02,1.26,1.33,0.0,1.43,7.8,3.43,3.0,45.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,2.33,1.33,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.07,0.3,0.0,0.01,0.14,0.14,1.6,1.75,0.0,1.83,6.45,6.62,5.0,54.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.5,1.5,0.0,0.75,0.18,0.01,0.0,0.0,0.25,0.0,0.18,0.1,0.09,0.6,0.0,0.01,0.12,0.11,1.73,1.6,0.0,1.88,6.96,6.54,5.2,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,2.0,1.6,0.0,0.6,0.14,0.0,0.0,0.0,0.2,0.0,0.14,0.1,0.09,0.78
0,0,6,0,3.1,452,0.03,0.03,0.0,1.4,89,0,0,0.9,3.4,2024-10-26,30,False,13,0,0,0,0,9,0,6735,0,0,1,2.0,1,1242,1550,308,4.9,False,0,0,0,0.0,29,Manchester City,Southampton,1,0,26683,2024,682955,0.0,0,0,0,0.0,0.0608166456222534,0.0608166456222534,Southampton,1,4,9,1.7,MID,0.0,0.01,0.65,0.64,3.21,3.0,1.0,10.7,46.0,7.6,53.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,9.0,1.0,3.0,0.56,0.0,0.0,0.0,0.0,1.0,0.56,0.61,0.09,3.5,0.0,0.0,0.34,0.34,3.02,3.0,0.5,6.75,31.8,6.45,29.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.5,5.5,0.5,2.0,0.32,0.0,0.0,0.0,0.0,0.5,0.32,0.38,0.12,1.5,0.0,0.01,0.24,0.23,2.15,2.0,0.33,5.0,23.13,5.87,20.67,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,2.67,4.0,0.33,1.67,0.22,0.0,0.0,0.0,0.0,0.33,0.22,0.28,0.1,1.07,0.0,0.01,0.18,0.18,1.75,1.75,0.25,3.75,17.35,4.47,15.5,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.25,3.25,0.25,1.25,0.16,0.0,0.0,0.0,0.0,0.25,0.16,0.21,0.08,1.1,0.0,0.01,0.25,0.24,1.92,2.0,0.2,3.6,14.36,6.82,14.6,61.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,2.4,3.0,0.2,1.2,0.25,0.0,0.0,0.0,0.2,0.2,0.25,0.2,0.09,1.18
0,0,4,0,2.1,452,0.0,0.04,0.04,1.37,98,0,0,2.5,4.6,2024-11-02,45,False,8,0,0,0,0,10,0,6987,0,0,1,18.0,1,168,1054,886,4.9,True,0,0,2,0.0316434912383556,41,Southampton,Everton,1,0,26699,2024,685125,0.0,0,0,0,0.0316434912383556,0.2280174493789672,0.1963739544153213,Southampton,3,1,10,3.2,MID,0.0,0.03,0.03,0.0,1.4,0.0,0.0,0.9,3.4,3.1,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,1.7,0.0,0.02,0.34,0.32,2.3,1.5,0.5,5.8,24.7,5.35,27.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.5,5.0,0.5,1.5,0.28,0.0,0.0,0.0,0.0,0.5,0.28,0.33,0.07,2.6,0.0,0.01,0.24,0.23,2.48,2.0,0.33,4.8,22.33,5.33,20.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,2.0,4.0,0.33,1.33,0.21,0.0,0.0,0.0,0.0,0.33,0.21,0.28,0.1,1.57,0.0,0.02,0.19,0.18,1.96,1.5,0.25,3.98,18.2,5.18,16.0,63.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,2.25,3.25,0.25,1.25,0.16,0.0,0.0,0.0,0.0,0.25,0.16,0.23,0.09,1.22,0.0,0.01,0.15,0.14,1.68,1.4,0.2,3.18,14.56,4.2,12.8,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,2.0,2.8,0.2,1.0,0.13,0.0,0.0,0.0,0.0,0.2,0.13,0.18,0.07,1.22
0,0,11,0,2.5,452,0.01,0.01,0.0,1.23,110,2,0,1.0,5.4,2024-11-09,72,False,20,0,0,0,0,11,0,8181,1,0,2,2.0,2,1082,1800,718,4.9,False,0,0,0,0.0,79,Wolverhampton Wanderers,Southampton,2,0,26711,2024,686683,0.0,0,0,0,0.0,0.0613311044871807,0.0613311044871807,Southampton,1,3,11,0.8,MID,0.0,0.0,0.04,0.04,1.37,0.0,0.0,2.5,4.6,2.1,18.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.23,0.2,3.2,0.0,0.02,0.04,0.02,1.38,0.0,0.0,1.7,4.0,2.6,10.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.14,0.13,2.45,0.0,0.01,0.24,0.23,1.99,1.0,0.33,4.7,18.0,4.27,24.33,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.33,3.67,0.33,1.67,0.2,0.0,0.0,0.0,0.0,0.33,0.2,0.3,0.11,2.8,0.0,0.01,0.19,0.18,2.2,1.5,0.25,4.22,17.9,4.53,19.5,63.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.75,3.25,0.25,1.5,0.17,0.0,0.0,0.0,0.0,0.25,0.17,0.26,0.13,1.98,0.0,0.01,0.16,0.15,1.84,1.2,0.2,3.68,15.48,4.56,16.4,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,2.0,2.8,0.2,1.4,0.14,0.0,0.0,0.0,0.0,0.2,0.14,0.23,0.11,1.62
