assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,13,0,15.4,223,0.05,0.05,0.0,1.75,31,3,0,3.4,18.8,2024-09-14,64,0,0,0,0,0,0,0,False,2,0,0,0,0,4,0,1679,0,2,3,0.0,2,-48,137,185,5.0,False,0,223,0,0,0.0,65,Aston Villa,Everton,3,2,26638,2024,673952,0.0155591880902647,0,1,0,0.0,0.0,0.0,7438,Everton,3,4,4,0.5,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,5,0,4.7,223,0.0,0.01,0.01,0.66,45,1,0,2.8,19.6,2024-09-21,90,0,0,0,0,0,0,0,False,11,0,0,0,0,5,0,1715,1,1,1,4.0,1,-58,97,155,5.0,False,1,223,0,1,0.0167871005833148,90,Leicester,Everton,1,1,26644,2024,675671,0.0,0,0,0,0.0167871005833148,0.1108489632606506,0.0940618589520454,7438,Everton,3,1,5,1.0,MID,0.0,0.05,0.05,0.0,1.75,3.0,0.0,3.4,18.8,15.4,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,0.0,223,0.0,0.0,0.0,0.03,55,0,0,0.0,0.0,2024-09-28,7,0,0,0,0,0,0,0,False,7,0,0,0,0,6,0,1871,0,1,2,0.0,1,46,198,152,5.0,True,0,223,0,0,0.0,6,Everton,Crystal Palace,2,1,26654,2024,677818,0.0,0,0,0,0.0,0.0,0.0,7438,Everton,3,3,6,1.3,MID,0.0,0.0,0.01,0.01,0.66,1.0,0.0,2.8,19.6,4.7,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.09,1.0,0.0,0.02,0.03,0.0,1.2,2.0,0.0,3.1,19.2,10.05,2.0,77.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,2.0,1.5,0.0,0.5,0.01,0.01,0.0,0.0,0.5,0.0,0.01,0.06,0.05,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,16,1,0.8,223,0.0,0.04,0.04,2.05,67,0,0,1.7,15.6,2024-10-05,90,0,0,0,0,0,0,0,False,15,0,0,0,0,7,0,1984,1,0,0,1.0,3,-37,162,199,5.0,True,0,223,0,1,0.0470298640429973,90,Everton,Newcastle United,0,0,26669,2024,679729,0.0,0,0,0,0.0470298640429973,0.0479186326265335,0.0479186326265335,7438,Everton,4,3,7,1.3,MID,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.34,0.5,0.0,1.4,9.8,2.35,2.0,48.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.5,1.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.05,1.15,0.0,0.02,0.02,0.0,0.81,1.33,0.0,2.07,12.8,6.7,1.33,53.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.33,2.0,1.33,0.0,0.33,0.01,0.01,0.0,0.0,0.33,0.0,0.01,0.04,0.03,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,5,0,0.0,223,0.0,0.0,0.0,0.06,223,0,0,0.1,1.2,2025-01-25,12,0,0,0,0,0,0,0,False,5,0,0,0,0,23,0,1414,0,1,0,0.0,1,-5,22,27,4.9,False,0,223,0,0,0.0,5,Brighton,Everton,0,1,26824,2024,701433,0.0,0,0,0,0.0,0.0,0.0,7438,Everton,3,3,23,0.2,MID,1.0,0.0,0.04,0.04,2.05,0.0,0.0,1.7,15.6,0.8,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,1.3,0.5,0.0,0.02,0.02,1.04,0.0,0.0,0.85,7.8,0.4,0.5,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,2.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,1.3,0.33,0.0,0.02,0.02,0.91,0.33,0.0,1.5,11.73,1.83,1.67,62.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,1.0,1.67,0.0,0.67,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.05,1.2,0.25,0.01,0.02,0.01,1.12,1.0,0.0,1.98,13.5,5.22,1.25,62.75,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.0,1.5,1.75,0.0,0.5,0.02,0.0,0.0,0.0,0.25,0.0,0.02,0.04,0.04,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,36,1,50.9,223,0.54,0.58,0.04,0.28,235,0,0,10.6,34.4,2025-02-01,81,0,0,0,0,0,0,0,False,11,0,0,0,0,24,0,1942,1,0,4,21.0,6,420,482,62,4.9,True,0,223,0,1,0.086549587547779,88,Everton,Leicester,4,0,26836,2024,703329,0.7279545068740845,1,3,0,0.086549587547779,0.9073156118392944,0.637795627117157,7438,Everton,1,3,24,2.6,MID,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.1,1.2,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.02,0.02,1.06,0.0,0.0,0.9,8.4,0.4,0.5,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.75,0.33,0.0,0.01,0.01,0.71,0.0,0.0,0.6,5.6,0.27,0.33,36.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.67,1.67,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.93,0.25,0.0,0.01,0.01,0.7,0.25,0.0,1.15,9.1,1.38,1.25,49.75,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.75,0.75,1.5,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.04,0.95,0.2,0.01,0.02,0.01,0.91,0.8,0.0,1.6,11.04,4.18,1.0,52.6,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.0,1.2,1.6,0.0,0.4,0.01,0.0,0.0,0.0,0.2,0.0,0.01,0.03,0.03,0.86
0,0,7,0,1.2,223,0.01,0.01,0.0,0.58,144,2,0,0.7,4.2,2025-02-12,86,0,0,0,0,0,0,0,False,12,0,0,0,0,24,0,1942,1,2,2,2.0,2,420,482,62,4.9,True,0,223,0,0,0.0,90,Everton,Liverpool,2,2,26748,2024,705753,0.0,0,0,0,0.0,0.1493367105722427,0.1493367105722427,7438,Everton,5,3,24,2.6,MID,1.0,0.54,0.58,0.04,0.28,0.0,0.0,10.6,34.4,50.9,21.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,1.0,0.09,0.73,1.0,1.0,3.0,0.0,0.09,0.91,0.64,2.6,0.5,0.27,0.29,0.02,0.17,0.0,0.0,5.35,17.8,25.45,10.5,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,3.5,0.0,0.5,0.04,0.36,0.5,0.5,1.5,0.0,0.04,0.45,0.32,1.4,0.67,0.18,0.21,0.03,0.8,0.0,0.0,4.13,17.07,17.23,7.33,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,1.33,3.33,0.0,0.67,0.04,0.24,0.33,0.33,1.0,0.0,0.04,0.32,0.23,1.37,0.5,0.14,0.16,0.02,0.6,0.0,0.0,3.1,12.8,12.92,5.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,2.75,0.0,0.5,0.03,0.18,0.25,0.25,0.75,0.0,0.03,0.24,0.17,1.35,0.4,0.11,0.13,0.02,0.62,0.2,0.0,3.04,14.16,11.28,5.2,56.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.4,2.4,0.0,0.6,0.03,0.15,0.2,0.2,0.6,0.0,0.03,0.21,0.16,1.28
0,0,6,0,26.1,223,0.04,0.04,0.0,1.72,243,1,0,4.7,21.0,2025-02-15,90,0,0,0,0,0,0,0,False,7,0,0,0,0,25,0,2309,1,2,1,0.0,1,357,528,171,4.9,False,1,223,0,0,0.0,90,Crystal Palace,Everton,1,2,26844,2024,706414,0.0650641024112701,0,2,0,0.0,0.1854621917009353,0.1473486423492431,7438,Everton,3,3,25,2.5,MID,0.0,0.01,0.01,0.0,0.58,2.0,0.0,0.7,4.2,1.2,2.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,2.6,0.5,0.28,0.3,0.02,0.43,1.0,0.0,5.65,19.3,26.05,11.5,83.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.5,0.04,0.36,0.5,0.5,1.5,0.0,0.04,0.53,0.39,2.6,0.33,0.18,0.2,0.01,0.31,0.67,0.0,3.8,13.27,17.37,7.67,59.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,2.0,3.0,0.0,0.33,0.03,0.24,0.33,0.33,1.0,0.0,0.03,0.35,0.26,1.8,0.5,0.14,0.16,0.02,0.74,0.5,0.0,3.28,13.85,13.22,6.0,67.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.5,3.0,0.0,0.5,0.03,0.18,0.25,0.25,0.75,0.0,0.03,0.28,0.21,1.68,0.4,0.11,0.13,0.02,0.6,0.4,0.0,2.62,11.08,10.58,4.8,55.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1.6,2.6,0.0,0.4,0.03,0.15,0.2,0.2,0.6,0.0,0.03,0.22,0.17,1.6
0,0,6,0,26.1,223,0.04,0.04,0.0,1.72,243,1,0,4.7,21.0,2025-02-15,90,0,0,0,0,0,0,0,False,7,0,0,0,0,25,0,2309,1,2,1,0.0,1,357,528,171,4.9,False,1,223,0,0,0.0,90,Crystal Palace,Everton,1,2,26844,2024,706414,0.0650641024112701,0,2,0,0.0,0.1854621917009353,0.1473486423492431,7438,Everton,3,3,25,2.5,MID,0.0,0.04,0.04,0.0,1.72,1.0,0.0,4.7,21.0,26.1,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,2.0,0.0,0.0,0.19,0.15,2.5,0.0,0.02,0.02,0.0,1.15,1.5,0.0,2.7,12.6,13.65,1.0,88.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,1.5,1.5,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.17,0.15,2.55,0.33,0.2,0.21,0.01,0.86,1.0,0.0,5.33,19.87,26.07,7.67,85.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.33,3.0,0.0,0.33,0.03,0.26,0.33,0.33,1.67,0.0,0.03,0.41,0.31,2.57,0.25,0.15,0.16,0.01,0.66,0.75,0.0,4.03,15.2,19.55,5.75,67.25,0.0,0.0,0.0,0.0,0.25,0.0,0.75,1.25,1.75,2.5,0.0,0.25,0.02,0.2,0.25,0.25,1.25,0.0,0.02,0.31,0.23,1.98,0.4,0.12,0.13,0.02,0.94,0.6,0.0,3.56,15.28,15.8,4.8,71.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.0,1.4,2.6,0.0,0.4,0.03,0.16,0.2,0.2,1.0,0.0,0.03,0.26,0.2,1.84
0,0,6,0,6.4,223,0.04,0.04,0.0,0.15,254,2,0,1.8,10.0,2025-02-22,80,0,0,0,0,0,0,0,False,14,0,0,0,0,26,0,2327,1,2,2,2.0,1,9,198,189,4.9,True,1,223,0,0,0.0,87,Everton,Manchester United,2,2,26855,2024,707521,0.0,0,0,0,0.0,0.3133020401000976,0.3133020401000976,7438,Everton,2,3,26,,,0.0,0.04,0.04,0.0,1.72,1.0,0.0,4.7,21.0,26.1,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,2.0,0.0,0.0,0.19,0.15,2.5,0.0,0.04,0.04,0.0,1.72,1.0,0.0,4.7,21.0,26.1,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,2.0,0.0,0.0,0.19,0.15,2.5,0.0,0.03,0.03,0.0,1.34,1.33,0.0,3.37,15.4,17.8,0.67,88.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,2.0,1.33,1.33,0.0,0.0,0.0,0.04,0.0,0.0,1.33,0.0,0.0,0.17,0.15,2.53,0.25,0.16,0.17,0.01,1.08,1.0,0.0,5.18,20.15,26.08,5.75,86.75,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,2.0,2.5,0.0,0.25,0.02,0.21,0.25,0.25,1.75,0.0,0.02,0.36,0.27,2.55,0.2,0.13,0.13,0.01,0.87,0.8,0.0,4.16,16.36,20.86,4.6,71.8,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.4,1.6,2.2,0.0,0.2,0.02,0.17,0.2,0.2,1.4,0.0,0.02,0.29,0.22,2.08
