assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,16,0,10.0,168,0.08,0.3,0.22,0.77,9,2,0,4.6,9.6,2024-08-18,90,False,13,0,0,0,0,1,0,118384,1,2,0,26.0,2,0,0,0,5.0,True,0,0,3,0.2010864019393921,90,Chelsea,Manchester City,0,2,26610,2024,667018,0.0,0,0,0,0.2010864019393921,0.2242163568735122,0.0231299567967653,Chelsea,4,4,1,0.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,15,0,25.4,168,0.04,0.04,0.0,1.92,20,2,0,5.0,20.8,2024-08-25,90,False,20,0,0,0,0,2,0,164902,1,6,2,4.0,2,12578,32397,19819,5.0,False,0,0,0,0.0,90,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668753,0.123684786260128,0,2,0,0.0,0.7768092751502991,0.6531244516372681,Chelsea,3,3,2,2.0,MID,0.0,0.08,0.3,0.22,0.77,2.0,0.0,4.6,9.6,10.0,26.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.22,0.02,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,11,0,27.5,168,0.08,0.08,0.0,0.44,23,1,0,4.5,13.2,2024-09-01,90,False,7,0,0,0,0,3,0,169252,1,1,1,4.0,2,-5611,29817,35428,5.0,True,0,0,0,0.0,90,Chelsea,Crystal Palace,1,1,26630,2024,672432,0.0214617606252431,0,1,0,0.0,0.0214617606252431,0.0,Chelsea,3,4,3,2.0,MID,0.0,0.04,0.04,0.0,1.92,2.0,0.0,5.0,20.8,25.4,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,0.12,0.0,0.0,2.0,0.0,0.0,0.78,0.65,2.0,0.0,0.06,0.17,0.11,1.34,2.0,0.0,4.8,15.2,17.7,15.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,1.5,0.1,0.06,0.0,0.0,1.0,0.0,0.1,0.5,0.34,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,15,1,30.1,168,0.13,0.13,0.0,0.74,50,0,0,3.7,6.4,2024-09-21,83,False,19,0,0,0,0,5,0,156615,1,3,0,0.0,3,-14963,7687,22650,5.0,False,0,0,0,0.0,86,West Ham,Chelsea,0,3,26642,2024,675296,0.212501585483551,0,2,0,0.0,1.187787413597107,1.0788155794143677,Chelsea,3,2,5,1.8,MID,0.0,0.08,0.08,0.0,0.44,1.0,0.0,4.5,13.2,27.5,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.02,0.0,2.0,0.0,0.06,0.06,0.0,1.18,1.5,0.0,4.75,17.0,26.45,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,1.5,2.0,0.0,0.0,0.0,0.07,0.0,0.0,1.5,0.0,0.0,0.4,0.33,2.0,0.0,0.07,0.14,0.07,1.04,1.67,0.0,4.7,14.53,20.97,11.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.07,0.05,0.0,0.0,1.0,0.0,0.07,0.34,0.23,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,6,0,19.2,168,0.16,0.16,0.0,0.97,54,2,0,2.7,7.8,2024-09-28,78,False,5,0,0,0,0,6,0,150826,1,2,4,0.0,1,-8338,10385,18723,5.0,True,1,0,0,0.0,87,Chelsea,Brighton,4,2,26657,2024,677897,0.3030575215816498,0,1,0,0.0,1.036452293395996,0.7333948016166687,Chelsea,3,4,6,1.5,MID,1.0,0.13,0.13,0.0,0.74,0.0,0.0,3.7,6.4,30.1,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.21,0.0,0.0,2.0,0.0,0.0,1.19,1.08,1.8,0.5,0.11,0.1,0.0,0.59,0.5,0.0,4.1,9.8,28.8,2.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,2.5,0.0,0.0,0.0,0.12,0.0,0.0,1.5,0.0,0.0,0.6,0.54,1.9,0.33,0.08,0.08,0.0,1.03,1.0,0.0,4.4,13.47,27.67,2.67,87.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.33,1.0,2.33,0.0,0.0,0.0,0.12,0.0,0.0,1.67,0.0,0.0,0.66,0.58,1.93,0.25,0.08,0.14,0.06,0.97,1.25,0.0,4.45,12.5,23.25,8.5,88.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.75,2.25,0.0,0.75,0.05,0.09,0.0,0.0,1.25,0.0,0.05,0.55,0.44,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,19,0,25.8,168,0.16,0.28,0.12,0.59,65,1,0,6.2,15.6,2024-10-06,80,False,16,0,0,0,0,7,0,144520,1,1,1,21.0,2,-8496,9602,18098,4.9,True,0,0,1,0.0604072511196136,82,Chelsea,Nottingham Forest,1,1,26668,2024,680140,0.0513318479061126,0,2,0,0.0604072511196136,0.3647522032260895,0.2876343429088592,Chelsea,4,4,7,1.5,MID,0.0,0.16,0.16,0.0,0.97,2.0,0.0,2.7,7.8,19.2,0.0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,1.04,0.73,1.5,0.5,0.15,0.15,0.0,0.86,1.0,0.0,3.2,7.1,24.65,0.0,80.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.5,2.0,2.0,0.0,0.0,0.0,0.26,0.0,0.0,1.5,0.0,0.0,1.11,0.91,1.65,0.33,0.12,0.12,0.0,0.72,1.0,0.0,3.63,9.13,25.6,1.33,83.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,1.67,2.0,0.0,0.0,0.0,0.18,0.0,0.0,1.33,0.0,0.0,0.75,0.6,1.77,0.25,0.1,0.1,0.0,1.02,1.25,0.0,3.98,12.05,25.55,2.0,85.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,3.0,1.75,2.0,0.0,0.0,0.0,0.17,0.0,0.0,1.5,0.0,0.0,0.76,0.62,1.83,0.2,0.1,0.14,0.04,0.97,1.4,0.0,4.1,11.56,22.44,6.8,86.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.8,1.4,2.0,0.0,0.6,0.04,0.13,0.0,0.0,1.2,0.0,0.04,0.65,0.5,1.58
0,0,4,0,11.4,168,0.01,0.01,0.0,0.09,74,0,0,1.9,5.6,2024-10-20,37,False,12,0,0,0,0,8,0,137920,0,1,2,2.0,1,-8450,4901,13351,4.9,False,0,0,0,0.0,29,Liverpool,Chelsea,2,1,26679,2024,682209,0.0166405644267797,0,1,0,0.0,0.1241715401411056,0.1075309738516807,Chelsea,3,5,8,0.8,MID,0.0,0.16,0.28,0.12,0.59,1.0,0.0,6.2,15.6,25.8,21.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.06,0.05,0.0,0.0,2.0,0.0,0.06,0.36,0.29,1.5,0.0,0.16,0.22,0.06,0.78,1.5,0.0,4.45,11.7,22.5,10.5,79.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,2.5,1.5,0.0,0.5,0.03,0.18,0.0,0.0,1.5,0.0,0.03,0.7,0.51,1.5,0.33,0.15,0.19,0.04,0.77,1.0,0.0,4.2,9.93,25.03,7.0,80.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,1.67,2.0,0.0,0.33,0.02,0.19,0.0,0.0,1.67,0.0,0.02,0.86,0.7,1.6,0.25,0.13,0.16,0.03,0.68,1.0,0.0,4.28,10.75,25.65,6.25,82.75,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.75,1.5,2.0,0.0,0.25,0.02,0.15,0.0,0.0,1.5,0.0,0.02,0.65,0.52,1.7,0.2,0.11,0.14,0.02,0.93,1.2,0.0,4.42,12.76,25.6,5.8,84.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.6,1.6,2.0,0.0,0.2,0.01,0.14,0.0,0.0,1.6,0.0,0.01,0.68,0.55,1.76
0,0,3,0,10.9,168,0.0,0.0,0.0,0.18,85,0,0,1.7,6.2,2024-10-27,18,False,15,0,0,0,0,9,0,133310,0,1,2,0.0,1,-5401,2364,7765,4.9,True,0,0,0,0.0,11,Chelsea,Newcastle United,2,1,26688,2024,683518,0.1277915984392166,0,1,0,0.0,0.1277915984392166,0.0,Chelsea,4,4,9,1.8,MID,0.0,0.01,0.01,0.0,0.09,0.0,0.0,1.9,5.6,11.4,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.12,0.11,0.8,0.0,0.08,0.15,0.06,0.34,0.5,0.0,4.05,10.6,18.6,11.5,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,1.5,0.0,0.5,0.03,0.03,0.0,0.0,1.5,0.0,0.03,0.24,0.2,1.15,0.0,0.11,0.15,0.04,0.55,1.0,0.0,3.6,9.67,18.8,7.67,65.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,2.33,1.33,0.0,0.33,0.02,0.12,0.0,0.0,1.33,0.0,0.02,0.51,0.38,1.27,0.25,0.12,0.14,0.03,0.6,0.75,0.0,3.62,8.85,21.62,5.75,69.5,0.0,0.0,0.0,0.0,0.25,0.0,0.75,1.75,1.75,1.75,0.0,0.25,0.02,0.15,0.0,0.0,1.5,0.0,0.02,0.68,0.55,1.4,0.2,0.11,0.13,0.02,0.57,0.8,0.0,3.8,9.72,22.8,5.4,73.6,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.6,1.6,1.8,0.0,0.2,0.01,0.12,0.0,0.0,1.4,0.0,0.01,0.55,0.44,1.52
0,0,3,0,1.0,168,0.01,0.15,0.14,0.22,95,0,0,0.3,0.8,2024-11-03,19,False,14,0,0,0,0,10,0,126360,0,1,1,1.0,1,-7609,2868,10477,4.8,False,0,0,1,0.056265402585268,18,Manchester United,Chelsea,1,1,26697,2024,685880,0.0,0,0,0,0.056265402585268,0.056265402585268,0.0,Chelsea,3,3,10,1.5,MID,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.7,6.2,10.9,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,0.0,0.13,0.0,1.8,0.0,0.0,0.0,0.0,0.14,0.0,0.0,1.8,5.9,11.15,1.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.13,0.05,1.3,0.0,0.06,0.1,0.04,0.29,0.33,0.0,3.27,9.13,16.03,7.67,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.67,1.33,0.0,0.33,0.02,0.07,0.0,0.0,1.33,0.0,0.02,0.21,0.13,1.37,0.0,0.08,0.11,0.03,0.46,0.75,0.0,3.13,8.8,16.82,5.75,53.25,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.25,2.25,1.25,0.0,0.25,0.02,0.12,0.0,0.0,1.25,0.0,0.02,0.41,0.28,1.4,0.2,0.09,0.12,0.02,0.51,0.6,0.0,3.24,8.32,19.48,4.6,59.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.6,1.8,1.6,0.0,0.2,0.01,0.14,0.0,0.0,1.4,0.0,0.01,0.57,0.44,1.48
1,0,20,0,25.0,168,0.05,0.05,0.0,0.17,103,0,0,5.3,28.0,2024-11-10,22,False,1,0,0,0,0,11,0,121291,0,1,1,0.0,4,-5808,2219,8027,4.8,True,0,0,0,0.0,19,Chelsea,Arsenal,1,1,26705,2024,687565,0.0489089712500572,1,2,0,0.0,0.0311725456267595,0.0,Chelsea,5,4,11,1.5,MID,0.0,0.01,0.15,0.14,0.22,0.0,0.0,0.3,0.8,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,1.5,0.0,0.0,0.08,0.07,0.2,0.0,0.0,1.0,3.5,5.95,0.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,0.0,0.5,0.03,0.06,0.0,0.0,0.5,0.0,0.03,0.09,0.0,1.65,0.0,0.01,0.05,0.05,0.16,0.0,0.0,1.3,4.2,7.77,1.0,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,0.0,0.33,0.02,0.05,0.0,0.0,0.67,0.0,0.02,0.1,0.04,1.37,0.0,0.04,0.11,0.06,0.27,0.25,0.0,2.52,7.05,12.27,6.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.5,1.25,0.0,0.5,0.03,0.05,0.0,0.0,1.0,0.0,0.03,0.17,0.1,1.4,0.0,0.07,0.12,0.05,0.41,0.6,0.0,2.56,7.2,13.66,4.8,46.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.2,2.0,1.2,0.0,0.4,0.02,0.1,0.0,0.0,1.0,0.0,0.02,0.34,0.23,1.42
