goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,0.0,84,DMC,Crystal Palace,Bournemouth,2,0,2023-05-13,18556,2022,596412,0.0,0,0,0,0.0,0.0,0.0
1,0,0,0.0,61,DMC,Bournemouth,Chelsea,1,3,2023-05-06,18542,2022,594742,0.0,0,0,0,0.0,0.2096723020076751,0.2096723020076751
2,0,0,0.0,77,DMC,Bournemouth,Leeds,4,1,2023-04-30,18533,2022,592920,0.0,0,0,0,0.0,0.781927764415741,0.781927764415741
3,0,1,0.0441497005522251,90,MC,Southampton,Bournemouth,0,1,2023-04-27,18530,2022,591883,0.0,0,0,0,0.0441497005522251,0.1553837358951568,0.111234039068222
4,0,0,0.0,49,MC,Bournemouth,West Ham,0,4,2023-04-23,18513,2022,590796,0.1217240542173385,0,1,0,0.0,0.0381378047168254,0.0381378047168254
5,0,0,0.0,90,MC,Tottenham,Bournemouth,2,3,2023-04-15,18509,2022,588532,0.0,0,0,0,0.0,0.0989058017730712,0.0989058017730712
6,0,1,0.0663084015250206,61,DMC,Leicester,Bournemouth,0,1,2023-04-08,18496,2022,586826,0.2609499990940094,0,2,0,0.0663084015250206,0.2450840026140213,0.2450840026140213
7,0,0,0.0,74,MC,Bournemouth,Fulham,2,1,2023-04-01,18483,2022,584649,0.0,0,0,0,0.0,0.1350470036268234,0.1350470036268234
8,0,0,0.0,61,MC,Aston Villa,Bournemouth,3,0,2023-03-18,18473,2022,583064,0.0,0,0,0,0.0,0.0446946993470191,0.0446946993470191
9,0,0,0.0,90,MC,Bournemouth,Liverpool,1,0,2023-03-11,18462,2022,580922,0.0,0,0,0,0.0,0.0641200020909309,0.0641200020909309
10,0,0,0.0,74,MC,Arsenal,Bournemouth,3,2,2023-03-04,18452,2022,579625,0.575294017791748,1,2,0,0.0,0.1312399953603744,0.1312399953603744
11,0,0,0.0,30,Sub,Bournemouth,Manchester City,1,4,2023-02-25,18442,2022,578086,0.0,0,0,0,0.0,0.0338628999888896,0.0338628999888896
12,0,0,0.0,43,Sub,Wolverhampton Wanderers,Bournemouth,0,1,2023-02-18,18441,2022,576379,0.0,0,0,0,0.0,0.0,0.0
13,0,0,0.0,21,Sub,Brighton,Bournemouth,1,0,2023-02-04,18414,2022,573335,0.0,0,0,0,0.0,0.0641397982835769,0.0641397982835769
14,0,1,0.0383705012500286,80,MC,Bournemouth,Nottingham Forest,1,1,2023-01-21,18403,2022,570239,0.2402680069208145,0,3,0,0.0383705012500286,0.3509800136089325,0.1245519965887069
15,0,0,0.0,8,Sub,Brentford,Bournemouth,2,0,2023-01-14,18393,2022,569045,0.0,0,0,0,0.0,0.0145738003775477,0.0145738003775477
16,0,0,0.0,4,Sub,Manchester United,Bournemouth,3,0,2023-01-03,18390,2022,567103,0.0,0,0,0,0.0,0.0,0.0
17,0,0,0.0,18,Sub,Bournemouth,Crystal Palace,0,2,2022-12-31,18372,2022,566482,0.0,0,0,0,0.0,0.0303725991398096,0.0303725991398096
18,0,0,0.0,1,Sub,Leeds,Bournemouth,4,3,2022-11-05,18345,2022,561879,0.0,0,0,0,0.0,0.0,0.0
19,0,0,0.0,12,Sub,Bournemouth,Southampton,0,1,2022-10-19,18313,2022,557500,0.0,0,0,0,0.0,0.0,0.0
