assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,2.0,0.0,0.3,631.0,0.0,0.08,0.08,0.04,25.0,0.0,0.0,0.4,0.0,2024-08-31,9.0,False,9.0,0.0,0.0,0.0,0.0,3.0,0.0,1171.0,0.0,1.0,1.0,6.0,1.0,929.0,1032.0,103.0,55.0,True,0.0,0.0,2.0,0.085615798830986,7.0,Ipswich,Fulham,1.0,1.0,26625.0,2024.0,671792.0,0.0,0.0,0.0,0.0,0.085615798830986,0.085615798830986,0.0,Ipswich,3.0,2.0,3.0,1.5,MID
0.0,0.0,2.0,0.0,0.6,631.0,0.01,0.04,0.03,0.44,33.0,0.0,0.0,0.3,1.6,2024-09-14,31.0,False,5.0,0.0,0.0,0.0,0.0,4.0,0.0,2252.0,0.0,0.0,0.0,1.0,1.0,492.0,900.0,408.0,55.0,False,0.0,0.0,1.0,0.0231480505317449,28.0,Brighton,Ipswich,0.0,0.0,26633.0,2024.0,673671.0,0.0,0.0,0.0,0.0,0.0231480505317449,0.0231480505317449,0.0,Ipswich,2.0,3.0,4.0,0.5,MID
0.0,0.0,7.0,0.0,15.4,631.0,0.2,0.2,0.0,0.39,48.0,0.0,0.0,2.5,5.8,2024-09-21,29.0,False,17.0,0.0,0.0,0.0,0.0,5.0,0.0,2540.0,0.0,1.0,1.0,4.0,1.0,44.0,336.0,292.0,55.0,False,0.0,0.0,0.0,0.0,26.0,Southampton,Ipswich,1.0,1.0,26643.0,2024.0,675655.0,0.4829076528549194,0.0,1.0,0.0,0.0,0.4829076528549194,0.0,Ipswich,2.0,2.0,5.0,1.0,MID
1.0,0.0,17.0,0.0,34.0,631.0,0.13,0.27,0.14,0.82,56.0,2.0,0.0,8.0,31.0,2024-09-29,90.0,False,2.0,0.0,0.0,0.0,0.0,6.0,0.0,2571.0,1.0,2.0,2.0,15.0,5.0,-218.0,202.0,420.0,55.0,True,0.0,0.0,2.0,0.308488517999649,90.0,Ipswich,Aston Villa,2.0,2.0,26659.0,2024.0,678368.0,0.2757858633995056,1.0,3.0,0.0,0.308488517999649,0.6314694285392761,0.2061673104763031,Ipswich,3.0,2.0,6.0,1.8,MID
0.0,0.0,7.0,0.0,12.3,631.0,0.01,0.01,0.0,3.62,70.0,4.0,0.0,2.5,4.2,2024-10-05,72.0,False,19.0,0.0,0.0,0.0,0.0,7.0,0.0,4248.0,1.0,1.0,4.0,8.0,1.0,1248.0,1607.0,359.0,55.0,False,1.0,0.0,0.0,0.0,76.0,West Ham,Ipswich,4.0,1.0,26665.0,2024.0,679507.0,0.0218622460961341,0.0,1.0,0.0,0.0,0.0796341896057128,0.0577719435095787,Ipswich,2.0,2.0,7.0,1.5,MID
0.0,0.0,6.0,0.0,1.1,631.0,0.01,0.29,0.28,1.17,73.0,2.0,0.0,1.8,8.6,2024-10-19,70.0,False,8.0,0.0,0.0,0.0,0.0,8.0,0.0,4770.0,1.0,2.0,0.0,8.0,2.0,227.0,766.0,539.0,55.0,True,0.0,0.0,1.0,0.3734568059444427,77.0,Ipswich,Everton,0.0,2.0,26674.0,2024.0,681421.0,0.0,0.0,0.0,0.0,0.3734568059444427,0.3734568059444427,0.0,Ipswich,2.0,2.0,8.0,2.7,MID
0.0,0.0,4.0,0.0,0.0,631.0,0.0,0.0,0.0,0.76,83.0,1.0,0.0,0.3,3.2,2024-10-26,17.0,False,4.0,0.0,0.0,0.0,0.0,9.0,0.0,4601.0,0.0,3.0,4.0,0.0,1.0,-307.0,302.0,609.0,55.0,False,0.0,0.0,0.0,0.0,9.0,Brentford,Ipswich,4.0,3.0,26685.0,2024.0,683016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,2.0,4.0,9.0,2.2,MID
0.0,0.0,4.0,0.0,0.0,631.0,0.0,0.0,0.0,1.16,93.0,1.0,0.0,0.3,1.0,2024-11-02,16.0,False,11.0,0.0,0.0,0.0,0.0,10.0,0.0,4613.0,0.0,1.0,1.0,2.0,1.0,-220.0,447.0,667.0,55.0,True,0.0,0.0,0.0,0.0,14.0,Ipswich,Leicester,1.0,1.0,26695.0,2024.0,685002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,2.0,2.0,10.0,1.3,MID
0.0,0.0,4.0,0.0,1.5,631.0,0.01,0.03,0.02,0.54,108.0,0.0,0.0,0.4,0.4,2024-11-10,19.0,False,18.0,0.0,0.0,0.0,0.0,11.0,0.0,4223.0,0.0,2.0,1.0,2.0,1.0,-514.0,147.0,661.0,55.0,False,0.0,0.0,1.0,0.0222970489412546,15.0,Tottenham,Ipswich,1.0,2.0,26709.0,2024.0,687309.0,0.0,0.0,0.0,0.0,0.0222970489412546,0.0222970489412546,0.0,Ipswich,2.0,4.0,11.0,0.5,MID
0.0,0.0,8.0,0.0,10.5,631.0,0.18,0.18,0.0,0.19,116.0,0.0,0.0,1.7,4.0,2024-11-24,25.0,False,14.0,0.0,0.0,0.0,0.0,12.0,0.0,4204.0,0.0,1.0,1.0,2.0,1.0,-249.0,180.0,429.0,55.0,True,0.0,0.0,0.0,0.0,22.0,Ipswich,Manchester United,1.0,1.0,26718.0,2024.0,689255.0,0.4690444767475128,0.0,1.0,0.0,0.0,0.4690444767475128,0.0,Ipswich,3.0,2.0,12.0,1.0,MID
