assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0.0,0.0,23.0,1.0,0.3,120.0,0.0,0.07,0.07,0.45,3.0,0.0,0.0,1.3,7.0,2024-08-17,75.0,False,8.0,0.0,0.0,0.0,0.0,1.0,0.0,367736.0,1.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,45.0,False,0.0,0.0,1.0,0.0949353128671646,80.0,Everton,Brighton,0.0,3.0,26605.0,2024.0,666342.0,0.0,0.0,0.0,0.0,0.0949353128671646,0.0682226195931434,0.0682226195931434,Brighton,3.0,3.0,1.0,1.9,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.37,0.275,0.356
0.0,0.0,11.0,0.0,11.1,120.0,0.01,0.01,0.0,1.43,13.0,1.0,0.0,2.7,16.2,2024-08-24,90.0,False,14.0,0.0,0.0,0.0,0.0,2.0,0.0,462381.0,1.0,1.0,2.0,0.0,2.0,28927.0,50113.0,21186.0,45.0,True,0.0,0.0,0.0,0.0,90.0,Brighton,Manchester United,2.0,1.0,26612.0,2024.0,667695.0,0.0163312442600727,0.0,1.0,0.0,0.0,1.0757503509521484,1.0757503509521484,Brighton,3.0,3.0,2.0,4.0,DEF,1.0,0.0,0.07,0.07,0.45,0.0,0.0,1.3,7.0,0.3,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,0.09,0.07,0.07,1.9,367736.0,1.0,0.0,0.07,0.07,0.45,0.0,0.0,1.3,7.0,0.3,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,0.09,0.07,0.07,1.9,367736.0,2.0,0.384,0.26,0.356
0.0,0.0,17.0,0.0,39.9,120.0,0.23,0.23,0.0,2.08,21.0,1.0,0.0,7.2,30.4,2024-08-31,90.0,False,1.0,0.0,0.0,0.0,0.0,3.0,0.0,516904.0,1.0,1.0,1.0,2.0,2.0,33047.0,87965.0,54918.0,45.0,False,0.0,0.0,0.0,0.0,90.0,Arsenal,Brighton,1.0,1.0,26622.0,2024.0,671525.0,0.3552730679512024,0.0,2.0,0.0,0.0,0.7594560980796814,0.7411687970161438,Brighton,3.0,5.0,3.0,2.3,DEF,1.0,0.01,0.08,0.07,1.88,1.0,0.0,4.0,23.2,11.4,6.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,8.0,0.0,1.0,0.09,0.02,0.0,1.0,0.0,0.09,1.14,1.14,5.9,830117.0,1.0,0.01,0.08,0.07,1.88,1.0,0.0,4.0,23.2,11.4,6.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,8.0,0.0,1.0,0.09,0.02,0.0,1.0,0.0,0.09,1.14,1.14,5.9,830117.0,2.0,0.715,0.173,0.112
0.0,0.0,26.0,1.0,1.3,120.0,0.01,0.1,0.09,0.35,33.0,0.0,0.0,1.4,10.4,2024-09-14,90.0,False,10.0,0.0,0.0,0.0,0.0,4.0,0.0,810117.0,1.0,0.0,0.0,2.0,6.0,252279.0,334678.0,82399.0,45.0,True,0.0,0.0,1.0,0.111086294054985,90.0,Brighton,Ipswich,0.0,0.0,26633.0,2024.0,673644.0,0.0,0.0,0.0,0.0,0.111086294054985,0.1084460690617561,0.1084460690617561,Brighton,2.0,3.0,4.0,4.5,DEF,1.0,0.24,0.31,0.07,3.96,2.0,0.0,11.2,53.6,51.3,8.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,10.0,0.0,1.0,0.09,0.37,0.0,3.0,0.0,0.09,1.9,1.89,8.2,1347021.0,1.0,0.24,0.31,0.07,3.96,2.0,0.0,11.2,53.6,51.3,8.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,10.0,0.0,1.0,0.09,0.37,0.0,3.0,0.0,0.09,1.9,1.89,8.2,1347021.0,6.0,0.687,0.192,0.12
0.0,0.0,5.0,0.0,5.1,120.0,0.03,0.03,0.0,1.53,42.0,2.0,0.0,1.9,13.4,2024-09-22,90.0,False,16.0,0.0,0.0,0.0,0.0,5.0,0.0,863587.0,1.0,2.0,2.0,0.0,0.0,50014.0,77363.0,27349.0,46.0,True,1.0,0.0,0.0,0.0,90.0,Brighton,Nottingham Forest,2.0,2.0,26650.0,2024.0,676301.0,0.0,0.0,0.0,0.0,0.0,0.1007452085614204,0.1007452085614204,Brighton,3.0,3.0,5.0,2.7,DEF,1.0,0.25,0.34,0.09,3.86,2.0,0.0,11.3,57.0,52.3,4.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,10.0,0.0,1.0,0.11,0.37,0.0,3.0,0.0,0.11,1.94,1.93,10.8,1789402.0,2.0,0.25,0.41,0.16,4.31,2.0,0.0,12.6,64.0,52.6,10.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,16.0,0.0,2.0,0.21,0.37,0.0,3.0,0.0,0.21,2.01,1.99,12.7,2157138.0,0.0,0.534,0.253,0.213
0.0,0.0,-3.0,0.0,2.1,120.0,0.01,0.01,0.0,4.16,54.0,4.0,0.0,2.6,21.8,2024-09-28,90.0,False,6.0,0.0,0.0,0.0,0.0,6.0,0.0,759160.0,1.0,2.0,4.0,2.0,-1.0,-98806.0,26674.0,125480.0,46.0,False,1.0,0.0,0.0,0.0,90.0,Chelsea,Brighton,4.0,2.0,26657.0,2024.0,677910.0,0.0,0.0,0.0,0.0,0.0,0.4388001561164856,0.4388001561164856,Brighton,3.0,4.0,6.0,1.7,DEF,1.0,0.27,0.36,0.09,3.96,3.0,0.0,10.5,54.2,46.3,4.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,8.0,0.0,1.0,0.11,0.36,0.0,2.0,0.0,0.11,0.97,0.95,9.5,2190608.0,2.0,0.28,0.44,0.16,5.84,4.0,0.0,14.5,77.4,57.7,10.0,435.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,5.0,16.0,0.0,2.0,0.21,0.37,0.0,3.0,0.0,0.21,2.11,2.09,15.4,3020725.0,-1.0,0.549,0.229,0.222
0.0,0.0,5.0,0.0,0.8,120.0,0.0,0.0,0.0,1.37,64.0,2.0,0.0,2.0,17.4,2024-10-06,90.0,False,18.0,0.0,0.0,0.0,0.0,7.0,0.0,693847.0,1.0,2.0,3.0,2.0,1.0,-69958.0,11274.0,81232.0,45.0,True,0.0,0.0,0.0,0.0,90.0,Brighton,Tottenham,3.0,2.0,26671.0,2024.0,680420.0,0.0,0.0,0.0,0.0,0.0,0.9433849453926086,0.9433849453926086,Brighton,4.0,3.0,7.0,1.5,DEF,1.0,0.05,0.14,0.09,6.04,6.0,0.0,5.9,45.6,8.5,4.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,6.0,5.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,0.11,0.65,0.65,8.9,2432864.0,1.0,0.29,0.38,0.09,9.55,8.0,0.0,15.8,92.2,59.5,6.0,450.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,9.0,9.0,0.0,1.0,0.11,0.37,0.0,3.0,0.0,0.11,2.48,2.46,15.2,3412149.0,1.0,0.329,0.238,0.433
0.0,0.0,20.0,1.0,0.4,120.0,0.0,0.09,0.09,2.02,76.0,0.0,0.0,2.1,16.6,2024-10-19,90.0,False,15.0,0.0,0.0,0.0,0.0,8.0,0.0,670761.0,1.0,1.0,0.0,4.0,6.0,-28299.0,11557.0,39856.0,45.0,False,0.0,0.0,1.0,0.164398118853569,90.0,Newcastle United,Brighton,0.0,1.0,26676.0,2024.0,681367.0,0.0,0.0,0.0,0.0,0.164398118853569,0.0618720613420009,0.0618720613420009,Brighton,3.0,4.0,8.0,2.0,DEF,0.0,0.04,0.04,0.0,7.06,8.0,0.0,6.5,52.6,8.0,4.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,1.48,5.9,2316594.0,1.0,0.28,0.37,0.09,9.49,9.0,0.0,15.1,93.4,49.2,8.0,450.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,7.0,10.0,8.0,0.0,1.0,0.11,0.36,0.0,2.0,0.0,0.11,2.35,2.33,12.7,3643615.0,6.0,0.477,0.251,0.272
0.0,0.0,10.0,0.0,1.7,120.0,0.02,0.12,0.1,0.05,122.0,0.0,0.0,1.1,5.2,2024-11-29,18.0,False,17.0,0.0,0.0,0.0,0.0,13.0,0.0,434705.0,0.0,1.0,1.0,4.0,1.0,-14358.0,7028.0,21386.0,44.0,True,0.0,0.0,1.0,0.0537067353725433,14.0,Brighton,Southampton,1.0,1.0,26723.0,2024.0,689627.0,0.0,0.0,0.0,0.0,0.0537067353725433,0.0807131603360176,0.0807131603360176,Brighton,2.0,3.0,13.0,0.7,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.682,0.191,0.127
0.0,0.0,-3.0,0.0,1.2,120.0,0.01,0.01,0.0,0.66,135.0,3.0,0.0,1.2,9.2,2024-12-05,90.0,False,9.0,0.0,0.0,0.0,0.0,14.0,0.0,434291.0,1.0,1.0,3.0,2.0,0.0,-1959.0,8681.0,10640.0,44.0,False,1.0,0.0,0.0,0.0,90.0,Fulham,Brighton,3.0,1.0,26736.0,2024.0,691617.0,0.0,0.0,0.0,0.0,0.0,0.4925447106361389,0.4925447106361389,Brighton,3.0,3.0,14.0,0.2,DEF,0.0,0.02,0.12,0.1,0.05,0.0,0.0,1.1,5.2,1.7,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.08,0.08,0.7,434705.0,0.0,0.02,0.12,0.1,0.05,0.0,0.0,1.1,5.2,1.7,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.08,0.08,0.7,434705.0,0.0,0.414,0.257,0.328
