assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0.0,0.0,18.0,0.0,37.8,182.0,0.19,0.26,0.07,0.77,9.0,2.0,0.0,6.8,20.4,2024-08-18,90.0,False,13.0,0.0,0.0,0.0,0.0,1.0,0.0,3210033.0,1.0,2.0,0.0,10.0,2.0,0.0,0.0,0.0,105.0,True,0.0,0.0,2.0,0.0622015334665775,90.0,Chelsea,Manchester City,0.0,2.0,26610.0,2024.0,667017.0,0.0760034248232841,0.0,2.0,0.0,0.0622015334665775,0.3921412527561188,0.3068097531795501,Chelsea,4.0,4.0,1.0,2.4,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.239,0.239,0.522
3.0,2.0,61.0,0.0,43.8,182.0,0.15,0.82,0.67,1.8,20.0,2.0,1.0,14.8,82.8,2024-08-25,82.0,False,20.0,0.0,0.0,0.0,0.0,2.0,0.0,3258422.0,1.0,6.0,2.0,21.0,17.0,-189274.0,66076.0,255350.0,105.0,False,1.0,1.0,5.0,0.3881474733352661,90.0,Wolverhampton Wanderers,Chelsea,2.0,6.0,26619.0,2024.0,668756.0,0.9610626697540284,3.0,4.0,1.0,0.3881474733352661,1.4118603467941284,0.1714234948158264,Chelsea,4.0,2.0,2.0,9.5,MID,0.0,0.19,0.26,0.07,0.77,2.0,0.0,6.8,20.4,37.8,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.06,0.08,0.0,2.0,0.0,0.06,0.39,0.31,2.4,3210033.0,0.0,0.19,0.26,0.07,0.77,2.0,0.0,6.8,20.4,37.8,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.06,0.08,0.0,2.0,0.0,0.06,0.39,0.31,2.4,3210033.0,15.0,0.217,0.238,0.545
1.0,2.0,29.0,0.0,62.2,182.0,0.7,0.81,0.11,0.44,23.0,1.0,0.0,10.7,30.8,2024-09-01,90.0,False,7.0,0.0,0.0,0.0,0.0,3.0,0.0,4154208.0,1.0,1.0,1.0,14.0,6.0,675715.0,830573.0,154858.0,106.0,True,1.0,0.0,2.0,0.0802133381366729,90.0,Chelsea,Crystal Palace,1.0,1.0,26630.0,2024.0,672435.0,1.5431007146835327,1.0,5.0,0.0,0.0802133381366729,1.0657234191894531,0.0298467818647623,Chelsea,3.0,4.0,3.0,8.3,MID,0.0,0.34,1.08,0.74,2.57,4.0,1.0,21.6,103.2,81.6,31.0,172.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,2.0,19.0,1.0,7.0,0.45,1.04,3.0,6.0,1.0,0.45,1.8,0.48,11.9,6468455.0,0.0,0.34,1.08,0.74,2.57,4.0,1.0,21.6,103.2,81.6,31.0,172.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,2.0,19.0,1.0,7.0,0.45,1.04,3.0,6.0,1.0,0.45,1.8,0.48,11.9,6468455.0,4.0,0.584,0.223,0.193
0.0,0.0,15.0,1.0,13.3,182.0,0.03,0.03,0.0,1.78,32.0,0.0,0.0,2.5,11.8,2024-09-14,90.0,False,3.0,0.0,0.0,0.0,0.0,4.0,0.0,4019324.0,1.0,1.0,0.0,0.0,3.0,-160175.0,371311.0,531486.0,106.0,False,0.0,0.0,0.0,0.0,90.0,Bournemouth,Chelsea,0.0,1.0,26639.0,2024.0,674170.0,0.024851256981492,0.0,1.0,0.0,0.0,0.024851256981492,0.024851256981492,Chelsea,4.0,3.0,4.0,7.0,MID,0.0,1.04,1.89,0.85,3.01,5.0,1.0,32.3,134.0,143.8,45.0,262.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,9.0,3.0,25.0,1.0,9.0,0.53,2.58,4.0,11.0,1.0,0.53,2.87,0.51,20.2,10622663.0,0.0,1.04,1.89,0.85,3.01,5.0,1.0,32.3,134.0,143.8,45.0,262.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,9.0,3.0,25.0,1.0,9.0,0.53,2.58,4.0,11.0,1.0,0.53,2.87,0.51,20.2,10622663.0,3.0,0.283,0.247,0.47
0.0,0.0,27.0,1.0,16.4,182.0,0.0,0.42,0.42,0.57,50.0,0.0,1.0,7.3,35.6,2024-09-21,63.0,False,19.0,0.0,0.0,0.0,0.0,5.0,0.0,4094666.0,1.0,3.0,0.0,21.0,8.0,16287.0,179135.0,162848.0,106.0,False,0.0,1.0,2.0,0.3859724700450897,66.0,West Ham,Chelsea,0.0,3.0,26642.0,2024.0,675299.0,0.2696974873542785,0.0,1.0,1.0,0.3859724700450897,0.9993253350257874,0.3436554074287414,Chelsea,4.0,2.0,5.0,8.5,MID,1.0,0.88,1.66,0.78,4.02,3.0,1.0,28.0,125.4,119.3,35.0,262.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,3.0,26.0,1.0,7.0,0.47,2.53,4.0,10.0,1.0,0.47,2.5,0.23,24.8,11431954.0,1.0,1.07,1.92,0.85,4.79,5.0,1.0,34.8,145.8,157.1,45.0,352.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,10.0,3.0,28.0,1.0,9.0,0.53,2.61,4.0,12.0,1.0,0.53,2.89,0.53,27.2,14641987.0,8.0,0.28,0.254,0.465
0.0,3.0,97.0,0.0,54.7,182.0,0.62,3.03,2.41,1.11,54.0,2.0,4.0,28.6,149.0,2024-09-28,90.0,False,5.0,0.0,0.0,0.0,0.0,6.0,0.0,4079413.0,1.0,2.0,4.0,82.0,25.0,-43652.0,223471.0,267123.0,106.0,True,0.0,4.0,7.0,1.991017818450928,90.0,Chelsea,Brighton,4.0,2.0,26657.0,2024.0,677900.0,1.2804347276687622,0.0,4.0,3.0,1.229848861694336,2.5886054039001465,0.1305889040231704,Chelsea,3.0,4.0,6.0,10.5,MID,2.0,0.73,1.26,0.53,2.79,1.0,1.0,20.5,78.2,91.9,35.0,243.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,17.0,1.0,4.0,0.47,1.84,1.0,7.0,1.0,0.47,2.09,0.4,23.8,12268198.0,2.0,1.07,2.34,1.27,5.36,5.0,2.0,42.1,181.4,173.5,66.0,415.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,13.0,3.0,36.0,2.0,11.0,0.92,2.87,4.0,13.0,2.0,0.92,3.89,0.88,35.7,18736653.0,22.0,0.549,0.229,0.222
1.0,2.0,32.0,0.0,69.9,182.0,0.1,0.49,0.39,0.85,65.0,1.0,0.0,16.2,36.0,2024-10-06,90.0,False,16.0,0.0,0.0,0.0,0.0,7.0,0.0,5117243.0,1.0,1.0,1.0,56.0,6.0,934716.0,966767.0,32051.0,107.0,True,1.0,0.0,6.0,0.3766070306301117,90.0,Chelsea,Nottingham Forest,1.0,1.0,26668.0,2024.0,680143.0,0.6869415044784546,1.0,6.0,0.0,0.3766070306301117,1.2690602540969849,0.3842043578624725,Chelsea,3.0,4.0,7.0,10.5,MID,2.0,0.65,3.48,2.83,3.46,2.0,5.0,38.4,196.4,84.4,103.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,36.0,5.0,9.0,2.38,1.57,0.0,6.0,4.0,1.62,3.61,0.5,26.0,12193403.0,2.0,1.5,5.11,3.61,5.7,5.0,6.0,63.9,310.0,190.4,138.0,415.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,13.0,7.0,59.0,6.0,16.0,2.85,4.08,4.0,15.0,5.0,2.08,6.09,0.7,43.8,19606033.0,4.0,0.639,0.213,0.148
0.0,0.0,8.0,0.0,16.3,182.0,0.17,0.55,0.38,1.94,74.0,2.0,0.0,3.7,2.2,2024-10-20,90.0,False,12.0,0.0,0.0,0.0,0.0,8.0,0.0,5339039.0,1.0,1.0,2.0,18.0,2.0,206797.0,313974.0,107177.0,108.0,False,0.0,0.0,4.0,0.6646588444709778,90.0,Liverpool,Chelsea,2.0,1.0,26679.0,2024.0,682206.0,0.0672345235943794,0.0,1.0,0.0,0.6646588444709778,0.7013158202171326,0.0890228152275085,Chelsea,4.0,5.0,8.0,10.5,MID,1.0,0.72,3.94,3.22,2.53,3.0,5.0,52.1,220.6,141.0,159.0,243.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,5.0,39.0,5.0,15.0,2.75,2.24,1.0,11.0,4.0,1.99,4.86,0.86,29.5,13291322.0,2.0,1.45,4.78,3.33,4.75,4.0,5.0,65.3,263.2,216.5,173.0,423.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,6.0,48.0,5.0,17.0,2.83,3.81,2.0,17.0,4.0,2.07,5.95,0.91,44.8,21464854.0,2.0,0.58,0.221,0.199
0.0,3.0,35.0,0.0,21.9,182.0,0.26,0.31,0.05,1.92,85.0,1.0,1.0,8.2,40.8,2024-10-27,90.0,False,15.0,0.0,0.0,0.0,0.0,9.0,0.0,5783880.0,1.0,1.0,2.0,19.0,10.0,403200.0,446848.0,43648.0,109.0,True,0.0,1.0,1.0,0.049186959862709,90.0,Chelsea,Newcastle United,2.0,1.0,26688.0,2024.0,683515.0,0.1225307434797287,0.0,1.0,1.0,0.049186959862709,0.8952159881591797,0.7234982848167419,Chelsea,3.0,4.0,9.0,6.5,MID,0.0,0.89,4.07,3.18,3.9,5.0,4.0,48.5,187.2,140.9,156.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,7.0,33.0,4.0,17.0,3.03,2.03,1.0,11.0,3.0,2.27,4.56,0.6,31.5,14535695.0,2.0,0.92,4.52,3.6,6.25,5.0,5.0,58.3,234.6,170.6,177.0,423.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,7.0,44.0,5.0,19.0,3.42,2.33,1.0,13.0,4.0,2.66,5.58,0.97,47.0,22649685.0,7.0,0.532,0.228,0.24
0.0,1.0,25.0,0.0,37.8,182.0,0.28,0.51,0.23,1.98,95.0,1.0,0.0,6.7,13.4,2024-11-03,90.0,False,14.0,0.0,0.0,0.0,0.0,10.0,0.0,6002657.0,1.0,1.0,1.0,16.0,3.0,192933.0,252006.0,59073.0,110.0,False,0.0,0.0,3.0,0.2972387075424194,90.0,Manchester United,Chelsea,1.0,1.0,26697.0,2024.0,685877.0,0.6372504830360413,0.0,3.0,0.0,0.2972387075424194,0.3050711452960968,0.0,Chelsea,4.0,3.0,10.0,5.5,MID,0.0,0.53,1.35,0.82,4.71,4.0,1.0,28.1,79.0,108.1,93.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,18.0,1.0,11.0,1.09,0.88,1.0,8.0,1.0,1.09,2.87,1.2,27.5,16240162.0,1.0,1.15,4.8,3.65,6.39,6.0,6.0,64.0,263.6,179.2,196.0,423.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,9.0,51.0,6.0,20.0,3.47,2.43,1.0,13.0,5.0,2.71,6.45,1.67,46.5,24414241.0,2.0,0.367,0.251,0.382
