assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,3,0,2.0,319,0.02,0.02,0.0,0.0,16,0,0,0.4,0.0,2024-08-25,7,0,0,0,0,0,0,0,False,4,0,0,0,0,2,0,90851,0,0,2,2.0,1,-23724,4406,28130,54,True,0,319,,,0,0,0.0,5,Sub,Liverpool,Brentford,2,0,26621,2024,668961,0.0,0,0,0,0.0,0.0,0.0,7546,Liverpool,Harvey Elliott,Harvey Elliott,MID,3,5,2
0,0,5,0,0.3,319,0.0,0.0,0.0,0.05,125,0,0,0.2,2.0,2024-12-01,1,0,0,0,0,0,0,0,False,13,0,0,0,0,13,0,23667,0,0,2,0.0,1,-79,232,311,52,True,0,319,,,0,0,0.0,1,Sub,Liverpool,Manchester City,2,0,26726,2024,690870,0.0,0,0,0,0.0,0.0,0.0,7546,Liverpool,Harvey Elliott,Harvey Elliott,MID,4,5,13
0,0,4,0,29.8,319,0.07,0.11,0.04,0.06,155,0,0,4.2,7.8,2024-12-14,11,0,0,0,0,0,0,0,False,9,0,0,0,0,16,0,24096,0,2,2,4.0,1,32,445,413,52,True,0,319,,,0,1,0.0596582926809787,6,Sub,Liverpool,Fulham,2,2,26752,2024,693767,0.1299892216920852,0,2,0,0.0596582926809787,0.1822437793016433,0.1225854903459549,7546,Liverpool,Harvey Elliott,Harvey Elliott,MID,3,5,16
0,0,1,0,0.9,319,0.0,0.0,0.0,0.13,169,0,0,0.3,0.2,2024-12-22,3,0,0,0,0,0,0,0,False,18,0,0,0,0,17,0,24273,0,6,3,2.0,1,35,486,451,52,False,0,319,,,0,0,0.0,1,Sub,Tottenham,Liverpool,3,6,26768,2024,695870,0.0,0,0,0,0.0,0.0,0.0,7546,Liverpool,Harvey Elliott,Harvey Elliott,MID,5,3,17
0,0,3,0,1.2,319,0.06,0.06,0.0,0.0,175,0,0,0.2,0.6,2024-12-26,1,0,0,0,0,0,0,0,False,11,0,0,0,0,18,0,24241,0,1,3,0.0,1,-166,541,707,52,True,0,319,,,0,0,0.0,1,Sub,Liverpool,Leicester,3,1,26776,2024,696350,0.0,0,0,0,0.0,0.0,0.0,7546,Liverpool,Harvey Elliott,Harvey Elliott,MID,1,5,18
0,0,3,0,0.3,319,0.0,0.0,0.0,0.24,190,0,0,0.0,0.0,2024-12-29,16,0,0,0,0,0,0,0,False,19,0,0,0,0,19,0,24236,0,5,0,0.0,1,-105,407,512,52,False,0,319,,,0,0,0.0,13,Sub,West Ham,Liverpool,0,5,26791,2024,696826,0.0,0,0,0,0.0,0.0502477288246154,0.0502477288246154,7546,Liverpool,Harvey Elliott,Harvey Elliott,MID,5,2,19
0,0,3,0,10.3,319,0.0,0.0,0.0,0.38,196,0,0,1.4,3.2,2025-01-05,4,0,0,0,0,0,0,0,False,14,0,0,0,0,20,0,24015,0,2,2,0.0,1,-305,376,681,52,True,0,319,,,0,0,0.0,2,Sub,Liverpool,Manchester United,2,2,26797,2024,697720,0.0483152121305465,0,1,0,0.0,0.1047432199120521,0.0564280115067958,7546,Liverpool,Harvey Elliott,Harvey Elliott,MID,2,5,20
1,0,16,0,10.8,319,0.18,0.18,0.0,0.08,212,0,0,3.1,18.0,2025-01-18,10,0,0,0,0,0,0,0,False,4,0,0,0,0,22,0,23857,0,2,0,2.0,4,-170,172,342,52,False,0,319,,,0,0,0.0,9,Sub,Brentford,Liverpool,0,2,26813,2024,700018,0.6227260231971741,1,1,0,0.0,0.6416744589805603,0.6416744589805603,7546,Liverpool,Harvey Elliott,Harvey Elliott,MID,5,3,22
0,0,2,0,3.8,319,0.02,0.05,0.03,0.45,226,1,0,0.8,0.0,2025-01-25,22,0,0,0,0,0,0,0,False,10,0,0,0,0,23,0,25301,0,1,4,4.0,1,1219,1681,462,52,True,0,319,,,0,1,0.094863548874855,15,Sub,Liverpool,Ipswich,4,1,26827,2024,701509,0.0,0,0,0,0.094863548874855,0.1790422648191452,0.0841787159442901,7546,Liverpool,Harvey Elliott,Harvey Elliott,MID,2,5,23
0,0,3,0,0.3,319,0.0,0.0,0.0,0.0,258,0,0,0.0,0.0,2025-02-23,1,0,0,0,0,0,0,0,False,13,0,0,0,0,26,0,25405,0,2,0,0.0,1,-480,363,843,52,False,0,319,,,0,0,0.0,1,Sub,Manchester City,Liverpool,0,2,26859,2024,708656,0.0,0,0,0,0.0,0.0,0.0,7546,Liverpool,Harvey Elliott,Harvey Elliott,MID,5,4,26
0,0,10,0,3.7,319,0.03,0.16,0.13,0.1,275,0,0,4.3,7.8,2025-03-08,45,0,0,0,0,0,0,0,False,17,0,0,0,0,28,0,26261,0,1,3,31.0,1,902,1481,579,52,True,0,319,,,0,4,0.1323612183332443,38,Sub,Liverpool,Southampton,3,1,26876,2024,711395,0.0,0,0,0,0.1323612183332443,0.7446123957633972,0.6866797208786011,7546,Liverpool,Harvey Elliott,Harvey Elliott,MID,1,5,28
