assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event
0,0,13,0,15.4,223,0.05,0.05,0.0,1.75,31,3,0,3.4,18.8,2024-09-14,64,0,0,0,0,0,0,0,False,2,0,0,0,0,4,0,1679,0,2,3,0.0,2,-48,137,185,50,False,0,223,0,0,0.0,65,Sub,Aston Villa,Everton,3,2,26638,2024,673952,0.0155591880902647,0,1,0,0.0,0.0,0.0,7438,Everton,2,3,4
0,0,5,0,4.7,223,0.0,0.01,0.01,0.66,45,1,0,2.8,19.6,2024-09-21,90,0,0,0,0,0,0,0,False,11,0,0,0,0,5,0,1715,1,1,1,4.0,1,-58,97,155,50,False,1,223,0,1,0.0167871005833148,90,DR,Leicester,Everton,1,1,26644,2024,675671,0.0,0,0,0,0.0167871005833148,0.1108489632606506,0.0940618589520454,7438,Everton,2,2,5
0,0,2,0,0.0,223,0.0,0.0,0.0,0.03,55,0,0,0.0,0.0,2024-09-28,7,0,0,0,0,0,0,0,False,7,0,0,0,0,6,0,1871,0,1,2,0.0,1,46,198,152,50,True,0,223,0,0,0.0,6,Sub,Everton,Crystal Palace,2,1,26654,2024,677818,0.0,0,0,0,0.0,0.0,0.0,7438,Everton,3,3,6
0,0,16,1,0.8,223,0.0,0.04,0.04,2.05,67,0,0,1.7,15.6,2024-10-05,90,0,0,0,0,0,0,0,False,15,0,0,0,0,7,0,1984,1,0,0,1.0,3,-37,162,199,50,True,0,223,0,1,0.0470298640429973,90,DR,Everton,Newcastle United,0,0,26669,2024,679729,0.0,0,0,0,0.0470298640429973,0.0479186326265335,0.0479186326265335,7438,Everton,3,3,7
0,0,5,0,0.0,223,0.0,0.0,0.0,0.06,223,0,0,0.1,1.2,2025-01-25,12,0,0,0,0,0,0,0,False,5,0,0,0,0,23,0,1414,0,1,0,0.0,1,-5,22,27,49,False,0,223,0,0,0.0,5,Sub,Brighton,Everton,0,1,26824,2024,701433,0.0,0,0,0,0.0,0.0,0.0,7438,Everton,2,3,23
1,0,36,1,50.9,223,0.54,0.58,0.04,0.28,235,0,0,10.6,34.4,2025-02-01,81,0,0,0,0,0,0,0,False,11,0,0,0,0,24,0,1942,1,0,4,21.0,6,420,482,62,49,True,0,223,0,1,0.086549587547779,88,DMC,Everton,Leicester,4,0,26836,2024,703329,0.7279545068740845,1,3,0,0.086549587547779,0.9073156118392944,0.637795627117157,7438,Everton,2,3,24
0,0,7,0,1.2,223,0.01,0.01,0.0,0.58,144,2,0,0.7,4.2,2025-02-12,86,0,0,0,0,0,0,0,False,12,0,0,0,0,24,0,1942,1,2,2,2.0,2,420,482,62,49,True,0,223,0,0,0.0,90,DMC,Everton,Liverpool,2,2,26748,2024,705753,0.0,0,0,0,0.0,0.1493367105722427,0.1493367105722427,7438,Everton,5,3,24
0,0,6,0,26.1,223,0.04,0.04,0.0,1.72,243,1,0,4.7,21.0,2025-02-15,90,0,0,0,0,0,0,0,False,7,0,0,0,0,25,0,2309,1,2,1,0.0,1,357,528,171,49,False,1,223,0,0,0.0,90,DMC,Crystal Palace,Everton,1,2,26844,2024,706414,0.0650641024112701,0,2,0,0.0,0.1854621917009353,0.1473486423492431,7438,Everton,2,3,25
0,0,6,0,6.4,223,0.04,0.04,0.0,0.15,254,2,0,1.8,10.0,2025-02-22,80,0,0,0,0,0,0,0,False,14,0,0,0,0,26,0,2327,1,2,2,2.0,1,9,198,189,49,True,1,223,0,0,0.0,87,DMC,Everton,Manchester United,2,2,26855,2024,707521,0.0,0,0,0,0.0,0.3133020401000976,0.3133020401000976,7438,Everton,3,3,26
0,0,11,0,15.9,223,0.02,0.07,0.05,1.48,261,1,0,2.4,3.8,2025-02-26,90,0,0,0,0,0,0,0,False,4,0,0,0,0,27,0,2264,1,1,1,4.0,2,-75,126,201,49,False,0,223,0,2,0.0400788560509681,90,DMC,Brentford,Everton,1,1,26862,2024,709136,0.0154692977666854,0,1,0,0.0400788560509681,0.3417294323444366,0.2861812710762024,7438,Everton,2,3,27
0,0,11,0,30.2,223,0.24,0.24,0.0,0.77,280,1,0,4.4,13.6,2025-03-08,90,0,0,0,0,0,0,0,False,20,0,0,0,0,28,0,2377,1,1,1,0.0,2,78,210,132,49,False,0,223,0,0,0.0,90,DMC,Wolverhampton Wanderers,Everton,1,1,26881,2024,711716,0.1506811678409576,0,2,0,0.0,0.3253726065158844,0.3253726065158844,7438,Everton,2,2,28
