assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event
0,0,3,0,5.1,239,0.03,0.05,0.02,0.41,115,2,0,1.3,2.4,2024-11-23,19,0,0,0,0,0,0,0,False,20,0,0,0,0,12,0,337209,0,4,1,5.0,1,-40028,14294,54322,50,True,0,239,0,1,0.0373185575008392,15,Sub,Fulham,Wolverhampton Wanderers,1,4,26717,2024,688403,0.0,0,0,0,0.0373185575008392,0.0535030141472816,0.0161844547837972,900,Fulham,2,3,12
0,0,3,0,0.5,239,0.0,0.0,0.0,0.06,135,0,0,0.3,0.2,2024-12-05,19,0,0,0,0,0,0,0,False,5,0,0,0,0,14,0,253584,0,1,3,2.0,1,-39904,2160,42064,49,True,0,239,0,0,0.0,17,Sub,Fulham,Brighton,3,1,26736,2024,691613,0.0,0,0,0,0.0,0.0,0.0,900,Fulham,3,3,14
0,0,3,0,4.4,239,0.01,0.01,0.0,1.68,145,1,0,0.8,3.6,2024-12-08,59,0,0,0,0,0,0,0,False,1,0,0,0,0,15,0,225297,1,1,1,0.0,1,-28604,2576,31180,48,True,0,239,0,0,0.0,61,AML,Fulham,Arsenal,1,1,26749,2024,692720,0.0,0,0,0,0.0,0.0,0.0,900,Fulham,4,3,15
0,0,5,0,0.0,239,0.0,0.06,0.06,0.44,155,0,0,2.0,3.0,2024-12-14,3,0,0,0,0,0,0,0,False,12,0,0,0,0,16,0,211735,0,2,2,17.0,1,-15011,8229,23240,48,False,0,239,0,1,0.0656275451183319,1,Sub,Liverpool,Fulham,2,2,26752,2024,693781,0.0,0,0,0,0.0656275451183319,0.0656275451183319,0.0,900,Fulham,3,5,16
0,0,12,0,35.2,239,0.41,0.49,0.08,0.05,165,0,0,5.4,8.4,2024-12-22,28,0,0,0,0,0,0,0,False,17,0,0,0,0,17,0,201678,0,0,0,10.0,1,-10530,6729,17259,47,True,0,239,0,1,0.0854166522622108,26,Sub,Fulham,Southampton,0,0,26763,2024,695643,0.634373128414154,0,3,0,0.0854166522622108,0.4423311948776245,0.0,900,Fulham,2,3,17
0,0,13,0,30.3,239,0.06,0.06,0.0,0.57,174,1,0,4.1,6.4,2024-12-26,66,0,0,0,0,0,0,0,False,6,0,0,0,0,18,0,195942,1,2,1,4.0,2,-6128,11030,17158,47,False,0,239,0,0,0.0,68,MR,Chelsea,Fulham,1,2,26775,2024,696195,0.6115525364875793,0,2,0,0.0,0.6115525364875793,0.0327583737671375,900,Fulham,3,4,18
0,0,5,0,3.3,239,0.0,0.0,0.0,0.29,185,1,0,0.6,1.0,2024-12-29,12,0,0,0,0,0,0,0,False,3,0,0,0,0,19,0,200572,0,2,2,2.0,1,3764,15614,11850,47,True,0,239,0,0,0.0,9,Sub,Fulham,Bournemouth,2,2,26786,2024,696713,0.0,0,0,0,0.0,0.1397252380847931,0.1397252380847931,900,Fulham,3,3,19
0,0,6,0,25.5,239,0.03,0.03,0.0,0.17,195,0,0,3.5,7.2,2025-01-05,11,0,0,0,0,0,0,0,False,10,0,0,0,0,20,0,199068,0,2,2,2.0,1,-1952,14812,16764,47,True,0,239,0,0,0.0,11,Sub,Fulham,Ipswich,2,2,26796,2024,697534,0.0506077408790588,0,2,0,0.0,0.0255190134048461,0.0255190134048461,900,Fulham,2,3,20
0,0,-1,0,14.3,239,0.07,0.28,0.21,0.08,207,0,0,2.6,0.2,2025-01-14,22,0,0,0,0,0,0,0,False,19,0,0,0,0,21,0,192931,0,2,3,11.0,1,-6460,9797,16257,47,False,0,239,0,2,0.5895789265632629,18,Sub,West Ham,Fulham,3,2,26808,2024,699165,0.0811715275049209,0,1,0,0.5895789265632629,0.6707504987716675,0.0,900,Fulham,3,2,21
0,0,22,0,14.4,239,0.02,0.15,0.13,0.21,216,0,1,7.5,35.8,2025-01-18,45,0,0,0,0,0,0,0,False,11,0,0,0,0,22,0,185656,0,2,0,25.0,6,-7568,5262,12830,47,False,0,239,1,1,0.2701244056224823,42,Sub,Leicester,Fulham,0,2,26817,2024,700048,0.065814197063446,0,1,1,0.2701244056224823,0.8500551581382751,0.5141165852546692,900,Fulham,3,2,22
0,0,5,0,5.8,239,0.03,0.09,0.06,0.06,225,1,0,1.7,3.4,2025-01-26,37,0,0,0,0,0,0,0,False,14,0,0,0,0,23,0,187321,0,1,0,8.0,1,1108,11603,10495,47,True,0,239,0,1,0.0695521757006645,36,Sub,Fulham,Manchester United,0,1,26826,2024,702339,0.0,0,0,0,0.0695521757006645,0.0695521757006645,0.0,900,Fulham,3,3,23
0,0,11,0,20.8,239,0.19,0.33,0.14,0.7,238,1,0,4.8,4.0,2025-02-01,87,0,0,0,0,0,0,0,False,15,0,0,0,0,24,0,186278,1,2,1,23.0,2,-1276,9478,10754,47,False,0,239,0,3,0.1191574484109878,90,AMR,Newcastle United,Fulham,1,2,26839,2024,703407,0.0873404368758201,0,1,0,0.1191574484109878,0.3616565763950348,0.1551586985588073,900,Fulham,3,4,24
1,1,27,0,44.8,239,0.75,0.95,0.2,0.39,244,1,0,10.1,30.6,2025-02-15,89,0,0,0,0,0,0,0,False,16,0,0,0,0,25,0,183316,1,1,2,26.0,6,-3272,7896,11168,46,True,0,239,0,2,0.1672756373882293,90,AMR,Fulham,Nottingham Forest,2,1,26845,2024,706189,0.6979696154594421,1,3,0,0.1672756373882293,1.145507574081421,0.8906123638153076,900,Fulham,3,3,25
0,0,2,0,3.6,239,0.03,0.05,0.02,1.29,255,2,0,1.3,2.8,2025-02-22,90,0,0,0,0,0,0,0,False,7,0,0,0,0,26,0,189983,1,2,0,7.0,2,5978,11434,5456,46,True,0,239,0,1,0.0478943549096584,90,AMR,Fulham,Crystal Palace,0,2,26856,2024,707828,0.0,0,0,0,0.0478943549096584,0.078321449458599,0.0304270945489406,900,Fulham,3,3,26
1,2,31,0,34.3,239,0.25,0.26,0.01,1.16,267,1,0,8.2,30.2,2025-02-25,66,0,0,0,0,0,0,0,False,20,0,0,0,0,27,0,190408,1,2,1,17.0,7,334,6830,6496,46,False,0,239,0,1,0.0516068898141384,69,AMC,Wolverhampton Wanderers,Fulham,1,2,26867,2024,709049,0.3235893547534942,1,2,0,0.0516068898141384,0.5498936772346497,0.1746974289417266,900,Fulham,3,2,27
0,0,-1,0,0.7,239,0.08,0.08,0.0,0.69,285,0,0,0.5,0.4,2025-03-16,27,0,0,0,0,0,0,0,False,18,0,0,0,0,29,0,169802,0,0,2,4.0,1,-10730,891,11621,46,True,0,239,0,0,0.0,26,Sub,Fulham,Tottenham,2,0,26886,2024,713695,0.0,0,0,0,0.0,0.4897286593914032,0.4897286593914032,900,Fulham,3,3,29
0,0,5,0,2.3,239,0.01,0.1,0.09,1.23,291,1,0,0.7,0.2,2025-04-01,66,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,171171,1,1,2,4.0,2,-5925,3034,8959,46,False,0,239,0,1,0.0501557141542434,71,AMC,Arsenal,Fulham,2,1,26892,2024,715963,0.0,0,0,0,0.0501557141542434,0.0634948685765266,0.0133391497656703,900,Fulham,3,4,30
0,0,4,0,0.1,239,0.0,0.0,0.0,0.12,305,0,0,0.0,0.2,2025-04-06,8,0,0,0,0,0,0,0,False,12,0,0,0,0,31,0,167261,0,2,3,0.0,1,-3978,1617,5595,46,True,0,239,0,0,0.0,5,Sub,Fulham,Liverpool,3,2,26906,2024,717553,0.0,0,0,0,0.0,0.0,0.0,900,Fulham,5,3,31
