assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0.0,0.0,11.0,0.0,12.8,77.0,0.01,0.01,0.0,1.02,6.0,1.0,0.0,3.6,22.8,2024-08-17,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,1.0,0.0,4339.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,False,0.0,77.0,0.0,0.0,0.0,74.0,Nottingham Forest,Bournemouth,1.0,1.0,26607.0,2024.0,666406.0,0.056976992636919,0.0,1.0,0.0,0.0,0.1144729331135749,0.0574959442019462,12149.0,Bournemouth,3.0,4.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,0.0,0.3,77.0,0.01,0.03,0.02,1.36,12.0,1.0,0.0,0.5,3.4,2024-08-25,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,2.0,0.0,5356.0,0.0,1.0,1.0,1.0,1.0,-166.0,382.0,548.0,5.0,True,0.0,77.0,0.0,1.0,0.0125407958403229,23.0,Bournemouth,Newcastle United,1.0,1.0,26620.0,2024.0,668713.0,0.0,0.0,0.0,0.0,0.0125407958403229,0.0125407958403229,0.0,12149.0,Bournemouth,3.0,3.0,2.0,,,0.0,0.01,0.01,0.0,1.02,1.0,0.0,3.6,22.8,12.8,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.06,0.0,1.0,0.0,0.0,0.11,0.06,,4339.0
0.0,0.0,4.0,0.0,2.4,77.0,0.01,0.01,0.0,0.26,24.0,0.0,0.0,1.5,12.6,2024-08-31,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,3.0,0.0,5140.0,0.0,3.0,2.0,0.0,1.0,-574.0,349.0,923.0,5.0,False,0.0,77.0,0.0,0.0,0.0,23.0,Everton,Bournemouth,2.0,3.0,26624.0,2024.0,671778.0,0.0,0.0,0.0,0.0,0.0,0.4834787547588348,0.4834787547588348,12149.0,Bournemouth,3.0,3.0,3.0,,,0.0,0.02,0.04,0.02,2.38,2.0,0.0,4.1,26.2,13.1,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,0.01,0.06,0.0,1.0,0.0,0.01,0.13,0.06,,9695.0
0.0,0.0,5.0,0.0,0.3,77.0,0.0,0.0,0.0,0.32,32.0,1.0,0.0,0.3,2.8,2024-09-14,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,4.0,0.0,5049.0,0.0,1.0,0.0,0.0,1.0,-414.0,336.0,750.0,4.9,True,0.0,77.0,0.0,0.0,0.0,21.0,Bournemouth,Chelsea,0.0,1.0,26639.0,2024.0,674161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12149.0,Bournemouth,4.0,3.0,4.0,3.8,GK,0.0,0.03,0.05,0.02,2.64,2.0,0.0,5.6,38.8,15.5,1.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,0.0,1.0,0.01,0.06,0.0,1.0,0.0,0.01,0.61,0.54,,14835.0
0.0,0.0,4.0,0.0,2.0,77.0,0.02,0.12,0.1,0.4,46.0,0.0,0.0,2.0,5.6,2024-09-21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,5.0,0.0,4959.0,0.0,0.0,3.0,12.0,1.0,-197.0,172.0,369.0,4.9,False,0.0,77.0,0.0,2.0,0.0673204958438873,18.0,Liverpool,Bournemouth,3.0,0.0,26645.0,2024.0,675711.0,0.0,0.0,0.0,0.0,0.0673204958438873,0.0673204958438873,0.0,12149.0,Bournemouth,3.0,5.0,5.0,,,0.0,0.02,0.04,0.02,1.94,2.0,0.0,2.3,18.8,3.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.01,0.5,0.48,,15545.0
0.0,0.0,3.0,0.0,1.0,77.0,0.0,0.0,0.0,0.02,52.0,0.0,0.0,0.4,1.2,2024-09-30,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,6.0,0.0,4831.0,0.0,1.0,3.0,2.0,1.0,-223.0,184.0,407.0,4.9,True,0.0,77.0,0.0,0.0,0.0,11.0,Bournemouth,Southampton,3.0,1.0,26661.0,2024.0,678936.0,0.0,0.0,0.0,0.0,0.0,0.076769895851612,0.076769895851612,12149.0,Bournemouth,2.0,3.0,6.0,,,0.0,0.03,0.13,0.1,0.98,1.0,0.0,3.8,21.0,4.7,12.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,2.0,0.07,0.0,0.0,0.0,0.0,0.07,0.55,0.48,,15148.0
0.0,0.0,7.0,0.0,21.9,77.0,0.04,0.04,0.0,0.03,68.0,0.0,0.0,3.5,11.2,2024-10-05,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,7.0,0.0,4695.0,0.0,0.0,1.0,2.0,1.0,-217.0,176.0,393.0,4.9,False,0.0,77.0,0.0,0.0,0.0,24.0,Leicester,Bournemouth,1.0,0.0,26663.0,2024.0,679449.0,0.0684932246804237,0.0,2.0,0.0,0.0,0.7303575873374939,0.6618643999099731,12149.0,Bournemouth,3.0,2.0,7.0,,,0.0,0.02,0.12,0.1,0.74,1.0,0.0,2.7,9.6,3.3,14.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,2.0,0.07,0.0,0.0,0.0,0.0,0.07,0.14,0.08,,14839.0
0.0,0.0,17.0,1.0,24.8,77.0,0.08,0.08,0.0,0.26,71.0,0.0,0.0,4.0,11.4,2024-10-19,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,8.0,0.0,4572.0,1.0,0.0,2.0,4.0,3.0,-187.0,103.0,290.0,4.8,True,0.0,77.0,0.0,0.0,0.0,67.0,Bournemouth,Arsenal,2.0,0.0,26680.0,2024.0,681569.0,0.1140506193041801,0.0,2.0,0.0,0.0,0.2100458741188049,0.0959952622652053,12149.0,Bournemouth,4.0,3.0,8.0,,,0.0,0.06,0.16,0.1,0.45,0.0,0.0,5.9,18.0,24.9,16.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,2.0,0.07,0.07,0.0,2.0,0.0,0.07,0.87,0.74,,14485.0
0.0,0.0,2.0,0.0,4.3,77.0,0.1,0.15,0.05,0.33,248.0,0.0,0.0,1.1,1.2,2025-02-15,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,25.0,0.0,2937.0,0.0,3.0,1.0,5.0,1.0,-34.0,11.0,45.0,4.7,False,0.0,77.0,0.0,1.0,0.0643862411379814,12.0,Southampton,Bournemouth,1.0,3.0,26849.0,2024.0,706273.0,0.0,0.0,0.0,0.0,0.0643862411379814,0.1644449532032013,0.1000587195158004,12149.0,Bournemouth,3.0,2.0,25.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.1,77.0,0.0,0.0,0.0,0.08,253.0,0.0,0.0,0.1,0.2,2025-02-22,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,26.0,0.0,3033.0,0.0,1.0,0.0,0.0,0.0,72.0,107.0,35.0,4.7,True,1.0,77.0,0.0,0.0,0.0,13.0,Bournemouth,Wolverhampton Wanderers,0.0,1.0,26852.0,2024.0,707896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12149.0,Bournemouth,2.0,3.0,26.0,0.0,GK,0.0,0.1,0.15,0.05,0.33,0.0,0.0,1.1,1.2,4.3,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.06,0.16,0.1,,2937.0
