assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,3.0,0.0,0.1,60.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.1,0.6,2024-10-26,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,9.0,0.0,853.0,0.0,1.0,1.0,0.0,1.0,131.0,194.0,63.0,49.0,False,0.0,60.0,0.0,0.0,0.0,5.0,Aston Villa,Bournemouth,1.0,1.0,26684.0,2024.0,682987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7352.0,Bournemouth,3.0,3.0,9.0,0.2,MID
0.0,0.0,1.0,0.0,10.3,60.0,0.01,0.01,0.0,0.97,91.0,1.0,0.0,2.1,10.4,2024-11-02,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,10.0,0.0,1161.0,0.0,1.0,2.0,0.0,0.0,217.0,359.0,142.0,49.0,True,1.0,60.0,0.0,0.0,0.0,23.0,Bournemouth,Manchester City,2.0,1.0,26692.0,2024.0,684976.0,0.0747580528259277,0.0,1.0,0.0,0.0,0.1166209951043129,0.0418629460036754,7352.0,Bournemouth,4.0,3.0,10.0,-0.7,MID
0.0,0.0,14.0,0.0,13.8,60.0,0.02,0.05,0.03,0.95,101.0,3.0,0.0,3.6,18.4,2024-11-09,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,11.0,0.0,1444.0,1.0,2.0,3.0,4.0,2.0,179.0,350.0,171.0,49.0,False,0.0,60.0,0.0,1.0,0.0202405080199241,69.0,Brentford,Bournemouth,3.0,2.0,26702.0,2024.0,686591.0,0.0232946332544088,0.0,1.0,0.0,0.0202405080199241,0.1501510888338089,0.1066159456968307,7352.0,Bournemouth,3.0,3.0,11.0,1.0,MID
0.0,0.0,19.0,0.0,4.9,60.0,0.01,0.01,0.0,0.91,113.0,2.0,0.0,2.0,12.8,2024-11-23,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,12.0,0.0,1736.0,1.0,2.0,1.0,2.0,2.0,211.0,380.0,169.0,49.0,True,0.0,60.0,0.0,0.0,0.0,70.0,Bournemouth,Brighton,1.0,2.0,26712.0,2024.0,688364.0,0.0,0.0,0.0,0.0,0.0,0.3564120233058929,0.3564120233058929,7352.0,Bournemouth,3.0,3.0,12.0,1.3,MID
0.0,0.0,8.0,0.0,0.8,60.0,0.0,0.11,0.11,0.46,130.0,2.0,0.0,2.3,17.0,2024-11-30,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,13.0,0.0,1921.0,1.0,4.0,2.0,5.0,2.0,110.0,298.0,188.0,49.0,False,0.0,60.0,0.0,1.0,0.0386112555861473,90.0,Wolverhampton Wanderers,Bournemouth,2.0,4.0,26731.0,2024.0,689979.0,0.0,0.0,0.0,0.0,0.0386112555861473,0.4463534355163574,0.4463534355163574,7352.0,Bournemouth,3.0,2.0,13.0,1.5,MID
0.0,0.0,7.0,1.0,20.9,60.0,0.04,0.65,0.61,0.58,133.0,0.0,0.0,7.2,26.8,2024-12-05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,14.0,0.0,2017.0,1.0,0.0,1.0,24.0,2.0,55.0,262.0,207.0,49.0,True,1.0,60.0,0.0,2.0,0.5172070860862732,90.0,Bournemouth,Tottenham,1.0,0.0,26732.0,2024.0,691636.0,0.216130793094635,0.0,2.0,0.0,0.5172070860862732,0.8112324476242065,0.2063943445682525,7352.0,Bournemouth,3.0,3.0,14.0,1.5,MID
0.0,0.0,-2.0,0.0,2.1,60.0,0.01,0.05,0.04,1.15,152.0,1.0,0.0,0.6,0.2,2024-12-16,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,16.0,0.0,2377.0,0.0,1.0,1.0,4.0,1.0,-4.0,306.0,310.0,49.0,True,0.0,60.0,0.0,1.0,0.0559576414525508,20.0,Bournemouth,West Ham,1.0,1.0,26754.0,2024.0,694812.0,0.0,0.0,0.0,0.0,0.0559576414525508,0.0559576414525508,0.0,7352.0,Bournemouth,2.0,3.0,16.0,1.4,MID
0.0,0.0,17.0,1.0,1.5,60.0,0.01,0.01,0.0,1.83,168.0,0.0,0.0,1.8,16.8,2024-12-22,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,17.0,0.0,2360.0,1.0,3.0,0.0,0.0,3.0,-70.0,176.0,246.0,49.0,False,0.0,60.0,0.0,0.0,0.0,90.0,Manchester United,Bournemouth,0.0,3.0,26769.0,2024.0,695743.0,0.0,0.0,0.0,0.0,0.0,0.1113758385181427,0.1113758385181427,7352.0,Bournemouth,3.0,3.0,17.0,1.7,MID
0.0,0.0,7.0,0.0,2.0,60.0,0.01,0.01,0.0,0.2,172.0,0.0,0.0,0.9,6.8,2024-12-26,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,18.0,0.0,2618.0,0.0,0.0,0.0,0.0,1.0,169.0,416.0,247.0,49.0,True,0.0,60.0,0.0,0.0,0.0,27.0,Bournemouth,Crystal Palace,0.0,0.0,26772.0,2024.0,696162.0,0.0,0.0,0.0,0.0,0.0,0.1875756829977035,0.1875756829977035,7352.0,Bournemouth,3.0,3.0,18.0,1.5,MID
0.0,0.0,7.0,0.0,1.3,60.0,0.01,0.01,0.0,0.15,192.0,0.0,0.0,1.0,8.2,2025-01-04,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,20.0,0.0,2574.0,0.0,0.0,1.0,0.0,0.0,-277.0,192.0,469.0,49.0,True,1.0,60.0,0.0,0.0,0.0,15.0,Bournemouth,Everton,1.0,0.0,26792.0,2024.0,697144.0,0.0,0.0,0.0,0.0,0.0,0.1584590077400207,0.1584590077400207,7352.0,Bournemouth,2.0,3.0,20.0,0.8,MID
