assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
1.0,0.0,11.0,0.0,13.4,211.0,0.02,0.02,0.0,1.59,8.0,2.0,0.0,3.2,12.2,2024-08-18,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,387466.0,1.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,50.0,False,0.0,211.0,0.0,0.0,0.0,90.0,Brentford,Crystal Palace,2.0,1.0,26609.0,2024.0,666813.0,0.0322997756302356,0.0,1.0,0.0,0.0,0.1558635681867599,0.1235637962818145,12408.0,Crystal Palace,3.0,3.0,1.0,,
0.0,0.0,9.0,0.0,4.2,211.0,0.02,0.02,0.0,1.39,14.0,2.0,0.0,2.0,11.8,2024-08-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,2.0,0.0,434799.0,1.0,2.0,0.0,4.0,1.0,14558.0,36687.0,22129.0,50.0,True,0.0,211.0,0.0,0.0,0.0,90.0,Crystal Palace,West Ham,0.0,2.0,26613.0,2024.0,667919.0,0.0,0.0,0.0,0.0,0.0,0.4664818048477173,0.4664818048477173,12408.0,Crystal Palace,2.0,3.0,2.0,,
0.0,0.0,2.0,0.0,16.3,211.0,0.26,0.26,0.0,2.27,23.0,1.0,0.0,3.8,15.8,2024-09-01,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,3.0,0.0,373102.0,1.0,1.0,1.0,6.0,1.0,-63191.0,10030.0,73221.0,50.0,False,1.0,211.0,0.0,0.0,0.0,90.0,Chelsea,Crystal Palace,1.0,1.0,26630.0,2024.0,672445.0,0.0603619180619716,0.0,1.0,0.0,0.0,0.1550492942333221,0.0946873724460601,12408.0,Crystal Palace,3.0,4.0,3.0,,
0.0,0.0,4.0,0.0,25.2,211.0,0.02,0.17,0.15,1.22,34.0,2.0,0.0,5.9,19.6,2024-09-14,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,4.0,0.0,351199.0,1.0,2.0,2.0,14.0,1.0,-31170.0,31164.0,62334.0,50.0,True,0.0,211.0,0.0,2.0,0.345882385969162,84.0,Crystal Palace,Leicester,2.0,2.0,26636.0,2024.0,673707.0,0.0884019061923027,0.0,2.0,0.0,0.345882385969162,1.1698249578475952,0.7593806982040405,12408.0,Crystal Palace,2.0,3.0,4.0,,
0.0,0.0,23.0,1.0,15.3,211.0,0.01,0.01,0.0,1.7,43.0,0.0,0.0,3.3,18.0,2024-09-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,5.0,0.0,308579.0,1.0,0.0,0.0,0.0,6.0,-42732.0,3003.0,45735.0,49.0,True,0.0,211.0,0.0,0.0,0.0,90.0,Crystal Palace,Manchester United,0.0,0.0,26649.0,2024.0,675931.0,0.0204666219651699,0.0,1.0,0.0,0.0,0.4755572080612182,0.4755572080612182,12408.0,Crystal Palace,3.0,3.0,5.0,,
0.0,0.0,12.0,0.0,14.2,211.0,0.07,0.25,0.18,0.89,55.0,2.0,0.0,6.8,15.2,2024-09-28,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,6.0,0.0,267332.0,1.0,1.0,2.0,39.0,1.0,-44475.0,7075.0,51550.0,49.0,False,0.0,211.0,0.0,2.0,0.151110291481018,90.0,Everton,Crystal Palace,2.0,1.0,26654.0,2024.0,677823.0,0.0268411040306091,0.0,1.0,0.0,0.151110291481018,0.0386179462075233,0.0386179462075233,12408.0,Crystal Palace,3.0,3.0,6.0,1.0,FWD
0.0,0.0,2.0,0.0,0.0,211.0,0.0,0.0,0.0,0.25,66.0,1.0,0.0,0.8,4.0,2024-10-05,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,7.0,0.0,231881.0,1.0,1.0,0.0,4.0,1.0,-36099.0,2856.0,38955.0,49.0,True,0.0,211.0,0.0,0.0,0.0,16.0,Crystal Palace,Liverpool,0.0,1.0,26662.0,2024.0,679175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12408.0,Crystal Palace,5.0,3.0,7.0,,
0.0,0.0,12.0,0.0,31.2,211.0,0.08,0.08,0.0,1.62,77.0,1.0,0.0,5.5,23.4,2024-10-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,8.0,0.0,193955.0,1.0,0.0,1.0,0.0,1.0,-38547.0,569.0,39116.0,48.0,False,1.0,211.0,0.0,0.0,0.0,90.0,Nottingham Forest,Crystal Palace,1.0,0.0,26677.0,2024.0,682454.0,0.1163275986909866,0.0,2.0,0.0,0.0,0.4464900493621826,0.3301624357700348,12408.0,Crystal Palace,3.0,4.0,8.0,,
0.0,0.0,15.0,1.0,15.9,211.0,0.11,0.17,0.06,0.72,86.0,0.0,0.0,5.2,22.0,2024-10-27,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,9.0,0.0,179547.0,1.0,0.0,1.0,14.0,5.0,-15073.0,648.0,15721.0,48.0,True,1.0,211.0,0.0,2.0,0.0730407163500785,90.0,Crystal Palace,Tottenham,1.0,0.0,26689.0,2024.0,683482.0,0.0559440180659294,0.0,1.0,0.0,0.0730407163500785,0.525019645690918,0.5052253007888794,12408.0,Crystal Palace,3.0,3.0,9.0,,
1.0,0.0,4.0,0.0,12.7,211.0,0.01,0.39,0.38,1.53,100.0,2.0,0.0,4.6,20.4,2024-11-02,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,10.0,0.0,182647.0,1.0,2.0,2.0,13.0,3.0,875.0,8610.0,7735.0,48.0,False,1.0,211.0,0.0,2.0,0.4597976505756378,90.0,Wolverhampton Wanderers,Crystal Palace,2.0,2.0,26701.0,2024.0,685252.0,0.8746023774147034,1.0,1.0,0.0,0.4597976505756378,0.465119332075119,0.0672827512025833,12408.0,Crystal Palace,3.0,2.0,10.0,,
