assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,11.0,1.0,19.1,364.0,0.13,0.13,0.0,0.21,1.0,0.0,0.0,3.3,7.4,2024-08-16,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,1.0,0.0,313496.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,50.0,True,0.0,364.0,0.0,0.0,0.0,62.0,Manchester United,Fulham,1.0,0.0,26602.0,2024.0,666176.0,0.018058942630887,0.0,1.0,0.0,0.0,0.0,0.0,8127.0,Manchester United,3.0,3.0,1.0,1.6,MID
0.0,0.0,19.0,0.0,18.4,364.0,0.11,0.44,0.33,1.5,13.0,1.0,1.0,7.6,34.8,2024-08-24,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,2.0,0.0,322984.0,1.0,1.0,2.0,23.0,6.0,-9108.0,28221.0,37329.0,50.0,False,1.0,364.0,1.0,2.0,0.3618737757205963,90.0,Brighton,Manchester United,2.0,1.0,26612.0,2024.0,667715.0,0.0278994627296924,0.0,1.0,1.0,0.3618737757205963,0.8819764256477356,0.5201026797294617,8127.0,Manchester United,3.0,3.0,2.0,4.5,MID
0.0,0.0,3.0,0.0,25.3,364.0,0.13,0.16,0.03,0.42,27.0,0.0,0.0,5.1,8.2,2024-09-01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,3.0,0.0,418483.0,0.0,3.0,0.0,17.0,1.0,73313.0,142466.0,69153.0,50.0,True,0.0,364.0,0.0,1.0,0.0133663462474942,16.0,Manchester United,Liverpool,0.0,3.0,26631.0,2024.0,672626.0,0.3546696305274963,0.0,2.0,0.0,0.0133663462474942,0.5491506457328796,0.5244500637054443,8127.0,Manchester United,5.0,3.0,3.0,2.8,MID
1.0,0.0,32.0,1.0,73.0,364.0,0.36,0.38,0.02,1.12,38.0,0.0,0.0,13.6,38.4,2024-09-14,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,4.0,0.0,426435.0,1.0,3.0,0.0,25.0,6.0,2640.0,82691.0,80051.0,50.0,False,0.0,364.0,0.0,1.0,0.0192633774131536,90.0,Southampton,Manchester United,0.0,3.0,26632.0,2024.0,673379.0,0.4561758935451507,1.0,6.0,0.0,0.0192633774131536,1.1092312335968018,0.6749023795127869,8127.0,Manchester United,3.0,2.0,4.0,4.8,MID
0.0,0.0,7.0,1.0,30.2,364.0,0.11,0.16,0.05,0.87,43.0,0.0,0.0,6.0,6.0,2024-09-21,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,5.0,0.0,519075.0,1.0,0.0,0.0,24.0,3.0,84837.0,112715.0,27878.0,50.0,False,0.0,364.0,0.0,2.0,0.0911445543169975,76.0,Crystal Palace,Manchester United,0.0,0.0,26649.0,2024.0,675949.0,0.1148103773593902,0.0,2.0,0.0,0.0911445543169975,0.1535029411315918,0.0,8127.0,Manchester United,3.0,3.0,5.0,3.3,MID
0.0,0.0,7.0,0.0,1.3,364.0,0.02,0.02,0.0,0.57,57.0,0.0,0.0,0.9,4.0,2024-09-29,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,6.0,0.0,505421.0,0.0,3.0,0.0,4.0,1.0,-12723.0,63519.0,76242.0,50.0,True,0.0,364.0,0.0,0.0,0.0,1.0,Manchester United,Tottenham,0.0,3.0,26660.0,2024.0,678657.0,0.0,0.0,0.0,0.0,0.0,0.0593239702284336,0.0593239702284336,8127.0,Manchester United,3.0,3.0,6.0,2.8,MID
0.0,0.0,7.0,0.0,17.3,364.0,0.09,0.13,0.04,2.85,90.0,2.0,0.0,4.3,10.6,2024-10-27,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,9.0,0.0,321155.0,0.0,1.0,2.0,15.0,1.0,-66612.0,2332.0,68944.0,50.0,False,0.0,364.0,0.0,2.0,0.0285515207797288,28.0,West Ham,Manchester United,2.0,1.0,26690.0,2024.0,683477.0,0.0172168780118227,0.0,1.0,0.0,0.0285515207797288,0.0302177332341671,0.0172168780118227,8127.0,Manchester United,3.0,2.0,9.0,0.5,MID
0.0,0.0,1.0,0.0,0.3,364.0,0.0,0.0,0.0,0.19,95.0,1.0,0.0,0.6,1.2,2024-11-03,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,10.0,0.0,279053.0,0.0,1.0,1.0,4.0,0.0,-43493.0,4109.0,47602.0,49.0,True,1.0,364.0,0.0,0.0,0.0,15.0,Manchester United,Chelsea,1.0,1.0,26697.0,2024.0,685868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8127.0,Manchester United,4.0,3.0,10.0,-0.2,MID
1.0,0.0,27.0,1.0,13.3,364.0,0.02,0.28,0.26,0.77,106.0,0.0,0.0,7.6,31.2,2024-11-10,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,11.0,0.0,275422.0,1.0,0.0,3.0,31.0,6.0,-4899.0,24979.0,29878.0,49.0,True,0.0,364.0,0.0,4.0,0.3791386783123016,90.0,Manchester United,Leicester,3.0,0.0,26708.0,2024.0,687347.0,0.0210508927702903,1.0,1.0,0.0,0.3791386783123016,0.4733349978923797,0.0731454193592071,8127.0,Manchester United,2.0,3.0,11.0,1.7,MID
1.0,3.0,32.0,0.0,26.0,364.0,0.17,0.24,0.07,1.59,116.0,1.0,0.0,7.7,35.2,2024-11-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,12.0,0.0,327122.0,1.0,1.0,1.0,16.0,8.0,48494.0,66063.0,17569.0,49.0,False,0.0,364.0,0.0,2.0,0.135164201259613,90.0,Ipswich,Manchester United,1.0,1.0,26718.0,2024.0,689262.0,0.4774748086929321,1.0,2.0,0.0,0.135164201259613,0.71452796459198,0.6959514021873474,8127.0,Manchester United,3.0,2.0,12.0,4.7,MID
