assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,2024-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,5.0,0.0,86938.0,0.0,0.0,0.0,0.0,0.0,16617.0,28086.0,11469.0,44.0,True,0.0,208.0,1.0,1.0,0.0249607190489768,90.0,Aston Villa,Wolverhampton Wanderers,3.0,1.0,26647.0,2024.0,675770.0,0.1431190073490142,0.0,3.0,1.0,0.0249607190489768,0.0826157331466674,0.0576550103724002,7080.0,Aston Villa,3.0,3.0,5.0,0.0,MID
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,2024-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,6.0,0.0,79779.0,0.0,1.0,2.0,0.0,0.0,-4941.0,7647.0,12588.0,44.0,False,0.0,208.0,0.0,2.0,0.0488959476351738,90.0,Wolverhampton Wanderers,Liverpool,1.0,2.0,26658.0,2024.0,678056.0,0.1107324287295341,0.0,1.0,0.0,0.0488959476351738,0.1596283763647079,0.0,7080.0,Liverpool,3.0,3.0,6.0,0.0,MID
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,2024-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,7.0,0.0,71630.0,0.0,1.0,0.0,0.0,0.0,-7960.0,1386.0,9346.0,44.0,True,0.0,208.0,1.0,5.0,0.2724606692790985,90.0,Brentford,Wolverhampton Wanderers,5.0,3.0,26667.0,2024.0,679569.0,0.053644809871912,0.0,1.0,1.0,0.2724606692790985,0.3075381517410278,0.0350774861872196,7080.0,Brentford,5.0,3.0,7.0,0.0,MID
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2024-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,10.0,0.0,57988.0,0.0,2.0,2.0,0.0,0.0,-4039.0,298.0,4337.0,44.0,False,0.0,208.0,0.0,2.0,0.0951862782239914,90.0,Wolverhampton Wanderers,Crystal Palace,2.0,2.0,26701.0,2024.0,685242.0,0.9886963963508606,1.0,3.0,0.0,0.0951862782239914,1.4181207418441772,0.3342380821704864,7080.0,Crystal Palace,3.0,2.0,10.0,0.0,MID
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,2024-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,11.0,0.0,53875.0,0.0,2.0,0.0,0.0,0.0,-4028.0,260.0,4288.0,44.0,True,0.0,208.0,1.0,2.0,0.0787420645356178,90.0,Wolverhampton Wanderers,Southampton,2.0,0.0,26711.0,2024.0,686669.0,0.578175961971283,1.0,2.0,1.0,0.0787420645356178,0.8441752195358276,0.2325306981801986,7080.0,Wolverhampton Wanderers,3.0,3.0,11.0,0.0,MID
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,2024-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,12.0,0.0,50250.0,0.0,2.0,2.0,0.0,0.0,-3760.0,270.0,4030.0,44.0,False,0.0,208.0,2.0,4.0,0.6298876404762268,90.0,Fulham,Wolverhampton Wanderers,1.0,4.0,26717.0,2024.0,688414.0,0.1034923493862152,1.0,1.0,2.0,0.6298876404762268,0.7572028040885925,0.0238228198140859,7080.0,Wolverhampton Wanderers,3.0,3.0,12.0,0.0,MID
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,2024-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,13.0,0.0,46976.0,0.0,1.0,1.0,0.0,0.0,-3348.0,154.0,3502.0,44.0,True,0.0,208.0,0.0,2.0,0.1022603511810302,90.0,Wolverhampton Wanderers,Bournemouth,2.0,4.0,26731.0,2024.0,689967.0,0.0585534460842609,0.0,2.0,0.0,0.1022603511810302,0.2800124585628509,0.2350353449583053,7080.0,Wolverhampton Wanderers,3.0,3.0,13.0,0.0,MID
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,0.0,18.0,0.0,36201.0,0.0,0.0,0.0,0.0,0.0,-1851.0,292.0,2143.0,44.0,False,0.0,208.0,1.0,2.0,0.0417407192289829,90.0,Wolverhampton Wanderers,Manchester United,2.0,0.0,26781.0,2024.0,696311.0,0.6423093676567078,1.0,1.0,1.0,0.0417407192289829,0.7041364908218384,0.0618270710110664,7080.0,Manchester United,3.0,3.0,18.0,0.0,MID
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,2024-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,19.0,0.0,34626.0,0.0,1.0,2.0,0.0,0.0,-1654.0,32.0,1686.0,44.0,True,0.0,208.0,0.0,3.0,0.0893800184130668,49.0,Tottenham,Wolverhampton Wanderers,2.0,2.0,26790.0,2024.0,696755.0,0.0,0.0,0.0,0.0,0.0893800184130668,0.0418769940733909,0.0,7080.0,Tottenham,2.0,3.0,19.0,0.0,MID
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,21.0,0.0,30852.0,0.0,2.0,0.0,0.0,0.0,-1665.0,41.0,1706.0,44.0,False,0.0,208.0,0.0,4.0,0.2772600650787353,41.0,Newcastle United,Wolverhampton Wanderers,3.0,0.0,26810.0,2024.0,699469.0,0.0787947550415992,0.0,2.0,0.0,0.2772600650787353,0.6439312100410461,0.307953804731369,7080.0,Wolverhampton Wanderers,3.0,2.0,21.0,0.0,MID
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,2025-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,26.0,0.0,27088.0,0.0,2.0,0.0,0.0,0.0,-412.0,148.0,560.0,44.0,False,0.0,208.0,1.0,3.0,0.5344023108482361,90.0,Bournemouth,Wolverhampton Wanderers,0.0,1.0,26852.0,2024.0,707907.0,0.4142696857452392,0.0,4.0,1.0,0.5344023108482361,1.401820182800293,1.168309450149536,7080.0,Wolverhampton Wanderers,3.0,3.0,26.0,,
0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,27.0,0.0,26738.0,0.0,1.0,4.0,0.0,0.0,-377.0,149.0,526.0,44.0,True,0.0,208.0,0.0,6.0,0.3042003512382507,90.0,Wolverhampton Wanderers,Fulham,1.0,2.0,26867.0,2024.0,709034.0,0.013895109295845,0.0,1.0,0.0,0.3042003512382507,0.341892272233963,0.1223853975534439,7080.0,Wolverhampton Wanderers,3.0,3.0,27.0,0.0,MID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,208.0,,,,,,,,,,,,,,,,,,,7080.0,7,,,28.0,,3
