assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,3.0,0.0,0.1,104.0,0.0,0.01,0.01,1.17,8.0,1.0,0.0,3.6,18.8,2024-08-18,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,1.0,0.0,0.0,0.0,1.0,0.0,37981.0,1.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,45.0,True,0.0,104.0,0.0,1.0,0.0112950010225176,90.0,Brentford,Crystal Palace,2.0,1.0,26609.0,2024.0,666796.0,0.0,0.0,0.0,0.0,0.0112950010225176,0.1316772401332855,0.1316772401332855,9678.0,Brentford,3.0,3.0,1.0,2.0,DEF
0.0,0.0,7.0,0.0,0.2,104.0,0.0,0.0,0.0,2.65,16.0,2.0,0.0,1.6,15.4,2024-08-25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,2.0,0.0,37415.0,1.0,0.0,2.0,0.0,1.0,-3924.0,1160.0,5084.0,45.0,False,0.0,104.0,0.0,0.0,0.0,90.0,Liverpool,Brentford,2.0,0.0,26621.0,2024.0,668966.0,0.0,0.0,0.0,0.0,0.0,0.0345180444419384,0.0345180444419384,9678.0,Brentford,2.0,5.0,2.0,,
0.0,0.0,9.0,0.0,0.8,104.0,0.01,0.01,0.0,1.57,22.0,1.0,0.0,2.0,17.2,2024-08-31,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,3.0,0.0,42821.0,1.0,1.0,3.0,2.0,1.0,2895.0,7170.0,4275.0,45.0,True,1.0,104.0,0.0,0.0,0.0,90.0,Brentford,Southampton,3.0,1.0,26623.0,2024.0,671724.0,0.0,0.0,0.0,0.0,0.0,0.3136757016181946,0.3136757016181946,9678.0,Brentford,2.0,3.0,3.0,,
0.0,0.0,12.0,0.0,0.6,104.0,0.03,0.25,0.22,2.17,37.0,2.0,0.0,7.5,23.4,2024-09-14,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,4.0,0.0,38340.0,1.0,1.0,2.0,51.0,1.0,-4901.0,2968.0,7869.0,45.0,False,0.0,104.0,0.0,3.0,0.1603503078222274,90.0,Manchester City,Brentford,2.0,1.0,26637.0,2024.0,673691.0,0.0,0.0,0.0,0.0,0.1603503078222274,0.013665834441781,0.0,9678.0,Brentford,2.0,4.0,4.0,,
0.0,0.0,1.0,0.0,0.4,104.0,0.0,0.0,0.0,3.52,49.0,3.0,0.0,3.3,31.0,2024-09-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,5.0,0.0,37771.0,1.0,1.0,3.0,2.0,1.0,-1201.0,1365.0,2566.0,45.0,False,0.0,104.0,0.0,0.0,0.0,90.0,Tottenham,Brentford,3.0,1.0,26648.0,2024.0,675795.0,0.0,0.0,0.0,0.0,0.0,0.0153518551960587,0.0153518551960587,9678.0,Brentford,2.0,3.0,5.0,,
0.0,0.0,11.0,0.0,1.7,104.0,0.02,0.02,0.0,0.99,53.0,1.0,0.0,2.0,17.8,2024-09-28,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,6.0,0.0,43699.0,1.0,1.0,1.0,0.0,2.0,5062.0,12909.0,7847.0,45.0,True,0.0,104.0,0.0,0.0,0.0,90.0,Brentford,West Ham,1.0,1.0,26656.0,2024.0,677866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9678.0,Brentford,2.0,3.0,6.0,,
0.0,0.0,17.0,0.0,0.5,104.0,0.0,0.19,0.19,1.05,63.0,3.0,1.0,10.7,50.4,2024-10-05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,7.0,0.0,47467.0,1.0,3.0,5.0,56.0,7.0,2884.0,6565.0,3681.0,45.0,True,0.0,104.0,1.0,3.0,0.13426573574543,90.0,Brentford,Wolverhampton Wanderers,5.0,3.0,26667.0,2024.0,679548.0,0.0,0.0,0.0,1.0,0.13426573574543,0.9808814525604248,0.9808814525604248,9678.0,Brentford,2.0,3.0,7.0,,
0.0,0.0,26.0,0.0,15.3,104.0,0.13,0.55,0.42,1.33,75.0,2.0,1.0,11.7,69.0,2024-10-19,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,8.0,0.0,51115.0,1.0,1.0,2.0,33.0,7.0,2655.0,6321.0,3666.0,45.0,False,0.0,104.0,1.0,1.0,0.4968922138214111,90.0,Manchester United,Brentford,2.0,1.0,26675.0,2024.0,681306.0,0.1228113621473312,0.0,1.0,1.0,0.4968922138214111,0.1562994718551635,0.0334881208837032,9678.0,Brentford,2.0,3.0,8.0,,
0.0,0.0,11.0,0.0,30.8,104.0,0.2,0.2,0.0,1.3,83.0,3.0,0.0,6.0,27.6,2024-10-26,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,9.0,0.0,132026.0,1.0,3.0,4.0,2.0,1.0,71793.0,75696.0,3903.0,45.0,True,0.0,104.0,0.0,0.0,0.0,90.0,Brentford,Ipswich,4.0,3.0,26685.0,2024.0,682994.0,0.5537126064300537,0.0,3.0,0.0,0.0,1.5690748691558838,1.4873055219650269,9678.0,Brentford,2.0,3.0,9.0,0.0,DEF
0.0,0.0,8.0,0.0,0.6,104.0,0.01,0.01,0.0,1.37,92.0,2.0,0.0,4.0,39.6,2024-11-04,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,10.0,0.0,133001.0,1.0,1.0,2.0,0.0,1.0,6388.0,23097.0,16709.0,45.0,False,0.0,104.0,0.0,0.0,0.0,90.0,Fulham,Brentford,2.0,1.0,26693.0,2024.0,686124.0,0.0,0.0,0.0,0.0,0.0,0.5010765194892883,0.5010765194892883,9678.0,Brentford,2.0,3.0,10.0,,
