assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers
0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,2.78,22.0,3.0,0.0,2.8,27.8,2024-08-31,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,3.0,4.0,107644.0,1.0,1.0,3.0,0.0,2.0,24647.0,41306.0,16659.0,4.4,False,0.0,14.0,0.0,0.0,0.0,90.0,Brentford,Southampton,3.0,1.0,26623.0,2024.0,671736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5603.0,Southampton,2.0,3.0,3.0,0.2,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42520486500474425
0.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,2.67,38.0,3.0,0.0,4.5,45.4,2024-09-14,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,4.0,7.0,176635.0,1.0,3.0,0.0,0.0,3.0,56313.0,83072.0,26759.0,4.4,True,0.0,14.0,0.0,0.0,0.0,90.0,Southampton,Manchester United,0.0,3.0,26632.0,2024.0,673356.0,0.0,0.0,0.0,0.0,0.0,0.0341485179960727,0.0341485179960727,5603.0,Southampton,3.0,2.0,4.0,0.7,GK,0.0,0.0,0.0,0.0,2.78,3.0,0.0,2.8,27.8,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,107644.0,0.0,0.0,0.0,0.0,2.78,3.0,0.0,2.8,27.8,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,107644.0,68991.0,0.5127240942903187
0.0,0.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,1.69,48.0,1.0,0.0,4.1,41.2,2024-09-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,5.0,5.0,206185.0,1.0,1.0,1.0,0.0,3.0,25228.0,34765.0,9537.0,4.4,True,0.0,14.0,0.0,0.0,0.0,90.0,Southampton,Ipswich,1.0,1.0,26643.0,2024.0,675624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5603.0,Southampton,2.0,2.0,5.0,2.0,GK,0.0,0.0,0.0,0.0,5.45,6.0,0.0,7.3,73.2,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.9,284279.0,0.0,0.0,0.0,0.0,5.45,6.0,0.0,7.3,73.2,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.9,284279.0,29550.0,0.5694551036070606
0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,1.38,52.0,3.0,0.0,2.3,22.8,2024-09-30,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,0.0,6.0,3.0,220949.0,1.0,1.0,3.0,0.0,2.0,12742.0,30311.0,17569.0,4.4,False,0.0,14.0,0.0,0.0,0.0,90.0,Bournemouth,Southampton,3.0,1.0,26661.0,2024.0,678937.0,0.0,0.0,0.0,0.0,0.0,0.0751236081123352,0.0751236081123352,5603.0,Southampton,2.0,3.0,6.0,2.2,GK,0.0,0.0,0.0,0.0,7.14,7.0,0.0,11.4,114.4,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,2.9,490464.0,0.0,0.0,0.0,0.0,7.14,7.0,0.0,11.4,114.4,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,2.9,490464.0,14764.0,0.26612364243943193
0.0,0.0,5.0,0.0,0.0,14.0,0.01,0.01,0.0,2.83,61.0,3.0,0.0,2.4,24.4,2024-10-05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,7.0,3.0,222857.0,1.0,1.0,3.0,0.0,2.0,-695.0,14365.0,15060.0,4.4,False,0.0,14.0,0.0,0.0,0.0,90.0,Arsenal,Southampton,3.0,1.0,26666.0,2024.0,679530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5603.0,Southampton,2.0,4.0,7.0,1.0,GK,0.0,0.0,0.0,0.0,5.74,7.0,0.0,10.9,109.4,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,4.9,603769.0,0.0,0.0,0.0,0.0,8.52,10.0,0.0,13.7,137.2,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,6.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,5.1,711413.0,1908.0,-0.023619371282922685
0.0,0.0,-2.0,0.0,0.0,14.0,0.0,0.0,0.0,3.21,78.0,3.0,0.0,1.3,12.6,2024-10-19,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,8.0,1.0,234313.0,1.0,3.0,2.0,0.0,1.0,7016.0,17141.0,10125.0,4.4,True,0.0,14.0,0.0,0.0,0.0,90.0,Southampton,Leicester,2.0,3.0,26678.0,2024.0,681381.0,0.0,0.0,0.0,0.0,0.0,0.0528060086071491,0.0528060086071491,5603.0,Southampton,2.0,2.0,8.0,1.2,GK,0.0,0.01,0.01,0.0,5.9,7.0,0.0,8.8,88.4,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,5.2,649991.0,0.0,0.01,0.01,0.0,11.35,13.0,0.0,16.1,161.6,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,7.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,6.1,934270.0,11456.0,0.2573168048118536
0.0,0.0,24.0,0.0,0.0,14.0,0.0,0.0,0.0,2.95,89.0,1.0,0.0,4.1,41.0,2024-10-26,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,9.0,6.0,226240.0,1.0,0.0,1.0,0.0,4.0,-8085.0,5035.0,13120.0,4.4,False,0.0,14.0,0.0,0.0,0.0,90.0,Manchester City,Southampton,1.0,0.0,26683.0,2024.0,682943.0,0.0,0.0,0.0,0.0,0.0,0.3221981823444366,0.3221981823444366,5603.0,Southampton,2.0,4.0,9.0,0.7,GK,0.0,0.01,0.01,0.0,7.42,9.0,0.0,6.0,59.8,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,4.4,678119.0,0.0,0.01,0.01,0.0,11.78,13.0,0.0,14.6,146.4,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,9.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,7.1,1060939.0,-8073.0,-0.44533186450013773
0.0,2.0,33.0,1.0,0.0,14.0,0.0,0.0,0.0,1.56,98.0,0.0,0.0,3.3,32.8,2024-11-02,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,10.0,5.0,228937.0,1.0,0.0,1.0,0.0,9.0,-12.0,7559.0,7571.0,4.4,True,0.0,14.0,0.0,0.0,0.0,90.0,Southampton,Everton,1.0,0.0,26699.0,2024.0,685112.0,0.0,0.0,0.0,0.0,0.0,0.1616155058145523,0.1616155058145523,5603.0,Southampton,2.0,2.0,10.0,4.2,GK,0.0,0.01,0.01,0.0,8.99,7.0,0.0,7.8,78.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,2.9,683410.0,0.0,0.01,0.01,0.0,12.06,11.0,0.0,14.2,142.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,6.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,7.1,1110544.0,2697.0,-0.0007931262392597488
0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,1.26,110.0,2.0,0.0,1.4,13.6,2024-11-09,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,11.0,2.0,245406.0,1.0,0.0,2.0,0.0,0.0,13422.0,18782.0,5360.0,4.4,False,1.0,14.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Southampton,2.0,0.0,26711.0,2024.0,686676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5603.0,Southampton,2.0,2.0,11.0,3.8,GK,1.0,0.0,0.0,0.0,7.72,4.0,0.0,8.7,86.4,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.54,6.1,689490.0,1.0,0.01,0.01,0.0,11.93,10.0,0.0,13.4,133.6,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,5.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.61,9.3,1133296.0,16469.0,0.5559605666473366
0.0,3.0,31.0,1.0,0.0,14.0,0.0,0.0,0.0,1.04,165.0,0.0,0.0,3.9,38.8,2024-12-22,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,17.0,5.0,142266.0,1.0,0.0,0.0,0.0,10.0,-6132.0,231.0,6363.0,4.4,False,0.0,14.0,0.0,0.0,0.0,90.0,Fulham,Southampton,0.0,0.0,26763.0,2024.0,695645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5603.0,Southampton,2.0,3.0,17.0,0.6,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103140.0,-0.9299363057324841
