assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0.0,0.0,7.0,0.0,1.9,559.0,0.04,0.04,0.0,0.69,29.0,1.0,0.0,1.5,12.8,2024-08-31,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,3.0,0.0,3397.0,1.0,1.0,1.0,0.0,2.0,859.0,1161.0,302.0,4.5,False,0.0,559.0,0.0,0.0,0.0,77.0,Nottingham Forest,Wolverhampton Wanderers,1.0,1.0,26627.0,2024.0,671859.0,0.0,0.0,0.0,0.0,0.0,0.1056186482310295,0.1056186482310295,6163.0,Wolverhampton Wanderers,2.0,4.0,3.0,0.7,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5871496924128503
0.0,0.0,2.0,0.0,12.1,559.0,0.09,0.1,0.01,0.75,40.0,1.0,0.0,3.2,10.8,2024-09-15,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,4.0,0.0,5967.0,1.0,2.0,1.0,9.0,1.0,1088.0,1672.0,584.0,4.5,True,1.0,559.0,0.0,1.0,0.0121301747858524,79.0,Wolverhampton Wanderers,Newcastle United,1.0,2.0,26641.0,2024.0,674611.0,0.117656372487545,0.0,1.0,0.0,0.0121301747858524,0.4395934045314789,0.3219370245933532,6163.0,Wolverhampton Wanderers,3.0,2.0,4.0,0.3,DEF,0.0,0.04,0.04,0.0,0.69,1.0,0.0,1.5,12.8,1.9,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.0,0.48226950354609927
0.0,0.0,-4.0,0.0,2.3,559.0,0.01,0.01,0.0,1.73,41.0,3.0,0.0,1.5,13.0,2024-09-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,5.0,0.0,7992.0,1.0,1.0,3.0,0.0,0.0,1312.0,1974.0,662.0,4.5,False,1.0,559.0,0.0,0.0,0.0,90.0,Aston Villa,Wolverhampton Wanderers,3.0,1.0,26647.0,2024.0,675762.0,0.0,0.0,0.0,0.0,0.0,0.2201247960329055,0.2201247960329055,6163.0,Wolverhampton Wanderers,2.0,3.0,5.0,0.8,DEF,0.0,0.09,0.1,0.01,0.75,1.0,0.0,3.2,10.8,12.1,9.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.01,0.12,0.0,0.0,1.0,0.0,0.01,0.44,0.32,0.3,0.0,0.06,0.07,0.0,0.72,1.0,0.0,2.35,11.8,7.0,4.5,75.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,1.0,1.5,0.0,0.5,0.01,0.06,0.0,0.0,0.5,0.0,0.01,0.27,0.21,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,0.4977238239757208
0.0,0.0,3.0,0.0,11.3,559.0,0.01,0.02,0.01,2.54,60.0,2.0,0.0,2.1,7.4,2024-09-28,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,6.0,0.0,7652.0,1.0,2.0,1.0,2.0,1.0,-784.0,795.0,1579.0,4.5,True,0.0,559.0,0.0,1.0,0.0126953152939677,90.0,Wolverhampton Wanderers,Liverpool,1.0,2.0,26658.0,2024.0,678051.0,0.0199809316545724,0.0,1.0,0.0,0.0126953152939677,0.0199809316545724,0.0,6163.0,Wolverhampton Wanderers,5.0,2.0,6.0,0.2,DEF,0.0,0.01,0.01,0.0,1.73,3.0,0.0,1.5,13.0,2.3,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.8,0.0,0.05,0.06,0.0,1.24,2.0,0.0,2.35,11.9,7.2,4.5,83.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.5,2.0,0.5,0.0,0.5,0.01,0.06,0.0,0.0,0.5,0.0,0.01,0.33,0.27,0.55,0.0,0.05,0.05,0.0,1.06,1.67,0.0,2.07,12.2,5.43,3.0,80.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.33,1.67,1.0,0.0,0.33,0.0,0.04,0.0,0.0,0.33,0.0,0.0,0.26,0.22,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-340.0,-0.33024431339511373
1.0,0.0,-5.0,0.0,17.3,559.0,0.12,0.16,0.04,4.25,63.0,5.0,0.0,4.7,23.4,2024-10-05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,7.0,0.0,9847.0,1.0,3.0,5.0,6.0,2.0,1399.0,2204.0,805.0,4.5,False,1.0,559.0,0.0,1.0,0.0350774861872196,90.0,Brentford,Wolverhampton Wanderers,5.0,3.0,26667.0,2024.0,679561.0,0.1019555181264877,1.0,1.0,0.0,0.0350774861872196,0.1931853741407394,0.1581078767776489,6163.0,Wolverhampton Wanderers,2.0,3.0,7.0,1.0,DEF,0.0,0.01,0.02,0.01,2.54,2.0,0.0,2.1,7.4,11.3,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.01,0.02,0.0,0.0,1.0,0.0,0.01,0.02,0.0,0.2,0.0,0.01,0.02,0.0,2.13,2.5,0.0,1.8,10.2,6.8,1.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,2.0,0.5,0.0,0.5,0.01,0.01,0.0,0.0,0.5,0.0,0.01,0.12,0.11,0.5,0.0,0.04,0.04,0.01,1.67,2.0,0.0,2.27,10.4,8.57,3.67,85.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.67,1.67,0.67,0.0,0.67,0.01,0.05,0.0,0.0,0.67,0.0,0.01,0.23,0.18,0.43,0.0,0.04,0.04,0.0,1.43,1.75,0.0,2.08,11.0,6.9,2.75,82.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,1.5,1.0,0.0,0.5,0.01,0.03,0.0,0.0,0.5,0.0,0.01,0.2,0.16,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195.0,0.46493851777999334
1.0,0.0,12.0,0.0,15.8,559.0,0.09,0.48,0.39,1.62,80.0,2.0,0.0,6.7,34.2,2024-10-20,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,8.0,0.0,9703.0,1.0,2.0,1.0,17.0,3.0,-655.0,808.0,1463.0,4.5,True,1.0,559.0,0.0,1.0,0.4163709282875061,90.0,Wolverhampton Wanderers,Manchester City,1.0,2.0,26681.0,2024.0,681878.0,0.3284612894058227,1.0,1.0,0.0,0.4163709282875061,0.7448322176933289,0.0,6163.0,Wolverhampton Wanderers,4.0,2.0,8.0,1.0,DEF,0.0,0.12,0.16,0.04,4.25,5.0,0.0,4.7,23.4,17.3,6.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,2.0,0.0,1.0,0.04,0.1,1.0,1.0,1.0,0.0,0.04,0.19,0.16,1.0,0.0,0.06,0.09,0.02,3.39,3.5,0.0,3.4,15.4,14.3,4.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.5,3.0,1.5,0.0,1.0,0.02,0.06,0.5,0.5,1.0,0.0,0.02,0.11,0.08,0.6,0.0,0.05,0.06,0.02,2.84,3.33,0.0,2.77,14.6,10.3,2.67,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,2.0,3.0,1.0,0.0,0.67,0.02,0.04,0.33,0.33,0.67,0.0,0.02,0.14,0.13,0.67,0.0,0.06,0.07,0.02,2.32,2.75,0.0,2.88,13.65,10.75,4.25,86.5,0.0,0.0,0.0,0.0,0.75,0.0,1.0,2.0,2.5,1.0,0.0,0.75,0.01,0.06,0.25,0.25,0.75,0.0,0.01,0.22,0.18,0.57,0.0,0.05,0.07,0.01,1.99,2.4,0.0,2.6,13.48,8.98,3.4,84.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,1.8,2.2,1.2,0.0,0.6,0.01,0.05,0.2,0.2,0.6,0.0,0.01,0.2,0.16,0.6,-144.0,-0.2884191985909291
0.0,0.0,8.0,0.0,11.6,559.0,0.01,0.05,0.04,1.31,84.0,2.0,0.0,7.3,40.4,2024-10-26,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,9.0,0.0,14756.0,1.0,2.0,2.0,21.0,1.0,4285.0,4991.0,706.0,4.5,False,0.0,559.0,0.0,1.0,0.0448208302259445,90.0,Brighton,Wolverhampton Wanderers,2.0,2.0,26686.0,2024.0,683041.0,0.0609717704355716,0.0,1.0,0.0,0.0448208302259445,0.1450807303190231,0.0392881296575069,6163.0,Wolverhampton Wanderers,2.0,3.0,9.0,1.8,DEF,0.0,0.09,0.48,0.39,1.62,2.0,0.0,6.7,34.2,15.8,17.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.42,0.33,1.0,1.0,1.0,0.0,0.42,0.74,0.0,1.0,0.0,0.1,0.32,0.22,2.93,3.5,0.0,5.7,28.8,16.55,11.5,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.5,3.0,2.5,0.0,1.0,0.23,0.22,1.0,1.0,1.0,0.0,0.23,0.47,0.08,1.0,0.0,0.07,0.22,0.15,2.8,3.0,0.0,4.5,21.67,14.8,8.33,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,2.33,2.33,2.0,0.0,1.0,0.15,0.15,0.67,0.67,1.0,0.0,0.15,0.32,0.05,0.73,0.0,0.06,0.17,0.11,2.54,3.0,0.0,3.75,19.5,11.68,6.25,90.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,2.0,2.5,1.5,0.0,0.75,0.12,0.11,0.5,0.5,0.75,0.0,0.12,0.29,0.09,0.75,0.0,0.06,0.15,0.09,2.18,2.6,0.0,3.64,17.76,11.76,6.8,87.2,0.0,0.0,0.0,0.0,0.8,0.0,1.0,2.0,2.2,1.4,0.0,0.8,0.1,0.11,0.4,0.4,0.8,0.0,0.1,0.32,0.14,0.66,5053.0,0.7521502545199228
0.0,0.0,3.0,0.0,6.1,559.0,0.04,0.04,0.0,2.51,100.0,2.0,0.0,2.4,15.8,2024-11-02,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,10.0,0.0,19376.0,1.0,2.0,2.0,2.0,1.0,3764.0,6695.0,2931.0,4.5,True,0.0,559.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Crystal Palace,2.0,2.0,26701.0,2024.0,685238.0,0.0,0.0,0.0,0.0,0.0,0.4879328906536102,0.4879328906536102,6163.0,Wolverhampton Wanderers,3.0,2.0,10.0,1.7,DEF,0.0,0.01,0.05,0.04,1.31,2.0,0.0,7.3,40.4,11.6,21.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.04,0.06,0.0,0.0,1.0,0.0,0.04,0.15,0.04,1.8,0.0,0.05,0.26,0.22,1.46,2.0,0.0,7.0,37.3,13.7,19.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,1.5,2.0,0.0,1.0,0.23,0.19,0.5,0.5,1.0,0.0,0.23,0.44,0.02,1.4,0.0,0.07,0.23,0.16,2.39,3.0,0.0,6.23,32.67,14.9,14.67,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,2.33,2.67,2.0,0.0,1.0,0.17,0.16,0.67,0.67,1.0,0.0,0.17,0.36,0.07,1.27,0.0,0.06,0.18,0.12,2.43,2.75,0.0,5.2,26.35,14.0,11.5,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.25,2.25,1.75,0.0,1.0,0.13,0.13,0.5,0.5,1.0,0.0,0.13,0.28,0.05,1.0,0.0,0.05,0.14,0.1,2.29,2.8,0.0,4.46,23.68,11.66,9.2,90.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,2.0,2.4,1.4,0.0,0.8,0.1,0.1,0.4,0.4,0.8,0.0,0.1,0.26,0.08,0.96,4620.0,0.3910243091626844
0.0,0.0,25.0,1.0,10.9,559.0,0.05,0.05,0.0,0.66,110.0,0.0,0.0,2.7,15.8,2024-11-09,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,11.0,0.0,27276.0,1.0,0.0,2.0,0.0,6.0,6810.0,8835.0,2025.0,4.5,True,0.0,559.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Southampton,2.0,0.0,26711.0,2024.0,686665.0,0.1525103151798248,0.0,1.0,0.0,0.0,0.1525103151798248,0.1525103151798248,6163.0,Wolverhampton Wanderers,2.0,2.0,11.0,3.2,DEF,0.0,0.04,0.04,0.0,2.51,2.0,0.0,2.4,15.8,6.1,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.49,1.7,0.0,0.02,0.04,0.02,1.91,2.0,0.0,4.85,28.1,8.85,11.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.5,0.02,0.03,0.0,0.0,0.5,0.0,0.02,0.32,0.26,1.75,0.0,0.05,0.19,0.14,1.81,2.0,0.0,5.47,30.13,11.17,13.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,1.67,1.67,0.0,0.67,0.15,0.13,0.33,0.33,0.67,0.0,0.15,0.46,0.18,1.5,0.0,0.06,0.18,0.12,2.42,2.75,0.0,5.28,28.45,12.7,11.5,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.25,2.5,1.75,0.0,0.75,0.12,0.12,0.5,0.5,0.75,0.0,0.12,0.39,0.17,1.38,0.0,0.05,0.15,0.1,2.45,2.6,0.0,4.64,24.24,12.42,9.6,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.2,2.2,1.6,0.0,0.8,0.1,0.1,0.4,0.4,0.8,0.0,0.1,0.32,0.14,1.14,7900.0,0.6270718232044199
0.0,0.0,2.0,0.0,21.3,559.0,0.18,0.18,0.0,1.03,115.0,1.0,0.0,3.2,8.4,2024-11-23,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,12.0,0.0,27030.0,1.0,4.0,1.0,2.0,2.0,-231.0,4914.0,5145.0,4.5,False,0.0,559.0,0.0,0.0,0.0,90.0,Fulham,Wolverhampton Wanderers,1.0,4.0,26717.0,2024.0,688410.0,0.1629852205514907,0.0,2.0,0.0,0.0,0.1629852205514907,0.0,6163.0,Wolverhampton Wanderers,2.0,3.0,12.0,3.0,DEF,1.0,0.05,0.05,0.0,0.66,0.0,0.0,2.7,15.8,10.9,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.15,0.0,0.0,1.0,0.0,0.0,0.15,0.15,3.2,0.5,0.04,0.04,0.0,1.58,1.0,0.0,2.55,15.8,8.5,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.5,0.0,0.0,0.0,0.08,0.0,0.0,0.5,0.0,0.0,0.32,0.32,2.45,0.33,0.03,0.05,0.01,1.49,1.33,0.0,4.13,24.0,9.53,7.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,2.0,2.67,0.0,0.33,0.01,0.07,0.0,0.0,0.67,0.0,0.01,0.26,0.23,2.23,0.25,0.05,0.16,0.11,1.52,1.5,0.0,4.78,26.55,11.1,10.0,90.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.5,1.75,2.75,0.0,0.5,0.12,0.14,0.25,0.25,0.75,0.0,0.12,0.38,0.17,1.92,0.2,0.06,0.16,0.09,2.07,2.2,0.0,4.76,25.92,12.34,9.2,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.8,2.4,2.6,0.0,0.6,0.1,0.13,0.4,0.4,0.8,0.0,0.1,0.34,0.17,1.74,-246.0,-0.022964509394572025
