assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0.0,0.0,12.0,0.0,15.6,499.0,0.04,0.05,0.01,0.9,10.0,1.0,0.0,2.9,7.0,2024-08-19,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,1.0,0.0,23419.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,5.0,False,0.0,499.0,0.0,1.0,0.0193264540284872,79.0,Leicester,Tottenham,1.0,1.0,26611.0,2024.0,667460.0,0.1183813959360122,0.0,1.0,0.0,0.0193264540284872,0.2736666798591614,0.2543402016162872,9021.0,Tottenham,3.0,2.0,1.0,2.1,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0.0,0.0,1.0,0.0,0.5,499.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.6,3.8,2024-08-24,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,2.0,0.0,25577.0,0.0,0.0,4.0,2.0,1.0,-675.0,2361.0,3036.0,5.0,True,0.0,499.0,0.0,0.0,0.0,20.0,Tottenham,Everton,4.0,0.0,26617.0,2024.0,667987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9021.0,Tottenham,2.0,3.0,2.0,1.5,MID,0.0,0.04,0.05,0.01,0.9,1.0,0.0,2.9,7.0,15.6,6.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.02,0.12,0.0,0.0,1.0,0.0,0.02,0.27,0.25,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.0,-0.12506948304613674
0.0,0.0,16.0,0.0,8.3,499.0,0.08,0.15,0.07,0.49,28.0,1.0,0.0,3.9,16.8,2024-09-01,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,3.0,0.0,21449.0,1.0,1.0,2.0,14.0,0.0,-4561.0,1190.0,5751.0,4.9,False,1.0,499.0,0.0,2.0,0.0441133975982666,51.0,Newcastle United,Tottenham,2.0,1.0,26629.0,2024.0,672476.0,0.0,0.0,0.0,0.0,0.0441133975982666,0.1885571479797363,0.1444437503814697,9021.0,Tottenham,3.0,4.0,3.0,0.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.8,0.5,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.02,0.02,0.0,0.45,0.5,0.0,1.75,5.4,8.05,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.5,1.5,0.0,0.5,0.01,0.06,0.0,0.0,0.5,0.0,0.01,0.14,0.13,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4128.0,-0.6571099265235557
0.0,0.0,7.0,0.0,12.1,499.0,0.01,0.06,0.05,0.0,39.0,0.0,0.0,2.8,8.2,2024-09-15,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,4.0,0.0,22239.0,0.0,1.0,0.0,8.0,1.0,-494.0,4244.0,4738.0,4.9,True,0.0,499.0,0.0,2.0,0.0359823703765869,19.0,Tottenham,Arsenal,0.0,1.0,26640.0,2024.0,674317.0,0.0266771297901868,0.0,1.0,0.0,0.0359823703765869,0.1104426309466362,0.0477831326425075,9021.0,Tottenham,4.0,3.0,4.0,0.0,MID,0.0,0.08,0.15,0.07,0.49,1.0,0.0,3.9,16.8,8.3,14.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.19,0.14,0.5,0.0,0.04,0.08,0.04,0.24,0.5,0.0,2.25,10.3,4.4,8.0,34.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,3.0,0.5,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.07,1.0,0.0,0.04,0.07,0.03,0.46,0.67,0.0,2.47,9.2,8.13,7.33,48.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,2.33,1.0,0.0,1.0,0.02,0.04,0.0,0.0,0.33,0.0,0.02,0.15,0.13,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.0,-0.054998886662213316
0.0,0.0,1.0,0.0,1.4,499.0,0.02,0.02,0.0,0.0,49.0,0.0,0.0,0.3,0.0,2024-09-21,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,5.0,0.0,21457.0,0.0,1.0,3.0,2.0,1.0,-1093.0,1281.0,2374.0,4.9,True,0.0,499.0,0.0,0.0,0.0,16.0,Tottenham,Brentford,3.0,1.0,26648.0,2024.0,675788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9021.0,Tottenham,2.0,3.0,5.0,0.8,MID,0.0,0.01,0.06,0.05,0.0,0.0,0.0,2.8,8.2,12.1,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.04,0.03,0.0,0.0,1.0,0.0,0.04,0.11,0.05,0.0,0.0,0.04,0.1,0.06,0.24,0.5,0.0,3.35,12.5,10.2,11.0,33.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,2.0,0.04,0.01,0.0,0.0,0.5,0.0,0.04,0.15,0.1,0.25,0.0,0.03,0.07,0.04,0.16,0.33,0.0,2.43,9.6,6.97,8.0,30.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,2.0,0.67,0.0,1.33,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.1,0.06,0.67,0.0,0.03,0.06,0.03,0.35,0.5,0.0,2.55,8.95,9.12,7.5,41.75,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.75,1.75,1.0,0.0,1.25,0.02,0.04,0.0,0.0,0.5,0.0,0.02,0.14,0.11,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-782.0,-0.2990424076607387
1.0,0.0,12.0,0.0,10.6,499.0,0.0,0.47,0.47,0.19,57.0,0.0,0.0,3.8,15.2,2024-09-29,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,6.0,0.0,19681.0,0.0,3.0,0.0,12.0,4.0,-1949.0,862.0,2811.0,4.9,False,0.0,499.0,0.0,2.0,0.509319007396698,8.0,Manchester United,Tottenham,0.0,3.0,26660.0,2024.0,678670.0,0.9579878449440002,1.0,2.0,0.0,0.509319007396698,0.4888429641723633,0.0,9021.0,Tottenham,3.0,3.0,6.0,1.5,MID,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.3,0.0,1.4,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.02,0.04,0.02,0.0,0.0,0.0,1.55,4.1,6.75,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,0.0,1.0,0.02,0.01,0.0,0.0,0.5,0.0,0.02,0.06,0.02,0.4,0.0,0.04,0.08,0.04,0.16,0.33,0.0,2.33,8.33,7.27,8.0,29.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,1.67,0.67,0.0,1.33,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.1,0.06,0.43,0.0,0.03,0.06,0.03,0.12,0.25,0.0,1.9,7.2,5.57,6.5,27.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.75,2.25,0.75,0.0,1.0,0.02,0.01,0.0,0.0,0.25,0.0,0.02,0.07,0.05,0.7,0.0,0.03,0.06,0.03,0.28,0.4,0.0,2.1,7.16,7.58,6.4,37.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.8,2.0,1.0,0.0,1.0,0.02,0.03,0.0,0.0,0.4,0.0,0.02,0.11,0.09,0.98,-1776.0,-0.5306289136945276
0.0,0.0,4.0,0.0,0.1,499.0,0.0,0.0,0.0,0.02,64.0,0.0,0.0,0.1,0.4,2024-10-06,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,7.0,0.0,20842.0,0.0,2.0,3.0,0.0,1.0,651.0,2672.0,2021.0,4.9,False,0.0,499.0,0.0,0.0,0.0,9.0,Brighton,Tottenham,3.0,2.0,26671.0,2024.0,680446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9021.0,Tottenham,3.0,3.0,7.0,1.8,MID,0.0,0.0,0.47,0.47,0.19,0.0,0.0,3.8,15.2,10.6,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,0.51,0.96,1.0,1.0,2.0,0.0,0.51,0.49,0.0,1.5,0.0,0.01,0.24,0.24,0.1,0.0,0.0,2.05,7.6,6.0,7.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,2.5,0.0,1.0,0.25,0.48,0.5,0.5,1.0,0.0,0.25,0.24,0.0,1.15,0.0,0.01,0.18,0.17,0.06,0.0,0.0,2.3,7.8,8.03,7.33,18.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.0,2.0,0.0,1.33,0.18,0.33,0.33,0.33,1.0,0.0,0.18,0.2,0.02,0.77,0.0,0.03,0.18,0.15,0.17,0.25,0.0,2.7,10.05,8.1,9.0,25.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.5,1.25,1.5,0.0,1.5,0.15,0.25,0.25,0.25,0.75,0.0,0.15,0.2,0.05,0.7,0.0,0.02,0.14,0.12,0.14,0.2,0.0,2.28,8.8,6.58,7.6,24.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.2,1.8,1.4,0.0,1.2,0.12,0.2,0.2,0.2,0.6,0.0,0.12,0.16,0.04,0.86,1161.0,0.13871723844023012
1.0,0.0,19.0,0.0,13.8,499.0,0.01,0.01,0.0,0.54,79.0,0.0,0.0,4.2,28.6,2024-10-19,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,8.0,0.0,20111.0,0.0,1.0,4.0,0.0,4.0,-892.0,1153.0,2045.0,4.9,True,0.0,499.0,0.0,0.0,0.0,43.0,Tottenham,West Ham,4.0,1.0,26672.0,2024.0,680953.0,0.1132320240139961,1.0,1.0,0.0,0.0,0.2050013691186905,0.0917693525552749,9021.0,Tottenham,2.0,3.0,8.0,3.5,MID,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1,0.4,0.1,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.24,0.24,0.1,0.0,0.0,1.95,7.8,5.35,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,2.5,0.0,1.0,0.25,0.48,0.5,0.5,1.0,0.0,0.25,0.24,0.0,1.65,0.0,0.01,0.16,0.16,0.07,0.0,0.0,1.4,5.2,4.03,4.67,14.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.67,0.17,0.32,0.33,0.33,0.67,0.0,0.17,0.16,0.0,1.37,0.0,0.01,0.14,0.13,0.05,0.0,0.0,1.75,5.95,6.05,5.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.5,1.75,0.0,1.0,0.14,0.25,0.25,0.25,0.75,0.0,0.14,0.15,0.01,1.02,0.0,0.02,0.14,0.12,0.14,0.2,0.0,2.18,8.12,6.5,7.2,22.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.6,1.6,1.4,0.0,1.2,0.12,0.2,0.2,0.2,0.6,0.0,0.12,0.16,0.04,0.92,-731.0,-0.2789243277048155
0.0,0.0,6.0,0.0,4.1,499.0,0.02,0.02,0.0,0.08,86.0,0.0,0.0,0.8,3.4,2024-10-27,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,9.0,0.0,20647.0,0.0,0.0,1.0,0.0,1.0,294.0,1383.0,1089.0,4.9,False,0.0,499.0,0.0,0.0,0.0,22.0,Crystal Palace,Tottenham,1.0,0.0,26689.0,2024.0,683505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9021.0,Tottenham,3.0,3.0,9.0,3.0,MID,0.0,0.01,0.01,0.0,0.54,0.0,0.0,4.2,28.6,13.8,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.11,1.0,1.0,1.0,0.0,0.0,0.21,0.09,3.5,0.0,0.0,0.0,0.0,0.28,0.0,0.0,2.15,14.5,6.95,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.5,2.5,0.0,0.0,0.0,0.06,0.5,0.5,0.5,0.0,0.0,0.1,0.05,2.65,0.0,0.0,0.16,0.16,0.25,0.0,0.0,2.7,14.73,8.17,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.33,3.0,0.0,0.67,0.17,0.36,0.67,0.67,1.0,0.0,0.17,0.23,0.03,2.27,0.0,0.01,0.12,0.12,0.19,0.0,0.0,2.1,11.05,6.48,3.5,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.5,2.5,0.0,0.5,0.13,0.27,0.5,0.5,0.75,0.0,0.13,0.17,0.02,1.9,0.0,0.01,0.11,0.1,0.15,0.0,0.0,2.24,10.48,7.6,4.4,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.0,2.2,0.0,0.8,0.11,0.22,0.4,0.4,0.8,0.0,0.11,0.16,0.03,1.52,536.0,0.11893203883495146
0.0,0.0,17.0,0.0,8.5,499.0,0.09,0.19,0.1,1.86,99.0,1.0,0.0,3.3,13.6,2024-11-03,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,10.0,0.0,21294.0,1.0,1.0,4.0,11.0,2.0,436.0,1989.0,1553.0,4.8,True,0.0,499.0,0.0,4.0,0.0539264306426048,90.0,Tottenham,Aston Villa,4.0,1.0,26700.0,2024.0,685519.0,0.0,0.0,0.0,0.0,0.0539264306426048,1.1504062414169312,1.1237443685531616,9021.0,Tottenham,3.0,3.0,10.0,2.8,MID,0.0,0.02,0.02,0.0,0.08,0.0,0.0,0.8,3.4,4.1,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.02,0.02,0.0,0.31,0.0,0.0,2.5,16.0,8.95,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,2.5,0.0,0.0,0.0,0.06,0.5,0.5,0.5,0.0,0.0,0.1,0.05,3.25,0.0,0.01,0.01,0.0,0.21,0.0,0.0,1.7,10.8,6.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.67,2.0,0.0,0.0,0.0,0.04,0.33,0.33,0.33,0.0,0.0,0.07,0.03,2.77,0.0,0.01,0.12,0.12,0.21,0.0,0.0,2.22,11.9,7.15,3.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,2.5,0.0,0.5,0.13,0.27,0.5,0.5,0.75,0.0,0.13,0.17,0.02,2.45,0.0,0.01,0.1,0.09,0.17,0.0,0.0,1.84,9.52,6.0,2.8,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.2,2.2,0.0,0.4,0.1,0.21,0.4,0.4,0.6,0.0,0.1,0.14,0.02,2.12,647.0,0.12309429700734048
