assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0.0,0.0,-1.0,0.0,15.2,516.0,0.1,0.1,0.0,1.96,7.0,2.0,0.0,3.3,18.0,2024-08-17,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,1.0,0.0,76370.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.5,True,0.0,516.0,0.0,0.0,0.0,88.0,West Ham,Aston Villa,1.0,2.0,26608.0,2024.0,666449.0,0.1218288242816925,0.0,1.0,0.0,0.0,0.3103783428668976,0.188549518585205,8965.0,West Ham,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0.0,0.0,17.0,1.0,1.0,516.0,0.0,0.02,0.02,0.79,14.0,0.0,0.0,0.0,0.0,2024-08-24,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,2.0,0.0,78558.0,1.0,2.0,0.0,1.0,6.0,-3016.0,2876.0,5892.0,4.5,False,0.0,516.0,0.0,1.0,0.0298329088836908,63.0,Crystal Palace,West Ham,0.0,2.0,26613.0,2024.0,667930.0,0.0,0.0,0.0,0.0,0.0298329088836908,0.0,0.0,8965.0,West Ham,2.0,3.0,2.0,,,0.0,0.1,0.1,0.0,1.96,2.0,0.0,3.3,18.0,15.2,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,0.31,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2188.0,-0.34397810218978103
0.0,0.0,-2.0,0.0,0.5,516.0,0.0,0.0,0.0,0.76,30.0,1.0,0.0,0.0,0.0,2024-08-31,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,3.0,0.0,84394.0,0.0,3.0,1.0,0.0,1.0,660.0,8819.0,8159.0,4.5,True,0.0,516.0,0.0,0.0,0.0,17.0,West Ham,Manchester City,1.0,3.0,26628.0,2024.0,672012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8965.0,West Ham,4.0,2.0,3.0,,,1.0,0.0,0.02,0.02,0.79,0.0,0.0,0.0,0.0,1.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,,0.5,0.05,0.06,0.01,1.38,1.0,0.0,1.65,9.0,8.1,0.5,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,3.5,0.0,0.5,0.01,0.06,0.0,0.0,0.5,0.0,0.01,0.16,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5836.0,0.03887383672988574
0.0,0.0,4.0,0.0,0.8,516.0,0.0,0.0,0.0,0.68,35.0,0.0,0.0,0.2,1.2,2024-09-14,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,4.0,0.0,83412.0,0.0,1.0,1.0,0.0,1.0,-2902.0,5107.0,8009.0,4.5,False,0.0,516.0,0.0,0.0,0.0,32.0,Fulham,West Ham,1.0,1.0,26634.0,2024.0,673760.0,0.0,0.0,0.0,0.0,0.0,0.4532442688941955,0.4532442688941955,8965.0,West Ham,2.0,3.0,4.0,,,0.0,0.0,0.0,0.0,0.76,1.0,0.0,0.0,0.0,0.5,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.01,0.01,0.78,0.5,0.0,0.0,0.0,0.75,0.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,3.5,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,0.33,0.03,0.04,0.01,1.17,1.0,0.0,1.1,6.0,5.57,0.33,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.33,0.67,2.67,0.0,0.33,0.01,0.04,0.0,0.0,0.33,0.0,0.01,0.1,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-982.0,-0.22125648063433973
0.0,0.0,-3.0,0.0,1.3,516.0,0.01,0.01,0.0,0.06,109.0,0.0,0.0,0.0,0.0,2024-11-09,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,11.0,0.0,56010.0,0.0,0.0,0.0,0.0,0.0,-2561.0,322.0,2883.0,4.3,True,1.0,516.0,0.0,0.0,0.0,22.0,West Ham,Everton,0.0,0.0,26710.0,2024.0,686645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8965.0,West Ham,2.0,2.0,11.0,,,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.2,1.2,0.8,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,,0.0,0.0,0.0,0.0,0.72,0.5,0.0,0.1,0.6,0.65,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,,0.33,0.0,0.01,0.01,0.74,0.33,0.0,0.07,0.4,0.77,0.33,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,0.67,2.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.15,,0.25,0.02,0.03,0.0,1.05,0.75,0.0,0.88,4.8,4.38,0.25,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.75,2.25,0.0,0.25,0.01,0.03,0.0,0.0,0.25,0.0,0.01,0.19,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27402.0,-0.7990639625585023
0.0,0.0,3.0,0.0,10.9,516.0,0.03,0.03,0.0,0.09,119.0,0.0,0.0,1.5,4.0,2024-11-25,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,12.0,0.0,53868.0,0.0,2.0,0.0,0.0,1.0,-2217.0,354.0,2571.0,4.3,False,0.0,516.0,0.0,0.0,0.0,12.0,Newcastle United,West Ham,0.0,2.0,26713.0,2024.0,689578.0,0.1163708493113517,0.0,1.0,0.0,0.0,0.1995026767253875,0.1995026767253875,8965.0,West Ham,2.0,4.0,12.0,,,0.0,0.01,0.01,0.0,0.06,0.0,0.0,0.0,0.0,1.3,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.1,0.6,1.05,0.0,28.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,,0.0,0.0,0.0,0.0,0.5,0.33,0.0,0.07,0.4,0.87,0.0,25.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.33,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,,0.25,0.0,0.01,0.0,0.57,0.25,0.0,0.05,0.3,0.9,0.25,34.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.5,0.5,2.0,0.0,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.11,,0.2,0.02,0.03,0.0,0.85,0.6,0.0,0.7,3.84,3.76,0.2,44.2,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.6,0.6,1.8,0.0,0.2,0.01,0.02,0.0,0.0,0.2,0.0,0.01,0.15,0.13,,-2142.0,-0.757948717948718
0.0,0.0,3.0,0.0,0.7,516.0,0.04,0.04,0.0,0.22,129.0,0.0,0.0,0.7,4.2,2024-11-30,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,13.0,0.0,52751.0,0.0,5.0,2.0,2.0,1.0,-1242.0,288.0,1530.0,4.3,True,0.0,516.0,0.0,0.0,0.0,18.0,West Ham,Arsenal,2.0,5.0,26730.0,2024.0,690370.0,0.0,0.0,0.0,0.0,0.0,0.0500652156770229,0.0500652156770229,8965.0,West Ham,4.0,2.0,13.0,,,0.0,0.03,0.03,0.0,0.09,0.0,0.0,1.5,4.0,10.9,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,0.2,0.2,,0.0,0.02,0.02,0.0,0.08,0.0,0.0,0.75,2.0,6.1,0.0,19.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.06,0.0,0.0,0.5,0.0,0.0,0.1,0.1,,0.0,0.01,0.01,0.0,0.28,0.0,0.0,0.57,1.73,4.33,0.0,23.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.33,0.67,0.0,0.0,0.0,0.04,0.0,0.0,0.33,0.0,0.0,0.22,0.22,,0.0,0.01,0.01,0.0,0.4,0.25,0.0,0.42,1.3,3.38,0.0,22.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.5,0.5,0.75,0.0,0.0,0.0,0.03,0.0,0.0,0.25,0.0,0.0,0.16,0.16,,0.2,0.01,0.01,0.0,0.48,0.2,0.0,0.34,1.04,2.9,0.2,30.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.6,0.4,1.8,0.0,0.2,0.01,0.02,0.0,0.0,0.2,0.0,0.01,0.13,0.13,,-1117.0,-0.6831683168316832
0.0,0.0,-4.0,0.0,2.8,516.0,0.06,0.06,0.0,1.1,137.0,2.0,0.0,1.0,2.8,2024-12-03,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,14.0,0.0,52155.0,1.0,1.0,3.0,4.0,0.0,-757.0,654.0,1411.0,4.3,False,1.0,516.0,0.0,0.0,0.0,66.0,Leicester,West Ham,3.0,1.0,26738.0,2024.0,691370.0,0.0,0.0,0.0,0.0,0.0,0.271576464176178,0.271576464176178,8965.0,West Ham,2.0,2.0,14.0,3.0,MID,0.0,0.04,0.04,0.0,0.22,0.0,0.0,0.7,4.2,0.7,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,,0.0,0.04,0.04,0.0,0.16,0.0,0.0,1.1,4.1,5.8,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.5,0.0,0.0,0.12,0.12,,0.0,0.03,0.03,0.0,0.12,0.0,0.0,0.73,2.73,4.3,0.67,21.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,2.33,0.67,0.67,0.0,0.0,0.0,0.04,0.0,0.0,0.33,0.0,0.0,0.08,0.08,,0.0,0.02,0.02,0.0,0.26,0.0,0.0,0.6,2.35,3.42,0.5,24.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.0,0.75,0.75,0.0,0.0,0.0,0.03,0.0,0.0,0.25,0.0,0.0,0.18,0.18,,0.0,0.02,0.02,0.0,0.36,0.2,0.0,0.48,1.88,2.84,0.4,23.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.2,0.8,0.8,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.14,0.14,,-596.0,-0.3665859564164649
0.0,0.0,14.0,0.0,19.0,516.0,0.08,0.28,0.2,1.91,152.0,1.0,0.0,6.0,32.2,2024-12-16,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,0.0,16.0,0.0,51409.0,1.0,1.0,1.0,9.0,2.0,-545.0,1182.0,1727.0,4.2,False,0.0,516.0,0.0,2.0,0.0988853424787521,90.0,Bournemouth,West Ham,1.0,1.0,26754.0,2024.0,694815.0,0.0842548757791519,0.0,1.0,0.0,0.0988853424787521,0.183140218257904,0.0842548757791519,8965.0,West Ham,2.0,3.0,16.0,,,0.0,0.06,0.06,0.0,1.1,2.0,0.0,1.0,2.8,2.8,4.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,3.0,0.0,0.05,0.05,0.0,0.66,1.0,0.0,0.85,3.5,1.75,3.0,43.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,3.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,,0.0,0.04,0.04,0.0,0.47,0.67,0.0,1.07,3.67,4.8,2.0,33.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,2.67,1.67,0.67,0.0,0.0,0.0,0.04,0.0,0.0,0.33,0.0,0.0,0.17,0.17,,0.0,0.04,0.04,0.0,0.37,0.5,0.0,0.8,2.75,3.92,1.5,31.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,2.0,1.25,0.5,0.0,0.0,0.0,0.03,0.0,0.0,0.25,0.0,0.0,0.13,0.13,,0.0,0.03,0.03,0.0,0.43,0.4,0.0,0.68,2.44,3.3,1.2,31.4,0.0,0.0,0.0,0.0,0.4,0.0,0.2,1.8,1.2,0.6,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.19,0.19,,-746.0,-0.1873496046751461
0.0,0.0,4.0,0.0,0.1,516.0,0.02,0.02,0.0,0.5,170.0,0.0,0.0,0.8,7.6,2024-12-21,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,17.0,0.0,51959.0,0.0,1.0,1.0,0.0,1.0,327.0,1787.0,1460.0,4.2,True,0.0,516.0,0.0,0.0,0.0,15.0,West Ham,Brighton,1.0,1.0,26767.0,2024.0,695302.0,0.0,0.0,0.0,0.0,0.0,0.14300337433815,0.14300337433815,8965.0,West Ham,3.0,2.0,17.0,,,0.0,0.08,0.28,0.2,1.91,1.0,0.0,6.0,32.2,19.0,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.1,0.08,0.0,0.0,1.0,0.0,0.1,0.18,0.08,,0.0,0.07,0.17,0.1,1.5,1.5,0.0,3.5,17.5,10.9,6.5,75.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.05,0.04,0.0,0.0,0.5,0.0,0.05,0.23,0.18,,0.0,0.06,0.13,0.07,1.08,1.0,0.0,2.57,13.07,7.5,5.0,58.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.33,2.0,1.0,0.0,0.67,0.03,0.03,0.0,0.0,0.33,0.0,0.03,0.17,0.14,,0.0,0.05,0.1,0.05,0.83,0.75,0.0,2.3,10.8,8.35,3.75,47.75,0.0,0.0,0.0,0.0,0.25,0.0,0.5,2.25,1.5,1.0,0.0,0.5,0.02,0.05,0.0,0.0,0.5,0.0,0.02,0.18,0.15,,0.0,0.04,0.08,0.04,0.68,0.6,0.0,1.84,8.64,6.94,3.0,42.8,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.8,1.2,0.8,0.0,0.4,0.02,0.04,0.0,0.0,0.4,0.0,0.02,0.14,0.12,,550.0,0.10070834616569141
