assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,9,0,0.4,580,0.01,0.01,0.0,1.3,6,1,0,2.5,24.8,2024-08-17,90,0,0,0,0,0,0,0,False,16,0,0,0,0,1,0,9224,1,1,1,0.0,2,0,0,0,4.5,False,0,580,,,0,0,0.0,90,DC,Nottingham Forest,Bournemouth,1,1,26607,2024,666403,0.0,0,0,0,0.0,0.0176343526691198,0.0176343526691198,26607,Bournemouth,Dean Huijsen,Dean Huijsen,3,4,1,1.9,DEF,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,4,0,10.5,580,0.0,0.0,0.0,0.08,24,0,0,1.8,7.2,2024-08-31,13,0,0,0,0,0,0,0,False,8,0,0,0,0,3,0,11915,0,3,2,0.0,1,-1030,576,1606,4.5,False,0,580,,,0,0,0.0,12,Sub,Everton,Bournemouth,2,3,26624,2024,671777,0.0171607658267021,0,1,0,0.0,0.6330333352088928,0.6158726215362549,26624,Bournemouth,Dean Huijsen,Dean Huijsen,3,3,3,1.0,DEF,1,0.0,0.01,0.01,0.0,1.3,1.0,0.0,2.5,24.8,0.4,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.9,0.0,0.0,0.0,0.0,0.43,0.33,0.0,0.83,8.27,0.13,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.63,0.0,0.0,0.0,0.0,0.26,0.2,0.0,0.5,4.96,0.08,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2691.0,-0.47204399633363886
0,0,-3,0,20.5,580,0.0,0.04,0.04,2.06,46,3,0,3.2,7.0,2024-09-21,90,0,0,0,0,0,0,0,False,12,0,0,0,0,5,0,11013,1,0,3,4.0,0,-756,87,843,4.5,False,1,580,,,0,1,0.0731285884976387,90,DC,Liverpool,Bournemouth,3,0,26645,2024,675699,0.0616881810128688,0,2,0,0.0731285884976387,0.1075597181916236,0.0458715371787548,26645,Bournemouth,Dean Huijsen,Dean Huijsen,3,5,5,-0.3,DEF,0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,1.8,7.2,10.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.63,0.62,1.0,0.0,0.0,0.0,0.0,0.46,0.33,0.0,1.43,10.67,3.63,0.0,34.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.22,0.21,0.97,0.0,0.0,0.0,0.0,0.28,0.2,0.0,0.86,6.4,2.18,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.13,0.13,0.58,-902.0,-0.8129032258064516
0,0,3,0,0.0,580,0.0,0.0,0.0,0.63,91,0,0,0.2,2.2,2024-11-02,1,0,0,0,0,0,0,0,False,13,0,0,0,0,10,0,9378,0,1,2,0.0,1,-350,113,463,4.3,True,0,580,,,0,0,0.0,1,Sub,Bournemouth,Manchester City,2,1,26692,2024,684974,0.0,0,0,0,0.0,0.0,0.0,26692,Bournemouth,Dean Huijsen,Dean Huijsen,4,3,10,-0.7,DEF,1,0.0,0.0,0.04,0.04,2.06,3.0,0.0,3.2,7.0,20.5,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.07,0.06,0.0,0.0,2.0,0.0,0.07,0.11,0.05,-0.3,0.0,0.0,0.02,0.01,1.15,1.33,0.0,2.5,13.0,10.47,1.33,64.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,2.0,1.0,0.0,0.33,0.02,0.03,0.0,0.0,1.0,0.0,0.02,0.25,0.23,0.87,0.0,0.0,0.01,0.01,0.69,0.8,0.0,1.5,7.8,6.28,0.8,38.6,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.8,1.2,0.6,0.0,0.2,0.01,0.02,0.0,0.0,0.6,0.0,0.01,0.15,0.14,0.52,-1635.0,-0.6076388888888888
0,0,5,0,10.4,580,0.01,0.23,0.22,0.53,101,0,0,3.5,12.2,2024-11-09,23,0,0,0,0,0,0,0,False,4,0,0,0,0,11,0,9279,0,2,3,12.0,1,-166,130,296,4.3,False,0,580,,,0,1,0.1263756901025772,21,Sub,Brentford,Bournemouth,3,2,26702,2024,686598,0.0276007037609815,0,1,0,0.1263756901025772,0.2129212468862533,0.0865455567836761,26702,Bournemouth,Dean Huijsen,Dean Huijsen,3,3,11,0.7,DEF,1,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.2,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.01,0.01,0.92,1.0,0.0,1.73,5.47,10.33,1.33,34.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.33,2.33,0.67,0.0,0.33,0.02,0.03,0.0,0.0,1.0,0.0,0.02,0.25,0.22,0.0,0.0,0.0,0.01,0.01,0.81,0.8,0.0,1.54,8.24,6.28,0.8,38.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.0,1.6,0.8,0.0,0.2,0.01,0.02,0.0,0.0,0.6,0.0,0.01,0.15,0.14,0.38,-99.0,-0.38967136150234744
0,0,13,0,1.7,580,0.01,0.25,0.24,0.03,113,0,0,2.3,11.6,2024-11-23,25,0,0,0,0,0,0,0,False,5,0,0,0,0,12,0,9256,0,2,1,10.0,1,-91,200,291,4.3,True,0,580,,,0,1,0.0093468017876148,20,Sub,Bournemouth,Brighton,1,2,26712,2024,688371,0.0,0,0,0,0.0093468017876148,0.9121332168579102,0.902786374092102,26712,Bournemouth,Dean Huijsen,Dean Huijsen,3,3,12,1.0,DEF,1,0.0,0.01,0.23,0.22,0.53,0.0,0.0,3.5,12.2,10.4,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.13,0.03,0.0,0.0,1.0,0.0,0.13,0.21,0.09,0.7,0.0,0.0,0.09,0.09,1.07,1.0,0.0,2.3,7.13,10.3,5.33,38.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,2.67,0.67,0.0,0.67,0.07,0.03,0.0,0.0,1.0,0.0,0.07,0.11,0.04,-0.1,0.0,0.0,0.06,0.05,0.92,0.8,0.0,2.24,10.68,8.36,3.2,43.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.4,2.2,1.0,0.0,0.4,0.04,0.02,0.0,0.0,0.8,0.0,0.04,0.19,0.15,0.52,-23.0,-0.18533604887983707
0,0,3,0,10.3,580,0.29,0.29,0.0,0.0,130,0,0,1.5,2.6,2024-11-30,8,0,0,0,0,0,0,0,False,20,0,0,0,0,13,0,9279,0,4,2,2.0,1,-48,155,203,4.3,False,0,580,,,0,0,0.0,1,Sub,Wolverhampton Wanderers,Bournemouth,2,4,26731,2024,689987,0.0575974509119987,0,1,0,0.0,0.0,0.0,26731,Bournemouth,Dean Huijsen,Dean Huijsen,3,3,13,1.0,DEF,1,0.0,0.01,0.25,0.24,0.03,0.0,0.0,2.3,11.6,1.7,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.91,0.9,1.0,0.0,0.01,0.16,0.15,0.4,0.0,0.0,2.0,8.67,4.03,7.33,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.0,1.0,0.0,0.67,0.05,0.01,0.0,0.0,0.33,0.0,0.05,0.38,0.33,0.33,0.0,0.0,0.1,0.1,0.67,0.6,0.0,2.2,8.04,8.62,5.2,30.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.6,2.2,0.8,0.0,0.6,0.04,0.02,0.0,0.0,0.8,0.0,0.04,0.37,0.33,0.34,23.0,-0.1340782122905028
0,3,41,1,0.6,580,0.01,0.34,0.33,0.58,133,0,1,9.7,63.4,2024-12-05,90,0,0,0,0,0,0,0,False,18,0,0,0,0,14,0,9266,1,0,1,33.0,15,-37,193,230,4.3,True,0,580,,,1,1,0.4044710695743561,90,DC,Bournemouth,Tottenham,1,0,26732,2024,691633,0.0,0,0,1,0.4044710695743561,0.1414990723133087,0.1414990723133087,26732,Bournemouth,Dean Huijsen,Dean Huijsen,2,3,14,4.0,DEF,12,0.0,0.29,0.29,0.0,0.0,0.0,0.0,1.5,2.6,10.3,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.26,0.15,0.19,0.0,0.0,2.43,8.8,7.47,8.0,18.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.0,1.0,0.0,0.67,0.05,0.03,0.0,0.0,0.67,0.0,0.05,0.38,0.33,0.9,0.0,0.06,0.16,0.1,0.65,0.6,0.0,2.14,7.12,8.58,5.6,29.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.8,2.2,0.8,0.0,0.6,0.04,0.03,0.0,0.0,0.8,0.0,0.04,0.25,0.21,0.34,-13.0,-0.08747044917257683
0,0,12,0,13.0,580,0.03,0.03,0.0,1.32,146,1,0,3.6,23.2,2024-12-08,90,0,0,0,0,0,0,0,False,10,0,0,0,0,15,0,35539,1,2,1,0.0,2,22918,23496,578,4.3,False,0,580,,,0,0,0.0,90,DC,Ipswich,Bournemouth,1,2,26750,2024,692758,0.0529395602643489,0,1,0,0.0,1.7591681480407717,1.7062286138534546,26750,Bournemouth,Dean Huijsen,Dean Huijsen,3,2,15,4.8,DEF,2,1.0,0.01,0.34,0.33,0.58,0.0,1.0,9.7,63.4,0.6,33.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,1.0,1.0,0.4,0.0,0.0,0.0,0.0,1.0,0.4,0.14,0.14,4.0,0.33,0.1,0.29,0.19,0.2,0.0,0.33,4.5,25.87,4.2,15.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,1.33,4.67,0.33,0.67,0.14,0.02,0.0,0.0,0.33,0.33,0.14,0.35,0.35,2.0,0.2,0.06,0.22,0.16,0.35,0.0,0.2,3.44,18.4,4.6,11.4,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,1.8,3.2,0.2,0.6,0.11,0.02,0.0,0.0,0.4,0.2,0.11,0.25,0.23,1.2,26273.0,0.9519813907119714
0,0,11,0,13.8,580,0.01,0.01,0.0,2.18,152,1,0,3.9,23.6,2024-12-16,90,0,0,0,0,0,0,0,False,19,0,0,0,0,16,0,71624,1,1,1,2.0,2,37382,40226,2844,4.3,True,0,580,,,0,0,0.0,90,DC,Bournemouth,West Ham,1,1,26754,2024,694801,0.0435832515358924,0,1,0,0.0,0.2098201215267181,0.166236862540245,26754,Bournemouth,Dean Huijsen,Dean Huijsen,2,3,16,4.2,DEF,2,0.0,0.03,0.03,0.0,1.32,1.0,0.0,3.6,23.2,13.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,1.76,1.71,4.8,0.33,0.11,0.22,0.11,0.63,0.33,0.33,4.93,29.73,7.97,11.67,62.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.33,5.0,0.33,0.33,0.13,0.04,0.0,0.0,0.67,0.33,0.13,0.63,0.62,3.27,0.2,0.07,0.23,0.16,0.49,0.2,0.2,4.12,22.6,7.2,11.4,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,1.6,3.4,0.2,0.6,0.11,0.03,0.0,0.0,0.6,0.2,0.11,0.61,0.57,2.3,36085.0,0.8679359182725795
