assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,11,1,19.1,364,0.13,0.13,0.0,0.21,1,0,0,3.3,7.4,2024-08-16,60,False,9,0,0,0,0,1,0,313496,1,0,1,6.0,3,0,0,0,50,True,0,0,0,0.0,62,AMR,Manchester United,Fulham,1,0,26602,2024,666176,0.018058942630887,0,1,0,0.0,0.0,0.0,Manchester United
1,0,0,19,0,18.4,364,0.11,0.44,0.33,1.5,13,1,1,7.6,34.8,2024-08-24,89,False,5,0,0,0,0,2,0,322984,1,1,2,23.0,6,-9108,28221,37329,50,False,1,1,2,0.3618737757205963,90,AMR,Brighton,Manchester United,2,1,26612,2024,667715,0.0278994627296924,0,1,1,0.3618737757205963,0.8819764256477356,0.5201026797294617,Manchester United
2,0,0,3,0,25.3,364,0.13,0.16,0.03,0.42,27,0,0,5.1,8.2,2024-09-01,21,False,12,0,0,0,0,3,0,418483,0,3,0,17.0,1,73313,142466,69153,50,True,0,0,1,0.0133663462474942,16,Sub,Manchester United,Liverpool,0,3,26631,2024,672626,0.3546696305274963,0,2,0,0.0133663462474942,0.5491506457328796,0.5244500637054443,Manchester United
3,1,0,32,1,73.0,364,0.36,0.38,0.02,1.12,38,0,0,13.6,38.4,2024-09-14,90,False,17,0,0,0,0,4,0,426435,1,3,0,25.0,6,2640,82691,80051,50,False,0,0,1,0.0192633774131536,90,AMR,Southampton,Manchester United,0,3,26632,2024,673379,0.4561758935451507,1,6,0,0.0192633774131536,1.1092312335968018,0.6749023795127869,Manchester United
4,0,0,7,1,30.2,364,0.11,0.16,0.05,0.87,43,0,0,6.0,6.0,2024-09-21,75,False,7,0,0,0,0,5,0,519075,1,0,0,24.0,3,84837,112715,27878,50,False,0,0,2,0.0911445543169975,76,AMR,Crystal Palace,Manchester United,0,0,26649,2024,675949,0.1148103773593902,0,2,0,0.0911445543169975,0.1535029411315918,0.0,Manchester United
5,0,0,7,0,1.3,364,0.02,0.02,0.0,0.57,57,0,0,0.9,4.0,2024-09-29,5,False,18,0,0,0,0,6,0,505421,0,3,0,4.0,1,-12723,63519,76242,50,True,0,0,0,0.0,1,Sub,Manchester United,Tottenham,0,3,26660,2024,678657,0.0,0,0,0,0.0,0.0593239702284336,0.0593239702284336,Manchester United
6,0,0,7,0,17.3,364,0.09,0.13,0.04,2.85,90,2,0,4.3,10.6,2024-10-27,31,False,19,0,0,0,0,9,0,321155,0,1,2,15.0,1,-66612,2332,68944,50,False,0,0,2,0.0285515207797288,28,Sub,West Ham,Manchester United,2,1,26690,2024,683477,0.0172168780118227,0,1,0,0.0285515207797288,0.0302177332341671,0.0172168780118227,Manchester United
7,0,0,1,0,0.3,364,0.0,0.0,0.0,0.19,95,1,0,0.6,1.2,2024-11-03,17,False,6,0,0,0,0,10,0,279053,0,1,1,4.0,0,-43493,4109,47602,49,True,1,0,0,0.0,15,Sub,Manchester United,Chelsea,1,1,26697,2024,685868,0.0,0,0,0,0.0,0.0,0.0,Manchester United
8,1,0,27,1,13.3,364,0.02,0.28,0.26,0.77,106,0,0,7.6,31.2,2024-11-10,90,False,11,0,0,0,0,11,0,275422,1,0,3,31.0,6,-4899,24979,29878,49,True,0,0,4,0.3791386783123016,90,AMR,Manchester United,Leicester,3,0,26708,2024,687347,0.0210508927702903,1,1,0,0.3791386783123016,0.4733349978923797,0.0731454193592071,Manchester United
9,1,3,32,0,26.0,364,0.17,0.24,0.07,1.59,116,1,0,7.7,35.2,2024-11-24,90,False,10,0,0,0,0,12,0,327122,1,1,1,16.0,8,48494,66063,17569,49,False,0,0,2,0.135164201259613,90,DMR,Ipswich,Manchester United,1,1,26718,2024,689262,0.4774748086929321,1,2,0,0.135164201259613,0.71452796459198,0.6959514021873474,Manchester United
