assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0,0,1,0,1.6,116,0.01,0.05,0.04,1.38,9,1,0,1.1,0.0,2022-08-07,90,14,1,0,0,0,1,0,14464,1,2,1,9.0,0,0,0,0,5.5,False,0,0,2,0.0361258015036582,90,Manchester United,Brighton,1,2,18209,2022,539814,0.0,0,0,0,0.0361258015036582,0.0361258015036582,0.0,Brighton,3,4,1,1.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,13,1,4.0,116,0.03,0.08,0.05,0.22,14,0,0,1.9,13.2,2022-08-13,90,15,0,0,0,0,2,0,16769,1,0,0,2.0,2,-548,2118,2666,5.5,True,1,0,2,0.0276439990848302,90,Brighton,Newcastle United,0,0,18213,2022,540679,0.0,0,0,0,0.0276439990848302,0.5570229887962341,0.5293790102005005,Brighton,3,3,2,1.0,MID,0.0,0.01,0.05,0.04,1.38,1.0,0.0,1.1,0.0,1.6,9.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.0,1.5,14464.0,0.0,0.01,0.05,0.04,1.38,1.0,0.0,1.1,0.0,1.6,9.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.0,1.5,14464.0
0,3,36,1,6.6,116,0.03,0.85,0.82,0.89,30,0,1,6.9,44.2,2022-08-21,90,19,0,0,0,0,3,0,16833,1,2,0,18.0,11,-1164,1931,3095,5.5,False,0,1,2,0.7788699865341187,90,West Ham,Brighton,0,2,18229,2022,542937,0.0,0,0,0,0.0177008993923664,0.8968150019645691,0.8791149854660034,Brighton,3,3,3,4.3,MID,1.0,0.04,0.13,0.09,1.6,1.0,0.0,3.0,13.2,5.6,11.0,180.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,4.0,0.06,0.0,0.0,0.0,0.0,0.06,0.59,0.53,2.5,31233.0,1.0,0.04,0.13,0.09,1.6,1.0,0.0,3.0,13.2,5.6,11.0,180.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,4.0,0.06,0.0,0.0,0.0,0.0,0.06,0.59,0.53,2.5,31233.0
0,0,4,1,11.8,116,0.01,0.01,0.0,1.84,34,0,0,2.2,10.4,2022-08-27,90,11,0,0,0,0,4,0,36568,1,0,1,0.0,2,15164,19470,4306,5.5,True,1,0,0,0.0,90,Brighton,Leeds,1,0,18234,2022,544403,0.0247887000441551,0,1,0,0.0,0.1783740073442459,0.1535850018262863,Brighton,2,3,4,4.3,MID,2.0,0.07,0.98,0.91,2.49,1.0,1.0,9.9,57.4,12.2,29.0,270.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,13.0,1.0,6.0,0.84,0.0,0.0,0.0,0.0,0.08,1.49,1.41,6.8,48066.0,2.0,0.07,0.98,0.91,2.49,1.0,1.0,9.9,57.4,12.2,29.0,270.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,13.0,1.0,6.0,0.84,0.0,0.0,0.0,0.0,0.08,1.49,1.41,6.8,48066.0
0,3,30,0,2.3,116,0.03,0.82,0.79,0.68,44,2,1,6.8,48.2,2022-08-30,90,9,0,0,0,0,5,0,39327,1,1,2,17.0,10,1666,8091,6425,5.5,False,0,1,1,0.7611690163612366,90,Fulham,Brighton,2,1,18242,2022,545843,0.0,0,0,0,0.0,0.0,0.0,Brighton,3,2,5,5.5,MID,3.0,0.07,0.94,0.87,2.95,0.0,1.0,11.0,67.8,22.4,20.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,15.0,1.0,4.0,0.81,0.02,0.0,1.0,0.0,0.05,1.63,1.56,9.6,70170.0,3.0,0.08,0.99,0.91,4.33,1.0,1.0,12.1,67.8,24.0,29.0,360.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,15.0,1.0,6.0,0.84,0.02,0.0,1.0,0.0,0.08,1.67,1.56,11.1,84634.0
0,3,46,0,3.3,116,0.03,1.0,0.97,1.45,53,2,2,12.0,77.6,2022-09-04,90,10,0,0,0,0,6,0,165483,1,2,5,39.0,14,111733,126082,14349,5.5,True,1,2,4,0.9063130021095276,90,Brighton,Leicester,5,2,18259,2022,547880,0.0,0,0,1,0.1451449990272522,0.6154770255088806,0.550715982913971,Brighton,3,3,6,7.8,MID,2.0,0.07,1.68,1.61,3.41,2.0,2.0,15.9,102.8,20.7,35.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,23.0,2.0,3.0,1.54,0.02,0.0,1.0,0.0,0.02,1.08,1.03,14.1,92728.0,3.0,0.11,1.81,1.7,5.01,3.0,2.0,18.9,116.0,26.3,46.0,450.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,4.0,25.0,2.0,7.0,1.6,0.02,0.0,1.0,0.0,0.08,1.67,1.56,16.6,123961.0
0,0,14,0,6.5,116,0.03,0.03,0.0,1.47,87,3,0,2.4,17.4,2022-10-01,90,12,0,0,0,0,9,0,771854,1,3,3,0.0,2,151163,217853,66690,5.7,False,0,0,0,0.0,90,Liverpool,Brighton,3,3,18288,2022,552352,0.0,0,0,0,0.0,1.2193599939346311,1.2193599939346311,Brighton,3,4,9,7.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,1.83,1.76,3.97,4.0,3.0,21.0,136.2,17.4,56.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,8.0,26.0,3.0,5.0,1.67,0.02,0.0,1.0,1.0,0.15,0.79,0.7,17.6,241378.0
0,0,17,0,35.1,116,0.13,0.27,0.14,0.79,93,1,0,6.4,20.8,2022-10-08,90,18,0,0,0,0,10,0,754612,1,1,0,8.0,2,-17457,94202,111659,5.7,True,0,0,2,0.0836431980133056,90,Brighton,Tottenham,0,1,18294,2022,554375,0.069946601986885,0,2,0,0.0836431980133056,0.3115060031414032,0.1579169929027557,Brighton,3,3,10,1.5,MID,0.0,0.03,0.03,0.0,1.47,3.0,0.0,2.4,17.4,6.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.22,7.0,771854.0,0.0,0.09,1.85,1.76,3.6,7.0,3.0,21.2,143.2,12.1,56.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,10.0,26.0,3.0,5.0,1.67,0.0,0.0,0.0,1.0,0.15,1.83,1.77,20.3,976664.0
0,0,15,0,35.3,116,0.27,0.39,0.12,1.47,102,2,0,8.9,23.6,2022-10-14,90,4,0,0,0,0,11,0,718157,1,0,2,30.0,2,-39142,42061,81203,5.7,False,0,0,4,0.0522108003497123,90,Brentford,Brighton,2,0,18303,2022,555556,0.0674398988485336,0,2,0,0.0522108003497123,0.8139560222625732,0.7750579714775085,Brighton,3,3,11,2.0,MID,0.0,0.16,0.3,0.14,2.26,4.0,0.0,8.8,38.2,41.6,8.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,0.0,2.0,0.08,0.07,0.0,2.0,0.0,0.08,1.53,1.38,8.5,1526466.0,0.0,0.19,1.3,1.11,3.71,6.0,2.0,20.8,115.8,44.9,47.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,8.0,18.0,2.0,6.0,0.99,0.07,0.0,2.0,1.0,0.23,2.15,1.93,16.3,1691949.0
0,0,11,1,6.5,116,0.06,0.13,0.07,0.13,114,0,0,3.1,8.2,2022-10-18,90,16,0,0,0,0,12,0,708588,1,0,0,16.0,2,-2981,44200,47181,5.7,True,1,0,2,0.0477861985564231,90,Brighton,Nottingham Forest,0,0,18315,2022,557314,0.0,0,0,0,0.0477861985564231,1.0031499862670898,1.0031499862670898,Brighton,2,3,12,0.0,MID,0.0,0.43,0.69,0.26,3.73,6.0,0.0,17.7,61.8,76.9,38.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,6.0,0.0,6.0,0.14,0.14,0.0,4.0,0.0,0.14,2.34,2.15,10.5,2244623.0,0.0,0.43,0.69,0.26,3.73,6.0,0.0,17.7,61.8,76.9,38.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,6.0,0.0,6.0,0.14,0.14,0.0,4.0,0.0,0.14,2.34,2.15,10.5,2244623.0
