assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0,0,3,0,0.2,536,0.0,0.0,0.0,0.53,7,1,0,0.3,2.6,2022-08-06,15,15,0,0,0,0,1,0,3088,0,0,2,0.0,1,0,0,0,5.0,False,0,0,0,0.0,13,Newcastle United,Nottingham Forest,2,0,18206,2022,539479,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,2,4,1,1.1,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,4,1,4.4,536,0.01,0.04,0.03,2.08,18,0,0,1.4,1.6,2022-08-14,83,19,0,0,0,0,2,0,3453,1,0,1,8.0,3,-376,135,511,5.0,True,0,0,1,0.0276954993605613,87,Nottingham Forest,West Ham,1,0,18219,2022,541258,0.0,0,0,0,0.0276954993605613,0.1883890032768249,0.1883890032768249,Nottingham Forest,2,2,2,1.5,MID,0.0,0.0,0.0,0.0,0.53,1.0,0.0,0.3,2.6,0.2,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3088.0,0.0,0.0,0.0,0.0,0.53,1.0,0.0,0.3,2.6,0.2,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3088.0
0,0,12,0,12.1,536,0.02,0.1,0.08,0.51,23,0,0,3.1,11.6,2022-08-20,54,8,0,0,0,0,3,0,4491,1,1,1,7.0,1,373,955,582,5.0,False,0,0,1,0.0764736011624336,56,Everton,Nottingham Forest,1,1,18224,2022,542359,0.0349728018045425,0,1,0,0.0764736011624336,0.1668179929256439,0.0553718991577625,Nottingham Forest,2,2,3,1.2,MID,1.0,0.01,0.04,0.03,2.61,1.0,0.0,1.7,4.2,4.6,8.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.03,0.19,0.19,2.6,6541.0,1.0,0.01,0.04,0.03,2.61,1.0,0.0,1.7,4.2,4.6,8.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.03,0.19,0.19,2.6,6541.0
0,0,3,0,0.9,536,0.0,0.0,0.0,0.17,86,1,0,0.3,2.0,2022-10-03,21,10,0,0,0,0,9,0,2324,0,0,4,0.0,1,-96,71,167,4.9,False,0,0,0,0.0,20,Leicester,Nottingham Forest,4,0,18287,2022,553625,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,2,3,9,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2,0,0.3,536,0.0,0.08,0.08,0.01,110,0,0,0.8,0.0,2022-10-15,20,20,0,0,0,0,11,0,2321,0,0,1,9.0,1,-11,65,76,4.9,False,0,0,2,0.0469628982245922,19,Wolverhampton Wanderers,Nottingham Forest,1,0,18311,2022,555956,0.0,0,0,0,0.0469628982245922,0.0469628982245922,0.0,Nottingham Forest,2,2,11,0.2,MID,0.0,0.0,0.0,0.0,0.17,1.0,0.0,0.3,2.0,0.9,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.0,0.0,0.0,0.0,0.0,0.17,1.0,0.0,0.3,2.0,0.9,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.0
0,0,7,1,0.7,536,0.0,0.0,0.0,1.34,114,0,0,0.4,3.0,2022-10-18,60,5,0,0,0,0,12,0,2354,1,0,0,0.0,3,-3,55,58,4.9,False,0,0,0,0.0,62,Brighton,Nottingham Forest,0,0,18315,2022,557326,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,2,3,12,0.0,MID,0.0,0.0,0.08,0.08,0.18,1.0,0.0,1.1,2.0,1.2,9.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.2,4645.0,0.0,0.0,0.08,0.08,0.18,1.0,0.0,1.1,2.0,1.2,9.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.2,4645.0
0,0,3,0,0.1,536,0.0,0.0,0.0,0.51,126,0,0,0.0,0.0,2022-10-22,10,12,0,0,0,0,13,0,2411,0,0,1,0.0,1,25,93,68,4.9,True,0,0,0,0.0,9,Nottingham Forest,Liverpool,1,0,18327,2022,557965,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,4,2,13,-0.3,MID,1.0,0.0,0.08,0.08,1.35,0.0,0.0,1.2,3.0,1.0,9.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.2,4675.0,1.0,0.0,0.08,0.08,1.52,1.0,0.0,1.5,5.0,1.9,9.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.2,6999.0
0,0,2,0,1.5,536,0.01,0.12,0.11,1.37,169,2,0,0.9,0.2,2022-12-27,62,14,0,0,0,0,17,0,2329,1,0,3,7.0,1,-32,104,136,4.9,False,1,0,1,0.065589003264904,66,Manchester United,Nottingham Forest,3,0,18370,2022,565704,0.0,0,0,0,0.065589003264904,0.065589003264904,0.0,Nottingham Forest,2,4,17,0.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.85,0.0,0.0,0.4,3.0,0.8,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,4765.0
0,0,4,0,1.1,536,0.0,0.0,0.0,0.68,177,1,0,0.0,0.0,2023-01-01,77,6,0,0,0,0,18,0,2336,1,1,1,0.0,2,-11,31,42,4.9,True,0,0,0,0.0,79,Nottingham Forest,Chelsea,1,1,18378,2022,566782,0.0,0,0,0,0.0,0.1411390006542205,0.1411390006542205,Nottingham Forest,3,2,18,0.5,MID,0.0,0.01,0.12,0.11,1.37,2.0,0.0,0.9,0.2,1.5,7.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.5,2329.0,0.0,0.01,0.12,0.11,1.88,2.0,0.0,0.9,0.2,1.6,7.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.2,4740.0
0,0,0,0,1.2,536,0.01,0.02,0.01,0.24,190,0,0,1.2,3.6,2023-01-04,59,17,0,0,0,0,19,0,2346,1,1,0,7.0,1,-5,43,48,4.9,False,0,0,1,0.0138012003153562,63,Southampton,Nottingham Forest,0,1,18391,2022,567372,0.0,0,0,0,0.0138012003153562,0.0505315996706485,0.0505315996706485,Nottingham Forest,2,2,19,0.8,MID,0.0,0.01,0.12,0.11,2.05,3.0,0.0,0.9,0.2,2.6,7.0,139.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,3.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.07,0.21,0.14,1.0,4665.0,0.0,0.01,0.12,0.11,2.05,3.0,0.0,0.9,0.2,2.6,7.0,139.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,3.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.07,0.21,0.14,1.0,4665.0
