assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,9,1,10.8,129,0.02,0.05,0.03,0.45,3,0,0,2.3,5.0,2024-08-17,81,0,0,0,0,0,0,0,False,8,0,0,0,0,1,0,1623770,1,3,0,7.0,2,0,0,0,55,False,0,129,,,João Pedro Junqueira de Jesus,0,1,0.0241545420140028,86,AMC,Everton,Brighton,0,3,26605,2024,666347,0.3820148408412933,0,1,0,0.0241545420140028,0.5130051374435425,0.1068357676267623,26605,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
1,0,2,36,0,16.4,129,0.12,0.65,0.53,1.43,13,1,1,11.5,45.6,2024-08-24,90,0,0,0,0,0,0,0,False,14,0,0,0,0,2,0,1655021,1,1,2,53.0,8,-60621,94118,154739,55,True,0,129,,,João Pedro Junqueira de Jesus,1,3,0.4829488694667816,90,AMC,Brighton,Manchester United,2,1,26612,2024,667700,0.135356605052948,0,1,1,0.4829488694667816,1.0968745946884155,0.9458089470863342,26612,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
2,0,3,39,0,22.4,129,0.12,0.44,0.32,2.08,21,1,1,10.2,46.8,2024-08-31,90,0,0,0,0,0,0,0,False,1,0,0,0,0,3,0,2133335,1,1,1,33.0,8,395352,570736,175384,56,False,1,129,,,João Pedro Junqueira de Jesus,1,1,0.4235240817070007,90,AMC,Arsenal,Brighton,1,1,26622,2024,671530,0.0120056066662073,0,1,1,0.4235240817070007,0.5498666167259216,0.1263425499200821,26622,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
3,0,0,3,0,1.0,129,0.0,0.02,0.02,0.0,42,0,0,0.6,1.4,2024-09-22,19,0,0,0,0,0,0,0,False,16,0,0,0,0,5,0,2945572,0,2,2,4.0,1,-437896,79128,517024,57,True,0,129,,,João Pedro Junqueira de Jesus,0,1,0.0268027447164058,15,Sub,Brighton,Nottingham Forest,2,2,26650,2024,676309,0.0,0,0,0,0.0268027447164058,0.0268027447164058,0.0,26650,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
4,1,3,38,0,15.3,129,0.36,0.89,0.53,0.19,102,0,1,9.1,52.4,2024-11-09,25,0,0,0,0,0,0,0,False,13,0,0,0,0,11,0,669482,0,1,2,23.0,11,-38362,8991,47353,54,True,0,129,,,João Pedro Junqueira de Jesus,1,2,0.6571820378303528,22,Sub,Brighton,Manchester City,2,1,26703,2024,686859,0.5549602508544922,1,1,1,0.6571820378303528,1.2497597932815552,0.0376175194978714,26703,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
5,1,3,50,1,26.8,129,0.59,0.88,0.29,0.73,113,0,1,12.1,55.6,2024-11-23,63,0,0,0,0,0,0,0,False,3,0,0,0,0,12,0,1027542,1,2,1,39.0,12,341081,360548,19467,55,False,0,129,,,João Pedro Junqueira de Jesus,1,1,0.6192044019699097,69,AMC,Bournemouth,Brighton,1,2,26712,2024,688383,0.5374211668968201,1,2,1,0.6192044019699097,1.1723002195358276,0.553095817565918,26712,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
6,0,0,12,0,12.7,129,0.04,0.14,0.1,0.96,122,1,0,5.0,7.6,2024-11-29,71,0,0,0,0,0,0,0,False,17,0,0,0,0,13,0,1885069,1,1,1,30.0,2,834179,843750,9571,57,True,0,129,,,João Pedro Junqueira de Jesus,0,3,0.161085844039917,76,FW,Brighton,Southampton,1,1,26723,2024,689622,0.0183061007410287,0,1,0,0.161085844039917,0.2280604839324951,0.0975535288453102,26723,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
7,1,0,20,0,12.7,129,0.02,0.34,0.32,0.63,135,2,0,6.5,22.6,2024-12-05,79,0,0,0,0,0,0,0,False,9,0,0,0,0,14,0,2050720,1,1,3,30.0,5,181925,237465,55540,58,False,0,129,,,João Pedro Junqueira de Jesus,0,2,0.1713314205408096,82,FW,Fulham,Brighton,3,1,26736,2024,691625,0.0279458928853273,1,1,0,0.1713314205408096,0.1992773115634918,0.0,26736,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
8,0,0,7,1,11.8,129,0.01,0.28,0.27,0.32,147,0,0,2.5,1.6,2024-12-08,70,0,0,0,0,0,0,0,False,11,0,0,0,0,15,0,2360485,1,2,2,12.0,2,299940,336505,36565,59,False,0,129,,,João Pedro Junqueira de Jesus,0,2,0.1248700842261314,73,AMC,Leicester,Brighton,2,2,26751,2024,692796,0.051995288580656,0,1,0,0.1248700842261314,0.3392669856548309,0.1624016165733337,26751,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
9,0,0,13,0,39.1,129,0.18,0.28,0.1,2.31,153,3,0,6.4,6.6,2024-12-15,90,0,0,0,0,0,0,0,False,7,0,0,0,0,16,0,2443963,1,3,1,18.0,2,82913,166776,83863,59,True,0,129,,,João Pedro Junqueira de Jesus,0,2,0.1683236360549926,90,FW,Brighton,Crystal Palace,1,3,26756,2024,694197,0.3600338697433471,0,2,0,0.1683236360549926,0.5283575057983398,0.0947898849844932,26756,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
10,0,0,4,0,27.3,129,0.16,0.16,0.0,1.31,170,1,0,5.4,6.6,2024-12-21,90,0,0,0,0,0,0,0,False,19,0,0,0,0,17,0,2417422,1,1,1,20.0,2,-26115,126332,152447,59,False,0,129,,,João Pedro Junqueira de Jesus,0,0,0.0,90,AMC,West Ham,Brighton,1,1,26767,2024,695314,0.0834429785609245,0,2,0,0.0,0.0834429785609245,0.0,26767,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
11,0,0,11,1,14.7,129,0.08,0.2,0.12,0.93,173,0,0,4.2,7.0,2024-12-27,90,0,0,0,0,0,0,0,False,4,0,0,0,0,18,0,2113044,1,0,0,20.0,2,-305081,74695,379776,58,True,0,129,,,João Pedro Junqueira de Jesus,0,2,0.1055698543787002,90,FW,Brighton,Brentford,0,0,26774,2024,696376,0.0903241410851478,0,1,0,0.1055698543787002,0.3882258534431457,0.1923318654298782,26774,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
12,2,1,28,0,34.9,129,0.12,0.3,0.18,1.78,181,2,0,9.4,35.0,2024-12-30,90,0,0,0,0,0,0,0,False,2,0,0,0,0,19,0,1871154,1,2,2,24.0,9,-247410,54548,301958,57,False,0,129,,,João Pedro Junqueira de Jesus,0,3,0.1367924511432647,90,FW,Aston Villa,Brighton,2,2,26782,2024,697005,0.4560981392860412,2,3,0,0.1367924511432647,0.5928906202316284,0.0766749903559684,26782,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
13,0,3,38,0,2.7,129,0.03,0.82,0.79,0.88,193,1,1,6.7,37.4,2025-01-04,90,0,0,0,0,0,0,0,False,1,0,0,0,0,20,0,1756601,1,1,1,27.0,9,-120359,96439,216798,57,True,0,129,,,João Pedro Junqueira de Jesus,1,1,0.7611688375473022,90,FW,Brighton,Arsenal,1,1,26794,2024,697378,0.0,0,0,0,0.0,0.5547592043876648,0.5547592043876648,26794,Brighton,João Pedro Junqueira de Jesus,João Pedro,FWD
