assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,8,0,14.7,234,0.11,0.11,0.0,0.16,126,0,0,2.3,6.4,2024-12-01,17,0,0,0,0,0,0,0,False,14,0,0,0,0,13,0,1714,0,0,4,2.0,1,-2,59,61,44,False,0,234,,,Nathan Patterson,0,0,0.0,15,Sub,Manchester United,Everton,4,0,26727,2024,690673,0.3022741973400116,0,1,0,0.0,0.3022741973400116,0.3022741973400116,26727,Everton,Nathan Patterson,Nathan Patterson,DEF
1,0,0,3,0,0.0,234,0.0,0.0,0.0,0.05,176,0,0,0.3,3.0,2024-12-26,1,0,0,0,0,0,0,0,False,13,0,0,0,0,18,0,1994,0,1,1,0.0,1,26,116,90,44,False,0,234,,,Nathan Patterson,0,0,0.0,1,Sub,Manchester City,Everton,1,1,26777,2024,696148,0.0,0,0,0,0.0,0.0,0.0,26777,Everton,Nathan Patterson,Nathan Patterson,DEF
2,0,0,7,0,20.3,234,0.18,0.18,0.0,0.44,184,0,0,3.1,8.4,2024-12-29,22,0,0,0,0,0,0,0,False,16,0,0,0,0,19,0,2079,0,2,0,2.0,1,29,122,93,44,True,0,234,,,Nathan Patterson,0,0,0.0,20,Sub,Everton,Nottingham Forest,0,2,26785,2024,696684,0.0572318844497203,0,1,0,0.0,0.0926487073302269,0.0926487073302269,26785,Everton,Nathan Patterson,Nathan Patterson,DEF
3,0,0,0,0,0.9,234,0.01,0.08,0.07,0.45,192,1,0,1.0,5.0,2025-01-04,45,0,0,0,0,0,0,0,False,3,0,0,0,0,20,0,2196,0,0,1,4.0,1,37,148,111,44,False,0,234,,,Nathan Patterson,0,1,0.0711022391915321,39,Sub,Bournemouth,Everton,1,0,26792,2024,697159,0.0,0,0,0,0.0711022391915321,0.0711022391915321,0.0,26792,Everton,Nathan Patterson,Nathan Patterson,DEF
4,0,0,5,0,0.7,234,0.0,0.0,0.0,0.41,214,1,0,0.6,5.2,2025-01-19,9,0,0,0,0,0,0,0,False,18,0,0,0,0,22,0,2277,0,2,3,0.0,1,-27,48,75,44,True,0,234,,,Nathan Patterson,0,0,0.0,1,Sub,Everton,Tottenham,3,2,26815,2024,700453,0.0,0,0,0,0.0,0.0,0.0,26815,Everton,Nathan Patterson,Nathan Patterson,DEF
5,0,0,2,0,0.0,234,0.0,0.0,0.0,0.38,223,0,0,0.0,0.0,2025-01-25,28,0,0,0,0,0,0,0,False,5,0,0,0,0,23,0,2382,0,1,0,0.0,1,48,142,94,44,False,0,234,,,Nathan Patterson,0,0,0.0,21,Sub,Brighton,Everton,0,1,26824,2024,701434,0.0,0,0,0,0.0,0.0,0.0,26824,Everton,Nathan Patterson,Nathan Patterson,DEF
6,0,0,3,0,0.3,234,0.0,0.0,0.0,0.05,235,0,0,0.0,0.0,2025-02-01,2,0,0,0,0,0,0,0,False,11,0,0,0,0,24,0,2544,0,0,4,0.0,1,80,219,139,44,True,0,234,,,Nathan Patterson,0,0,0.0,1,Sub,Everton,Leicester,4,0,26836,2024,703337,0.0,0,0,0,0.0,0.0,0.0,26836,Everton,Nathan Patterson,Nathan Patterson,DEF
