assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,16,1,24.0,13,0.06,0.08,0.02,0.47,2,0,0,5.4,15.0,2024-08-17,90,0,0,0,0,0,0,0,False,20,0,0,0,0,1,0,1391537,1,0,2,15.0,3,0,0,0,85,True,0,13,,,Martin Ødegaard,0,1,0.0182654168456792,90,MC,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666301,0.0975948795676231,0,2,0,0.0182654168456792,0.7936917543411255,0.6960968971252441,26604,Arsenal,Martin Ødegaard,Martin Odegaard,MID
1,0,0,4,1,34.2,13,0.6,0.86,0.26,1.28,11,0,0,6.4,9.4,2024-08-24,90,0,0,0,0,0,0,0,False,2,0,0,0,0,2,0,1384608,1,2,0,20.0,2,-127842,28847,156689,85,False,1,13,,,Martin Ødegaard,0,1,0.483364999294281,90,MC,Aston Villa,Arsenal,0,2,26618,2024,668281,0.1090589463710784,0,2,0,0.483364999294281,0.6865704655647278,0.09414654225111,26618,Arsenal,Martin Ødegaard,Martin Odegaard,MID
2,0,0,9,0,16.8,13,0.08,0.26,0.18,1.18,21,1,0,5.2,10.0,2024-08-31,73,0,0,0,0,0,0,0,False,5,0,0,0,0,3,0,1210007,1,1,1,25.0,2,-209302,52692,261994,84,True,0,13,,,Martin Ødegaard,0,1,0.308718740940094,78,MC,Arsenal,Brighton,1,1,26622,2024,671514,0.3627766072750091,0,1,0,0.308718740940094,0.4706677496433258,0.1619489938020706,26622,Arsenal,Martin Ødegaard,Martin Odegaard,MID
3,1,2,26,0,50.7,13,0.23,0.34,0.11,1.28,103,1,0,8.5,28.4,2024-11-10,90,0,0,0,0,0,0,0,False,6,0,0,0,0,11,0,349669,1,1,1,6.0,7,7071,11410,4339,82,False,0,13,,,Martin Ødegaard,0,2,0.1198717951774597,90,MC,Chelsea,Arsenal,1,1,26705,2024,687575,0.7960300445556641,1,4,0,0.1198717951774597,1.4372907876968384,1.2284592390060425,26705,Arsenal,Martin Ødegaard,Martin Odegaard,MID
4,1,0,29,1,67.5,13,0.15,0.41,0.26,0.27,111,0,0,12.7,35.8,2024-11-23,81,0,0,0,0,0,0,0,False,16,0,0,0,0,12,0,444452,1,0,3,24.0,6,83025,89947,6922,82,True,0,13,,,Martin Ødegaard,0,2,0.1934201717376709,87,MC,Arsenal,Nottingham Forest,3,0,26714,2024,688486,0.3020010590553283,1,6,0,0.1934201717376709,0.5542986989021301,0.1911389529705047,26714,Arsenal,Martin Ødegaard,Martin Odegaard,MID
5,0,1,38,0,23.8,13,0.33,1.15,0.82,0.8,129,2,1,9.4,45.8,2024-11-30,73,0,0,0,0,0,0,0,False,19,0,0,0,0,13,0,516517,1,5,2,24.0,8,69499,82536,13037,82,False,0,13,,,Martin Ødegaard,1,2,0.7983400225639343,81,MC,West Ham,Arsenal,2,5,26730,2024,690380,0.0817948132753372,0,1,0,0.0371711552143096,1.627305507659912,1.508339524269104,26730,Arsenal,Martin Ødegaard,Martin Odegaard,MID
6,0,0,21,1,38.1,13,0.32,0.44,0.12,0.22,131,0,0,6.4,12.4,2024-12-04,89,0,0,0,0,0,0,0,False,14,0,0,0,0,14,0,601250,1,0,2,13.0,3,81486,97310,15824,83,True,0,13,,,Martin Ødegaard,0,1,0.1234497502446174,90,MC,Arsenal,Manchester United,2,0,26733,2024,691514,0.6640289425849915,0,3,0,0.1234497502446174,0.7874786853790283,0.0946218445897102,26733,Arsenal,Martin Ødegaard,Martin Odegaard,MID
7,0,0,10,0,42.7,13,0.18,0.18,0.0,0.16,145,1,0,5.9,10.2,2024-12-08,78,0,0,0,0,0,0,0,False,9,0,0,0,0,15,0,663761,1,1,1,6.0,2,56040,79388,23348,83,False,0,13,,,Martin Ødegaard,0,0,0.0,80,MC,Fulham,Arsenal,1,1,26749,2024,692732,0.2264548540115356,0,3,0,0.0,0.2118251025676727,0.0578923784196376,26749,Arsenal,Martin Ødegaard,Martin Odegaard,MID
8,0,0,4,1,10.3,13,0.06,0.48,0.42,0.09,151,0,0,4.4,5.2,2024-12-14,61,0,0,0,0,0,0,0,False,8,0,0,0,0,16,0,675042,1,0,0,28.0,3,10359,55270,44911,83,True,0,13,,,Martin Ødegaard,0,3,0.5648787617683411,63,MC,Arsenal,Everton,0,0,26755,2024,693729,0.0,0,0,0,0.5648787617683411,0.8387688398361206,0.2738900780677795,26755,Arsenal,Martin Ødegaard,Martin Odegaard,MID
9,0,0,19,0,35.3,13,0.23,0.32,0.09,1.59,163,1,0,5.3,10.8,2024-12-21,90,0,0,0,0,0,0,0,False,7,0,0,0,0,17,0,637361,1,5,1,7.0,2,-40464,16804,57268,83,False,0,13,,,Martin Ødegaard,0,1,0.1232059970498085,90,MC,Crystal Palace,Arsenal,1,5,26765,2024,695502,0.4940351545810699,0,2,0,0.1232059970498085,0.7740970253944397,0.6268853545188904,26765,Arsenal,Martin Ødegaard,Martin Odegaard,MID
