assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,16,0,0.0,508,0.0,0.0,0.0,1.02,10,1,0,2.6,26.0,2024-08-19,90,0,0,0,0,0,0,0,False,11,0,0,0,0,1,2,355891,1,1,1,0.0,2,0,0,0,50,False,0,508,,,Guglielmo Vicario,0,0,0,90,GK,Leicester,Tottenham,1,1,26611,2024,667455,0.0,0,0,0,0,0.220610037446022,0.220610037446022,26611,Tottenham,Guglielmo Vicario,Guglielmo Vicario,GK
1,0,0,30,1,0.0,508,0.0,0.0,0.0,1.0,19,0,0,1.3,13.0,2024-08-24,90,0,0,0,0,0,0,0,False,8,0,0,0,0,2,1,393735,1,0,4,0.0,6,-6308,19469,25777,50,True,0,508,,,Guglielmo Vicario,0,0,0,90,GK,Tottenham,Everton,4,0,26617,2024,667975,0.0,0,0,0,0,0.4340803623199463,0.4340803623199463,26617,Tottenham,Guglielmo Vicario,Guglielmo Vicario,GK
2,0,0,4,0,0.0,508,0.0,0.0,0.0,1.57,28,2,0,1.0,9.8,2024-09-01,90,0,0,0,0,0,0,0,False,15,0,0,0,0,3,1,406559,1,1,2,0.0,1,-7686,31989,39675,50,False,0,508,,,Guglielmo Vicario,0,0,0,90,GK,Newcastle United,Tottenham,2,1,26629,2024,672470,0.0,0,0,0,0,0.0747280344367027,0.0747280344367027,26629,Tottenham,Guglielmo Vicario,Guglielmo Vicario,GK
3,0,0,8,0,0.0,508,0.0,0.0,0.0,0.73,39,1,0,2.7,27.4,2024-09-15,90,0,0,0,0,0,0,0,False,1,0,0,0,0,4,3,375696,1,1,0,0.0,2,-40564,10639,51203,50,True,1,508,,,Guglielmo Vicario,0,0,0,90,GK,Tottenham,Arsenal,0,1,26640,2024,674304,0.0,0,0,0,0,0.0,0.0,26640,Tottenham,Guglielmo Vicario,Guglielmo Vicario,GK
4,0,0,17,0,0.0,508,0.0,0.0,0.0,0.8,49,1,0,4.0,40.0,2024-09-21,90,0,0,0,0,0,0,0,False,4,0,0,0,0,5,5,390976,1,1,3,0.0,3,5546,22969,17423,50,True,0,508,,,Guglielmo Vicario,0,0,0,90,GK,Tottenham,Brentford,3,1,26648,2024,675776,0.0,0,0,0,0,0.6020004153251648,0.6020004153251648,26648,Tottenham,Guglielmo Vicario,Guglielmo Vicario,GK
5,0,0,31,1,0.0,508,0.0,0.0,0.0,0.96,57,0,0,1.9,19.0,2024-09-29,90,0,0,0,0,0,0,0,False,14,0,0,0,0,6,2,368235,1,3,0,0.0,6,-24201,9378,33579,50,False,0,508,,,Guglielmo Vicario,0,0,0,90,GK,Manchester United,Tottenham,0,3,26660,2024,678658,0.0,0,0,0,0,1.0562334060668943,1.0562334060668943,26660,Tottenham,Guglielmo Vicario,Guglielmo Vicario,GK
6,0,0,6,0,0.0,508,0.0,0.0,0.0,1.82,64,3,0,1.2,12.4,2024-10-06,90,0,0,0,0,0,0,0,False,5,0,0,0,0,7,1,386626,1,2,3,0.0,1,9627,26432,16805,50,False,0,508,,,Guglielmo Vicario,0,0,0,90,GK,Brighton,Tottenham,3,2,26671,2024,680434,0.0,0,0,0,0,0.3219066858291626,0.3219066858291626,26671,Tottenham,Guglielmo Vicario,Guglielmo Vicario,GK
7,0,0,12,0,0.0,508,0.0,0.0,0.0,0.78,79,1,0,1.9,18.6,2024-10-19,90,0,0,0,0,0,0,0,False,19,0,0,0,0,8,2,391771,1,1,4,0.0,2,439,18197,17758,50,True,0,508,,,Guglielmo Vicario,0,0,0,90,GK,Tottenham,West Ham,4,1,26672,2024,680940,0.0,0,0,0,0,0.0,0.0,26672,Tottenham,Guglielmo Vicario,Guglielmo Vicario,GK
8,0,0,20,0,0.0,508,0.0,0.0,0.0,0.83,86,1,0,3.5,35.4,2024-10-27,90,0,0,0,0,0,0,0,False,7,0,0,0,0,9,5,391493,1,0,1,0.0,3,-2813,10828,13641,50,False,0,508,,,Guglielmo Vicario,0,0,0,90,GK,Crystal Palace,Tottenham,1,0,26689,2024,683492,0.0,0,0,0,0,0.0,0.0,26689,Tottenham,Guglielmo Vicario,Guglielmo Vicario,GK
9,0,0,6,0,0.0,508,0.0,0.0,0.0,1.86,99,1,0,0.6,6.4,2024-11-03,90,0,0,0,0,0,0,0,False,2,0,0,0,0,10,1,380595,1,1,4,0.0,2,-12344,5305,17649,50,True,0,508,,,Guglielmo Vicario,0,0,0,90,GK,Tottenham,Aston Villa,4,1,26700,2024,685514,0.0,0,0,0,0,0.0,0.0,26700,Tottenham,Guglielmo Vicario,Guglielmo Vicario,GK
