assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,3,0,16.8,514,0.07,0.07,0.0,1.76,7,1,0,2.3,4.6,2024-08-17,72,0,0,0,0,0,0,0,False,2,0,0,0,0,1,0,647171,1,2,1,2.0,2,0,0,0,75,True,0,514,,,Jarrod Bowen,0,0,0.0,76,MR,West Ham,Aston Villa,1,2,26608,2024,666454,0.1119349598884582,0,1,0,0.0,0.188549518585205,0.0766145586967468,26608,West Ham,Jarrod Bowen,Jarrod Bowen,MID
1,0,0,26,1,63.1,514,0.25,0.35,0.1,1.35,14,0,1,13.1,47.2,2024-08-24,90,0,0,0,0,0,0,0,False,7,0,0,0,0,2,0,628805,1,2,0,21.0,8,-63182,16308,79490,75,False,0,514,,,Jarrod Bowen,1,1,0.115634836256504,90,MR,Crystal Palace,West Ham,0,2,26613,2024,667935,0.3603866696357727,0,5,1,0.115634836256504,0.4887753427028656,0.2500965893268585,26613,West Ham,Jarrod Bowen,Jarrod Bowen,MID
2,1,0,20,0,26.1,514,0.22,0.3,0.08,2.78,30,3,0,6.3,12.8,2024-08-31,85,0,0,0,0,0,0,0,False,13,0,0,0,0,3,0,595320,1,3,1,24.0,5,-50848,37113,87961,75,True,0,514,,,Jarrod Bowen,0,2,0.0808230489492416,88,AMR,West Ham,Manchester City,1,3,26628,2024,672008,0.5917984247207642,0,2,0,0.0808230489492416,0.1795481592416763,0.0,26628,West Ham,Jarrod Bowen,Jarrod Bowen,MID
3,1,0,14,0,23.5,514,0.09,0.37,0.28,1.54,35,1,0,8.4,33.8,2024-09-14,90,0,0,0,0,0,0,0,False,9,0,0,0,0,4,0,611084,1,1,1,27.0,5,-3880,82685,86565,75,False,0,514,,,Jarrod Bowen,0,2,0.3370285332202911,90,AMR,Fulham,West Ham,1,1,26634,2024,673755,0.1387892663478851,1,2,0,0.3370285332202911,0.5161989331245422,0.040381159633398,26634,West Ham,Jarrod Bowen,Jarrod Bowen,MID
4,0,0,14,0,20.5,514,0.11,0.23,0.12,2.19,50,3,0,5.9,9.4,2024-09-21,90,0,0,0,0,0,0,0,False,6,0,0,0,0,5,0,653433,1,3,0,29.0,2,33351,76003,42652,75,True,0,514,,,Jarrod Bowen,0,2,0.1211444362998008,90,FW,West Ham,Chelsea,0,3,26642,2024,675284,0.0630947649478912,0,1,0,0.1211444362998008,0.2044448107481002,0.0517084896564483,26642,West Ham,Jarrod Bowen,Jarrod Bowen,MID
5,0,0,9,0,40.6,514,0.25,0.33,0.08,0.37,53,1,0,8.4,14.4,2024-09-28,90,0,0,0,0,0,0,0,False,4,0,0,0,0,6,0,600128,1,1,1,29.0,2,-56007,45438,101445,75,False,0,514,,,Jarrod Bowen,0,3,0.1408017426729202,90,MR,Brentford,West Ham,1,1,26656,2024,677882,0.1272111684083938,0,3,0,0.1408017426729202,0.2827966809272766,0.147067055106163,26656,West Ham,Jarrod Bowen,Jarrod Bowen,MID
6,1,2,46,0,60.9,514,1.04,1.33,0.29,0.65,70,1,1,20.4,64.2,2024-10-05,90,0,0,0,0,0,0,0,False,10,0,0,0,0,7,0,570435,1,1,4,79.0,12,-37557,36285,73842,74,True,0,514,,,Jarrod Bowen,1,5,0.579461932182312,90,MR,West Ham,Ipswich,4,1,26665,2024,679488,1.1180239915847778,1,5,1,0.579461932182312,1.7435630559921265,0.0736427009105682,26665,West Ham,Jarrod Bowen,Jarrod Bowen,MID
7,0,0,12,0,16.9,514,0.06,0.07,0.01,1.92,79,4,0,4.6,15.6,2024-10-19,90,0,0,0,0,0,0,0,False,18,0,0,0,0,8,0,575396,1,1,4,13.0,2,-302,40500,40802,74,False,0,514,,,Jarrod Bowen,0,1,0.0283768605440855,90,MR,Tottenham,West Ham,4,1,26672,2024,680962,0.0627403035759925,0,1,0,0.0283768605440855,0.1324973851442337,0.1324973851442337,26672,West Ham,Jarrod Bowen,Jarrod Bowen,MID
8,0,0,25,0,30.3,514,0.23,1.15,0.92,2.12,90,1,1,10.3,40.6,2024-10-27,90,0,0,0,0,0,0,0,False,14,0,0,0,0,9,0,584809,1,1,2,32.0,7,6312,45454,39142,74,True,0,514,,,Jarrod Bowen,1,3,0.8927009105682373,90,AMR,West Ham,Manchester United,2,1,26690,2024,683455,0.6224861741065979,0,2,0,0.131532073020935,0.2317084074020385,0.0,26690,West Ham,Jarrod Bowen,Jarrod Bowen,MID
9,0,0,15,0,17.3,514,0.06,0.1,0.04,2.17,97,3,0,4.1,14.0,2024-11-02,90,0,0,0,0,0,0,0,False,16,0,0,0,0,10,0,739500,1,0,3,10.0,2,143729,171844,28115,74,False,0,514,,,Jarrod Bowen,0,2,0.0188986249268054,90,FW,Nottingham Forest,West Ham,3,0,26698,2024,685079,0.0581030771136283,0,1,0,0.0188986249268054,0.0670496299862861,0.0,26698,West Ham,Jarrod Bowen,Jarrod Bowen,MID
10,0,0,13,1,16.1,514,0.19,0.29,0.1,1.11,109,0,0,6.7,17.2,2024-11-09,90,0,0,0,0,0,0,0,False,8,0,0,0,0,11,0,747625,1,0,0,34.0,3,3648,60002,56354,75,True,0,514,,,Jarrod Bowen,0,3,0.1528606116771698,90,MR,West Ham,Everton,0,0,26710,2024,686639,0.5296348929405212,0,1,0,0.1528606116771698,0.6237009763717651,0.0201021190732717,26710,West Ham,Jarrod Bowen,Jarrod Bowen,MID
11,1,1,34,1,39.4,514,0.05,0.26,0.21,1.69,119,0,0,10.0,37.8,2024-11-25,90,0,0,0,0,0,0,0,False,15,0,0,0,0,12,0,650489,1,2,0,23.0,7,-93096,19982,113078,75,False,0,514,,,Jarrod Bowen,0,4,0.1984738707542419,90,AMR,Newcastle United,West Ham,0,2,26713,2024,689573,0.2390525192022323,1,3,0,0.1984738707542419,0.6389360427856445,0.2845414578914642,26713,West Ham,Jarrod Bowen,Jarrod Bowen,MID
12,0,0,6,0,1.0,514,0.01,0.07,0.06,3.6,129,5,0,0.5,0.8,2024-11-30,90,0,0,0,0,0,0,0,False,1,0,0,0,0,13,0,621953,1,5,2,3.0,2,-32304,17715,50019,74,True,0,514,,,Jarrod Bowen,0,2,0.0322195328772068,90,AMR,West Ham,Arsenal,2,5,26730,2024,690365,0.0,0,0,0,0.0322195328772068,0.0322195328772068,0.0,26730,West Ham,Jarrod Bowen,Jarrod Bowen,MID
13,0,0,22,0,67.1,514,1.09,1.62,0.53,1.67,137,3,0,15.8,27.4,2024-12-03,90,0,0,0,0,0,0,0,False,11,0,0,0,0,14,0,735431,1,1,3,63.0,2,104006,147617,43611,74,False,0,514,,,Jarrod Bowen,0,4,0.2622913420200348,90,AMR,Leicester,West Ham,3,1,26738,2024,691376,0.787964403629303,0,5,0,0.2622913420200348,0.9837603569030762,0.1347729712724685,26738,West Ham,Jarrod Bowen,Jarrod Bowen,MID
14,1,3,36,0,38.3,514,0.1,0.32,0.22,1.63,150,1,1,15.7,66.4,2024-12-09,90,0,0,0,0,0,0,0,False,20,0,0,0,0,15,0,750112,1,1,2,52.0,12,11414,67883,56469,74,True,1,514,,,Jarrod Bowen,1,3,0.4477247893810272,90,FW,West Ham,Wolverhampton Wanderers,2,1,26746,2024,693272,0.0792776718735694,1,3,1,0.4477247893810272,0.4989523887634277,0.0365228578448295,26746,West Ham,Jarrod Bowen,Jarrod Bowen,MID
15,0,0,4,0,22.8,514,0.25,0.51,0.26,1.91,152,1,0,4.9,3.4,2024-12-16,90,0,0,0,0,0,0,0,False,3,0,0,0,0,16,0,756821,1,1,1,23.0,2,8420,58408,49988,74,False,0,514,,,Jarrod Bowen,0,3,0.251527726650238,90,FW,Bournemouth,West Ham,1,1,26754,2024,694824,0.1002018004655838,0,1,0,0.251527726650238,0.4014284908771515,0.1499007791280746,26754,West Ham,Jarrod Bowen,Jarrod Bowen,MID
16,1,1,23,0,7.8,514,0.03,0.59,0.56,0.94,170,1,0,9.4,16.4,2024-12-21,90,0,0,0,0,0,0,0,False,5,0,0,0,0,17,0,760891,1,1,1,70.0,6,136,46528,46392,74,True,0,514,,,Jarrod Bowen,0,3,0.4891208112239837,90,MR,West Ham,Brighton,1,1,26767,2024,695296,0.0,0,0,0,0.4891208112239837,0.4891208112239837,0.0,26767,West Ham,Jarrod Bowen,Jarrod Bowen,MID
